,Iteration,LQGmu01,TimestepsSoFar,Bound,ReturnLastEpisode,TimeElapsed,DenMISELogLast,LQGsigma,IWMax,IWFirstEpisode,SqrtESSClassic,LQGmu1,ReturnMax,IWNorm2,MISE,IWMin,DenMISELogFirst,ReturnMean,IWMean,URet,ReturnMin,IWNorm1,DenMISEMeanLog,ReturnStepMax,IWLastEpisode,target_sum_log_mean,ReturnAbsMax
633,634,1.0,12680,8.576692999999999,8.508466,3805.791520595551,17.371044,0.11,1.0015882,,25.139608,1.0,15.807039999999999,25.179327,8.513499000000001,,7.059452499999999,8.53858,0.99842024,9.343457941965266,,632.9984,15.719320999999999,0.99233466,1.0015844,13.944721,15.807039999999999
634,635,1.0,12700,8.57669,8.544382,3817.849364995957,20.780767,0.11,1.0015863,,25.159489999999998,1.0,15.807039999999999,25.199175,8.513546,,7.057875999999999,8.538589,0.9984226999999999,9.38503255772175,,633.9984,15.72729,0.99233466,1.0015786,13.955489000000002,15.807039999999999
635,636,1.0,12720,8.5766115,8.495091,3830.9403686523438,11.995361,0.11,1.0015844,,25.179356,1.0,15.807039999999999,25.21901,8.513517,,7.056303,8.538521000000001,0.9984252,9.328531831285911,,634.9984,15.721418,0.99233466,1.0015805,13.95241,15.807039999999999
636,637,1.0,12740,8.576569000000001,8.5170555,3843.892482995987,5.711851,0.11,1.0015824,,25.199207,1.0,15.807039999999999,25.238829,8.513524,,7.0547320000000004,8.538486500000001,0.99842775,9.351676783253847,,635.9985,15.705704,0.99233466,1.0015681,13.939475,15.807039999999999
637,638,1.0,12760,8.576592999999999,8.560724,3856.5382158756256,9.318871000000001,0.11,1.0015786,,25.21904,1.0,15.807039999999999,25.25863,8.513598,,7.0531630000000005,8.538522,0.99843013,9.401133984917433,,636.9984,15.695689000000002,0.99233466,1.0015681,13.932235,15.807039999999999
638,639,1.0,12780,8.576528999999999,8.504391,3867.9139156341553,18.479578,0.11,1.0015767,,25.238861,1.0,15.807039999999999,25.278418,8.513583,,7.0515966,8.538468,0.9984327,9.339418366032428,,637.9985,15.700042999999999,0.99233466,1.0015576,13.939354000000002,15.807039999999999
639,640,1.0,12800,8.576535,8.549635,3880.151296615601,18.528086,0.11,1.0015748,,25.258667000000003,1.0,15.807039999999999,25.298189999999998,8.513639,,7.050033,8.538486,0.9984351999999999,9.392003450241855,,638.99854,15.704457999999999,0.99233466,1.0015595,13.946526,15.807039999999999
640,641,1.0,12820,8.576611999999999,8.594011,3892.350579023361,13.233314499999999,0.11,1.0015709000000002,,25.278451999999998,1.0,15.807039999999999,25.317947,8.513765,,7.048472,8.538572,0.99843764,9.439479987895618,,639.99854,15.700603,0.99233466,1.0015614,13.945416,15.807039999999999
641,642,1.0,12840,8.576611999999999,8.546215,3904.8913354873657,16.865579999999998,0.11,1.0015690000000002,,25.298222,1.0,15.807039999999999,25.337687,8.513815,,7.046913000000001,8.538584,0.9984398999999999,9.388070390821687,,640.9984,15.702414000000001,0.99233466,1.0015652,13.949967000000001,15.807039999999999
642,643,1.0,12860,8.576551,8.505011999999999,3917.6120145320892,19.280792,0.11,1.0015671,,25.317982,1.0,15.807039999999999,25.357414000000002,8.513803,,7.0453567999999995,8.538532,0.99844253,9.343467448736973,,641.99854,15.707976,0.99233466,1.0015633,13.958259,15.807039999999999
643,644,1.0,12880,8.576509,8.518554,3928.586856365204,22.018368,0.11,1.0015652,,25.33772,1.0,15.807039999999999,25.377123,8.513810000000001,,7.0438027000000005,8.538502000000001,0.99844486,9.355124616751544,,642.9985,15.717773000000001,0.99233466,1.0015576,13.970777499999999,15.807039999999999
644,645,1.0,12900,8.576428,8.493654,3941.431039571762,14.820888,0.11,1.0015614,,25.357447,1.0,15.807039999999999,25.396818,8.513778,,7.042250999999999,8.538431,0.99844724,9.328721111750156,,643.9985,15.716382000000001,0.99233466,1.0015546999999998,13.972097,15.807039999999999
645,646,1.0,12920,8.576378,8.511614,3954.963477134705,19.797209,0.11,1.0015595,,25.37716,1.0,15.807039999999999,25.416498,8.513776,,7.0407020000000005,8.53839,0.99844974,9.349059838225104,,644.99854,15.722695000000002,0.99233466,1.0015576,13.981117000000001,15.807039999999999
646,647,1.0,12940,8.576352,8.528814,3968.6338906288147,10.722513000000001,0.11,1.0015576,,25.396852,1.0,15.807039999999999,25.436165,8.513799,,7.039155,8.538376,0.9984521000000001,9.361722985374888,,645.99854,15.714965,0.99233466,1.0015479999999999,13.976083,15.807039999999999
647,648,1.0,12960,8.576355,8.54712,3986.151372909546,16.164799,0.11,1.0015557,,25.416534,1.0,15.807039999999999,25.455811999999998,8.513849,,7.0376104999999995,8.538389,0.9984545,9.389728851279273,,646.99854,15.715656,0.99233466,1.0015423,13.979464000000002,15.807039999999999
648,649,1.0,12980,8.576376,8.558621,3999.905698060989,15.870189000000002,0.11,1.0015519,,25.4362,1.0,15.807039999999999,25.475447,8.513919,,7.0360684000000004,8.53842,0.9984569,9.398266687663307,,647.99854,15.715891000000001,0.99233466,1.0015433,13.98238,15.807039999999999
649,650,1.0,13000,8.576397,8.559672,4013.418156862259,15.347764999999999,0.11,1.00155,,25.455847,1.0,15.807039999999999,25.495068,8.5139885,,7.034528999999999,8.538452000000001,0.9984593,9.403918179935413,,648.99854,15.715322,0.99233466,1.0015441999999999,13.984482,15.807039999999999
650,651,1.0,13020,8.576425,8.562541,4026.3815088272095,16.941907999999998,0.11,1.0015479999999999,,25.475479999999997,1.0,15.807039999999999,25.514673000000002,8.514064,,7.032992,8.538489,0.99846166,9.40469147438182,,649.99854,15.717204999999998,0.99233466,1.0015328000000001,13.989026999999998,15.807039999999999
651,652,1.0,13040,8.576385,8.518453,4039.376937866211,12.715860000000001,0.11,1.0015460999999999,,25.4951,1.0,15.807039999999999,25.534262,8.514071000000001,,7.0314570000000005,8.538459,0.9984639999999999,9.358495878081037,,650.99854,15.712598999999999,0.99233466,1.0015271000000001,13.987077,15.807039999999999
652,653,1.0,13060,8.576385,8.546494500000001,4053.4887783527374,16.256027,0.11,1.0015441999999999,,25.514706,1.0,15.807039999999999,25.553832999999997,8.51412,,7.0299244000000005,8.538471000000001,0.9984664000000001,9.388040965077273,,651.99854,15.713429000000001,0.99233466,1.0015404,13.990554999999999,15.807039999999999
653,654,1.0,13080,8.576321,8.503715,4066.934096813202,17.066887,0.11,1.0015404,,25.534292,1.0,15.807039999999999,25.573395,8.514104,,7.0283937000000005,8.538418,0.9984687,9.341856274229901,,652.99854,15.715495,0.99233466,1.0015385,13.99526,15.807039999999999
654,655,1.0,13100,8.5763035,8.532802,4080.65410900116,15.010907999999999,0.11,1.0015385,,25.553865,1.0,15.807039999999999,25.59294,8.514134,,7.026866,8.538409,0.9984709999999999,9.372257543604348,,653.99854,15.714417000000001,0.99233466,1.0015242,13.996813000000001,15.807039999999999
655,656,1.0,13120,8.5763235,8.55919,4092.675547599793,17.60679,0.11,1.0015365999999999,,25.573427,1.0,15.807039999999999,25.612469,8.514202000000001,,7.0253406,8.538442,0.99847347,9.401800033604982,,654.9986,15.7173,0.99233466,1.0015365999999999,14.002319,15.807039999999999
656,657,1.0,13140,8.576266,8.507118,4105.509005308151,14.774076,0.11,1.0015346999999999,,25.592972,1.0,15.807039999999999,25.631982999999998,8.514192,,7.023817500000001,8.538394,0.9984758,9.344295091127783,,655.9986,15.715863,0.99233466,1.0015204,14.003495999999998,15.807039999999999
657,658,1.0,13160,8.576242,8.529497000000001,4119.008997678757,12.638877,0.11,1.0015309000000001,,25.6125,1.0,15.807039999999999,25.651482,8.514215,,7.022296400000001,8.53838,0.9984780000000001,9.366422065756494,,656.99854,15.711184,0.99233466,1.0015261,14.001425,15.807039999999999
658,659,1.0,13180,8.57615,8.484611,4131.902801990509,16.535010999999997,0.11,1.0015290000000001,,25.632017,1.0,15.807039999999999,25.670967,8.51417,,7.0207777,8.538298,0.9984805,9.320736030377883,,657.99866,15.712431,0.99233466,1.0015194,14.005270999999999,15.807039999999999
659,660,1.0,13200,8.576157,8.54933,4144.5938024520865,15.926978,0.11,1.0015271000000001,,25.651514000000002,1.0,15.807039999999999,25.690437,8.514224,,7.0192614,8.538314999999999,0.9984827,9.388835924399864,,658.9986,15.712754,0.99233466,1.0015155999999998,14.008185000000001,15.807039999999999
660,661,1.0,13220,8.576169,8.552762,4156.821903944016,16.080814,0.11,1.0015252000000001,,25.670998,1.0,15.807039999999999,25.709892,8.514283,,7.0177474,8.538337,0.9984850000000001,9.396964744493124,,659.9986,15.713307999999998,0.99233466,1.0015155999999998,14.011323,15.807039999999999
661,662,1.0,13240,8.576089999999999,8.493385,4168.3237240314475,20.236301,0.11,1.0015233000000001,,25.690468,1.0,15.807039999999999,25.729332,8.514251,,7.016236,8.538269,0.9984873,9.3296477632908,,660.9986,15.720139499999998,0.99233466,1.0015194,14.020726999999999,15.807039999999999
662,663,1.0,13260,8.576146000000001,8.582391000000001,4181.111806392671,15.253776,0.11,1.0015194,,25.709923,1.0,15.807039999999999,25.748758,8.514353999999999,,7.014726,8.538336,0.99848956,9.427272184554404,,661.9986,15.719434,0.99233466,1.0015147,14.022589000000002,15.807039999999999
663,664,1.0,13280,8.576101,8.515863000000001,4195.747702598572,18.907010999999997,0.11,1.0015174999999998,,25.729364,1.0,15.807039999999999,25.76817,8.514356,,7.0132194000000005,8.538302,0.9984919,9.355623137182926,,662.9986,15.724232999999998,0.99233466,1.0015041,14.029948000000001,15.807039999999999
664,665,1.0,13300,8.576089999999999,8.537343,4210.987480163574,18.616037,0.11,1.0015155999999998,,25.748787,1.0,15.807039999999999,25.787567000000003,8.514391,,7.0117145,8.5383005,0.99849415,9.378729101677054,,663.9986,15.728578,0.99233466,1.0015002,14.036848,15.807039999999999
665,666,1.0,13320,8.575935000000001,8.443252000000001,4224.4568305015555,6.008273,0.11,1.0015136999999998,,25.7682,1.0,15.807039999999999,25.806948000000002,8.514283,,7.010211999999999,8.538157,0.9984964,9.272278857056515,,664.9986,15.713982000000001,0.99233466,1.0015061,14.024795999999998,15.807039999999999
666,667,1.0,13340,8.575911999999999,8.529823,4238.030559539795,14.543539,0.11,1.0015118,,25.787598000000003,1.0,15.807039999999999,25.826317,8.514307,,7.0087113,8.538145,0.99849874,9.369138094965416,,665.99866,15.712223000000002,0.99233466,1.0014974,14.025575,15.807039999999999
667,668,1.0,13360,8.575884,8.527044,4250.629648685454,15.658964000000001,0.11,1.0015099,,25.80698,1.0,15.807039999999999,25.845667000000002,8.514324,,7.007213,8.538128,0.9985009,9.3663038057114,,666.9986,15.712141,0.99233466,1.0014926,14.028022,15.807039999999999
668,669,1.0,13380,8.575872,8.536755,4264.8382103443155,17.438381,0.11,1.0015061,,25.826345,1.0,15.807039999999999,25.86501,8.5143585,,7.0057173,8.538126,0.9985031999999999,9.372002105912491,,667.99866,15.714718,0.99233466,1.0015002,14.033121,15.807039999999999
669,670,1.0,13400,8.575845,8.527042,4277.19530582428,15.198395999999999,0.11,1.0015041,,25.8457,1.0,15.807039999999999,25.884332999999998,8.514378,,7.004224000000001,8.538109,0.9985055,9.36458987185963,,668.99866,15.713946,0.99233466,1.0015011999999999,14.034863,15.807039999999999
670,671,1.0,13420,8.57581,8.521879,4290.508165836334,18.444824,0.11,1.0015022,,25.865036,1.0,15.807039999999999,25.903643,8.514389,,7.002732300000001,8.538086,0.9985076999999999,9.359798134216602,,669.99866,15.718014000000002,0.99233466,1.0014945,14.041438000000001,15.807039999999999
671,672,1.0,13440,8.575803,8.540558,4304.723197221756,11.623622,0.11,1.0015002,,25.884361,1.0,15.807039999999999,25.922937,8.514427,,7.001243,8.538089,0.9985099000000001,9.383109127135407,,670.99866,15.711920000000001,0.99233466,1.0014926,14.037842000000001,15.807039999999999
672,673,1.0,13460,8.575828,8.561176,4317.147521734239,21.547234,0.11,1.0014983,,25.903671,1.0,15.807039999999999,25.942217000000003,8.514498,,6.999756,8.538124,0.99851215,9.40330422002696,,671.99866,15.720587,0.99233466,1.0014888000000002,14.049002999999999,15.807039999999999
673,674,1.0,13480,8.575744,8.488650999999999,4330.099866390228,17.433903,0.11,1.0014964,,25.922964,1.0,15.807039999999999,25.961485,8.51446,,6.9982714999999995,8.53805,0.99851435,9.323776596109903,,672.99866,15.723127999999999,0.99233466,1.0014812,14.054027,15.807039999999999
674,675,1.0,13500,8.575645,8.479855,4344.101428985596,14.868031,0.11,1.0014926,,25.942247000000002,1.0,15.807039999999999,25.980736,8.514407,,6.996788499999999,8.537964,0.9985165000000001,9.314627714084573,,673.99866,15.721859,0.99233466,1.0014764,14.055234,15.807039999999999
675,676,1.0,13520,8.575699,8.579692,4356.564114809036,13.726787,0.11,1.0014907,,25.961514,1.0,15.807039999999999,25.999973,8.514505,,6.9953084,8.538025,0.9985187,9.422538757985887,,674.99866,15.718906,0.99233466,1.0014802,14.054751000000001,15.807039999999999
676,677,1.0,13540,8.575724000000001,8.562959,4371.171783924103,16.651239999999998,0.11,1.0014888000000002,,25.980767999999998,1.0,15.807039999999999,26.019197,8.514576,,6.99383,8.538063000000001,0.99852103,9.404812195149423,,675.9987,15.720279000000001,0.99233466,1.0014831,14.058588,15.807039999999999
677,678,1.0,13560,8.575679,8.514591000000001,4385.36199593544,18.828945,0.11,1.0014869,,26.000002,1.0,15.807039999999999,26.038408,8.514576,,6.992354,8.538029,0.9985231,9.35175214892925,,676.99866,15.724863000000001,0.99233466,1.0014755,14.065625,15.807039999999999
678,679,1.0,13580,8.575698,8.558209,4398.734136343001,21.207521,0.11,1.001485,,26.019228,1.0,15.807039999999999,26.057604,8.514641000000001,,6.990880499999999,8.538057,0.9985254000000001,9.401043300790429,,677.9987,15.732934,0.99233466,1.0014774,14.076146,15.807039999999999
679,680,1.0,13600,8.575652999999999,8.514559,4412.901729822159,14.552337,0.11,1.0014831,,26.038435,1.0,15.807039999999999,26.076784,8.514641000000001,,6.989408500000001,8.538022999999999,0.9985274,9.353510207630293,,678.99866,15.731195000000001,0.99233466,1.0014707,14.07685,15.807039999999999
680,681,1.0,13620,8.575577000000001,8.494112,4426.319425582886,17.137145999999998,0.11,1.0014812,,26.057634,1.0,15.807039999999999,26.095953,8.514609,,6.987939,8.537958,0.9985298,9.327831398757267,,679.9988,15.733258,0.99233466,1.0014755,14.081346,15.807039999999999
681,682,1.0,13640,8.575543,8.521236,4440.6057295799255,15.836331,0.11,1.0014793,,26.076809,1.0,15.807039999999999,26.115107000000002,8.514621,,6.9864717,8.537934,0.99853176,9.361223609477255,,680.99866,15.733407000000001,0.99233466,1.0014726,14.083920999999998,15.807039999999999
682,683,1.0,13660,8.575481,8.502744999999999,4454.1693239212045,14.176511999999999,0.11,1.0014755,,26.095979999999997,1.0,15.807039999999999,26.134245,8.514603999999999,,6.985006299999999,8.537883,0.998534,9.337247134106091,,681.9987,15.731126999999999,0.99233466,1.0014735000000001,14.084059,15.807039999999999
683,684,1.0,13680,8.575463000000001,8.533344999999999,4469.0042395591745,14.397020000000001,0.11,1.0014735000000001,,26.115133,1.0,15.807039999999999,26.153370000000002,8.51463,,6.983543400000001,8.537875999999999,0.9985360999999999,9.373324939012788,,682.9987,15.729176,0.99233466,1.0014591999999998,14.084518,15.807039999999999
684,685,1.0,13700,8.575432000000001,8.523269,4481.830486059189,18.791110999999997,0.11,1.0014716000000001,,26.134268,1.0,15.807039999999999,26.172482000000002,8.514643,,6.9820824,8.537855,0.9985381999999999,9.360988709735599,,683.99866,15.733644,0.99233466,1.0014602,14.091392,15.807039999999999
685,686,1.0,13720,8.575374,8.504667,4495.223777055739,17.81225,0.11,1.0014697,,26.153399,1.0,15.807039999999999,26.191578,8.514629,,6.980623700000001,8.5378065,0.9985405,9.342869836722953,,684.9988,15.736671,0.99233466,1.0014602,14.096817999999999,15.807039999999999
686,687,1.0,13740,8.575338,8.521783000000001,4508.388575315476,16.718185000000002,0.11,1.0014678,,26.17251,1.0,15.807039999999999,26.21066,8.514639,,6.9791669999999995,8.537784,0.9985426,9.357701871555513,,685.9988,15.738098,0.99233466,1.0014507,14.100635999999998,15.807039999999999
687,688,1.0,13760,8.575284,8.507971000000001,4521.5466990470895,14.302026000000001,0.11,1.0014659,,26.191605,1.0,15.807039999999999,26.229733000000003,8.514628,,6.9777125999999985,8.53774,0.99854475,9.344560023523432,,686.9988,15.736007999999998,0.99233466,1.0014591999999998,14.100929,15.807039999999999
688,689,1.0,13780,8.575280000000001,8.540961,4534.436907052994,16.881643,0.11,1.001464,,26.210688,1.0,15.807039999999999,26.248787,8.514667999999999,,6.976260000000001,8.5377445,0.99854684,9.382108366191678,,687.9988,15.737669,0.99233466,1.001464,14.104967000000002,15.807039999999999
689,690,1.0,13800,8.575192,8.485854,4548.518334150313,15.7704315,0.11,1.0014621,,26.229753000000002,1.0,15.807039999999999,26.26783,8.514626,,6.974809599999999,8.537669000000001,0.99854887,9.319444379548873,,688.9987,15.737712,0.99233466,1.0014535,14.107384,15.807039999999999
690,691,1.0,13820,8.575163,8.52388,4564.093061208725,20.54639,0.11,1.0014602,,26.248812,1.0,15.807039999999999,26.286858000000002,8.51464,,6.9733615,8.537649,0.9985511,9.36447793550155,,689.9988,15.744669,0.99233466,1.0014526,14.116704,15.807039999999999
691,692,1.0,13840,8.575128999999999,8.522186999999999,4577.41029238701,15.887285,0.11,1.0014583000000001,,26.267853000000002,1.0,15.807039999999999,26.305871999999997,8.514649,,6.9719152,8.537627,0.99855316,9.360310516881,,690.9988,15.744874,0.99233466,1.0014554,14.119264999999999,15.807039999999999
692,693,1.0,13860,8.575055,8.493385,4591.453800916672,15.447823999999999,0.11,1.0014545,,26.28688,1.0,15.807039999999999,26.324872999999997,8.514619999999999,,6.970471400000001,8.537563,0.99855524,9.32871566017904,,691.9988,15.744442000000001,0.99233466,1.0014497,14.121184,15.807039999999999
693,694,1.0,13880,8.575028999999999,8.527343,4607.00324010849,16.322481,0.11,1.0014526,,26.305895,1.0,15.807039999999999,26.343859000000002,8.514636999999999,,6.969029400000001,8.537548,0.9985573,9.36553148296567,,692.9988,15.745275,0.99233466,1.0014353999999999,14.124357999999999,15.807039999999999
694,695,1.0,13900,8.57502,8.537183,4620.554260969162,18.704729999999998,0.11,1.0014507,,26.324896000000003,1.0,15.807039999999999,26.362833000000002,8.514671,,6.9675894,8.537548,0.9985594999999999,9.375012695805417,,693.9988400000001,15.749531,0.99233466,1.0014449,14.130951999999999,15.807039999999999
695,696,1.0,13920,8.574988000000001,8.523817,4633.775060892105,16.882452,0.11,1.0014488000000001,,26.343878000000004,1.0,15.807039999999999,26.381794,8.514683999999999,,6.966151700000001,8.537527,0.99856144,9.365927674190704,,694.9988,15.751156,0.99233466,1.0014315999999999,14.134905999999999,15.807039999999999
696,697,1.0,13940,8.574961,8.525326,4646.79499745369,17.696754000000002,0.11,1.0014468,,26.362852,1.0,15.807039999999999,26.400740000000003,8.514699,,6.964716,8.537510000000001,0.9985635,9.365833633886329,,695.9988,15.753944,0.99233466,1.001443,14.140019,15.807039999999999
697,698,1.0,13960,8.574939,8.529525,4662.7435274124155,18.980206,0.11,1.0014449,,26.381813,1.0,15.807039999999999,26.419672,8.514721,,6.963282,8.537499,0.9985656999999999,9.3680202081097,,696.9988400000001,15.758564999999999,0.99233466,1.0014315999999999,14.146954999999998,15.807039999999999
