,ReturnMin,TimestepsSoFar,IWNorm1,TimeElapsed,ReturnMax,ReturnStepMax,URet,DenMISELogFirst,IWFirstEpisode,IWMax,IWMin,LQGmu01,ReturnLastEpisode,IWMean,LQGsigma,target_sum_log_mean,ReturnAbsMax,MISE,IWLastEpisode,SqrtESSClassic,Iteration,ReturnMean,Bound,DenMISELogLast,DenMISEMeanLog,LQGmu1,IWNorm2
372,,7460,371.9973,1122.5264253616333,15.644507999999998,0.99262077,9.351633757198927,11.180438,,1.0026939000000001,,0.995,8.515502,0.99731183,0.11,12.127034,15.644507999999998,8.505044,1.002691,19.261354,373,8.547422000000001,10.129489,13.201222,15.306951999999999,1.0,19.313145000000002
373,,7480,372.99734,1130.5608241558075,15.644507999999998,0.99262077,9.381854751916118,11.177761,,1.0026872,,0.995,8.544061,0.9973190999999999,0.11,12.141202999999999,15.644507999999998,8.505149000000001,1.0026834,19.287298,374,8.547414,10.127409,17.423405,15.312606,1.0,19.339014000000002
374,,7500,373.9973,1137.8415756225584,15.644507999999998,0.99262077,9.33835062901504,11.175091,,1.0026796,,0.995,8.50232,0.9973261999999998,0.11,12.1511,15.644507999999998,8.505139999999999,1.0026747999999999,19.313202,375,8.547294,10.125225,15.849904,15.314032000000001,1.0,19.364853
375,,7520,374.99737999999996,1145.667311668396,15.644507999999998,0.99262077,9.343998561100275,11.172427,,1.002672,,0.995,8.506131,0.99733347,0.11,12.175815,15.644507999999998,8.505142999999999,1.0026681,19.339075,376,8.547184,10.12306,21.44098,15.330319,1.0,19.390657
376,,7540,375.99737999999996,1153.8633005619051,15.644507999999998,0.99262077,9.367563571245386,11.169771,,1.0026653,,0.995,8.528406,0.9973405000000001,0.11,12.194026,15.644507999999998,8.505205,1.0026643,19.364914000000002,377,8.547134,10.120963,19.038889,15.340148000000001,1.0,19.416424
377,,7560,376.99737999999996,1162.252082824707,15.644507999999998,0.99262077,9.316725185121127,11.167122,,1.0026586,,0.995,8.4845,0.99734753,0.11,12.200138,15.644507999999998,8.50515,1.002649,19.390717000000002,378,8.546968,10.118758,14.501314,15.337922,1.0,19.442158
378,,7580,377.99737999999996,1170.7697567939756,15.644507999999998,0.99262077,9.3709776819525,11.164480000000001,,1.0026509,,0.995,8.531815,0.99735457,0.11,12.210483,15.644507999999998,8.50522,1.002649,19.416485,379,8.546927,10.116686999999999,16.118208,15.3399725,1.0,19.467857000000002
379,,7600,378.9974,1177.5304460525513,15.644507999999998,0.99262077,9.369167294409324,11.161845,,1.0026442,,0.995,8.531541,0.9973616,0.11,12.224527,15.644507999999998,8.505289999999999,1.0026375,19.442220000000002,380,8.546887,10.114624000000001,17.544613000000002,15.345769,1.0,19.493525
380,,7620,379.9974,1183.8182299137115,15.644507999999998,0.99262077,9.360231424004956,11.159217,,1.0026375,,0.995,8.522947,0.9973685,0.11,12.216794,15.644507999999998,8.505336999999999,1.0026299,19.46792,381,8.546825,10.112546,9.275907499999999,15.329829,1.0,19.519157
381,,7640,380.99744,1191.7151553630827,15.644507999999998,0.99262077,9.322362860155264,11.156596,,1.0026299,,0.995,8.484544,0.9973755,0.11,12.222389999999999,15.644507999999998,8.505282000000001,1.0026232,19.493586999999998,382,8.546661,10.110375,14.352195000000002,15.327264999999999,1.0,19.544757999999998
382,,7660,381.99744,1199.127557516098,15.644507999999998,0.99262077,9.4270036450618,11.153981,,1.0026242,,0.995,8.582247,0.99738234,0.11,12.234406,15.644507999999998,8.505484,1.0026203000000002,19.519217,383,8.546755000000001,10.108469,16.821820000000002,15.33116,1.0,19.570326
383,,7680,382.99744,1207.1714661121366,15.644507999999998,0.99262077,9.326549471033104,11.151374,,1.0026165,,0.995,8.490817999999999,0.99738914,0.11,12.246674,15.644507999999998,8.5054455,1.0026088,19.544817000000002,384,8.546609,10.106330999999999,16.94217,15.33535,1.0,19.595858
384,,7700,383.99744,1215.836501121521,15.644507999999998,0.99262077,9.399993257831083,11.148773,,1.0026098,,0.995,8.556866000000001,0.99739593,0.11,12.266494999999999,15.644507999999998,8.505578,1.0026030000000001,19.570381,385,8.546636,10.104372,19.875458,15.347135,1.0,19.621357
385,,7720,384.99744,1225.3214199543,15.644507999999998,0.99262077,9.41968948106299,11.146179,,1.0026030000000001,,0.995,8.576258000000001,0.99740267,0.11,12.28463,15.644507999999998,8.505761999999999,1.0025973,19.595914999999998,386,8.546713,10.102473,19.264057,15.357275,1.0,19.646822
386,,7740,385.99747,1232.0687735080721,15.644507999999998,0.99262077,9.400857138854851,11.143592,,1.0025964,,0.995,8.55769,0.99740946,0.11,12.299230999999999,15.644507999999998,8.505897500000001,1.0025878000000001,19.621416,387,8.546741,10.100533500000001,17.932579999999998,15.363922,1.0,19.672253
387,,7760,386.9975,1241.5422866344452,15.644507999999998,0.99262077,9.405094089919972,11.141011,,1.0025897,,0.995,8.561949,0.99741626,0.11,12.3119955,15.644507999999998,8.506041999999999,1.0025859000000001,19.646883,388,8.54678,10.098611,17.249551999999998,15.368775,1.0,19.697653
388,,7780,387.9975,1248.7385189533236,15.644507999999998,0.99262077,9.361963126007137,11.138437,,1.002583,,0.995,8.518837,0.9974228999999999,0.11,12.324427,15.644507999999998,8.506076,1.0025725,19.672316,389,8.546708,10.096586,17.145256,15.373335999999998,1.0,19.72302
389,,7800,388.9975,1254.8705718517306,15.644507999999998,0.99262077,9.390129846791039,11.135869999999999,,1.0025764000000001,,0.995,8.551708,0.9974295,0.11,12.3291445,15.644507999999998,8.506192,1.0025687,19.69772,390,8.546721,10.094650999999999,14.161342000000001,15.370220999999999,1.0,19.748352
390,,7820,389.9975,1262.9373977184296,15.644507999999998,0.99262077,9.356993349795092,11.133308999999999,,1.0025706,,0.995,8.522197,0.99743605,0.11,12.341777,15.644507999999998,8.506233,1.002561,19.723085,391,8.546658,10.092649,17.265694,15.375062,1.0,19.773654999999998
391,,7840,390.99747,1272.3166530132296,15.644507999999998,0.99262077,9.410221373455599,11.130754,,1.0025629999999999,,0.995,8.569609,0.99744254,0.11,12.329369,15.644507999999998,8.506395,1.0025556999999998,19.74842,392,8.546717,10.090776,7.4751080000000005,15.354903,1.0,19.798923000000002
392,,7860,391.99747,1280.5795216560366,15.644507999999998,0.99262077,9.378736485665712,11.128207000000002,,1.0025572,,0.995,8.540039,0.99744904,0.11,12.345101,15.644507999999998,8.506480999999999,1.0025533000000002,19.77372,393,8.5467,10.088835000000001,18.510569,15.362926000000002,1.0,19.824163000000002
393,,7880,392.9975,1287.8538131713867,15.644507999999998,0.99262077,9.286656387155505,11.125666,,1.0025495,,0.995,8.457009,0.9974556,0.11,12.354545,15.644507999999998,8.506355000000001,1.0025419,19.798992000000002,394,8.546472999999999,10.086689,16.062867999999998,15.364696499999999,1.0,19.84937
394,,7900,393.99753,1295.9907484054565,15.644507999999998,0.99262077,9.378861039855106,11.123130999999999,,1.0025438,,0.995,8.536011,0.9974620999999999,0.11,12.372205000000001,15.644507999999998,8.506431,1.00254,19.82423,395,8.546446000000001,10.084753,19.32781,15.374723999999999,1.0,19.874544
395,,7920,394.99753,1304.031236886978,15.644507999999998,0.99262077,9.340630263050633,11.120603,,1.0025381,,0.995,8.507427,0.99746853,0.11,12.381729,15.644507999999998,8.5064335,1.0025343,19.849432,396,8.546348,10.082751,16.141033,15.376653,1.0,19.899689000000002
396,,7940,395.99756,1310.5926187038424,15.644507999999998,0.99262077,9.380801656801028,11.11808,,1.0025305,,0.995,8.54037,0.99747497,0.11,12.401553,15.644507999999998,8.506519,1.0025228000000002,19.874609,397,8.546332000000001,10.08084,20.249613,15.388919,1.0,19.924797
397,,7960,396.99756,1318.9118521213534,15.644507999999998,0.99262077,9.39419355484524,11.115564,,1.0025247,,0.995,8.553051,0.9974813,0.11,12.404989,15.644507999999998,8.506636,1.002518,19.899752,398,8.546349000000001,10.078968,13.766145999999999,15.384835,1.0,19.949875
398,,7980,397.99756,1326.3891541957855,15.644507999999998,0.99262077,9.347308462257443,11.113055000000001,,1.0025190000000002,,0.995,8.511169,0.9974876,0.11,12.413444,15.644507999999998,8.506647000000001,1.0025122,19.92486,399,8.546261,10.076998,15.776009,15.385810000000001,1.0,19.974923999999998
399,,8000,398.9976,1333.7200512886047,15.644507999999998,0.99262077,9.369023714876851,11.110552,,1.0025113,,0.995,8.530616,0.9974940000000001,0.11,12.420117,15.644507999999998,8.506706,1.0025046,19.949939999999998,400,8.546222,10.075083,15.080795000000002,15.385041000000001,1.0,19.999939
400,,8020,399.99756,1341.9723598957062,15.644507999999998,0.99262077,9.406598716143515,11.108055,,1.0025055,,0.995,8.562818,0.9975001,0.11,12.434429,15.644507999999998,8.506846000000001,1.0024959999999998,19.974987,401,8.546263,10.0732565,18.156214000000002,15.391945999999999,1.0,20.024921
401,,8040,400.99756,1349.58904671669,15.644507999999998,0.99262077,9.394911864303413,11.105564,,1.0024998,,0.995,8.552032,0.9975064,0.11,12.439972000000001,15.644507999999998,8.506961,1.0024978999999998,20.000004,402,8.546277,10.071411,14.660314999999999,15.390120000000001,1.0,20.049873
402,,8060,401.99762000000004,1355.4368362426758,15.644507999999998,0.99262077,9.375437903042824,11.10308,,1.0024940999999998,,0.995,8.535435000000001,0.9975127,0.11,12.451008,15.644507999999998,8.507032,1.0024826999999998,20.024988,403,8.54625,10.069530499999999,16.885138,15.393823999999999,1.0,20.074799
403,,8080,402.99762000000004,1363.0211408138275,15.644507999999998,0.99262077,9.379159354082251,11.100601,,1.0024874,,0.995,8.539353,0.99751884,0.11,12.459636999999999,15.644507999999998,8.507112,1.0024817,20.04994,404,8.546233,10.067666000000001,15.934705,15.395156,1.0,20.099691
404,,8100,403.99762000000004,1370.3825919628146,15.644507999999998,0.99262077,9.371952749514485,11.098129,,1.0024806999999998,,0.995,8.534355999999999,0.997525,0.11,12.465628,15.644507999999998,8.507178999999999,1.002476,20.074865,405,8.546204,10.065796,14.883048,15.393885000000001,1.0,20.12455
405,,8120,404.99765,1379.168868780136,15.644507999999998,0.99262077,9.430097142127524,11.095663,,1.002475,,0.995,8.589573,0.9975312,0.11,12.461099,15.644507999999998,8.507382000000002,1.0024644,20.099757999999998,406,8.546311,10.064069,10.624231,15.382132,1.0,20.149379999999997
406,,8140,405.99762000000004,1386.932354927063,15.644507999999998,0.99262077,9.363608509918397,11.093204,,1.0024693,,0.995,8.528030000000001,0.99753714,0.11,12.461985,15.644507999999998,8.507433,1.0024673000000002,20.124617,407,8.546267,10.062197,12.819668,15.375829000000001,1.0,20.17418
407,,8160,406.99768,1395.0939812660215,15.644507999999998,0.99262077,9.400598475362946,11.09075,,1.0024635,,0.995,8.558008000000001,0.99754333,0.11,12.456971000000001,15.644507999999998,8.507558,1.0024616,20.149445999999998,408,8.546294,10.060406,10.414375,15.363662,1.0,20.198952
408,,8180,407.99768,1403.9386866092682,15.644507999999998,0.99262077,9.38297443902059,11.088302,,1.0024577,,0.995,8.540613,0.99754936,0.11,12.465515,15.644507999999998,8.507638,1.0024472,20.174248000000002,409,8.546281,10.058577,15.948557999999998,15.365086999999999,1.0,20.223688
409,,8200,408.9977,1412.1420290470126,15.644507999999998,0.99262077,9.350624374206513,11.085859,,1.0024501000000001,,0.995,8.51454,0.9975554,0.11,12.474991000000001,15.644507999999998,8.507655,1.0024482,20.199018,410,8.546204,10.056692,16.348091,15.367478,1.0,20.248396
410,,8220,409.99768,1420.2872755527496,15.644507999999998,0.99262077,9.372630885422263,11.083424,,1.0024444,,0.995,8.532524,0.9975613000000001,0.11,12.497021,15.644507999999998,8.507715,1.0024387,20.223753,411,8.54617,10.054857,21.526583,15.382458999999999,1.0,20.273075
411,,8240,410.99768,1429.4040777683258,15.644507999999998,0.99262077,9.361532346699176,11.080993,,1.0024387,,0.995,8.526325,0.9975671999999999,0.11,12.508614,15.644507999999998,8.507762,1.002433,20.24846,412,8.546123,10.053016,17.270977,15.387035999999998,1.0,20.297724
412,,8260,411.99773999999996,1437.2934563159945,15.644507999999998,0.99262077,9.368645147964553,11.078567999999999,,1.002433,,0.995,8.531614,0.9975732,0.11,12.527949000000001,15.644507999999998,8.507819,1.0024271999999999,20.273142,413,8.546087,10.051192,20.49156,15.399389999999999,1.0,20.322344
413,,8280,412.99768,1445.266875743866,15.644507999999998,0.99262077,9.319856342927805,11.076151,,1.0024271999999999,,0.995,8.487913,0.9975789,0.11,12.515252,15.644507999999998,8.507771,1.0024201,20.297785,414,8.545946,10.04927,7.269049000000001,15.379745999999999,1.0,20.346933
414,,8300,413.99768,1453.4853780269625,15.644507999999998,0.99262077,9.343823804343645,11.073738,,1.0024215,,0.995,8.507852999999999,0.99758476,0.11,12.519607,15.644507999999998,8.5077715,1.0024176,20.322403,415,8.545855,10.047403,14.320181,15.377188,1.0,20.371492
415,,8320,414.9976,1461.4406888484955,15.644507999999998,0.99262077,9.314883794375488,11.071330999999999,,1.0024157,,0.995,8.483025,0.99759036,0.11,12.530508,15.644507999999998,8.507711,1.0024061,20.346987,416,8.545703999999999,10.045483,17.052568,15.381209,1.0,20.396023
416,,8340,415.99765,1468.3326332569122,15.644507999999998,0.99262077,9.393734434191149,11.068931,,1.0024099,,0.995,8.55212,0.99759626,0.11,12.548437,15.644507999999998,8.507817,1.0024023000000002,20.37155,417,8.545719,10.043735,20.004360000000002,15.392288,1.0,20.42052
417,,8360,416.99762000000004,1476.7368218898773,15.644507999999998,0.99262077,9.274073070056582,11.066535,,1.0024042,,0.995,8.442195,0.997602,0.11,12.551655,15.644507999999998,8.507661,1.0023937,20.396076,418,8.545471000000001,10.041731,13.890898000000002,15.388691,1.0,20.444992000000003
418,,8380,417.99768,1486.0433423519135,15.644507999999998,0.99262077,9.389382824373016,11.064146000000001,,1.0023985,,0.995,8.548039,0.9976078000000002,0.11,12.571755,15.644507999999998,8.507756,1.002389,20.420579999999998,419,8.545478,10.039986,20.971096,15.402009,1.0,20.469433
419,,8400,418.99768,1494.1894493103027,15.644507999999998,0.99262077,9.337403031492107,11.061762,,1.0023928,,0.995,8.5010605,0.99761355,0.11,12.580581,15.644507999999998,8.507742,1.0023909,20.44505,420,8.545372,10.038136999999999,16.276535,15.404084,1.0,20.493845
420,,8420,419.99768,1502.1941137313845,15.644507999999998,0.99262077,9.367583489792926,11.059383,,1.0023870000000001,,0.995,8.531176,0.9976191999999999,0.11,12.595858,15.644507999999998,8.507797,1.0023851000000001,20.469488000000002,421,8.545339,10.0363655,19.009518,15.412642499999999,1.0,20.51823
421,,8440,420.9977,1510.1118912696838,15.644507999999998,0.99262077,9.317425861759526,11.057012,,1.0023813,,0.995,8.481386,0.99762493,0.11,12.585757000000001,15.644507999999998,8.507735,1.0023727,20.493902,422,8.545186,10.034483,8.330741,15.395857000000001,1.0,20.542583
422,,8460,421.99768,1518.676798582077,15.644507999999998,0.99262077,9.331652559452683,11.054644999999999,,1.0023756,,0.995,8.492146,0.9976305,0.11,12.570657,15.644507999999998,8.507698,1.0023742,20.518284,423,8.545061,10.032632000000001,6.196121,15.374101999999999,1.0,20.56691
423,,8480,422.99762000000004,1527.0694544315338,15.644507999999998,0.99262077,9.264978743393463,11.052283000000001,,1.0023699000000001,,0.995,8.437661,0.9976359,0.11,12.549114999999999,15.644507999999998,8.507531,1.0023628,20.542635,424,8.544807,10.030657000000001,3.434708,15.345938,1.0,20.591206
424,,8500,423.99762000000004,1535.3080279827118,15.644507999999998,0.99262077,9.410964421540562,11.049928,,1.002364,,0.995,8.568776,0.99764144,0.11,12.554053,15.644507999999998,8.507677000000001,1.0023612,20.56696,425,8.544865,10.029001,14.645354000000001,15.344282999999999,1.0,20.615475
425,,8520,424.99762000000004,1542.6354780197144,15.644507999999998,0.99262077,9.389783604190017,11.047577,,1.0023593000000002,,0.995,8.54502,0.997647,0.11,12.548175,15.644507999999998,8.507765,1.0023497,20.591255,426,8.544865,10.027294,10.047658,15.331844,1.0,20.639713
426,,8540,425.99762000000004,1550.6529748439789,15.644507999999998,0.99262077,9.393324003457844,11.045233,,1.0023545,,0.995,8.554065,0.99765253,0.11,12.559071000000001,15.644507999999998,8.507874000000001,1.0023507,20.61552,427,8.544887,10.025615,17.198406,15.336209,1.0,20.663926999999997
427,,8560,426.99762000000004,1558.2849538326266,15.644507999999998,0.99262077,9.305303770949076,11.042893,,1.0023488,,0.995,8.471469,0.997658,0.11,12.564633,15.644507999999998,8.507788,1.0023383,20.639761,428,8.544714,10.023746000000001,14.937247,15.335273,1.0,20.688108
428,,8580,427.99762000000004,1566.320838212967,15.644507999999998,0.99262077,9.328015106328143,11.040560000000001,,1.002343,,0.995,8.492613,0.99766344,0.11,12.569744,15.644507999999998,8.507752,1.0023326,20.663970000000003,429,8.544592999999999,10.0219345,14.755254999999998,15.333915,1.0,20.712263
429,,8600,428.99768,1573.652723789215,15.644507999999998,0.99262077,9.360852871246248,11.038231,,1.0023373,,0.995,8.521583,0.99766904,0.11,12.58877,15.644507999999998,8.507784,1.0023354,20.688157999999998,430,8.544539,10.020196,20.748207,15.346501000000002,1.0,20.73639
430,,8620,429.99768,1582.0510239601135,15.644507999999998,0.99262077,9.382286804782494,11.035909,,1.0023316,,0.995,8.538279,0.9976744000000001,0.11,12.579649,15.644507999999998,8.507856,1.0023296999999998,20.712309,431,8.544525,10.018505000000001,8.655462,15.330971,1.0,20.76049
431,,8640,430.99768,1590.0551762580872,15.644507999999998,0.99262077,9.382548068432301,11.033591,,1.0023259,,0.995,8.544303,0.9976798000000001,0.11,12.586409,15.644507999999998,8.507941,1.0023191999999999,20.736437,432,8.544524000000001,10.016832,15.497819,15.331351999999999,1.0,20.78456
432,,8660,431.9977,1598.6556873321533,15.644507999999998,0.99262077,9.394361736851511,11.031279,,1.0023221,,0.995,8.55443,0.99768525,0.11,12.5843115,15.644507999999998,8.508047999999999,1.0023171999999998,20.760536,433,8.544547,10.015187,11.6757555,15.322904000000001,1.0,20.808601
433,,8680,432.99768,1607.4288597106934,15.644507999999998,0.99262077,9.407437329050149,11.028972,,1.0023162,,0.995,8.566536,0.9976905,0.11,12.591834,15.644507999999998,8.508183,1.0023066999999999,20.784603,434,8.544597999999999,10.0135765,15.847202,15.324107000000001,1.0,20.832617000000003
434,,8700,433.99774,1616.6704034805298,15.644507999999998,0.99262077,9.358595011367225,11.02667,,1.0023104999999999,,0.995,8.520046,0.9976959999999999,0.11,12.603446,15.644507999999998,8.50821,1.0023048,20.80865,435,8.544542,10.011865,17.640856,15.329429000000001,1.0,20.856604
435,,8720,434.99774,1625.8386290073395,15.644507999999998,0.99262077,9.375418811493816,11.024374,,1.0023048,,0.995,8.535139,0.9977011999999998,0.11,12.607045,15.644507999999998,8.508271,1.0023019,20.83266,436,8.544519000000001,10.010193,14.170363,15.326764,1.0,20.880566
