,TimestepsSoFar,IWNorm2,IWMax,LQGmu1,ReturnMean,IWMin,ReturnAbsMax,ReturnMax,IWNorm1,IWLastEpisode,DenMISEMeanLog,LQGmu01,Bound,URet,ReturnMin,MISE,Iteration,DenMISELogFirst,SqrtESSClassic,DenMISELogLast,IWFirstEpisode,ReturnLastEpisode,ReturnStepMax,LQGsigma,target_sum_log_mean,IWMean,TimeElapsed
365,7320,23.724215,1.5759628,0.96,10.473312,,17.273659,17.273659,365.90234,1.5647473,13.938666,0.193,10.763932,9.347616573647949,,8.523969000000001,366,11.301188,15.423160000000001,11.973059,,8.511011,0.99999875,0.11,-181.34625,0.99973315,2685.63742685318
366,7340,23.740494,1.573494,0.96,10.467957499999999,,17.273659,17.273659,366.92566,1.5591471000000001,13.906485,0.193,10.759692,9.347539883314887,,8.524443,367,11.29846,15.4556875,2.1289477000000003,,8.508157,0.99999875,0.11,-180.84511,0.99979746,2703.813353061676
367,7360,23.757292,1.5710454,0.96,10.462622,,17.273659,17.273659,367.95624,1.5642475,13.926497,0.193,10.755632,9.340417037936852,,8.525066,368,11.295739,15.488139000000002,21.272722,,8.50424,0.99999875,0.11,-180.29466000000002,0.9998811,2722.0530579090123
368,7380,23.773872,1.568617,0.96,10.457302,,17.273659,17.273659,368.98303,1.5584143,13.900912,0.193,10.7514925,9.339700274677957,,8.525580999999999,369,11.293025,15.520527,4.485853,,8.500003,0.99999875,0.11,-179.79268000000002,0.99995404,2742.2391238212585
369,7400,23.785038,1.5662104,0.96,10.452192,,17.273659,17.273659,369.92413,1.4706268,13.910834,0.193,10.745682,9.411138113063206,,8.524389999999999,370,11.290319,15.552807999999999,17.573315,,8.566653,0.99999875,0.11,-179.25824,0.99979496,2760.906638622284
370,7420,23.800144,1.5638238000000002,0.96,10.44705,,17.273659,17.273659,370.9269,1.5297526000000001,13.916549,0.193,10.741228999999999,9.383299717458927,,8.524536,371,11.28762,15.585070000000002,16.03138,,8.544121,0.99999875,0.11,-178.73071000000002,0.9998030000000001,2782.6950962543488
371,7440,23.809572,1.5614573999999999,0.96,10.442022,,17.273659,17.273659,371.83777000000003,1.4356532,13.929610999999998,0.193,10.734835,9.418901574226457,,8.522696,372,11.284928,15.617154000000001,18.776735000000002,,8.576851,0.99999875,0.11,-178.19879,0.9995639000000001,2804.1120703220367
372,7460,23.826193,1.5591108,0.96,10.436857,,17.273659,17.273659,372.86255,1.5470028,13.926494,0.193,10.730829,9.351633917166454,,8.523231,373,11.282244,15.649270999999999,12.767593,,8.515502,0.99999875,0.11,-177.68565,0.9996315,2822.2951834201813
373,7480,23.841607999999997,1.5567825000000002,0.96,10.431796,,17.273659,17.273659,373.86816,1.5258187,13.934716,0.193,10.726528,9.381854899358645,,8.523442,374,11.279566,15.681332000000001,17.003553,,8.544061,0.99999875,0.11,-177.16396,0.9996475,2842.7974259853363
374,7500,23.85859,1.5544755,0.96,10.426651,,17.273659,17.273659,374.89746,1.5473803999999998,13.938664000000001,0.193,10.722622,9.338350799323232,,8.52402,375,11.2768955,15.713312,15.416015,,8.50232,0.99999875,0.11,-176.64925,0.99972653,2865.769146680832
375,7520,23.875557,1.5521854,0.96,10.421544,,17.273659,17.273659,375.9261,1.5447795,13.957465,0.193,10.718741,9.343998713417802,,8.524596,376,11.274233,15.745228,21.008764000000003,,8.506131,0.99999875,0.11,-176.12242,0.9998034,2883.4623425006866
376,7540,23.891882,1.5499163,0.96,10.416522,,17.273659,17.273659,376.94427,1.5323195,13.969817,0.193,10.714737,9.367563712079347,,8.5250225,377,11.271577,15.777085999999999,18.614765,,8.528406,0.99999875,0.11,-175.60474,0.9998521999999999,2906.185857534409
377,7560,23.909138000000002,1.5476638,0.96,10.41141,,17.273659,17.273659,377.97643999999997,1.5443494,13.970076999999998,0.193,10.7108965,9.316725349215194,,8.525584,378,11.268928,15.808869,14.069359,,8.4845,0.99999875,0.11,-175.1018,0.99993765,2928.0899064540863
378,7580,23.925255,1.5454309,0.96,10.406450999999999,,17.273659,17.273659,378.99036,1.5242508999999997,13.974638,0.193,10.706861,9.370977830574004,,8.525926,379,11.266286000000001,15.840598000000002,15.69935,,8.531815,0.99999875,0.11,-174.59726,0.99997455,2949.322103738785
379,7600,23.94153,1.5432158,0.96,10.401518,,17.273659,17.273659,380.00622999999996,1.5241783000000002,13.982929,0.193,10.702891000000001,9.369167435191946,,8.526307000000001,380,11.263651,15.872260999999998,17.125792,,8.531542,0.99999875,0.11,-174.09161,1.0000163,2968.9552748203278
380,7620,23.957932999999997,1.5410186000000001,0.96,10.396587,,17.273659,17.273659,381.02362,1.5237726999999999,13.969474,0.193,10.698946000000001,9.36023158299446,,8.526686,381,11.261023,15.90386,8.857347500000001,,8.522947,0.99999875,0.11,-173.61032,1.000062,2991.4972052574158
381,7640,23.975193,1.5388392,0.96,10.391582000000001,,17.273659,17.273659,382.05396,1.5348102,13.969361,0.193,10.695160000000001,9.322363014412897,,8.527198,382,11.258401,15.935386,13.926407999999999,,8.484544,0.99999875,0.11,-173.11827,1.0001413000000001,3011.1560442447662
382,7660,23.98169,1.5366776000000002,0.96,10.386858,,17.273659,17.273659,382.90502999999995,1.3536219999999999,13.976023999999999,0.193,10.68781,9.42700378706792,,8.52408,383,11.255787,15.9665575,16.521652,,8.582247,0.99999875,0.11,-172.62233999999998,0.99975204,3032.550242185593
383,7680,23.999018,1.5345335,0.96,10.38192,,17.273659,17.273659,383.93536,1.5302079,13.982644,0.193,10.684103,9.326549625025145,,8.524621,384,11.25318,15.997962,16.519371,,8.490817999999999,0.99999875,0.11,-172.12866,0.9998316999999999,3048.6852538585663
384,7700,24.013268,1.5324057,0.96,10.377179,,17.273659,17.273659,384.91607999999997,1.4788685,13.996939000000001,0.193,10.67958,9.399993411502725,,8.524321,385,11.250579,16.029308,19.48678,,8.556867,0.99999875,0.11,-171.62994,0.999782,3070.6366164684296
385,7720,24.023533,1.5302954,0.96,10.372513,,17.273659,17.273659,385.8299,1.4098226,14.009699,0.193,10.673681,9.419689624161196,,8.522607,386,11.247985,16.060497,18.923187,,8.576259,0.99999875,0.11,-171.1354,0.99955934,3091.1780700683594
386,7740,24.037603,1.5282011,0.96,10.367824,,17.273659,17.273659,386.80646,1.4702005,14.018842999999999,0.193,10.669122,9.400857284258413,,8.522222,387,11.245398,16.091722,17.549767000000003,,8.55769,0.99999875,0.11,-170.64684,0.9994999,3113.4030125141144
387,7760,24.051006,1.5261228,0.96,10.36317,,17.273659,17.273659,387.77136,1.4565379999999999,14.026205,0.193,10.66435,9.405094234576474,,8.521598,388,11.242817,16.122875,16.876072,,8.561949,0.99999875,0.11,-170.16257,0.99941075,3136.7629539966583
388,7780,24.067854,1.5240619,0.96,10.358429,,17.273659,17.273659,388.7916,1.5097721000000002,14.033167,0.193,10.660653,9.361963275795844,,8.522027,389,11.240243,16.153978,16.735867000000002,,8.518837,0.99999875,0.11,-169.68106,0.9994643,3157.752194881439
389,7800,24.082975,1.5220168,0.96,10.353796,,17.273659,17.273659,389.78357,1.4797742,14.032495,0.193,10.656485,9.390129993205704,,8.521961,390,11.237675,16.185026,13.772018,,8.551708,0.99999875,0.11,-169.20966,0.999445,3176.28720498085
390,7820,24.100008,1.5199876,0.96,10.349112,,17.273659,17.273659,390.80582000000004,1.5081056000000002,14.039717000000001,0.193,10.652891,9.356993492509616,,8.522445,391,11.235114,16.216003,16.857397,,8.522198,0.99999875,0.11,-168.73273999999998,0.9995033999999999,3194.458685398102
391,7840,24.110870000000002,1.5179738999999999,0.96,10.344572,,17.273659,17.273659,391.72552,1.4037693000000002,14.022107,0.193,10.647267,9.410221525801415,,8.520864999999999,392,11.232560000000001,16.246843,7.138501600000001,,8.569609,0.99999875,0.11,-168.28322,0.9992998,3217.3765819072723
392,7860,24.127186,1.5159761,0.96,10.33998,,17.273659,17.273659,392.73535,1.4916904,14.032515,0.193,10.643517,9.378736633577963,,8.521147000000001,393,11.230012,16.27771,18.113209,,8.540039,0.99999875,0.11,-167.8079,0.9993266,3240.0603244304657
393,7880,24.144985000000002,1.5139936999999999,0.96,10.335201,,17.273659,17.273659,393.76862,1.5133659,14.036620000000001,0.193,10.639977,9.286656554597608,,8.521616,394,11.227471000000001,16.308506,15.6510725,,8.457009,0.99999875,0.11,-167.34122,0.9994127,3262.267197370529
394,7900,24.161362,1.5120256,0.96,10.3306465,,17.273659,17.273659,394.77862999999996,1.4884107,14.049012,0.193,10.636257,9.378861187826187,,8.521882000000002,395,11.2249365,16.339254,18.932638,,8.536011,0.99999875,0.11,-166.86864,0.99943954,3281.544117450714
395,7920,24.178787,1.510073,0.96,10.326042,,17.273659,17.273659,395.80518,1.5032637,14.053267499999999,0.193,10.632810000000001,9.340630398380453,,8.522397,396,11.222407,16.369934,15.735922,,8.507427999999999,0.99999875,0.11,-166.4065,0.999508,3306.000205278397
396,7940,24.195127,1.5081358,0.96,10.321545,,17.273659,17.273659,396.8139,1.4836886,14.067886999999999,0.193,10.629118,9.380801804623868,,8.522648,397,11.219886,16.400572,19.857601000000003,,8.54037,0.99999875,0.11,-165.93633,0.99953127,3333.0516481399536
397,7960,24.210062,1.5062127,0.96,10.317101,,17.273659,17.273659,397.79898,1.4583213,14.066184,0.193,10.624989,9.39419370865336,,8.522438000000001,398,11.217369999999999,16.431143,13.391375,,8.553052000000001,0.99999875,0.11,-165.48479,0.9994949000000001,3351.8167672157288
398,7980,24.227417000000003,1.5043035,0.96,10.312574,,17.273659,17.273659,398.8233,1.4957874,14.069463,0.193,10.621569000000001,9.347308638991287,,8.522914,399,11.214861,16.461653,15.37587,,8.511169,0.99999875,0.11,-165.0305,0.99955714,3369.0158150196075
399,8000,24.24418,1.5024095,0.96,10.308119999999999,,17.273659,17.273659,399.83768,1.4841895,14.071009,0.193,10.618025,9.369023863637752,,8.523247,400,11.2123575,16.49211,14.688428,,8.530616,0.99999875,0.11,-164.58022,0.9995941999999999,3393.0708923339844
400,8020,24.257998,1.5005294,0.96,10.303767,,17.273659,17.273659,400.80267000000003,1.433117,14.080301,0.193,10.61357,9.406598868803624,,8.522644,401,11.209861,16.522497,17.798855,,8.562818,0.99999875,0.11,-164.1245,0.9995079,3414.981552362442
401,8040,24.27306,1.4986631000000001,0.96,10.29941,,17.273659,17.273659,401.7881,1.451622,14.080820999999998,0.193,10.609531,9.394912009940294,,8.522438000000001,402,11.20737,16.552841,14.290128,,8.552032,0.99999875,0.11,-163.67976000000002,0.99947286,3437.6422390937805
402,8060,24.289682,1.4968119,0.96,10.295033,,17.273659,17.273659,402.79900000000004,1.4753497,14.086819,0.193,10.605993,9.37543805965092,,8.522713000000001,403,11.2048855,16.583132,16.498724,,8.535435000000001,0.99999875,0.11,-163.2317,0.9995013,3458.453153610229
403,8080,24.306097,1.4949731000000002,0.96,10.290687,,17.273659,17.273659,403.80615,1.4699413000000001,14.090442000000001,0.193,10.60241,9.379159493280117,,8.522922,404,11.202407000000001,16.613369,15.551960000000001,,8.539353,0.99999875,0.11,-162.78821000000002,0.9995202,3472.99978351593
404,8100,24.322844,1.4931478999999999,0.96,10.28635,,17.273659,17.273659,404.8183,1.4733333999999998,14.091447,0.193,10.598937,9.371952897908388,,8.523218,405,11.199935,16.643542999999998,14.497993,,8.534355999999999,0.99999875,0.11,-162.3495,0.99955136,3496.065331459045
405,8120,24.32739,1.4913377,0.96,10.282171,,17.273659,17.273659,405.6123,1.2534965,14.082354,0.193,10.591139,9.43009728320613,,8.519095,406,11.197469,16.673070000000003,10.400756,,8.589573,0.99999875,0.11,-161.92345,0.9990450999999999,3515.669063091278
406,8140,24.344486,1.4895382,0.96,10.277861999999999,,17.273659,17.273659,406.62936,1.474067,14.078299,0.193,10.587792,9.363608649254203,,8.51948,407,11.195008,16.703139999999998,12.434103,,8.528030000000001,0.99999875,0.11,-161.49411,0.99908936,3539.6853935718536
407,8160,24.358654,1.4877536,0.96,10.273645,,17.273659,17.273659,407.59686,1.4229331,14.068457999999998,0.193,10.583533000000001,9.400598619939148,,8.5189295,408,11.192554,16.733145,10.064114,,8.558008000000001,0.99999875,0.11,-161.07277,0.99901193,3562.3947298526764
408,8180,24.375023000000002,1.4859811,0.96,10.269409,,17.273659,17.273659,408.6012,1.4579306,14.072134,0.193,10.580003,9.382974586196658,,8.51909,409,11.190106,16.763111,15.573984,,8.540613,0.99999875,0.11,-160.63994,0.9990249,3586.013643741608
409,8200,24.392553,1.484222,0.96,10.265130000000001,,17.273659,17.273659,409.62445,1.4753215,14.07674,0.193,10.576794,9.350624533406924,,8.51955,410,11.187664999999999,16.793013000000002,15.961661999999999,,8.51454,0.99999875,0.11,-160.20825,0.99908406,3608.089138031006
410,8220,24.409628,1.4824765,0.96,10.260913,,17.273659,17.273659,410.6399,1.4659528999999998,14.093938,0.193,10.573503,9.37263105065848,,8.519910000000001,411,11.185228,16.822866,21.146515,,8.532524,0.99999875,0.11,-159.76608000000002,0.9991238000000001,3628.681812286377
411,8240,24.426949,1.4807413,0.96,10.256702,,17.273659,17.273659,411.65915,1.4682278999999998,14.1007185,0.193,10.570289,9.361532496550556,,8.520327,412,11.182798,16.852663,16.88935,,8.526326,0.99999875,0.11,-159.33638,0.9991726999999999,3648.1945853233337
412,8260,24.444141000000002,1.4790193999999999,0.96,10.252525,,17.273659,17.273659,412.676,1.4643822,14.115272500000001,0.193,10.567059,9.368645297258368,,8.520709,413,11.180374,16.882407999999998,20.11255,,8.531614,0.99999875,0.11,-158.90094,0.9992155,3672.279842376709
413,8280,24.461992000000002,1.4773108999999998,0.96,10.248264,,17.273659,17.273659,413.70358,1.4735091,14.097802,0.193,10.563912,9.319856496326263,,8.521154,414,11.177956,16.912096,6.883818600000001,,8.487913,0.99999875,0.11,-158.49957,0.9992840000000001,3695.1764204502106
414,8300,24.479633,1.4756141999999999,0.96,10.244069999999999,,17.273659,17.273659,414.7274,1.4683496999999999,14.097414,0.193,10.560777,9.343823965027495,,8.521592,415,11.175544,16.941732000000002,13.938457000000001,,8.507852999999999,0.99999875,0.11,-158.08311,0.9993431,3716.5540177822113
415,8320,24.497564,1.4739278999999998,0.96,10.239837,,17.273659,17.273659,415.75586,1.4715669,14.103593,0.193,10.557666000000001,9.314883949768118,,8.522036,416,11.173136999999999,16.971313000000002,16.668644,,8.483025999999999,0.99999875,0.11,-157.66211,0.99941313,3736.66360282898
416,8340,24.513506,1.4722548,0.96,10.235789,,17.273659,17.273659,416.75055,1.4363133,14.1168785,0.193,10.554121,9.393734580450161,,8.522028,417,11.170735,17.000854,19.644679999999997,,8.552121000000001,0.99999875,0.11,-157.23604,0.9994018,3760.781167268753
417,8360,24.531579999999998,1.4705932,0.96,10.231499000000001,,17.273659,17.273659,417.78085,1.4704447,14.115419000000001,0.193,10.550938,9.274073221487457,,8.522362,418,11.168341,17.030329000000002,13.507722,,8.442196000000001,0.99999875,0.11,-156.82664,0.9994757,3791.0522074699397
418,8380,24.547915,1.4689435,0.96,10.227481,,17.273659,17.273659,418.7816,1.4394726999999998,14.130913,0.193,10.547539,9.38938297123793,,8.522463,419,11.165951,17.059763,20.609205,,8.548039,0.99999875,0.11,-156.40231,0.9994787,3816.3214411735535
419,8400,24.56568,1.4673053999999999,0.96,10.22337,,17.273659,17.273659,419.80634000000003,1.4619055,14.135121,0.193,10.544482,9.33740319256508,,8.522886999999999,420,11.163568,17.08914,15.899182000000001,,8.5010605,0.99999875,0.11,-155.99116999999998,0.9995389000000001,3839.901888370514
420,8420,24.582926,1.4656788,0.96,10.219351,,17.273659,17.273659,420.82205,1.4515432,14.145817999999998,0.193,10.541366,9.367583631022539,,8.523234,421,11.161189,17.118470000000002,18.63927,,8.531176,0.99999875,0.11,-155.57547,0.99957734,3862.752679824829
421,8440,24.600817000000003,1.4640639,0.96,10.215233,,17.273659,17.273659,421.84848,1.4608079999999999,14.131144,0.193,10.538307000000001,9.31742600758483,,8.523622,422,11.158816,17.147743,7.95412,,8.481386,0.99999875,0.11,-155.18706,0.99964094,3882.533063650131
422,8460,24.618565,1.4624591,0.96,10.211159,,17.273659,17.273659,422.8723,1.4567691999999999,14.111498999999998,0.193,10.53525,9.331652721483476,,8.523992,423,11.156449,17.17697,5.822274,,8.492146,0.99999875,0.11,-154.80553999999998,0.99969816,3905.219447851181
423,8480,24.636642000000002,1.4608656999999998,0.96,10.206976,,17.273659,17.273659,423.90143,1.4607557,14.085427,0.193,10.532128,9.264978900813162,,8.524280000000001,424,11.154088,17.206137,3.0581102000000002,,8.437662,0.99999875,0.11,-154.43233,0.99976754,3926.3609063625336
424,8500,24.650084,1.4592826,0.96,10.203121000000001,,17.273659,17.273659,424.84985,1.3787713,14.085992000000001,0.193,10.52785,9.410964565262473,,8.523391,425,11.151732,17.235229999999998,14.32652,,8.568777,0.99999875,0.11,-154.0345,0.9996466999999999,3952.937064409256
425,8520,24.665878,1.4577109,0.96,10.199228999999999,,17.273659,17.273659,425.83942,1.4181697,14.075695999999999,0.193,10.524335,9.389783758437376,,8.5232525,426,11.149383,17.264313,9.70064,,8.54502,0.99999875,0.11,-153.64932,0.99962306,3974.340718984604
426,8540,24.681854,1.4561505,0.96,10.195376,,17.273659,17.273659,426.83185,1.4194931,14.082192000000001,0.193,10.5209255,9.393324149512814,,8.523202000000001,427,11.1470375,17.293346,16.850454,,8.554065,0.99999875,0.11,-153.2492,0.9996062,3996.872625350952
427,8560,24.699879,1.4546001,0.96,10.191349,,17.273659,17.273659,427.85916,1.452996,14.083321,0.193,10.517952000000001,9.305303917141103,,8.52357,428,11.144699000000001,17.322319,14.565951,,8.471469,0.99999875,0.11,-152.85623,0.9996709,4017.477590560913
428,8580,24.717768,1.4530611,0.96,10.187389,,17.273659,17.273659,428.88397000000003,1.4491751,14.084025,0.193,10.515016000000001,9.32801524342848,,8.523958,429,11.142365,17.351242000000003,14.386588,,8.492613,0.99999875,0.11,-152.46553,0.9997295,4040.601533412933
429,8600,24.73528,1.4515307,0.96,10.183516000000001,,17.273659,17.273659,429.90222,1.4412447,14.098679,0.193,10.512058999999999,9.360853029246408,,8.524311,430,11.140037,17.380125,20.385033,,8.521583,0.99999875,0.11,-152.0627,0.9997726,4058.1454205513
430,8620,24.75163,1.4500115,0.96,10.179698,,17.273659,17.273659,430.9002,1.4196853999999999,14.085239000000001,0.193,10.508774,9.382286951738703,,8.524318,431,11.137713,17.408962,8.307356,,8.538279,0.99999875,0.11,-151.6898,0.99976844,4082.419588327408
431,8640,24.768286,1.4485037,0.96,10.175912,,17.273659,17.273659,431.9032,1.423309,14.087696,0.193,10.505624000000001,9.382548215618547,,8.524445,432,11.135396,17.437752,15.147151000000001,,8.544303,0.99999875,0.11,-151.3028,0.99977595,4103.448964357376
432,8660,24.783897,1.4470043,0.96,10.172168,,17.273659,17.273659,432.8877,1.4033676000000002,14.081346,0.193,10.502155,9.394361882284896,,8.524236,433,11.133084,17.46649,11.339195,,8.55443,0.99999875,0.11,-150.92639,0.99974066,4122.5855152606955
433,8680,24.798351,1.4455161,0.96,10.168467999999999,,17.273659,17.273659,433.85125999999997,1.381011,14.084675,0.193,10.498333,9.407437481310463,,8.523655,434,11.130777,17.495165,15.526690499999999,,8.566536,0.99999875,0.11,-150.5421,0.9996573000000001,4145.735179424286
434,8700,24.815914000000003,1.4440362,0.96,10.164678,,17.273659,17.273659,434.86925999999994,1.4339455,14.092023999999999,0.193,10.495446000000001,9.358595161602095,,8.523995,435,11.128476,17.523806,17.282728,,8.520046,0.99999875,0.11,-150.15547,0.9996995000000001,4168.149155378343
435,8720,24.832916,1.4425676,0.96,10.16094,,17.273659,17.273659,435.87735,1.4227281,14.0914,0.193,10.492429,9.375418951098167,,8.524189999999999,436,11.12618,17.552402,13.820085,,8.535139,0.99999875,0.11,-149.77858,0.99971867,4189.5951738357535
