,LQGmu01,IWLastEpisode,TimestepsSoFar,IWMean,SqrtESSClassic,IWNorm2,Bound,ReturnAbsMax,MISE,LQGmu1,ReturnMax,Iteration,target_sum_log_mean,ReturnStepMax,ReturnMean,IWNorm1,TimeElapsed,DenMISELogFirst,IWMin,DenMISELogLast,IWMax,ReturnMin,DenMISEMeanLog,LQGsigma,ReturnLastEpisode,IWFirstEpisode,URet
311,0.206,1.0227697,6240,1.0002152,17.48135,17.851433,8.623358,16.311075,8.529582000000001,0.97,16.311075,312,-1.2929116000000003,0.9999735999999999,8.645699,312.06714,2031.8290135860445,14.465403,,18.229084,1.0229541,,15.665656,0.11,8.541564,,9.385172357930808
312,0.206,1.014793,6260,1.0001944,17.509956,17.879019,8.623182,16.311075,8.52956,0.97,16.311075,313,-1.2349951000000001,0.9999735999999999,8.645475,313.06085,2048.878161430359,14.462202,,16.820251000000003,1.022879,,15.669348000000001,0.11,8.575762,,9.420068035693923
313,0.206,1.022799,6280,1.0001996,17.538517000000002,17.907024,8.622953,16.311075,8.529484,0.97,16.311075,314,-1.1796619,0.9999735999999999,8.644982,314.06265,2067.663372993469,14.459013,,16.11711,1.0228049000000001,,15.670774,0.11,8.490715,,9.321796398164613
314,0.206,1.0226819999999999,6300,1.0002043999999999,17.56703,17.934984,8.622862,16.311075,8.529544,0.97,16.311075,315,-1.1151011,0.9999735999999999,8.644629,315.0644,2084.0119740962978,14.455832500000001,,19.134529999999998,1.0227306999999999,,15.681771,0.11,8.533711,,9.3729647504114
315,0.206,0.9818589,6320,1.0000801,17.595454999999998,17.960623000000002,8.621846000000001,16.311075,8.528678999999999,0.97,16.311075,316,-1.0640415,0.9999735999999999,8.644457000000001,316.02533,2103.630610704422,14.452663000000001,,15.038018,1.0226566,,15.67973,0.11,8.589957,,9.434416968621774
316,0.206,1.0225746999999998,6340,1.0000860999999999,17.62388,17.988506,8.6217165,16.311075,8.528699000000001,0.97,16.311075,317,-0.99922657,0.9999735999999999,8.644061,317.02727999999996,2120.2839658260345,14.449504000000001,,19.460012,1.0225844000000002,,15.691659,0.11,8.519223,,9.35624679023018
317,0.206,1.0222247,6360,1.0000908000000002,17.652254,18.016333,8.621675999999999,16.311075,8.528808999999999,0.97,16.311075,318,-0.9478546999999998,0.9999735999999999,8.643761999999999,318.02887000000004,2134.769926548004,14.446354000000001,,15.315068,1.0225111999999998,,15.690473,0.11,8.548765,,9.387206358599645
318,0.206,1.0224381999999999,6380,1.0000962,17.68058,18.04413,8.621328,16.311075,8.528609,0.97,16.311075,319,-0.90849185,0.9999735999999999,8.643157,319.0307,2150.280701637268,14.443214000000001,,11.586775,1.0224391,,15.6776085,0.11,8.450921000000001,,9.283908964274284
319,0.206,1.0223659,6400,1.0001018,17.708866,18.071884,8.621136,16.311075,8.528564,0.97,16.311075,320,-0.85945815,0.9999735999999999,8.642706,320.0326,2170.0382289886475,14.440083999999999,,14.760189000000002,1.022368,,15.674744,0.11,8.498845,,9.331428965945648
320,0.206,1.0222958,6420,1.0001074,17.737108,18.099596,8.620935000000001,16.311075,8.528512,0.97,16.311075,321,-0.80582684,0.9999735999999999,8.642251,321.0345,2183.8382346630096,14.436964000000001,,16.334170999999998,1.0222963,,15.676797,0.11,8.496502,,9.33157254274271
321,0.206,1.0208344,6440,1.0001084999999998,17.7653,18.127188,8.6209135,16.311075,8.528637,0.97,16.311075,322,-0.7504408,0.9999735999999999,8.642008,322.03494,2206.106049060821,14.433854,,17.007864,1.0222255999999998,,15.680931,0.11,8.563958999999999,,9.403738501160817
322,0.206,1.0217208,6460,1.0001124,17.793451,18.154787,8.620878999999999,16.311075,8.5287485,0.97,16.311075,323,-0.70693934,0.9999735999999999,8.641728,323.03632000000005,2229.344092130661,14.430753,,13.279024,1.0221554,,15.673495,0.11,8.551689999999999,,9.389851378206338
323,0.206,1.0220793,6480,1.0001178,17.821554000000003,18.182373000000002,8.620739,16.311075,8.528753,0.97,16.311075,324,-0.6463266,0.9999735999999999,8.641337,324.03815,2248.7985048294067,14.427662,,18.909744,1.0220851999999998,,15.683485000000001,0.11,8.51517,,9.353234377291768
324,0.206,1.0220091,6500,1.0001231,17.849619,18.209913,8.620577,16.311075,8.528736,0.97,16.311075,325,-0.61218494,0.9999735999999999,8.640927,325.04,2261.2529850006104,14.424581,,10.427941,1.0220155999999998,,15.667314000000001,0.11,8.507841,,9.345039556570633
325,0.206,1.0219332,6520,1.0001281,17.87763,18.237415,8.620455999999999,16.311075,8.528758999999999,0.97,16.311075,326,-0.55187315,0.9999735999999999,8.640557000000001,326.04177999999996,2282.267776966095,14.421508,,19.027735,1.0219468,,15.677620999999998,0.11,8.520525,,9.357404565726043
326,0.206,1.0216389000000001,6540,1.0001327,17.905604999999998,18.264862,8.6203985,16.311075,8.528845,0.97,16.311075,327,-0.50085187,0.9999735999999999,8.640259,327.0434,2298.240310668945,14.418446,,16.110699,1.0218786,,15.6789465,0.11,8.543038000000001,,9.38636697281424
327,0.206,1.0217869000000002,6560,1.0001376,17.933532999999997,18.292276,8.620289,16.311075,8.528877,0.97,16.311075,328,-0.45377666,0.9999735999999999,8.639906,328.04514,2319.702400684357,14.415392,,14.918326,1.0218104,,15.67663,0.11,8.524467999999999,,9.362241797788077
328,0.206,1.0217276,6580,1.0001427999999999,17.961418,18.319654,8.620152000000001,16.311075,8.528883,0.97,16.311075,329,-0.40673196,0.9999735999999999,8.639527000000001,329.04697000000004,2336.18947672844,14.412348000000001,,15.002441000000001,1.0217427,,15.674582500000001,0.11,8.515472,,9.354094064898907
329,0.206,1.0216701,6600,1.0001476999999999,17.98926,18.346989,8.619946,16.311075,8.528817,0.97,16.311075,330,-0.3451425,0.9999735999999999,8.639082,330.04874,2357.625883579254,14.409313000000001,,19.896309,1.0216749,,15.687373000000001,0.11,8.492503,,9.32917967066725
330,0.206,1.0216019,6620,1.0001527,18.017060999999998,18.37428,8.619731,16.311075,8.528744,0.97,16.311075,331,-0.28820118,0.9999735999999999,8.638634,331.05054,2376.154334068299,14.406286999999999,,18.481081,1.0216082,,15.695814000000002,0.11,8.49038,,9.326779644540704
331,0.206,1.0215385000000001,6640,1.0001575999999999,18.044817000000002,18.401532999999997,8.61955,16.311075,8.528703,0.97,16.311075,332,-0.24740931,0.9999735999999999,8.638216,332.0523,2397.350405216217,14.403270999999998,,13.233431,1.021542,,15.688397,0.11,8.5002,,9.336912570583083
332,0.206,1.0191796999999998,6660,1.0001554,18.072529,18.428620000000002,8.619502,16.311075,8.528794,0.97,16.311075,333,-0.20173568,0.9999735999999999,8.637991,333.05176,2416.605307340622,14.400263,,14.942824,1.0214756999999999,,15.686157999999999,0.11,8.563188,,9.407291735389053
333,0.206,1.0214031,6680,1.0001601,18.100197,18.455791,8.619365,16.311075,8.528795,0.97,16.311075,334,-0.15713117,0.9999735999999999,8.63762,334.05347,2431.236762046814,14.397264499999999,,14.674919000000001,1.02141,,15.683132,0.11,8.514175,,9.34998221006909
334,0.206,1.0213096,6700,1.0001649,18.127827,18.482924,8.619280999999999,16.311075,8.52885,0.97,16.311075,335,-0.10699955,0.9999735999999999,8.637303999999999,335.05523999999997,2454.512630939484,14.394275,,16.615864000000002,1.0213447,,15.685916,0.11,8.53195,,9.368849406176112
335,0.206,1.0204723,6720,1.0001673,18.155413,18.509972,8.619255,16.311075,8.528961,0.97,16.311075,336,-0.05912127,0.9999735999999999,8.637068,336.05618,2476.2894558906555,14.3912945,,15.959862,1.0212804,,15.686729000000001,0.11,8.557855,,9.398244276351146
336,0.206,1.0210545,6740,1.0001714,18.182957000000002,18.537016,8.619203,16.311075,8.529045,0.97,16.311075,337,-0.013405276,0.9999735999999999,8.636789,337.05777,2493.630970954895,14.388323000000002,,15.326385,1.0212157,,15.68566,0.11,8.542941,,9.382591096034954
337,0.206,1.0211499,6760,1.0001761,18.210459,18.56403,8.618928,16.311075,8.528907,0.97,16.311075,338,0.042749166,0.9999735999999999,8.636291499999999,338.0595,2512.857768774033,14.38536,,18.945906,1.0211518,,15.695307000000001,0.11,8.468691,,9.299257179649238
338,0.206,1.0210564,6780,1.0001806,18.237920000000003,18.591002,8.6188345,16.311075,8.528949,0.97,16.311075,339,0.09075892,0.9999735999999999,8.635974000000001,339.06122,2531.3903651237492,14.382404999999999,,16.297213,1.021088,,15.697084,0.11,8.528519000000001,,9.366343501164213
339,0.206,1.0210214,6800,1.0001851000000002,18.26534,18.617935,8.618644,16.311075,8.528893,0.97,16.311075,340,0.13972616,0.9999735999999999,8.635563000000001,340.06293,2549.744023323059,14.37946,,16.718836,1.0210247,,15.700089000000002,0.11,8.496082000000001,,9.3340208745315
340,0.206,1.0154978000000001,6820,1.0001734,18.292717,18.644531,8.618538000000001,16.311075,8.528922,0.97,16.311075,341,0.17174846,0.9999735999999999,8.63537,341.05914,2573.729139328003,14.376523,,11.043856,1.0209615,,15.686435000000001,0.11,8.569842999999999,,9.412806523887504
341,0.206,1.0208889,6840,1.000178,18.320055,18.671389,8.618392,16.311075,8.52891,0.97,16.311075,342,0.20976624,0.9999735999999999,8.635003999999999,342.06088,2597.306879281997,14.373595000000002,,13.153139999999999,1.0208992000000001,,15.679029000000002,0.11,8.510538,,9.347379558255376
342,0.206,1.0208344,6860,1.0001824000000001,18.34735,18.698207999999997,8.618203999999999,16.311075,8.528853999999999,0.97,16.311075,343,0.25452816,0.9999735999999999,8.634598,343.06256,2618.4840006828313,14.370675,,15.542468,1.0208368,,15.678631,0.11,8.495422,,9.330034185876146
343,0.206,1.0207711,6880,1.0001870000000002,18.374609,18.724987,8.617933,16.311075,8.528716000000001,0.97,16.311075,344,0.2976743,0.9999735999999999,8.634112,344.06433,2638.7566454410558,14.3677635,,15.076191,1.0207751,,15.676879999999999,0.11,8.468045,,9.299550039263858
344,0.206,1.0207039,6900,1.0001912,18.401823,18.751728,8.617794,16.311075,8.528709,0.97,16.311075,345,0.34105843,0.9999735999999999,8.63376,345.06597999999997,2659.235147714615,14.3648615,,15.244751,1.0207137,,15.675629,0.11,8.512528,,9.350512469242023
345,0.206,1.0206242,6920,1.0001955,18.428995,18.77843,8.617693,16.311075,8.528739,0.97,16.311075,346,0.3844728,0.9999735999999999,8.633446000000001,346.06763,2677.433235883713,14.361967000000002,,15.342016000000001,1.0206524,,15.674665,0.11,8.524613,,9.366079948596488
346,0.206,1.0205792999999999,6940,1.0001997999999999,18.456135,18.805094,8.617558,16.311075,8.528735000000001,0.97,16.311075,347,0.43390334,0.9999735999999999,8.6331,347.06934,2695.269643545151,14.359079999999999,,17.51651,1.020592,,15.679972,0.11,8.513292,,9.35157962334926
347,0.206,1.0204548,6960,1.0002038,18.483229,18.831717,8.617498,16.311075,8.528806,0.97,16.311075,348,0.4923897,0.9999735999999999,8.63283,348.07092,2713.342019557953,14.356203,,20.766953,1.0205316999999998,,15.694591500000001,0.11,8.539397,,9.37978583675734
348,0.206,1.0203692,6980,1.0002077,18.510282999999998,18.858301,8.617433,16.311075,8.52887,0.97,16.311075,349,0.52399033,0.9999735999999999,8.632555,349.07248,2735.580905437469,14.353333,,11.5008335,1.0204713,,15.682573999999999,0.11,8.537058,,9.375467718871247
349,0.206,1.0204003000000001,7000,1.0002118,18.537298,18.884853,8.617299000000001,16.311075,8.528865,0.97,16.311075,350,0.5710554,0.9999735999999999,8.6322155,350.07416,2756.433080673218,14.350472,,16.976578,1.020412,,15.686273000000002,0.11,8.513398,,9.351429959972316
350,0.206,1.0041677,7020,1.0001699,18.564272,18.910498,8.616963,16.311075,8.528658,0.97,16.311075,351,0.6010679,0.9999735999999999,8.632067,351.05962999999997,2773.952285051346,14.347619,,11.101266,1.0203526,,15.673210000000001,0.11,8.579902,,9.423507289123538
351,0.206,1.0202777,7040,1.000174,18.591206,18.93698,8.616848,16.311075,8.52867,0.97,16.311075,352,0.6401642,0.9999735999999999,8.631744,352.06127999999995,2790.729380846024,14.344774,,14.342895,1.0202937,,15.669432999999998,0.11,8.518689,,9.357171952164409
352,0.206,1.0090665,7060,1.0001467,18.618103,18.962823999999998,8.616634,16.311075,8.528584500000001,0.97,16.311075,353,0.6846494000000001,0.9999735999999999,8.631594,353.05182,2809.06177854538,14.341937,,16.334381,1.020235,,15.671316000000001,0.11,8.57853,,9.423968748710925
353,0.206,1.0201259,7080,1.000151,18.64496,18.989231,8.61657,16.311075,8.528647,0.97,16.311075,354,0.7432871,0.9999735999999999,8.631324000000001,354.05347,2825.262042999268,14.339108,,21.422455,1.0201770000000001,,15.687562,0.11,8.53634,,9.376252020215556
354,0.206,1.0200033000000002,7100,1.0001552,18.671782999999998,19.015596,8.616526,16.311075,8.5287285,0.97,16.311075,355,0.7993905,0.9999735999999999,8.631078,355.05508,2846.7751908302307,14.3362875,,20.640162,1.0201186,,15.701514000000001,0.11,8.543951,,9.383687093798876
355,0.206,1.0200598,7120,1.0001594999999999,18.698565,19.041930999999998,8.6163025,16.311075,8.528630999999999,0.97,16.311075,356,0.84709185,0.9999735999999999,8.630653,356.05676,2867.891809940338,14.333475,,17.761187,1.0200613,,15.7073,0.11,8.479882,,9.314107991047113
356,0.206,1.0200014000000002,7140,1.0001638000000002,18.725307,19.06823,8.616056,16.311075,8.52851,0.97,16.311075,357,0.887244,0.9999735999999999,8.63021,357.05847,2894.4846913814545,14.330669,,15.161615,1.0200038,,15.705773,0.11,8.472167,,9.306111696414707
357,0.206,1.0139726,7160,1.0001513000000002,18.752014000000003,19.094172,8.615949,16.311075,8.528527,0.97,16.311075,358,0.9174617,0.9999735999999999,8.630042,358.05417,2917.544543504715,14.327872,,11.691344,1.0199469,,15.694560000000001,0.11,8.57023,,9.414626722698305
358,0.206,1.0198049999999999,7180,1.0001554,18.778679,19.120396,8.615891,16.311075,8.528594,0.97,16.311075,359,0.9589055000000001,0.9999735999999999,8.6297865,359.0558,2935.292833328247,14.325083,,15.776217,1.0198905,,15.694785999999999,0.11,8.538521000000001,,9.376965580272195
359,0.206,1.0198263,7200,1.0001597,18.805311,19.146585,8.615729,16.311075,8.528556,0.97,16.311075,360,1.0013533000000001,0.9999735999999999,8.629430000000001,360.0575,2955.201508998871,14.322301999999999,,16.220549,1.019834,,15.696248,0.11,8.501049,,9.3356873179725
360,0.206,1.0197641,7220,1.0001638000000002,18.831903,19.172736999999998,8.61561,16.311075,8.52856,0.97,16.311075,361,1.025391,0.9999735999999999,8.629114,361.05914,2978.321532011032,14.319528,,9.659343,1.0197781,,15.679525,0.11,8.515846,,9.35286598478135
361,0.206,1.0197135,7240,1.000168,18.858454000000002,19.198857999999998,8.6154785,16.311075,8.528551,0.97,16.311075,362,1.0723516000000002,0.9999735999999999,8.628789999999999,362.0608,2996.2459185123444,14.316760999999998,,18.005554,1.0197222,,15.685948000000002,0.11,8.511533,,9.349394306700614
362,0.206,1.0195676,7260,1.0001718000000002,18.884974,19.224934,8.61543,16.311075,8.528625,0.97,16.311075,363,1.1210831,0.9999735999999999,8.628549000000001,363.06237999999996,3013.2883269786835,14.314003,,18.742473999999998,1.0196668,,15.694370999999999,0.11,8.541164,,9.380713109335836
363,0.206,1.0196046,7280,1.0001758,18.91145,19.250982,8.615282,16.311075,8.528597999999999,0.97,16.311075,364,1.1695169,0.9999735999999999,8.628210000000001,364.064,3033.9757800102234,14.311252,,18.73161,1.0196118,,15.702715,0.11,8.505452,,9.340600796148047
364,0.206,1.0195501,7300,1.0001798000000002,18.937893,19.276993,8.615147,16.311075,8.528584,0.97,16.311075,365,1.2117869,0.9999735999999999,8.627886,365.0656,3055.5253596305847,14.308507999999998,,16.578663,1.019557,,15.705115,0.11,8.509752,,9.344086911288953
365,0.206,1.0194899,7320,1.0001838,18.964298,19.302969,8.615018,16.311075,8.528575,0.97,16.311075,366,1.2574642,0.9999735999999999,8.627568,366.06726000000003,3072.7715163230896,14.305772,,17.910320000000002,1.0195025,,15.711142,0.11,8.511496000000001,,9.349425770074577
366,0.206,1.019448,7340,1.0001878,18.990667000000002,19.32891,8.614849000000001,16.311075,8.528526,0.97,16.311075,367,1.2961406,0.9999735999999999,8.627213000000001,367.0689,3094.1223261356354,14.303042999999999,,15.432479999999998,1.0194485,,15.710384,0.11,8.497063,,9.332433477332042
367,0.206,1.0189232,7360,1.0001904000000001,19.016998,19.354794000000002,8.614825,16.311075,8.528622,0.97,16.311075,368,1.3292631000000001,0.9999735999999999,8.627011,368.07007000000004,3110.244732618332,14.300323,,13.466539000000001,1.0193946,,15.704285,0.11,8.553342,,9.392015804993463
368,0.206,1.0182849,7380,1.0001915000000001,19.043297,19.380608,8.614801,16.311075,8.528717,0.97,16.311075,369,1.3704821000000003,0.9999735999999999,8.626824000000001,369.07065,3132.1792364120483,14.297609,,16.520986999999998,1.0193411,,15.706498999999999,0.11,8.558116,,9.402087058396177
369,0.206,1.0192798,7400,1.0001953000000001,19.069554999999998,19.406445,8.61468,16.311075,8.528715,0.97,16.311075,370,1.420769,0.9999735999999999,8.62652,370.07227,3147.838844537735,14.294903,,19.957483,1.0192881999999999,,15.717989000000001,0.11,8.514338,,9.350383020575931
370,0.206,1.0191671,7420,1.0001988000000002,19.095778,19.432243,8.6146145,16.311075,8.528767,0.97,16.311075,371,1.4616582,0.9999735999999999,8.626272,371.0738,3168.9152772426605,14.292204000000002,,16.571726,1.0192351,,15.720291,0.11,8.534324,,9.375823364767161
371,0.206,1.0191709999999998,7440,1.0002028,19.121964000000002,19.458014000000002,8.614489,16.311075,8.528758999999999,0.97,16.311075,372,1.4926999,0.9999735999999999,8.625966,372.07544,3189.39497590065,14.289512,,12.990159,1.0191822,,15.712951,0.11,8.512311,,9.350556610214165
372,0.206,1.0191224,7460,1.0002064,19.148113000000002,19.483746,8.614345,16.311075,8.528731,0.97,16.311075,373,1.5271096000000002,0.9999735999999999,8.625643,373.07697,3206.2078127861023,14.286826999999999,,14.30858,1.0191302,,15.709188000000001,0.11,8.505446000000001,,9.344388499560932
373,0.206,1.0189066999999998,7480,1.0002098,19.174229999999998,19.509438,8.614289,16.311075,8.528792999999999,0.97,16.311075,374,1.5557406,0.9999735999999999,8.625413,374.07846,3225.8567957878113,14.28415,,12.216358999999999,1.0190777,,15.699848999999999,0.11,8.539731,,9.381642096364587
374,0.206,1.0190194,7500,1.0002134,19.200312,19.5351,8.614122,16.311075,8.528742,0.97,16.311075,375,1.6051909,0.9999735999999999,8.625069,375.08002,3245.9547188282013,14.281479999999998,,20.080745999999998,1.0190261999999999,,15.711533,0.11,8.496352,,9.334083876277079
375,0.206,1.0188328000000002,7520,1.0002167,19.226357,19.560726000000003,8.614078999999998,16.311075,8.528815,0.97,16.311075,376,1.6495819999999999,0.9999735999999999,8.624852,376.08148,3266.5674290657043,14.278816,,18.277617000000003,1.0189747,,15.718356,0.11,8.543331,,9.384624658511317
376,0.206,1.0189126,7540,1.0002203,19.252367,19.586323,8.613977,16.311075,8.528829,0.97,16.311075,377,1.6880078,0.9999735999999999,8.624576,377.08307,3283.261130332947,14.27616,,16.117397,1.0189232,,15.719416,0.11,8.520787,,9.358612991064422
377,0.206,1.0157931999999998,7560,1.0002156,19.278337,19.611729,8.61394,16.311075,8.528906,0.97,16.311075,378,1.7244211,0.9999735999999999,8.624431,378.0815,3304.445332765579,14.273511,,15.436515,1.0188726000000001,,15.718667000000002,0.11,8.569757000000001,,9.411690187959652
378,0.206,1.0188173,7580,1.0002191999999999,19.304277,19.637259,8.613764,16.311075,8.528844,0.97,16.311075,379,1.7671573,0.9999735999999999,8.624083,379.08307,3330.417612791061,14.270869,,17.90279,1.0188216,,15.724434,0.11,8.492787,,9.326416724726744
