,Iteration,ReturnStepMax,ReturnMax,IWNorm2,IWLastEpisode,IWNorm1,IWMin,DenMISELogLast,TimeElapsed,MISE,ReturnLastEpisode,LQGmu01,DenMISELogFirst,ReturnMin,SqrtESSClassic,ReturnAbsMax,DenMISEMeanLog,IWFirstEpisode,LQGmu1,ReturnMean,Bound,IWMean,URet,LQGsigma,TimestepsSoFar,IWMax,target_sum_log_mean
97,98,0.9998855,16.659565,11.039681,1.2169576000000002,98.6849,,13.666289,367.872716665268,8.582664999999999,8.560424000000001,0.193,8.935253999999999,,8.939108000000001,16.659565,14.537912,,0.96,9.347833,12.310008999999999,1.0069888,9.400029541611547,0.11,1960,1.2572834,-88.6095
98,99,0.9998855,16.659565,11.082474000000001,1.2352049999999999,99.68645,,17.428911,373.89053750038147,8.582335,8.533689500000001,0.193,8.925101,,8.994964,16.659565,14.567173,,0.96,9.339609,12.286533,1.0069337999999999,9.37487354552079,0.11,1980,1.2540238000000001,-87.53626
99,100,0.9998855,16.659565,11.124221,1.2238079,100.67945,,18.854574,382.1552240848541,8.581506,8.551973,0.193,8.915051,,9.050472000000001,16.659565,14.610104999999999,,0.96,9.331733999999999,12.262985,1.0067945,9.391748185403996,0.11,2000,1.2508466999999999,-86.47033
100,101,0.9998855,16.659565,11.165258,1.2151971000000001,101.66678,,16.385038,388.80351829528814,8.580258,8.555996,0.193,8.905101,,9.105636,16.659565,14.627734,,0.96,9.324053,12.239435,1.0066018,9.39685493860402,0.11,2020,1.2477478000000002,-85.45003
101,102,0.9998855,16.659565,11.208622,1.2343665000000001,102.6762,,18.523085000000002,395.26669001579285,8.580396,8.515336999999999,0.193,8.895247999999999,,9.160466,16.659565,14.665977499999999,,0.96,9.316124,12.21767,1.0066295,9.35008010651847,0.11,2040,1.2447243000000001,-84.428635
102,103,0.9998855,16.659565,11.250967999999999,1.2235323999999999,103.67735,,15.250039000000001,401.2462718486786,8.580103999999999,8.537098,0.193,8.885492,,9.214972,16.659565,14.671702,,0.96,9.30856,12.195865,1.0065763,9.374469276973334,0.11,2060,1.2417743,-83.45893000000001
103,104,0.9998855,16.659565,11.294617,1.233884,104.69144399999999,,19.116943,407.2744390964508,8.580311,8.489023,0.193,8.875831,,9.269145,16.659565,14.714497,,0.96,9.30068,12.174939,1.0066485,9.325350985280807,0.11,2080,1.2388941,-82.47059
104,105,0.9998855,16.659565,11.337224,1.2230052,105.69704399999999,,18.423810999999997,413.86841297149664,8.580248,8.525096000000001,0.193,8.866261,,9.3230095,16.659565,14.749877,,0.96,9.293292999999998,12.154108,1.0066385,9.362601184843404,0.11,2100,1.2360817,-81.507774
105,106,0.9998855,16.659565,11.379277,1.2164469999999998,106.6985,,15.623454999999998,420.176239490509,8.57996,8.534373,0.193,8.856782,,9.376562,16.659565,14.758172,,0.96,9.286133999999999,12.133409,1.0065897,9.373131627201786,0.11,2120,1.2333345,-80.58959
106,107,0.9998855,16.659565,11.39889,0.98192537,107.46788000000001,,16.660654,426.012176990509,8.5617485,8.597961999999999,0.193,8.847392,,9.427925,16.659565,14.776001999999998,,0.96,9.279702,12.095838,1.0043726999999998,9.442981390418304,0.11,2140,1.2306511,-79.680885
107,108,0.9998855,16.659565,11.439523,1.196857,108.45711999999999,,19.213226000000002,433.22980880737305,8.560947,8.559287,0.193,8.83809,,9.480913000000001,16.659565,14.817120000000001,,0.96,9.273032,12.075285000000001,1.0042326,9.400689038113978,0.11,2160,1.2280284,-78.76353
108,109,0.9998855,16.659565,11.482633,1.2188647,109.47084,,19.844735999999997,439.7165703773498,8.561422,8.500573,0.193,8.828874,,9.533600999999999,16.659565,14.863275,,0.96,9.265945,12.056338,1.0043197,9.33694735415519,0.11,2180,1.2254652,-77.857056
109,110,0.9998855,16.659565,11.524617999999998,1.2072476,110.47502,,14.330156,444.422381401062,8.561524,8.534317,0.193,8.819741,,9.586002,16.659565,14.8584585,,0.96,9.259294,12.037335,1.0043184,9.371282174861076,0.11,2200,1.2229586000000001,-77.01727
110,111,0.9998855,16.659565,11.56443,1.1851308,111.45924,,15.854675,447.6760449409485,8.560377,8.561217,0.193,8.810691,,9.638109,16.659565,14.867465,,0.96,9.253003999999999,12.017397,1.0041373,9.403048074191062,0.11,2220,1.2205071,-76.17905999999999
111,112,0.9998855,16.659565,11.603522,1.1765453000000001,112.43727,,18.26875,454.78189277648926,8.558843,8.567722,0.193,8.801722999999999,,9.689926,16.659565,14.897860999999999,,0.96,9.246886,11.9973755,1.0039042,9.409527158057637,0.11,2240,1.2181082,-75.334335
112,113,0.9998855,16.659565,11.644955,1.1979716,113.439095,,17.876707,461.069224357605,8.558889,8.544251,0.193,8.792833,,9.741480000000001,16.659565,14.92425,,0.96,9.240668,11.979225,1.0038857,9.381229028968175,0.11,2260,1.2157615,-74.50785
113,114,0.9998855,16.659565,11.687384,1.2066881999999999,114.45168999999999,,15.854501999999998,465.68644070625305,8.559255,8.498127,0.193,8.784023,,9.792755,16.659565,14.932436,,0.96,9.234155,11.961681,1.0039622,9.337277682310852,0.11,2280,1.2134657,-73.71355
114,115,0.9998855,16.659565,11.727851,1.1867493,115.44621000000001,,15.931679999999998,470.8139636516571,8.558844,8.552934,0.193,8.77529,,9.843765,16.659565,14.941154000000001,,0.96,9.228231,11.943639,1.0038801,9.393140516814963,0.11,2300,1.2112169,-72.93254
115,116,0.9998855,16.659565,11.767708,1.1796438999999999,116.4357,,16.706312,477.249475479126,8.558108,8.556992,0.193,8.766631,,9.894509,16.659565,14.956396,,0.96,9.222445,11.925545,1.0037559999999999,9.40004817459256,0.11,2320,1.209015,-72.15836999999999
116,117,0.9998855,16.659565,11.807802,1.1809056999999998,117.42851999999999,,11.201767,482.93865942955017,8.557569,8.551072,0.193,8.758047,,9.944994,16.659565,14.92433,,0.96,9.216707000000001,11.907910000000001,1.0036626,9.392356672465171,0.11,2340,1.2068596,-71.44447
117,118,0.9998855,16.659565,11.849285,1.1938018999999997,118.43621,,15.240828,490.5684134960175,8.557832000000001,8.523075,0.193,8.749536500000001,,9.99522,16.659565,14.927035,,0.96,9.210828999999999,11.891338000000001,1.0036966999999999,9.359641812956356,0.11,2360,1.2047472,-70.70834
118,119,0.9998855,16.659565,11.889978999999999,1.1852778,119.437164,,19.990952,496.67262387275696,8.557830000000001,8.545332,0.193,8.741097,,10.045196,16.659565,14.969614000000002,,0.96,9.205236,11.874752,1.0036737,9.384966213229351,0.11,2380,1.2026786,-69.94474
119,120,0.9998855,16.659565,11.931049,1.1883179,120.44299,,21.519114000000002,502.37450432777405,8.558057000000002,8.533497,0.193,8.73273,,10.09492,16.659565,15.024218,,0.96,9.199637,11.858641,1.0036916,9.371122733707123,0.11,2400,1.2006502000000001,-69.18111
120,121,0.9998855,16.659565,11.966374,1.1283604999999999,121.390594,,10.482059,510.91870594024664,8.554561999999999,8.575225999999999,0.193,8.724431,,10.144309,16.659565,14.986702,,0.96,9.194477000000001,11.839075999999999,1.0032280999999998,9.417708823364187,0.11,2420,1.1986629,-68.52173
121,122,0.9998855,16.659565,12.007147999999999,1.1833081,122.39544,,17.65579,517.6842646598816,8.554746000000002,8.533854,0.193,8.7162,,10.193548,16.659565,15.008601,,0.96,9.189063,11.823395,1.0032413,9.373178195061831,0.11,2440,1.1967143,-67.81397
122,123,0.9998855,16.659565,12.047426,1.1777151000000001,123.39639,,18.349314,524.2161169052124,8.554779,8.546695,0.193,8.708037,,10.242552,16.659565,15.035782000000001,,0.96,9.18384,11.807789999999999,1.0032226999999998,9.38487182963202,0.11,2460,1.1948031000000001,-67.11213000000001
123,124,0.9998855,16.659565,12.086494,1.1646450000000002,124.38593,,16.406382,530.2292568683623,8.554166,8.561834,0.193,8.69994,,10.291316,16.659565,15.046854999999999,,0.96,9.178823,11.791762,1.0031123,9.401419183303316,0.11,2480,1.1929290000000001,-66.43736
124,125,0.9998855,16.659565,12.123499,1.142209,125.3548,,15.344378,538.2117924690247,8.552227,8.570618,0.193,8.691908,,10.33982,16.659565,15.049253,,0.96,9.173958,11.774636,1.0028384,9.414683844798994,0.11,2500,1.1910908000000002,-65.78204000000001
125,126,0.9998855,16.659565,12.164289,1.180756,126.364174,,16.02506,546.3199999332428,8.552572999999999,8.517331,0.193,8.683939,,10.388126,16.659565,15.057016,,0.96,9.168747,11.759997,1.0028902,9.352899529734415,0.11,2520,1.1892871999999999,-65.13146
126,127,0.9998855,16.659565,12.204171,1.1710087,127.36529499999999,,17.802504000000003,553.612594127655,8.552605999999999,8.543733999999999,0.193,8.676034,,10.436211,16.659565,15.078651,,0.96,9.163826,11.745252,1.0028764000000001,9.384831070283251,0.11,2540,1.1875169,-64.4772
127,128,0.9998855,16.659565,12.24467,1.1770031,128.37396,,20.068972,562.7901337146759,8.5529,8.517721,0.193,8.668191,,10.484069,16.659565,15.117656,,0.96,9.158777,11.730972,1.0029216,9.358237998310528,0.11,2560,1.1857798000000002,-63.81541
128,129,0.9998855,16.659565,12.284432,1.1690315,129.37611,,16.329626,566.9196763038635,8.552953,8.539164999999999,0.193,8.660409,,10.531713,16.659565,15.1270685,,0.96,9.1539755,11.716648,1.0029156,9.380705366063443,0.11,2580,1.1840746000000002,-63.192919999999994
129,130,0.9998855,16.659565,12.324618,1.1731213,130.38382,,21.716167000000002,574.3979041576384,8.553230000000001,8.523408,0.193,8.652687,,10.579137,16.659565,15.177772000000001,,0.96,9.149125,11.702744000000001,1.0029525,9.363049942473603,0.11,2600,1.1824012,-62.538543999999995
130,131,0.9998855,16.659565,12.365171,1.1767809,131.3966,,19.150285999999998,579.6675446033478,8.553562,8.493419,0.193,8.645024000000001,,10.626348,16.659565,15.208112,,0.96,9.144119,11.689083,1.0030276,9.328105768027818,0.11,2620,1.180757,-61.913723
131,132,0.9998855,16.659565,12.404937,1.1682858,132.40222,,14.695514999999999,589.0049576759337,8.553713,8.525554,0.193,8.63742,,10.673349,16.659565,15.204248000000002,,0.96,9.139433,11.675426,1.0030470999999999,9.36609161532412,0.11,2640,1.1791421999999998,-61.332172
132,133,0.9998855,16.659565,12.4447,1.1680831,133.409,,14.805757,596.7130427360535,8.553898,8.521206,0.193,8.629872,,10.720145,16.659565,15.201270999999998,,0.96,9.134784,11.6619835,1.0030751,9.360230293872716,0.11,2660,1.1775556,-60.758537
133,134,0.9998855,16.659565,12.480250999999999,1.1219555,134.37098999999998,,15.632292000000001,603.6492137908937,8.551679,8.574292,0.193,8.622380999999999,,10.766689,16.659565,15.204505,,0.96,9.130602,11.646328,1.0027685,9.418979009891313,0.11,2680,1.1759979,-60.187594999999995
134,135,0.9998855,16.659565,12.519885,1.1657428,135.3785,,19.212574,610.8572835922241,8.551916,8.520334,0.193,8.614946,,10.813077999999999,16.659565,15.234212,,0.96,9.126081,11.633289,1.0028037,9.360632801080197,0.11,2700,1.1744668,-59.598316000000004
135,136,0.9998855,16.659565,12.544701,0.99329346,136.21487,,12.3971,619.9103326797485,8.541969,8.594759,0.193,8.607567,,10.858360000000001,16.659565,15.213366500000001,,0.96,9.122174000000001,11.610493,1.00158,9.439028343815902,0.11,2720,1.1729624,-59.068985
136,137,0.9998855,16.659565,12.584634,1.1668305,137.22745,,13.710360000000001,627.6916539669038,8.54238,8.495758,0.193,8.600241,,10.904366,16.659565,15.202401,,0.96,9.117600999999999,11.597958,1.0016602,9.33111782720275,0.11,2740,1.1714833999999998,-58.53661999999999
137,138,0.9998855,16.659565,12.623886,1.1594706,138.23387,,14.440026999999999,635.7265729904175,8.542667999999999,8.527097999999999,0.193,8.592967999999999,,10.950184,16.659565,15.196885,,0.96,9.113323,11.585461,1.0016947,9.36737510948416,0.11,2760,1.1700286,-58.006733
138,139,0.9998855,16.659565,12.663428,1.1625543,139.2446,,19.229824,641.7257149219512,8.543092,8.51206,0.193,8.585747999999999,,10.995806,16.659565,15.225909,,0.96,9.108997,11.573259,1.0017596,9.346087130177546,0.11,2780,1.168599,-57.449993000000006
139,140,0.9998855,16.659565,12.702688,1.159485,140.25342,,21.752066,649.1337974071503,8.543459,8.520114,0.193,8.578579,,11.041239,16.659565,15.272530999999999,,0.96,9.104792,11.561157000000001,1.0018101000000001,9.359060971060837,0.11,2800,1.1671945,-56.883205000000004
140,141,0.9998855,16.659565,12.740766,1.1464444,141.25035,,18.344704,655.7099137306212,8.543415,8.5585575,0.193,8.571462,,11.086489,16.659565,15.294329999999999,,0.96,9.100918,11.548797,1.0017755,9.396374108940947,0.11,2820,1.1658117000000001,-56.348705
141,142,0.9998855,16.659565,12.780049,1.1596431999999999,142.26172,,14.329457999999999,661.7094533443451,8.543763,8.499758,0.193,8.564394,,11.131547,16.659565,15.287542000000002,,0.96,9.096684,11.53698,1.0018431,9.33448783483638,0.11,2840,1.1644516000000003,-55.849926
142,143,0.9998855,16.659565,12.817375,1.1378981000000001,143.25246,,17.001198000000002,670.4904806613922,8.543368,8.561239,0.193,8.557377,,11.176427,16.659565,15.299535,,0.96,9.092939,11.524566,1.0017655,9.403984059698713,0.11,2860,1.1631143,-55.339573
143,144,0.9998855,16.659565,12.85622,1.1547222,144.26126000000002,,16.330284,676.8329133987428,8.543686,8.515539,0.193,8.550408000000001,,11.221126,16.659565,15.306702,,0.96,9.088928999999998,11.513007,1.0018144,9.35276644182744,0.11,2880,1.1617984,-54.840866000000005
144,145,0.9998855,16.659565,12.894858000000001,1.1524582,145.26889,,18.15726,684.4360182285309,8.543981,8.52179,0.193,8.543488,,11.265644,16.659565,15.32637,,0.96,9.085018,11.501567999999999,1.0018544,9.360465240703627,0.11,2900,1.1605039,-54.336456000000005
145,146,0.9998855,16.659565,12.933553,1.1531662,146.27832,,21.855022,692.5572962760925,8.544307,8.513109,0.193,8.536614,,11.309987,16.659565,15.371098000000002,,0.96,9.081101,11.490299,1.0019063,9.350931707182164,0.11,2920,1.1592284,-53.81361999999999
146,147,0.9998855,16.659565,12.972313,1.1540375,147.28964,,18.952837,700.084178686142,8.544622,8.498135000000001,0.193,8.529789,,11.354155,16.659565,15.395472,,0.96,9.077135,11.479155,1.0019704,9.332522983493655,0.11,2940,1.1579743999999998,-53.317634999999996
147,148,0.9998855,16.659565,13.010729,1.1502906000000002,148.29825,,11.026788999999999,704.2509038448334,8.544861000000001,8.508986,0.193,8.523009,,11.39815,16.659565,15.365964000000002,,0.96,9.073297,11.468065,1.0020152,9.346203174529368,0.11,2960,1.1567404,-52.881927000000005
148,149,0.9998855,16.659565,13.047746,1.1344676,149.29205,,17.497989999999998,712.4437057971954,8.544627,8.558367,0.193,8.516275,,11.441980000000001,16.659565,15.380282000000001,,0.96,9.06984,11.4566345,1.00196,9.400670957305604,0.11,2980,1.1555243,-52.408733000000005
149,150,0.9998855,16.659565,13.085298,1.1405348999999998,150.29303000000002,,14.355270999999998,722.0585210323334,8.544694999999999,8.543606,0.193,8.509586,,11.485641000000001,16.659565,15.373460000000001,,0.96,9.066333,11.445633,1.0019535,9.383848504127494,0.11,3000,1.1543281,-51.962765000000005
150,151,0.9998855,16.659565,13.123744,1.15083,151.30536999999998,,1.1962026000000001,732.045357465744,8.544839999999999,8.469772,0.193,8.502941,,11.529132,16.659565,15.27958,,0.96,9.062382000000001,11.434834500000001,1.0020224,9.30518108657719,0.11,3020,1.1531487,-51.609790000000004
151,152,0.9998855,16.659565,13.161566,1.1438867,152.31172,,17.267424,741.4245257377625,8.545064,8.524761999999999,0.193,8.496341000000001,,11.572462,16.659565,15.292667999999999,,0.96,9.058845,11.424238,1.0020508,9.363007707214704,0.11,3040,1.151989,-51.155766
152,153,0.9998855,16.659565,13.199367,1.1437852,153.31892,,12.360928999999999,751.0536048412323,8.545283,8.517986,0.193,8.489783000000001,,11.615627,16.659565,15.273518,,0.96,9.055309,11.413757,1.0020845,9.353261830068682,0.11,3060,1.1508448,-50.739742
153,154,0.9998855,16.659565,13.237113,1.1433501,154.32664,,17.088932,757.5172429084778,8.545513,8.516096000000001,0.193,8.483269,,11.658633,16.659565,15.285314999999999,,0.96,9.051807,11.403406,1.0021210999999999,9.352507385276848,0.11,3080,1.1497191999999998,-50.298424
154,155,0.9998855,16.659565,13.274664000000001,1.1412585,155.33324,,15.130597,766.2049973011017,8.545702,8.519236,0.193,8.476796,,11.701482,16.659565,15.2843275,,0.96,9.048372,11.393130000000001,1.0021499,9.358017437637963,0.11,3100,1.148609,-49.87545
155,156,0.9998855,16.659565,13.311744000000001,1.1359302,156.33543,,14.013413,773.9658014774323,8.545776,8.537018,0.193,8.470366,,11.744174000000001,16.659565,15.276192000000002,,0.96,9.045094500000001,11.3828535,1.0021502,9.37845945519146,0.11,3120,1.1475164,-49.465088
156,157,0.9998855,16.659565,13.349018,1.1383648000000002,157.341,,19.503207999999997,784.0995733737946,8.545973,8.528514,0.193,8.463975999999999,,11.786710000000001,16.659565,15.303128,,0.96,9.041803999999999,11.372812,1.0021719999999998,9.366497034228793,0.11,3140,1.146439,-49.024975
157,158,0.9998855,16.659565,13.3865595,1.1417027,158.3508,,15.971289,796.4718503952026,8.546158,8.495625,0.193,8.457626,,11.829089,16.659565,15.307367000000001,,0.96,9.038347,11.362869,1.0022203,9.331105700956467,0.11,3160,1.1453779,-48.612770000000005
158,159,0.9998855,16.659565,13.423825,1.138695,159.35849,,15.869506,807.355979681015,8.546346,8.512227000000001,0.193,8.451317,,11.871317,16.659565,15.310914000000002,,0.96,9.035038,11.353038,1.0022546,9.34801605212984,0.11,3180,1.1443318,-48.206406
159,160,0.9998855,16.659565,13.460585,1.1329561000000001,160.3613,,15.959839,814.0449182987213,8.546448,8.536995,0.193,8.445047,,11.913397999999999,16.659565,15.314981,,0.96,9.031926,11.3432255,1.0022581,9.376397181002195,0.11,3200,1.1432999,-47.804590000000005
160,161,0.9998855,16.659565,13.496711,1.1255683,161.35764,,12.510296,822.734699010849,8.546325999999999,8.554362,0.193,8.438817,,11.95533,16.659565,15.297572,,0.96,9.028958,11.333294,1.0022213,9.392736745203283,0.11,3220,1.1422831,-47.429221999999996
161,162,0.9998855,16.659565,13.533682999999998,1.1357905000000001,162.36511000000002,,15.961286999999999,830.9276738166809,8.546483,8.509819,0.193,8.432625,,11.997112,16.659565,15.301681,,0.96,9.025755,11.323746,1.0022538,9.347997609449088,0.11,3240,1.1412813999999998,-47.037136
162,163,0.9998855,16.659565,13.570413,1.1331711000000002,163.37079,,15.692960000000001,840.7155199050902,8.546636,8.52298,0.193,8.426471000000001,,12.038749000000001,16.659565,15.304092,,0.96,9.02267,11.314293,1.0022748,9.359976785815254,0.11,3260,1.1402923999999999,-46.651524
163,164,0.9998855,16.659565,13.606563000000001,1.1264542,164.3706,,13.922236999999999,849.3929798603058,8.546645,8.547032000000002,0.193,8.420355,,12.080245,16.659565,15.295678,,0.96,9.01977,11.304795,1.0022597,9.385267028518248,0.11,3280,1.1393185,-46.28145
164,165,0.9998855,16.659565,13.626182,0.90469986,165.14955,,12.912564,859.1988730430603,8.535521000000001,8.603136,0.193,8.414276,,12.120017,16.659565,15.281247,,0.96,9.017244,11.28462,1.0009063,9.447888919003992,0.11,3300,1.1383573,-45.9233
165,166,0.9998855,16.659565,13.662969,1.132739,166.15875,,12.867569,871.3999469280243,8.5357685,8.501247,0.193,8.408234,,12.161247999999999,16.659565,15.266709,,0.96,9.014136,11.275547,1.0009563,9.340104666957387,0.11,3320,1.1374089,-45.56839
166,167,0.9998855,16.659565,13.699542000000001,1.1304608999999999,167.16647,,20.390526,880.9013235569,8.536045,8.517066,0.193,8.402227,,12.20234,16.659565,15.297395999999999,,0.96,9.01116,11.266598,1.0009968,9.357111776246292,0.11,3340,1.1364741000000003,-45.172688
167,168,0.9998855,16.659565,13.735560999999999,1.1240643,168.16852,,18.857244,893.0215358734131,8.536224,8.545935,0.193,8.396257,,12.243294,16.659565,15.318585999999998,,0.96,9.008389999999999,11.257643,1.001003,9.385712750526386,0.11,3360,1.1355511,-44.790863
168,169,0.9998855,16.659565,13.772082000000001,1.1304553999999998,169.17776,,15.038637,901.5383627414703,8.536458999999999,8.500138,0.193,8.390323,,12.284108999999999,16.659565,15.316935,,0.96,9.0053835,11.248836,1.0010519,9.338305304915947,0.11,3380,1.1346419,-44.43612
