,LQGmu1,Iteration,MISE,ReturnMin,DenMISELogLast,DenMISELogFirst,ReturnMean,URet,IWMax,SqrtESSClassic,IWLastEpisode,IWFirstEpisode,DenMISEMeanLog,ReturnLastEpisode,IWMean,ReturnAbsMax,ReturnMax,LQGsigma,target_sum_log_mean,TimestepsSoFar,IWNorm1,IWNorm2,LQGmu01,IWMin,TimeElapsed,ReturnStepMax,Bound
604,-0.759,605,17.085793,,16.92209,14.732298000000002,13.471794000000001,9.793283996716873,33.79466,5.7282114,,,9.450925999999999,8.917371000000001,0.9980382,17.253866,17.253866,0.11,-848.1110000000001,12100,603.8131,105.41041000000001,-0.099,,10318.092101573944,0.99999976,23.109964
605,0.414,606,7.3795757,,-15.617220000000001,14.730645999999998,13.477167999999999,18.499690455748148,51.776709999999994,3.7561386,,,9.409533,16.728466,0.8591190000000001,17.253866,17.253866,0.11,-509.80435,12120,520.6261,138.60674,0.044,,10349.828536033629,0.99999976,16.566599
606,-0.004,607,11.023011,,-15.618869,14.728997,13.469535999999998,9.696109065987919,56.811577,4.0315723,,3.2756308999999996e-18,9.368028,8.844827,1.0310907,17.253866,17.253866,0.11,-242.60106000000002,12140,625.8721,155.24268,-0.0,,10384.3831281662,0.99999976,19.582384
607,-0.031,608,13.847445,,-15.620515,14.727351,13.463351000000001,10.695846747959717,39.584334999999996,4.9134502,3.0090803e-16,2.4829560000000003e-09,9.32693,9.709489999999999,1.0798444999999999,17.253866,17.253866,0.11,-268.546,12160,656.5454,133.62207,-0.003,,10419.904199123384,0.99999976,20.870562
608,0.012,609,10.364327000000001,,12.714018,14.725708,13.4596,12.380312925899522,35.577095,4.915776999999999,0.01710631,1.0606753999999999e-24,9.332586000000001,11.178324,1.068853,17.253866,17.253866,0.11,-230.74027999999998,12180,650.9315,132.41681,0.001,,10447.183509588242,0.99999976,17.384119000000002
609,0.172,610,7.400144,,12.874727,14.724067000000002,13.454436,11.394824394725964,45.972435,3.9310277,,,9.33847,10.310078,0.83197963,17.253866,17.253866,0.11,-282.40997000000004,12200,507.50757000000004,129.10303000000002,0.017,,10486.419981956482,0.99999976,16.178442
610,0.055,611,8.182558,,0.16879836,14.722429,13.446942000000002,9.746191061969906,46.42797,4.173926,,,9.323153,8.875211,0.8979615,17.253866,17.253866,0.11,-216.92921,12220,548.6545,131.44806,0.005,,10524.63799071312,0.99999976,16.45001
611,0.165,612,8.32531,,10.072174,14.720794,13.439870999999998,10.017052964396091,49.787240000000004,4.0453410000000005,,,9.324176,9.118953999999999,0.93467444,17.253866,17.253866,0.11,-274.5576,12240,572.02075,141.40236000000002,0.017,,10559.706828355791,0.99999976,16.85555
612,0.125,613,8.971221,,12.696713,14.719160999999998,13.432476999999999,9.782295756353136,36.225372,4.605913,0.0006728254,,9.32953,8.907684,0.9997773999999999,17.253866,17.253866,0.11,-241.60477000000003,12260,612.8635,133.06015,0.013,,10593.27090883255,0.99999976,16.463272
613,0.087,614,10.168814999999999,,10.239716,14.717531,13.42525,9.87948135371598,57.053215,4.2430925,0.09463129,,9.3309765,8.99564,1.1245658,17.253866,17.253866,0.11,-221.17888,12280,690.4834,162.73117,0.009,,10629.548148870468,0.99999976,18.301498000000002
614,0.081,615,10.031239,,11.813983,14.715902999999999,13.418137,9.940183326819774,55.821342,4.024846,35.538672999999996,,9.335162,9.050529,1.1081415000000001,17.253866,17.253866,0.11,-218.87245,12300,681.507,169.32498,0.008,,10670.352346658708,0.99999976,18.604916
615,-0.005,616,10.260907000000001,,11.60249,14.714279000000001,13.411116,9.98366765739658,54.725032999999996,4.094223,3.5062269999999995e-28,8.278304999999999e-18,9.338961999999999,9.092633,0.95188093,17.253866,17.253866,0.11,-241.37682999999998,12320,586.35864,143.2161,-0.0,,10715.501456737518,0.99999976,18.689304
616,-0.016,617,10.174553999999999,,2.9916492000000003,14.712657,13.407421,12.322816765925749,64.44343,3.7389388,0.8057875,8.778241e-14,9.328555,11.1317215,0.86474967,17.253866,17.253866,0.11,-251.26826,12340,533.5505400000001,142.70107,-0.002,,10749.22197842598,0.99999976,19.40384
617,-0.032,618,13.123722,,14.087133999999999,14.711038,13.40352,12.158690198230813,33.263203000000004,5.0968599999999995,0.15089379,6.3977157e-09,9.335996000000002,10.995905,1.0175862,17.253866,17.253866,0.11,-268.1318,12360,628.8683,123.38346999999999,-0.003,,10779.4742705822,0.99999976,19.894114000000002
618,-0.258,619,15.769766,,16.494541,14.709420999999999,13.402698000000001,14.273058608573313,33.132984,5.250952,,6.340975999999999e-26,9.347560000000001,12.894409,0.9374138000000001,17.253866,17.253866,0.11,-641.22485,12380,580.25916,110.50551599999999,-0.026,,10816.531262636185,0.99999976,22.341476
619,0.035,620,7.306885,,-12.436050999999999,14.707807,13.407781,18.315714366394147,47.14714,3.7949436000000003,,1.4237845e-35,9.3123,16.555236999999998,0.7935943,17.253866,17.253866,0.11,-217.54994,12400,492.02847,129.6537,0.003,,10853.48087477684,0.99999976,16.399967
620,0.101,621,9.131979,,-10.2474165,14.706195000000001,13.401907999999999,10.675207773808957,42.303474,4.327266000000001,6.3745483e-24,,9.280438,9.760067,1.0127423,17.253866,17.253866,0.11,-225.0185,12420,628.91296,145.33725,0.01,,10880.238408327104,0.99999976,17.106466
621,0.252,622,8.260943,,8.811821,14.704585999999999,13.394864000000002,9.908234448507091,45.849785,4.2350955,,,9.279665,9.020319,0.9435056999999999,17.253866,17.253866,0.11,-362.53064,12440,586.8605299999999,138.57079,0.026,,10916.783336877823,0.99999976,16.408985
622,0.152,623,9.34489,,5.49799,14.702979000000001,13.387452,9.638916521567438,44.824009999999994,4.5238323,1.06909815e-13,,9.273467,8.778356,1.046634,17.253866,17.253866,0.11,-260.04807,12460,652.053,144.1373,0.015,,10954.87127327919,0.99999976,16.972876
623,0.12,624,7.876486999999999,,10.014174,14.701376000000002,13.380293,9.799116618620198,35.809723,4.5984974,0.0040008826,,9.274689,8.918985000000001,0.87700886,17.253866,17.253866,0.11,-235.08202999999997,12480,547.25354,119.007034,0.012,,10987.719112634659,0.99999976,15.380619
624,-0.013,625,9.371400999999999,,5.784804299999999,14.699774,13.373225,9.845527300612767,57.13129,4.0242762999999995,,6.837593000000001e-15,9.268881,8.962921000000001,0.8185956999999999,17.253866,17.253866,0.11,-246.8916,12500,511.6223,127.13399,-0.001,,11021.867908000944,0.99999976,17.946293
625,0.01,626,11.296188,,-0.07248192,14.698175,13.372004,13.994059926514995,34.681007,5.216087,0.12524542,7.948218e-24,9.253638,12.608585,1.1485021999999998,17.253866,17.253866,0.11,-228.1473,12520,718.9624,137.83559,0.001,,11058.964235782625,0.99999976,17.911823000000002
626,-0.015,627,10.113254,,7.301492999999999,14.696579000000002,13.365464999999999,10.182096053348582,53.89983,4.099031399999999,8.455171999999998e-05,3.934613e-14,9.250726,9.272492999999999,0.8620808000000001,17.253866,17.253866,0.11,-248.23807999999997,12540,540.5246599999999,131.86643999999998,-0.002,,11082.900427103044,0.99999976,18.531761
627,0.006,628,11.911214,,14.863128,14.694985,13.359834,10.81147557580753,36.689003,5.344677,11.819203,3.6875365000000002e-22,9.25941,9.829042999999999,1.1880674,17.253866,17.253866,0.11,-230.0043,12560,746.1063,139.59802,0.001,,11119.173748493196,0.99999976,18.367682000000002
628,0.092,629,9.692047,,8.049794,14.693395,13.353926000000001,10.564930177783145,45.211643,4.610461,1.7081246e-31,,9.2577505,9.644153999999999,1.0732303,17.253866,17.253866,0.11,-219.11736000000002,12580,675.0618,146.41959,0.009,,11151.636379241943,0.99999976,17.176706
629,0.075,630,9.323538000000001,,10.288224000000001,14.691806,13.347060999999998,9.917989661867159,56.91186999999999,4.0785756,6.393835,,9.259461,9.030074,1.0287188,17.253866,17.253866,0.11,-213.41165,12600,648.0929,158.90176,0.008,,11180.330380916597,0.99999976,17.784270000000003
630,-0.574,631,16.58565,,10.9729395,14.690220000000002,13.340316,9.982005314260881,25.300243,6.107429,,,9.2621765,9.090257000000001,0.97067505,17.253866,17.253866,0.11,-849.8607,12620,612.496,100.28704,-0.065,,11212.814321756365,0.99999976,22.235773000000002
631,-0.834,632,15.028552,,-15.659229000000002,14.688637,13.3457,18.5159192523266,39.125813,4.450232,1.2091838999999999e-14,,9.222678,16.743038000000002,0.87916815,17.253866,17.253866,0.11,-865.1985,12640,555.6343,124.855125,-0.12,,11250.201045036316,0.99999976,22.782694
632,-0.878,633,12.990855999999999,,13.21028,14.687056,13.351667,18.901557588957285,48.52794,4.076777,37.90168,,9.228759,17.122614000000002,0.75999117,17.253866,17.253866,0.11,-865.06775,12660,481.0744,118.00361000000001,-0.136,,11284.451645851135,0.99999976,21.45532
633,-0.661,634,17.852192000000002,,14.877942000000001,14.685476999999999,13.357659,18.931027778314604,19.058725,7.025258999999999,6.288868e-08,,9.237264999999999,17.151388,1.0431840000000001,17.253866,17.253866,0.11,-855.62335,12680,661.37866,94.14296,-0.079,,11311.097212791443,0.99999976,22.764143
634,-0.956,635,18.909399,,14.026537,14.683901,13.363592,18.90498601656681,22.882381,6.1307487,6.0319242000000005e-05,,9.244860000000001,17.124691000000002,1.1075966,17.253866,17.253866,0.11,-867.2293,12700,703.32385,114.72071000000001,-0.188,,11339.12014222145,0.99999976,24.538033
635,-0.608,636,17.551336,,8.198564,14.682326999999999,13.369423000000001,18.843878838416327,19.478193,6.761432000000001,6.522108999999999e-16,,9.243359,17.071342,1.0266455,17.253866,17.253866,0.11,-848.02496,12720,652.9465299999999,96.56926999999999,-0.071,,11370.600095272062,0.99999976,22.65495
636,-0.876,637,12.598284,,13.8555355,14.680757,13.375368,18.938461699828213,45.55992,4.1264553,0.10373073,,9.250625999999999,17.157692,0.7370277,17.253866,17.253866,0.11,-859.4851,12740,469.48663,113.774796,-0.135,,11405.644679546354,0.99999976,20.960844
637,-0.401,638,12.963865,,16.635366,14.679188,13.381419000000001,19.019155655918347,30.083766999999998,4.979676,0.0015992614000000002,,9.261764999999999,17.235306,0.7615850000000001,17.253866,17.253866,0.11,-780.04987,12760,485.89124000000004,97.574875,-0.042,,11436.697155237198,0.99999976,19.89358
638,-0.638,639,18.28056,,12.472717999999999,14.677622,13.387132000000001,18.808385181578675,17.467067999999998,7.2357883,8.508408e-06,,9.266399,17.03194,1.0684476,17.253866,17.253866,0.11,-847.0247,12780,682.738,94.35571,-0.075,,11465.61406183243,0.99999976,23.049595
639,-0.862,640,12.947421,,13.89134,14.676058,13.393015,18.932460987716667,40.886715,4.240193,0.25085858,,9.273717999999999,17.152071,0.75748664,17.253866,17.253866,0.11,-855.0602,12800,484.79144,114.3324,-0.13,,11496.54200911522,0.99999976,21.085667
640,-0.861,641,13.077811,,8.326342,14.674497,13.398803,18.87913683961331,38.00588,4.399301,20.93988,,9.271839,17.103783,0.7650710999999999,17.253866,17.253866,0.11,-853.6609,12820,490.41058,111.47466000000001,-0.129,,11533.969351768494,0.99999976,20.921723999999998
641,-0.379,642,14.380898,,10.748362,14.672937,13.404619,18.909654651533693,25.607508,5.415883999999999,2.1358669999999997e-12,,9.273750999999999,17.131512,0.84587604,17.253866,17.253866,0.11,-760.6488,12840,543.0524,100.27032,-0.04,,11565.91109609604,0.99999976,20.752478
642,-0.065,643,14.343198999999998,,10.218261,14.671381,13.410456,18.93739534415761,31.811365000000002,5.170729,1.0835502500000001e-36,0.047760545999999994,9.274962,17.157877,0.98653543,17.253866,17.253866,0.11,-306.36075,12860,634.3423,122.67947,-0.006,,11597.784252643583,0.99999976,21.016867
643,0.054,644,8.507465,,-4.6614943,14.669901999999999,13.413647000000001,17.100030610710704,45.352295,4.40105,,,9.253276,15.466313000000001,0.9336146000000001,17.253866,17.253866,0.11,-210.85846,12880,601.2478,136.61462,0.005,,11630.462704658508,0.99999976,16.34826
644,0.489,645,7.326657300000001,,5.5434046,14.66835,13.407113,10.09407930871057,39.836791999999996,4.4074800000000005,,,9.247388,9.199697500000001,0.85615575,17.253866,17.253866,0.11,-554.802,12900,552.22046,125.29166399999998,0.053,,11652.577785253523,0.99999976,15.156014
645,-0.338,646,15.568782999999998,,-11.161242,14.6668005,13.399689000000002,9.45633081050922,27.86062,5.688491,,,9.215546,8.611212,0.91816944,17.253866,17.253866,0.11,-728.53357,12920,593.13745,104.26974,-0.035,,11686.871858596802,0.99999976,21.63502
646,0.13,647,9.065025,,-15.682687,14.665254000000001,13.404649,18.376103501026567,38.448975,4.836603599999999,,,9.176919,16.607533,1.0110841999999998,17.253866,17.253866,0.11,-240.74448999999998,12940,654.1715,135.25432,0.013,,11718.738874435425,0.99999976,16.199728
647,-0.346,648,14.950563,,-15.684231,14.66371,13.398149499999999,10.077484914418342,24.050797,5.7194843,,,9.138539,9.19321,0.8812530000000001,17.253866,17.253866,0.11,-735.61584,12960,571.0519400000001,99.843254,-0.036,,11749.963515043259,0.99999976,20.983929
648,0.272,649,7.86238,,-15.679898000000001,14.662168,13.402904000000001,18.24510791877374,45.234123,4.230451,,,9.100097,16.483591,0.9008582,17.253866,17.253866,0.11,-381.4554,12980,584.6569999999999,138.20203999999998,0.028,,11783.351629257202,0.99999976,16.019367000000003
649,-0.221,650,16.102911,,-15.687313,14.660627999999999,13.396199,9.907888544928737,39.00313,4.949366,,1.6617283999999998e-15,9.061778,9.045517,0.9654474000000001,17.253866,17.253866,0.11,-580.6371,13000,627.54083,126.79217,-0.022,,11811.562219142916,0.99999976,23.075064
650,0.054,651,8.372848,,-15.68885,14.659091,13.400495000000001,17.936242963070836,42.87968,4.5432653,,,9.023679,16.19226,0.9185832,17.253866,17.253866,0.11,-210.38253999999998,13020,597.9977,131.62288,0.005,,11841.029875040054,0.99999976,15.968206
651,-0.611,652,17.628597,,-15.682254,14.657556,13.394523000000001,10.413052391084166,18.550257000000002,7.0137196,,,8.985632,9.506147,1.030882,17.253866,17.253866,0.11,-842.89496,13040,672.1351,95.831474,-0.071,,11873.149340391159,0.99999976,22.54863
652,-0.046,653,11.699058,,-15.691917000000002,14.656023000000001,13.399545999999999,18.44548410171358,37.931404,5.1677585,,1.6022594999999998e-05,8.947873,16.675205,0.87095505,17.253866,17.253866,0.11,-279.59592000000004,13060,568.73364,110.05422,-0.005,,11904.769919157028,0.99999976,18.376562
653,-0.157,654,15.885824,,3.2934709000000004,14.654492000000001,13.402206,16.755899009995986,30.373236,5.313492299999999,4.472685e-09,0.017653497,8.939012,15.139913,0.9748646000000001,17.253866,17.253866,0.11,-466.61392,13080,637.56146,119.98916000000001,-0.016,,11934.723611593246,0.99999976,22.380184
654,-0.655,655,18.002482999999998,,12.821728,14.652992000000001,13.406623000000002,18.035713985290162,17.561806,7.341108999999999,,,8.944875999999999,16.29494,1.0517821000000003,17.253866,17.253866,0.11,-844.22156,13100,688.9173,93.843765,-0.078,,11971.795943498611,0.99999976,22.703098
655,-0.084,656,15.123607000000002,,11.826746,14.651466000000001,13.412120999999999,18.790877764438818,51.79765,4.518895,,7.777309,8.949333,17.01288,0.9979636000000001,17.253866,17.253866,0.11,-335.3007,13120,654.6641,144.8726,-0.008,,12004.944449186323,0.99999976,22.759928
656,-0.324,657,14.999497,,-15.137422,14.661729000000001,13.416260000000001,17.80817594740505,27.695422999999998,5.7144904,3.518781e-36,,8.912633999999999,16.131342,0.8854704,17.253866,17.253866,0.11,-710.65796,13140,581.754,101.80331,-0.034,,12033.873829364775,0.99999976,21.038135999999998
657,0.314,658,8.377998,,-5.950491,14.660207999999999,13.420982999999998,18.286119077117586,51.80993,4.1871480000000005,,,8.889854,16.524426000000002,0.96609384,17.253866,17.253866,0.11,-422.44644000000005,13160,635.68976,151.81926,0.033,,12066.24864935875,0.99999976,16.619343
658,0.344,659,8.51293,,-15.701064,14.6586895,13.414181,9.79349178132182,48.49044,4.188172,,,8.85245,8.938130000000001,0.9849294,17.253866,17.253866,0.11,-448.84152,13180,649.0685,154.97656,0.036,,12099.351625442505,0.99999976,16.75226
659,0.18,660,7.003010300000001,,11.612494,14.657173,13.406972,9.508504731137911,45.673485,4.0814547999999995,7.424825000000001e-23,,8.856569,8.656487,0.7889138000000001,17.253866,17.253866,0.11,-283.65502999999995,13200,520.6831,127.57292,0.018,,12131.01390028,0.99999976,15.457773000000001
660,0.608,661,6.699382000000001,,9.557789999999999,14.655660000000001,13.400104,9.740737527508315,31.287487,4.3378879999999995,,,8.8572855,8.867427000000001,0.7843555,17.253866,17.253866,0.11,-609.7385,13220,518.4590000000001,119.51876000000001,0.07,,12157.925978422163,0.99999976,14.654344
661,0.809,662,6.237628,,14.278222,14.654147,13.392804,9.407562151342537,32.343708,4.2717977,17.826988,,8.865126,8.56701,0.73051953,17.253866,17.253866,0.11,-693.5231,13240,483.60394,113.20853000000001,0.112,,12187.318388462068,0.99999976,14.315663
662,0.395,663,7.0743054999999995,,9.194678999999999,14.652638,13.385423000000001,9.33438823338683,53.111022999999996,4.087898,0.043582335,,8.865196000000001,8.498773,0.8223142,17.253866,17.253866,0.11,-487.8339,13260,545.19434,133.3679,0.042,,12214.428589344023,0.99999976,15.515742000000001
663,0.341,664,8.429808,,13.586763000000001,14.651131,13.378186999999999,9.425263636032458,44.30319,4.351452,1.6197196000000003,,8.872011,8.581904,0.9749554,17.253866,17.253866,0.11,-443.34902999999997,13280,647.37036,148.77112,0.036,,12244.40190911293,0.99999976,16.359973999999998
664,0.154,665,9.352882000000001,,5.10778,14.649626000000001,13.371097,9.5167564073948,47.516740000000006,4.617734400000001,1.0026105999999998e-34,,8.866277,8.662529,1.048063,17.253866,17.253866,0.11,-257.85175,13300,696.9619,150.93156000000002,0.016,,12277.68344068527,0.99999976,16.825751999999998
665,0.151,666,9.234277,,14.92389,14.648124,13.364398999999999,9.788990879664977,41.127567,4.7517157,20.331235999999997,,8.875409,8.910260000000001,1.0341775,17.253866,17.253866,0.11,-254.25375,13320,688.7622,144.95021,0.015,,12307.54919052124,0.99999976,16.496439000000002
666,0.095,667,9.720608,,13.878581,14.646623000000002,13.357756,9.814219906855957,43.69851,4.6847825,6.719314e-10,,8.882928,8.934605,1.0769194,17.253866,17.253866,0.11,-217.64062,13340,718.3053,153.32735,0.01,,12342.226157903671,0.99999976,17.086527
667,0.81,668,6.459666,,10.025885,14.645124,13.351247,9.895626372448673,32.04115,4.434133,,,8.884718,9.00911,0.7566932,17.253866,17.253866,0.11,-688.5367,13360,505.47104,113.99546000000001,0.112,,12380.298138856888,0.99999976,14.241960999999998
668,0.15,669,9.318033999999999,,2.1395032000000005,14.643629,13.344083,9.39847251104718,38.922534999999996,4.8722959999999995,,,8.874251,8.558647,1.0434792,17.253866,17.253866,0.11,-253.0916,13380,698.0876,143.27693,0.015,,12406.57692027092,0.99999976,16.400473
669,0.148,670,9.209067,,7.3040767,14.642135999999999,13.33748,9.800288475068708,36.137386,4.971552,31.50064,,8.871941,8.920402000000001,1.0308813000000001,17.253866,17.253866,0.11,-250.52607999999998,13400,690.6905,138.92854,0.015,,12443.808077573776,0.99999976,16.150106
670,0.505,671,7.6301179999999995,,11.779395,14.640644,13.330914499999999,9.810457726597916,35.307327,4.831942,,,8.876289,8.932257,0.89181596,17.253866,17.253866,0.11,-552.335,13420,598.4085,123.84431000000001,0.056,,12475.703769922256,0.99999976,14.771704000000001
