,LQGmu1,ReturnMax,IWNorm1,DenMISELogFirst,ReturnMean,ReturnStepMax,SqrtESSClassic,ReturnAbsMax,LQGmu01,TimestepsSoFar,IWFirstEpisode,ReturnLastEpisode,IWLastEpisode,URet,target_sum_log_mean,DenMISEMeanLog,IWMin,IWNorm2,ReturnMin,LQGsigma,IWMax,TimeElapsed,DenMISELogLast,MISE,Bound,Iteration,IWMean
735,-1.0,16.788614000000003,744.8534,12.000950999999999,16.576069,0.9999998999999999,26.287683,16.788614000000003,-0.991,14720,,16.571215,0.5664562,18.28229162843348,14.823557999999998,15.655907000000001,,28.334691999999997,,0.11,1.3255582000000001,5488.4829173088065,11.0394125,16.773829,18.689777,736,1.012029
736,-1.0,16.788614000000003,745.9652,11.999592999999999,16.57604,0.9999998999999999,26.308458,16.788614000000003,-0.991,14740,,16.55315,1.1657072,18.259097188832566,14.828454,15.659281,,28.354576,,0.11,1.32637,5503.1422703266135,18.131283,16.776047,18.690483,737,1.0121645000000001
737,-1.0,16.788614000000003,746.9138,11.998237,16.575851,0.9999998999999999,26.329242999999998,16.788614000000003,-0.991,14760,,16.437601,1.003354,18.146780600063444,14.827407999999998,15.656926,,28.368222999999997,,0.11,1.3271823,5518.563438415527,13.909553,16.77444,18.687365,738,1.0120783000000002
738,-1.0,16.788614000000003,748.0408,11.996882000000001,16.575645,0.9999998999999999,26.349901000000003,16.788614000000003,-0.991,14780,,16.424553,1.1815692,18.127582155255297,14.82993,15.657919,,28.38875,,0.11,1.32798,5533.781350135803,16.37968,16.776783,18.688208,739,1.0122337
739,-1.0,16.788614000000003,748.8305,11.99553,16.575615,0.9999998999999999,26.36983,16.788614000000003,-0.991,14800,,16.551853,0.8444229999999999,18.263263105636426,14.833070999999999,15.659992,,28.397245,,0.11,1.3287754999999999,5548.283795595168,17.180431,16.77178,18.681759,740,1.0119331
740,-1.0,16.788614000000003,749.9352,11.99418,16.575647,0.9999998999999999,26.390528000000003,16.788614000000003,-0.991,14820,,16.599821,1.1583643,18.306655304118394,14.837448,15.662876,,28.416832,,0.11,1.3295995,5565.137864828111,17.784147,16.773901000000002,18.682382999999998,741,1.0120583
741,-1.0,16.788614000000003,751.0438,11.992830999999999,16.575703,0.9999998999999999,26.411232000000002,16.788614000000003,-0.991,14840,,16.617464000000002,1.160826,18.331838118411774,14.840910000000001,15.664833999999999,,28.436531,,0.11,1.3304696000000003,5581.150605440141,17.10278,16.77613,18.683117000000003,742,1.0121884
742,-1.0,16.788614000000003,752.18066,11.991485,16.575678,0.9999998999999999,26.431784000000004,16.788614000000003,-0.991,14860,,16.555569000000002,1.1886568000000002,18.271874610149435,14.841007000000001,15.663406,,28.457432,,0.11,1.3313073999999998,5596.619507551192,14.592576000000001,16.778889000000003,18.684391,743,1.0123562
743,-1.0,16.788614000000003,753.2466400000001,11.990139,16.5754,0.9999998999999999,26.452415000000002,16.788614000000003,-0.991,14880,,16.369358,1.1199757,18.06947634484073,14.842020000000002,15.662992000000001,,28.475533000000002,,0.11,1.3320515,5613.010849714278,15.342916,16.779783,18.6838,744,1.0124283
744,-1.0,16.788614000000003,754.2783,11.988796,16.575409,0.9999998999999999,26.473053000000004,16.788614000000003,-0.991,14900,,16.583351,1.0867597,18.293124921814602,14.845579999999998,15.665169,,28.492306,,0.11,1.3328063,5628.278742790222,17.272533,16.780233,18.682766,745,1.0124541999999999
745,-1.0,16.788614000000003,755.2186,11.987454,16.575457,0.9999998999999999,26.49356,16.788614000000003,-0.991,14920,,16.609915,0.9947485999999999,18.323255957874657,14.84469,15.663022,,28.505743,,0.11,1.333559,5645.382447004317,14.049909,16.778679999999998,18.67974,746,1.0123574
746,-1.0,16.788614000000003,755.9708,11.986115,16.57546,0.9999998999999999,26.513002,16.788614000000003,-0.991,14940,,16.579187,0.8055819000000001,18.29601423886341,14.853534,15.670878,,28.513209999999997,,0.11,1.334363,5659.095405340196,21.523173999999997,16.772924,18.67259,747,1.0120091
747,-1.0,16.788614000000003,757.0224,11.984777000000001,16.575585999999998,0.9999998999999999,26.533648,16.788614000000003,-0.991,14960,,16.669048,1.1023493,18.38790040079232,14.851935999999998,15.667876999999999,,28.530657,,0.11,1.335226,5674.455719470978,13.412042000000001,16.773947,18.672134,748,1.0120620999999999
748,-1.0,16.788614000000003,758.19116,11.983441000000001,16.575617,0.9999998999999999,26.553944,16.788614000000003,-0.991,14980,,16.598620999999998,1.2182998999999999,18.313172611255826,14.857443,15.671844,,28.552864000000003,,0.11,1.3360949,5690.468603372575,18.625534,16.777462,18.674198,749,1.0122712999999999
749,-1.0,16.788614000000003,759.2481700000001,11.982107000000001,16.57564,0.9999998999999999,26.574532,16.788614000000003,-0.991,15000,,16.592724,1.1063039,18.303069122022873,14.857385999999998,15.670380999999999,,28.570518,,0.11,1.3369691000000001,5705.153676748277,14.56269,16.778484,18.673752,750,1.0123309
750,-1.0,16.788614000000003,760.37036,11.980775,16.575533,0.9999998999999999,26.594933,16.788614000000003,-0.991,15020,,16.495628,1.1717325,18.19912028116265,14.859143,15.670663000000001,,28.5908,,0.11,1.3378007,5720.487127780914,15.870234,16.780792,18.674606,751,1.0124772
751,-1.0,16.788614000000003,761.2865,11.979444500000001,16.575561999999998,0.9999998999999999,26.61526,16.788614000000003,-0.991,15040,,16.596067,0.9662771000000001,18.300904240267048,14.859647,15.669953,,28.603384000000002,,0.11,1.3386328,5734.843915939331,15.125255,16.778706,18.671072,752,1.012349
752,-1.0,16.788614000000003,761.9889,11.978114999999999,16.575691,0.9999998999999999,26.634072999999997,16.788614000000003,-0.991,15060,,16.673513,0.7521664,18.393248471117822,14.863976500000001,15.673406,,28.609552,,0.11,1.339468,5751.239682197571,18.255701000000002,16.771988,18.66302,753,1.0119373999999999
753,-1.0,16.788614000000003,762.7619,11.9767885,16.575723999999997,0.9999998999999999,26.653522,16.788614000000003,-0.991,15080,,16.600754000000002,0.8216476999999999,18.3146332939164,14.864923499999998,15.673357000000001,,28.617678,,0.11,1.3403242,5767.866221666335,15.624989999999999,16.766775,18.656425,754,1.0116205
754,-1.0,16.788614000000003,763.9302,11.975463000000001,16.575808,0.9999998999999999,26.673695000000002,16.788614000000003,-0.991,15100,,16.638079,1.2150695,18.358016185451785,14.872256,15.679172,,28.639833000000003,,0.11,1.3412193000000001,5782.59854912758,20.052063,16.770323,18.658545,755,1.0118281
755,-1.0,16.788614000000003,765.10767,11.974139,16.575842,0.9999998999999999,26.693797999999997,16.788614000000003,-0.991,15120,,16.601809,1.2235419,18.315640525044632,14.87333,15.678719000000001,,28.662376000000002,,0.11,1.34212,5798.947671890259,15.326363,16.774006,18.660805,756,1.0120472
756,-1.0,16.788614000000003,766.166,11.972817,16.57592,0.9999998999999999,26.714218,16.788614000000003,-0.991,15140,,16.635820000000002,1.1043991000000002,18.348050248321027,14.872678,15.676684,,28.680084,,0.11,1.3430111,5814.371680259705,14.125998000000001,16.775114000000002,18.660470999999998,757,1.0121083
757,-1.0,16.788614000000003,767.31616,11.971498,16.576054,0.9999998999999999,26.73435,16.788614000000003,-0.991,15160,,16.676855,1.1968341999999998,18.394671173242376,14.871595999999998,15.674125,,28.701508,,0.11,1.3438671,5829.045038223267,13.724647500000001,16.778305,18.662243,758,1.0122905
758,-1.0,16.788614000000003,768.51044,11.970179,16.57607,0.9999998999999999,26.754269,16.788614000000003,-0.991,15180,,16.589588,1.2409433,18.30891914236829,14.874020000000002,15.675017,,28.72478,,0.11,1.3447465,5844.641698598863,16.340760999999997,16.782312,18.664846,759,1.0125302
759,-1.0,16.788614000000003,769.6819,11.968863,16.5762,0.9999998999999999,26.774307,16.788614000000003,-0.991,15200,,16.675493,1.2167097,18.3979603556872,14.864998000000002,15.664496,,28.747032,,0.11,1.3456727,5859.908200979234,7.6640773,16.785946,18.667072,760,1.0127393
760,-1.0,16.788614000000003,770.8213,11.967547,16.576204,0.9999998999999999,26.794449,16.788614000000003,-0.991,15220,,16.577969,1.1841073,18.288594933908108,14.864273999999998,15.66231,,28.767947999999997,,0.11,1.3466420000000001,5875.437162399292,13.989334,16.788713,18.668425,761,1.0129057
761,-1.0,16.788614000000003,771.6994599999999,11.966234,16.576284,0.9999998999999999,26.814435999999997,16.788614000000003,-0.991,15240,,16.637363,0.9210218000000001,18.353899405504734,14.870584,15.667478,,28.779255,,0.11,1.3477252,5891.754343271256,19.587007999999997,16.785868,18.664179,762,1.0127289000000002
762,-1.0,16.788614000000003,772.6517299999999,11.964922,16.5761,0.9999998999999999,26.834667,16.788614000000003,-0.991,15260,,16.435322,0.9930775,18.143975703751828,14.867712,15.663366,,28.793043,,0.11,1.3488038999999998,5906.2143137455,12.519252,16.78438,18.661274,763,1.0126498
763,-1.0,16.788614000000003,773.7483,11.963613,16.576143,0.9999998999999999,26.854915999999996,16.788614000000003,-0.991,15280,,16.609663,1.1367506,18.319493712325574,14.8698845,15.664129,,28.812165999999998,,0.11,1.3498912,5922.495418548584,16.232294,16.786263,18.661741,764,1.0127595999999999
764,-1.0,16.788614000000003,774.7799,11.962305,16.576256,0.9999998999999999,26.8752,16.788614000000003,-0.991,15300,,16.661669,1.0714629999999998,18.385322466834715,14.875554999999999,15.668467499999998,,28.828806,,0.11,1.3509743,5937.648574352264,18.969398,16.7868,18.660864,765,1.0127841999999998
765,-1.0,16.788614000000003,775.88135,11.960999000000001,16.5763,0.9999998999999999,26.895336,16.788614000000003,-0.991,15320,,16.61011,1.1420903,18.32724696796275,14.878101000000001,15.669610999999998,,28.848175,,0.11,1.3519964,5953.559445858002,16.532377,16.78878,18.661442,766,1.0128999
766,-1.0,16.788614000000003,776.9372599999999,11.959694,16.576385000000002,0.9999998999999999,26.915468,16.788614000000003,-0.991,15340,,16.642403,1.0990834999999999,18.35934532978043,14.8801,15.670271,,28.865828000000004,,0.11,1.3529367,5968.749977827071,16.163149,16.789814,18.661074,767,1.012956
767,-1.0,16.788614000000003,778.0060000000001,11.958391,16.576416000000002,0.9999998999999999,26.935534000000004,16.788614000000003,-0.991,15360,,16.598944,1.1136873999999999,18.316184075351984,14.872726,15.661551000000001,,28.884,,0.11,1.3538363000000002,5983.9259152412415,8.960624000000001,16.791058,18.660923,768,1.0130286
768,-1.0,16.788614000000003,779.03174,11.957089,16.576373999999998,0.9999998999999999,26.9556,16.788614000000003,-0.991,15380,,16.544527,1.0711708,18.26381032817715,14.87848,15.666013000000001,,28.900553000000002,,0.11,1.3547366000000003,5998.882057189941,19.081192,16.7913,18.659775,769,1.0130451999999999
769,-1.0,16.788614000000003,780.1429400000001,11.955789999999999,16.576258,0.9999998999999999,26.975503999999997,16.788614000000003,-0.991,15400,,16.486313,1.1570029,18.191474336034496,14.879304999999999,15.6654625,,28.920422,,0.11,1.3555908,6014.430184841156,15.225901,16.793283,18.66038,770,1.0131726
770,-1.0,16.788614000000003,781.1474599999999,11.954493,16.576286,0.9999998999999999,26.995480999999998,16.788614000000003,-0.991,15420,,16.599722,1.0512422,18.309600441289245,14.882101,15.667007,,28.93623,,0.11,1.3564391000000002,6030.1102838516235,16.843822,16.793136999999998,18.65885,771,1.0131614
771,-1.0,16.788614000000003,782.18604,11.953196,16.576426,0.9999998999999999,27.015383,16.788614000000003,-0.991,15440,,16.683344,1.0868145,18.40594088681637,14.883203,15.666829000000002,,28.953358,,0.11,1.3571857,6045.800602436066,15.5167,16.793844,18.658184,772,1.0131943
772,-1.0,16.788614000000003,783.24493,11.951901,16.576492000000002,0.9999998999999999,27.03528,16.788614000000003,-0.991,15460,,16.62784,1.1073046,18.34706866420749,14.892414000000002,15.674738,,28.971216,,0.11,1.3579898000000001,6061.3100101947775,21.76709,16.794905,18.657871,773,1.0132535
773,-1.0,16.788614000000003,784.4861,11.950608,16.576569,0.9999998999999999,27.054443,16.788614000000003,-0.991,15480,,16.63469,1.2874169,18.350705793448913,14.899707000000001,15.680525,,28.996570000000002,,0.11,1.3588551000000002,6076.642821311951,20.142670000000003,16.799892,18.661541,774,1.0135478999999998
774,-1.0,16.788614000000003,785.6502,11.949318,16.576620000000002,0.9999998999999999,27.074078000000004,16.788614000000003,-0.991,15500,,16.617403,1.2076586,18.33470167288567,14.895488,15.674876000000001,,29.01854,,0.11,1.3598132,6092.2590510845175,11.288857,16.803182999999997,18.66348,775,1.0137421999999998
775,-1.0,16.788614000000003,786.7892,11.948028,16.576620000000002,0.9999998999999999,27.093790000000002,16.788614000000003,-0.991,15520,,16.575739000000002,1.1805488000000002,18.28917878253736,14.900934,15.678920000000002,,29.039465000000003,,0.11,1.3607926000000001,6106.672337293626,18.798560000000002,16.805870000000002,18.664814,776,1.0139036
776,-1.0,16.788614000000003,787.77057,11.94674,16.576612,0.9999998999999999,27.113626,16.788614000000003,-0.991,15540,,16.571169,1.022327,18.28298900961304,14.904101999999998,15.680878,,29.054415000000002,,0.11,1.3617662,6122.597323179246,17.185685999999997,16.805176,18.662760000000002,777,1.0138618000000001
777,-1.0,16.788614000000003,788.702,11.945454,16.576729,0.9999998999999999,27.133312,16.788614000000003,-0.991,15560,,16.668594,0.97214925,18.380075805412176,14.9024315,15.678063,,29.067665,,0.11,1.3627406000000002,6137.678208351135,13.478698000000001,16.803541,18.659777,778,1.0137558
778,-1.0,16.788614000000003,789.6578400000001,11.944169,16.576809,0.9999998999999999,27.153029999999998,16.788614000000003,-0.991,15580,,16.637610000000002,0.9964586,18.34774608950693,14.906917000000002,15.681379999999999,,29.081757,,0.11,1.3637027,6151.98193717003,18.246466,16.802398999999998,18.657288,779,1.0136814
779,-1.0,16.788614000000003,790.836,11.942886,16.576721,0.9999998999999999,27.172459999999997,16.788614000000003,-0.991,15600,,16.508928,1.2185149,18.215005332685013,14.908242000000001,15.681277,,29.10432,,0.11,1.3646615,6168.900636911391,15.588982999999999,16.805794,18.659354999999998,780,1.0138923
780,-1.0,16.788614000000003,791.9585,11.941606,16.576645000000003,0.9999998999999999,27.192049,16.788614000000003,-0.991,15620,,16.517854999999997,1.1638954,18.227249235501148,14.905498499999998,15.677179,,29.124634000000004,,0.11,1.3655676,6184.253584861755,12.466421,16.808022,18.660248,781,1.0140314000000001
781,-1.0,16.788614000000003,793.04626,11.940325999999999,16.576538,0.9999998999999999,27.21169,16.788614000000003,-0.991,15640,,16.493301000000002,1.1302558999999999,18.19686982669305,14.909065,15.679435,,29.143587,,0.11,1.3664573,6199.513929605483,17.42665,16.809473,18.660362,782,1.0141257
782,-1.0,16.788614000000003,794.18756,11.939048,16.57647,0.9999998999999999,27.231157,16.788614000000003,-0.99,15660,,16.521898,1.1837686,18.23352770034868,14.914651000000001,15.683651000000001,,29.164663,,0.11,1.3673503,6215.468005657196,18.968045999999998,16.812094000000002,18.661661,783,1.0142881
783,-1.0,16.788614000000003,795.0863,11.937772,16.576439999999998,0.9999998999999999,27.250532,16.788614000000003,-0.99,15680,,16.553827,0.9411554,18.268616453748763,14.915353,15.683281,,29.176908,,0.11,1.3682361,6231.211582183838,15.379132,16.809632999999998,18.657885,784,1.0141407
784,-1.0,16.788614000000003,796.2153,11.936497,16.57647,0.9999998999999999,27.269976,16.788614000000003,-0.99,15700,,16.598616,1.1711941000000001,18.306910530596898,14.915187,15.681770000000002,,29.197506,,0.11,1.3691196,6247.29242825508,14.483452,16.812101000000002,18.659035,785,1.0142870000000002
785,-1.0,16.788614000000003,797.3013,11.935224,16.576368,0.9999998999999999,27.289509000000002,16.788614000000003,-0.99,15720,,16.49705,1.1280721000000002,18.206670858785373,14.921142000000001,15.686432,,29.216402000000002,,0.11,1.3699921,6262.680026054382,19.331910999999998,16.813503,18.659115,786,1.0143782
786,-1.0,16.788614000000003,798.2656,11.933952,16.576422,0.9999998999999999,27.308992,16.788614000000003,-0.99,15740,,16.619053,1.0068978000000002,18.33240676510537,14.929004999999998,15.6931505,,29.230871,,0.11,1.3708586999999999,6278.833548545837,20.959488,16.812520000000003,18.656814999999998,787,1.0143147
787,-1.0,16.788614000000003,799.27484,11.932682000000002,16.57607,0.9999998999999999,27.328509999999998,16.788614000000003,-0.99,15760,,16.299954999999997,1.0511278999999998,17.99729672048363,14.930926000000001,15.693876999999999,,29.246923,,0.11,1.3717232,6294.476905345917,16.2496,16.81205,18.655027,788,1.0143082
788,-1.0,16.788614000000003,800.2707,11.931415,16.576153,0.9999998999999999,27.347956,16.788614000000003,-0.99,15780,,16.641029999999997,1.0393952,18.35847194644388,14.930242000000002,15.692028,,29.26254,,0.11,1.3724965,6313.054116487502,14.220844,16.811754,18.653420999999998,789,1.0142847
789,-1.0,16.788614000000003,801.26685,11.930147,16.57627,0.9999998999999999,27.367418,16.788614000000003,-0.99,15800,,16.66716,1.0388037,18.390363714726092,14.930468,15.691075,,29.278131,,0.11,1.3733868999999999,6328.315463781358,14.925112,16.811504,18.651863,790,1.0142618
790,-1.0,16.788614000000003,802.3645,11.928883,16.576244,0.9999998999999999,27.38679,16.788614000000003,-0.99,15820,,16.557041,1.1379621000000002,18.26639539502669,14.928679999999998,15.687999999999999,,29.297503000000003,,0.11,1.3742594,6343.794655084611,13.244904,16.813232,18.652288000000002,791,1.0143672
791,-1.0,16.788614000000003,803.05164,11.927619,16.57624,0.9999998999999999,27.404348,16.788614000000003,-0.99,15840,,16.573462,0.7269912,18.276983905983464,14.922923,15.6815195,,29.303802,,0.11,1.3751639999999998,6360.863929986955,10.541155,16.80639,18.644268,792,1.013954
792,-1.0,16.788614000000003,804.14044,11.926357000000001,16.57611,0.9999998999999999,27.4237,16.788614000000003,-0.99,15860,,16.472595000000002,1.1277452,18.18243836547917,14.925214000000002,15.682534,,29.322828,,0.11,1.3760482,6377.371778011322,16.472017,16.807817,18.644398000000002,793,1.0140485000000001
793,-1.0,16.788614000000003,805.2435,11.9250965,16.57611,0.9999998999999999,27.442982,16.788614000000003,-0.99,15880,,16.57617,1.1428791,18.2864132672275,14.925529999999998,15.681572000000001,,29.34242,,0.11,1.3769041000000002,6392.3528792858115,14.902373999999998,16.809683,18.644973999999998,794,1.0141606
794,-1.0,16.788614000000003,806.21924,11.923839,16.576060000000002,0.9999998999999999,27.462257,16.788614000000003,-0.99,15900,,16.535175,1.0173745,18.246062515776305,14.928651,15.683565,,29.357355,,0.11,1.3776777,6409.628073930739,17.255198,16.808838,18.64284,795,1.0141122
795,-1.0,16.788614000000003,807.2076400000001,11.922582,16.575998000000002,0.9999998999999999,27.481493,16.788614000000003,-0.99,15920,,16.526583,1.0331869,18.23407775962294,14.925937,15.679727,,29.372771999999998,,0.11,1.3783598,6425.552602767944,12.612897,16.808249,18.640966,796,1.0140799
796,-1.0,16.788614000000003,808.29974,11.921325999999999,16.575989,0.9999998999999999,27.500683000000002,16.788614000000003,-0.99,15940,,16.569633,1.1362423000000001,18.28550393226468,14.924944,15.677478,,29.391989000000002,,0.11,1.3791356000000001,6442.484967470168,13.873989000000002,16.80987,18.64131,797,1.0141778000000001
797,-1.0,16.788614000000003,809.2952,11.920072,16.575878,0.9999998999999999,27.519904999999998,16.788614000000003,-0.99,15960,,16.488039,1.0371436,18.198440632821075,14.926823,15.678217000000002,,29.407629999999997,,0.11,1.3799329,6460.535095214844,16.254445999999998,16.809378,18.639538,798,1.0141544
798,-1.0,16.788614000000003,810.1271,11.918819000000001,16.575861,0.9999998999999999,27.538513000000002,16.788614000000003,-0.99,15980,,16.563270000000003,0.8723619,18.271777507407343,14.929888,15.680357,,29.417966999999997,,0.11,1.3807688,6477.138038158417,17.373148,16.805592,18.634516,799,1.0139263
799,-1.0,16.788614000000003,811.1117,11.917569,16.575947,0.9999998999999999,27.557682,16.788614000000003,-0.99,16000,,16.643103,1.0238353999999998,18.356752343608736,14.931953,15.681299,,29.433233,,0.11,1.3815998999999999,6493.691822767259,16.418823,16.805079,18.63273,800,1.0138897
800,-1.0,16.788614000000003,812.2517,11.916319999999999,16.576014999999998,0.9999998999999999,27.576664,16.788614000000003,-0.99,16020,,16.631763,1.1785712,18.339869849048988,14.933322,15.681367999999999,,29.454313,,0.11,1.3824486999999999,6508.56290459633,15.723073000000001,16.807779999999998,18.634172,801,1.014047
801,-1.0,16.788614000000003,813.1893299999999,11.9150715,16.576113,0.9999998999999999,27.595688,16.788614000000003,-0.99,16040,,16.653736,0.9746370999999999,18.375567715247602,14.935273,15.682257,,29.467985,,0.11,1.3833402,6524.312593460083,16.380013,16.806303,18.631437,802,1.0139518
802,-1.0,16.788614000000003,814.32245,11.913826,16.57615,0.9999998999999999,27.614667999999998,16.788614000000003,-0.99,16060,,16.605944,1.1682803999999998,18.321844853076133,14.934895000000001,15.680588,,29.488766,,0.11,1.3842707,6540.755840539931,14.328294,16.808817,18.632696,803,1.0141002000000001
803,-1.0,16.788614000000003,815.2909,11.912581,16.5761,0.9999998999999999,27.633709000000003,16.788614000000003,-0.99,16080,,16.535045999999998,1.0026758,18.246522883323728,14.936434,15.681026999999998,,29.503491999999998,,0.11,1.3851924,6557.514605045319,16.020979,16.807833,18.630454999999998,804,1.0140434999999999
804,-1.0,16.788614000000003,816.2793,11.911338,16.576118,0.9999998999999999,27.652752000000003,16.788614000000003,-0.99,16100,,16.591738,1.0223923000000001,18.304043100706448,14.934520999999998,15.677994,,29.518917,,0.11,1.386116,6573.558791875838,13.223832999999999,16.807335000000002,18.628704,805,1.0140115
805,-1.0,16.788614000000003,817.2186,11.910097,16.575964000000003,0.9999998999999999,27.671658,16.788614000000003,-0.99,16120,,16.451895,0.973023,18.15629210725293,14.936762,15.679181,,29.532696,,0.11,1.3870351,6590.358028888702,16.621498000000003,16.80566,18.625784,806,1.0139189
806,-1.0,16.788614000000003,818.2367,11.908856,16.575912,0.9999998999999999,27.690668,16.788614000000003,-0.99,16140,,16.533726,1.051892,18.2444450608018,14.939823,15.681095999999998,,29.549184999999998,,0.11,1.3879256000000002,6605.193670511247,17.211285,16.805698,18.624573,807,1.013924
807,-1.0,16.788614000000003,819.20483,11.9076185,16.575867000000002,0.9999998999999999,27.709584999999997,16.788614000000003,-0.99,16160,,16.540522,1.0023699000000001,18.246593455080163,14.941742000000001,15.681932999999999,,29.563951,,0.11,1.3893453000000002,6623.431468248366,16.343016,16.804726000000002,18.622358,808,1.0138674
808,-1.0,16.788614000000003,820.25653,11.906382,16.576035,0.9999998999999999,27.728534999999997,16.788614000000003,-0.99,16180,,16.710463,1.0853138,18.43192175992112,14.9436035,15.682613,,29.581676,,0.11,1.3921783,6640.139304876328,16.218616,16.805692999999998,18.622084,809,1.0139141
809,-1.0,16.788614000000003,821.2251,11.905147,16.575903,0.9999998999999999,27.747389000000002,16.788614000000003,-0.99,16200,,16.469297,1.0014831,18.17666037948213,14.952810999999999,15.690743,,29.596481,,0.11,1.3950011999999998,6654.693167924882,22.253857,16.804644,18.6198,810,1.0138582
810,-1.0,16.788614000000003,822.2671,11.903913000000001,16.575689999999998,0.9999998999999999,27.766271999999997,16.788614000000003,-0.99,16220,,16.402317,1.0761943,18.109448488057467,14.958293,15.695073,,29.613882,,0.11,1.3976965000000001,6669.198163986206,19.187387,16.804996,18.618917,811,1.0138929
811,-1.0,16.788614000000003,823.35016,11.90268,16.575804,0.9999998999999999,27.785084,16.788614000000003,-0.99,16240,,16.66875,1.1186388,18.38937454357653,14.948471,15.684054000000001,,29.632812,,0.11,1.4003382,6684.300402402879,6.734128999999999,16.806542999999998,18.619235999999997,812,1.013978
812,-1.0,16.788614000000003,824.3225,11.901449000000001,16.57582,0.9999998999999999,27.803853999999998,16.788614000000003,-0.99,16260,,16.590681,1.0086517,18.295583085561297,14.949203500000001,15.683722,,29.647779999999997,,0.11,1.4029768999999999,6700.696593523026,15.400129999999999,16.805723,18.617193,813,1.0139269
813,-1.0,16.788614000000003,825.3761,11.90022,16.575897,0.9999998999999999,27.82263,16.788614000000003,-0.99,16280,,16.636866,1.0904888000000001,18.351890327156557,14.946872,15.680242000000002,,29.665640000000003,,0.11,1.4055133,6716.926561355591,12.836675999999999,16.806623000000002,18.616870000000002,814,1.0139755
814,-1.0,16.788614000000003,826.44006,11.898992999999999,16.575884,0.9999998999999999,27.841371999999996,16.788614000000003,-0.99,16300,,16.566187,1.1023777,18.27698380885952,14.951215,15.683426,,29.683885999999998,,0.11,1.4079576999999999,6732.106751680373,18.26238,16.807634,18.616663,815,1.0140369
815,-1.0,16.788614000000003,827.47925,11.897766,16.57582,0.9999998999999999,27.860094,16.788614000000003,-0.99,16320,,16.523777,1.0786315,18.23094661638316,14.956956,15.688041,,29.701237,,0.11,1.4104062,6748.3029515743265,19.43489,16.808088,18.615902,816,1.0140676
816,-1.0,16.788614000000003,828.5643,11.896542,16.57573,0.9999998999999999,27.878746000000003,16.788614000000003,-0.99,16340,,16.500494,1.1243516000000002,18.208913850002773,14.958974,15.688889000000001,,29.720284999999997,,0.11,1.4128133,6764.954180717468,16.366543,16.80943,18.616034,817,1.0141546000000001
817,-1.0,16.788614000000003,829.0541,11.895318,16.575708,0.9999998999999999,27.892878000000003,16.788614000000003,-0.99,16360,,16.55835,0.5289669,18.274707854099013,14.961782000000001,15.691448000000001,,29.722788,,0.11,1.4152973,6780.888188838959,17.76904,16.798803,18.604492,818,1.0135136
818,-1.0,16.788614000000003,830.41125,11.894096000000001,16.575838,0.9999998999999999,27.909879999999998,16.788614000000003,-0.99,16380,,16.682157999999998,1.3925142,18.40148614231728,14.961343,15.689563,,29.75331,,0.11,1.418067,6797.102423667908,14.133362,16.805948,18.610537,819,1.0139332
819,-1.0,16.788614000000003,831.5864,11.892877,16.575885999999997,0.9999998999999999,27.928192,16.788614000000003,-0.99,16400,,16.615694,1.2088098999999999,18.334588527313198,14.965453,15.692406,,29.775877,,0.11,1.4207742,6813.03827381134,18.00771,16.809276999999998,18.612682,820,1.0141298
820,-1.0,16.788614000000003,832.60474,11.891657,16.575678,0.9999998999999999,27.946793,16.788614000000003,-0.99,16420,,16.403666,1.0540451000000002,18.10979623482641,14.965983,15.691844,,29.792498,,0.11,1.423343,6830.777320146562,15.218267,16.80915,18.611355,821,1.0141349
821,-1.0,16.788614000000003,833.4028,11.89044,16.575743,0.9999998999999999,27.964521,16.788614000000003,-0.99,16440,,16.630020000000002,0.8333127,18.34696503824869,14.966763,15.691820000000002,,29.802146999999998,,0.11,1.4260739,6846.461194753648,15.655775,16.804855,18.605917,822,1.0138719999999999
822,-1.0,16.788614000000003,834.5034,11.889224,16.575792,0.9999998999999999,27.983010999999998,16.788614000000003,-0.99,16460,,16.616478,1.1341041,18.337400012506798,14.971522,15.695398,,29.821787,,0.11,1.4288020000000001,6862.588245868683,18.622329999999998,16.80667,18.60654,823,1.0139774
823,-1.0,16.788614000000003,835.5797,11.888010000000001,16.575808,0.9999998999999999,28.001516,16.788614000000003,-0.99,16480,,16.588234,1.1097635000000001,18.301707787503407,14.969476,15.692198999999999,,29.840517,,0.11,1.4315025,6879.061853885651,13.047044999999999,16.807951,18.606634,824,1.0140531
824,-1.0,16.788614000000003,836.8502,11.886797,16.575733,0.9999998999999999,28.019125,16.788614000000003,-0.99,16500,,16.514982,1.3040718,18.2242634750881,14.97545,15.696832999999998,,29.867107,,0.11,1.4342464,6896.987026929854,19.49905,16.813017000000002,18.610569,825,1.0143639000000002
825,-1.0,16.788614000000003,837.9630000000001,11.885586,16.575682,0.9999998999999999,28.037497,16.788614000000003,-0.99,16520,,16.534147,1.1471006000000001,18.242412903525587,14.974649,15.694852,,29.887226000000002,,0.11,1.4368914,6914.628119945526,14.046229,16.814943,18.611319,826,1.0144831
826,-1.0,16.788614000000003,839.0289,11.884376,16.575666000000002,0.9999998999999999,28.055927,16.788614000000003,-0.99,16540,,16.561832,1.1015925,18.260648275383662,14.971357000000001,15.690435,,29.905582,,0.11,1.4394646,6931.063802957536,12.0290785,16.815964,18.611158,827,1.0145452
