,TimestepsSoFar,ReturnStepMax,LQGsigma,Bound,ReturnAbsMax,IWNorm1,ReturnMin,DenMISELogLast,ReturnMax,TimeElapsed,LQGmu1,DenMISEMeanLog,URet,IWMax,LQGmu01,ReturnLastEpisode,IWMean,IWFirstEpisode,IWNorm2,ReturnMean,SqrtESSClassic,IWLastEpisode,IWMin,DenMISELogFirst,target_sum_log_mean,Iteration,MISE
538,10780,0.99999267,0.11,10.967132000000001,17.199832999999998,538.79553,,9.879491999999999,17.199832999999998,6142.581577777863,1.0,14.557001999999999,9.35595138252448,1.2085273,0.723,8.516701,0.9996207,,25.5127,9.196877,21.11872,1.2085193,,10.812303,-85.33464000000001,539,8.523826
539,10800,0.99999267,0.11,10.964332,17.199832999999998,539.7961,,18.331455,17.199832999999998,6168.421523332597,1.0,14.563992,9.328758673971377,1.2080607,0.723,8.491572,0.99962234,,25.531470000000002,9.19557,21.142382,1.2080492,,10.810449,-85.14232,540,8.523760000000001
540,10820,0.99999267,0.11,10.9615345,17.199832999999998,540.7965,,18.872857999999997,17.199832999999998,6197.87292098999,1.0,14.571954000000002,9.323565213923676,1.2075976000000002,0.723,8.488282,0.99962384,,25.550228,9.1942625,21.166016,1.2075907,,10.8085985,-84.9497,541,8.523688
541,10840,0.99999267,0.11,10.958755,17.199832999999998,541.7971,,17.687545999999998,17.199832999999998,6225.990432262421,1.0,14.577701000000001,9.32824341671674,1.2071347,0.723,8.492449,0.9996257,,25.568975,9.192967,21.189629999999998,1.2071208999999998,,10.806752000000001,-84.75999,542,8.523624
542,10860,0.99999267,0.11,10.95607,17.199832999999998,542.7976,,18.155859,17.199832999999998,6252.7950727939615,1.0,14.584291,9.370759555061428,1.2066743,0.723,8.529950999999999,0.9996273000000001,,25.587715,9.191746,21.213210999999998,1.2066652,,10.804909,-84.570114,543,8.523647
543,10880,0.99999267,0.11,10.953384,17.199832999999998,543.7981599999999,,17.69187,17.199832999999998,6280.105736255646,1.0,14.590003,9.365750005381251,1.2062165,0.723,8.526762,0.99962896,,25.606445,9.190525,21.236769,1.2062004,,10.803068,-84.38178,544,8.523660000000001
544,10900,0.99999267,0.11,10.950675,17.199832999999998,544.7987,,11.541033,17.199832999999998,6308.842203140259,1.0,14.584406,9.346322372518816,1.2057598999999999,0.723,8.510883,0.99963063,,25.625164,9.189278,21.260302,1.2057563999999998,,10.801232,-84.20544,545,8.523639999999999
545,10920,0.99999267,0.11,10.947985000000001,17.199832999999998,545.79913,,18.44637,17.199832999999998,6335.141389369965,1.0,14.591476,9.351862467953056,1.2053056999999998,0.723,8.515683000000001,0.9996321,,25.643871,9.188044,21.283804,1.205292,,10.799398,-84.01709,546,8.523629
546,10940,0.99999267,0.11,10.945314999999999,17.199832999999998,546.79974,,16.369685999999998,17.199832999999998,6364.452419042586,1.0,14.594728,9.357277347211856,1.2048529,0.723,8.521578,0.9996339,,25.662570000000002,9.186825,21.307285,1.2048413999999998,,10.797569000000001,-83.83322,547,8.523632000000001
547,10960,0.99999267,0.11,10.942682000000001,17.199832999999998,547.8003,,10.963542,17.199832999999998,6386.5411756038675,1.0,14.5881,9.373491887066075,1.2044026,0.723,8.534199000000001,0.9996356,,25.68126,9.185635000000001,21.330742,1.2043957,,10.795742,-83.65989,548,8.523662
548,10980,0.99999267,0.11,10.940123,17.199832999999998,548.8003,,13.440043,17.199832999999998,6413.04131102562,1.0,14.58601,9.411386096441534,1.2039547,0.723,8.567506,0.99963623,,25.699911,9.184508000000001,21.354172,1.2034186000000002,,10.79392,-83.48269,549,8.523756
549,11000,0.99999267,0.11,10.937386,17.199832999999998,549.7849,,15.201142,17.199832999999998,6441.1087362766275,1.0,14.587126999999999,9.439617275944828,1.2035093000000001,0.723,8.591878,0.99960893,,25.717844,9.183431,21.377565,1.1876347,,10.792099,-83.30295600000001,550,8.5236635
550,11020,0.99999267,0.11,10.934804,17.199832999999998,550.7854,,11.021412,17.199832999999998,6473.494530916215,1.0,14.580654000000001,9.38504560190549,1.2030641000000002,0.723,8.545595,0.99961054,,25.7365,9.182273,21.400944,1.2030251,,10.790283,-83.13144,551,8.523719
551,11040,0.99999267,0.11,10.932196000000001,17.199832999999998,551.786,,12.277707000000001,17.199832999999998,6500.2276322841635,1.0,14.576482,9.370398863459897,1.2026223999999999,0.723,8.529358,0.99961233,,25.755152,9.18109,21.424297,1.2026098,,10.788469000000001,-82.95825,552,8.523738999999999
552,11060,0.99999267,0.11,10.929553,17.199832999999998,552.7865,,16.220657,17.199832999999998,6527.880302190782,1.0,14.579452499999999,9.347640221240072,1.2021808999999999,0.723,8.509407000000001,0.99961394,,25.773789999999998,9.179876,21.447622,1.2021694,,10.786660000000001,-82.77858,553,8.523715
553,11080,0.99999267,0.11,10.926883,17.199832999999998,553.7869999999999,,21.35493,17.199832999999998,6554.989000558852,1.0,14.591682,9.330436505878627,1.201743,0.723,8.493361,0.9996155000000001,,25.79242,9.178637,21.47092,1.2017385,,10.784853,-82.59028,554,8.523655999999999
554,11100,0.99999267,0.11,10.924286,17.199832999999998,554.7876,,15.210149,17.199832999999998,6576.588365077972,1.0,14.592796,9.357748083150355,1.2013065,0.723,8.522511,0.9996173,,25.811042999999998,9.177455,21.494196,1.2013007,,10.78305,-82.41373399999999,555,8.523661
555,11120,0.99999267,0.11,10.921772,17.199832999999998,555.78455,,6.6603527,17.199832999999998,6600.52684521675,1.0,14.578528,9.421374979140957,1.2008723,0.723,8.582239,0.9996125,,25.829487,9.176383999999999,21.517445000000002,1.1973501,,10.781249,-82.253204,556,8.523741000000001
556,11140,0.99999267,0.11,10.919195,17.199832999999998,556.7851,,16.993002,17.199832999999998,6631.409139633179,1.0,14.582861,9.36171238787039,1.2004396000000002,0.723,8.5249815,0.9996142,,25.848087,9.175214,21.540668,1.2004327,,10.779452000000001,-82.07469,557,8.523749
557,11160,0.99999267,0.11,10.9167185,17.199832999999998,557.7849,,16.857323,17.199832999999998,6656.075652837752,1.0,14.586935999999998,9.417595274020883,1.200008,0.723,8.572969,0.99961454,,25.866638000000002,9.174135,21.563873,1.1991923,,10.777658,-81.897064,558,8.52385
558,11180,0.99999267,0.11,10.914127,17.199832999999998,558.7854,,17.314554,17.199832999999998,6690.069422006606,1.0,14.591813,9.348191061989562,1.1995789,0.723,8.509682000000002,0.9996161,,25.88522,9.172947,21.587046,1.1995766,,10.775868,-81.71927,559,8.523828
559,11200,0.99999267,0.11,10.911575,17.199832999999998,559.7859,,17.694395,17.199832999999998,6719.833616018294,1.0,14.597353,9.361823616631991,1.1991512,0.723,8.525267999999999,0.99961764,,25.903788,9.171789,21.610195,1.1991351000000001,,10.774080999999999,-81.54142,560,8.523837
560,11220,0.99999267,0.11,10.909067,17.199832999999998,560.7865,,13.408076999999999,17.199832999999998,6750.655529499054,1.0,14.595232999999999,9.378034002264974,1.1987258,0.723,8.540346000000001,0.9996193999999999,,25.922348,9.170664,21.633322,1.1987132,,10.772297,-81.37184,561,8.523881
561,11240,0.99999267,0.11,10.906514999999999,17.199832999999998,561.7869,,16.117619,17.199832999999998,6782.319090127946,1.0,14.597942999999999,9.353502493340374,1.1983018,0.723,8.517922,0.99962085,,25.940897,9.169503,21.656418,1.1982961,,10.770515,-81.19805,562,8.523873
562,11260,0.99999267,0.11,10.903999,17.199832999999998,562.78754,,19.040602,17.199832999999998,6818.015274286271,1.0,14.605829,9.369152514195573,1.1978801000000001,0.723,8.5298,0.99962264,,25.959435,9.168366,21.679499,1.1978642,,10.768738,-81.01969,563,8.523893
563,11280,0.99999267,0.11,10.901394999999999,17.199832999999998,563.7881,,13.003689999999999,17.199832999999998,6844.940687179565,1.0,14.602989,9.317488887819428,1.1974598,0.723,8.484219,0.99962425,,25.977964,9.167152999999999,21.70255,1.1974483999999999,,10.766964,-80.85265,564,8.523817
564,11300,0.99999267,0.11,10.898859,17.199832999999998,564.7886,,12.650449,17.199832999999998,6881.736127853394,1.0,14.599533,9.351125235208013,1.1970418999999999,0.723,8.514246,0.9996258,,25.996482999999998,9.165998,21.725576,1.1970294,,10.765191999999999,-80.68685,565,8.523802
565,11320,0.99999267,0.11,10.89637,17.199832999999998,565.78906,,17.827427,17.199832999999998,6916.3872706890115,1.0,14.605234,9.372717980675633,1.1966253999999998,0.723,8.530819000000001,0.9996273000000001,,26.014994,9.164876,21.748575,1.1966196000000002,,10.763424,-80.51248000000001,566,8.523824000000001
566,11340,0.99999267,0.11,10.893915,17.199832999999998,566.7896,,9.11107,17.199832999999998,6950.493620872498,1.0,14.595545000000001,9.38619417459533,1.1962111,0.723,8.544145,0.99962896,,26.03349,9.163781,21.771557,1.1961677,,10.761659,-80.354095,567,8.523873
567,11360,0.99999267,0.11,10.891484,17.199832999999998,567.7901,,14.061826000000002,17.199832999999998,6985.520801305772,1.0,14.594603,9.391900778352394,1.1957971,0.723,8.552168,0.99963045,,26.051975,9.162704,21.794512,1.1957446000000003,,10.759896000000001,-80.18755,568,8.523939
568,11380,0.99999267,0.11,10.888954,17.199832999999998,568.7906,,15.588038000000001,17.199832999999998,7012.6791915893555,1.0,14.596348999999998,9.337554210455746,1.1953855,0.723,8.501087,0.99963194,,26.070452,9.161541,21.817442,1.1953809,,10.758138,-80.01892,569,8.523897
569,11400,0.99999267,0.11,10.886439999999999,17.199832999999998,569.7909999999999,,14.317884,17.199832999999998,7043.8393104076395,1.0,14.595857999999998,9.342197992700507,1.1949763,0.723,8.503561999999999,0.9996334000000001,,26.088923,9.160388000000001,21.840343,1.1949729,,10.756381,-79.853096,570,8.523863
570,11420,0.99999267,0.11,10.884018,17.199832999999998,570.7916,,21.06314,17.199832999999998,7077.412345409393,1.0,14.6071825,9.385328047928445,1.1945683999999999,0.723,8.544993,0.9996351000000001,,26.10738,9.159309,21.863229999999998,1.1945581,,10.754628,-79.676056,571,8.523913
571,11440,0.99999267,0.11,10.881535000000001,17.199832999999998,571.7921,,17.784332,17.199832999999998,7114.208572149278,1.0,14.612739000000001,9.351232373555199,1.1941618,0.723,8.512422,0.9996366,,26.125823999999998,9.158178999999999,21.88609,1.1941503,,10.752879,-79.50536,572,8.523895
572,11460,0.99999267,0.11,10.879083999999999,17.199832999999998,572.7926,,23.837559,17.199832999999998,7146.481350660323,1.0,14.628835,9.363172709872263,1.1937575,0.723,8.524074,0.9996379999999999,,26.144264,9.157072,21.908920000000002,1.1937541,,10.751132,-79.3247,573,8.523900999999999
573,11480,0.99999267,0.11,10.876686,17.199832999999998,573.7931,,20.904336999999998,17.199832999999998,7184.365942955017,1.0,14.639768,9.384348026125053,1.1933557,0.723,8.545594,0.9996395,,26.162691,9.156007,21.931729999999998,1.1933444,,10.749389,-79.14976999999999,574,8.523953
574,11500,0.99999267,0.11,10.874234,17.199832999999998,574.7935,,12.043223,17.199832999999998,7213.644585132599,1.0,14.635251,9.355264779563328,1.1929541000000001,0.723,8.51609,0.9996408999999999,,26.181108,9.154894,21.954514,1.1929426,,10.747647,-78.99087,575,8.523943
575,11520,0.99999267,0.11,10.871889,17.199832999999998,575.7937599999999,,12.354541000000001,17.199832999999998,7246.902171134949,1.0,14.63129,9.408086535387014,1.1925546999999999,0.723,8.566751,0.99964195,,26.1995,9.153872999999999,21.977282000000002,1.1921874,,10.74591,-78.83198,576,8.524033
576,11540,0.99999267,0.11,10.869352000000001,17.199832999999998,576.79425,,15.931722,17.199832999999998,7290.975428104401,1.0,14.633544,9.301085717664842,1.1921568,0.723,8.467503,0.9996434000000001,,26.217896000000003,9.152683,22.000021,1.1921488,,10.744175,-78.667435,577,8.523923
577,11560,0.99999267,0.11,10.866902,17.199832999999998,577.7822,,17.567826999999998,17.199832999999998,7324.6644303798685,1.0,14.638617499999999,9.440040948467553,1.1917613,0.723,8.595363,0.99962324,,26.23572,9.151717999999999,22.022732,1.1792885,,10.742444,-78.500656,578,8.523891
578,11580,0.99999267,0.11,10.864445,17.199832999999998,578.7827,,20.142115,17.199832999999998,7349.720860004425,1.0,14.648124,9.334474975575269,1.1913657,0.723,8.498231,0.9996246999999999,,26.254099,9.150591,22.045424,1.1913566999999998,,10.740715,-78.32999000000001,579,8.523846
579,11600,0.99999267,0.11,10.8619795,17.199832999999998,579.7833,,16.213804,17.199832999999998,7383.8697719573975,1.0,14.650822,9.325091433229149,1.1909726999999999,0.723,8.491344,0.9996264000000001,,26.272467,9.149453,22.068096,1.1909703999999999,,10.73899,-78.16668,580,8.523785
580,11620,0.99999267,0.11,10.859608,17.199832999999998,580.7838,,21.33316,17.199832999999998,7414.571152210236,1.0,14.662323,9.37113598424014,1.190582,0.723,8.532719,0.9996279,,26.290825,9.148392,22.090742000000002,1.1905775,,10.737267,-77.99512,581,8.523810000000001
581,11640,0.99999267,0.11,10.8572235,17.199832999999998,581.7843,,12.034735000000001,17.199832999999998,7447.399760007857,1.0,14.657807,9.360305787882163,1.1901915,0.723,8.523449000000001,0.9996294,,26.309174,9.147317999999999,22.113363,1.190187,,10.735547,-77.84013,582,8.523816
582,11660,0.99999267,0.11,10.854913,17.199832999999998,582.7848,,15.908107999999999,17.199832999999998,7474.3133182525635,1.0,14.659951999999999,9.395003285435056,1.1898034,0.723,8.5555105,0.99963087,,26.327509999999997,9.146302,22.135962,1.1897444,,10.733830000000001,-77.67903000000001,583,8.523887
583,11680,0.99999267,0.11,10.852605,17.199832999999998,583.78534,,13.003397999999999,17.199832999999998,7507.666113376617,1.0,14.657113,9.391370818229923,1.1894176,0.723,8.554409,0.9996324000000001,,26.345837,9.145288,22.158542999999998,1.1893666,,10.732117,-77.52346,584,8.523954
584,11700,0.99999267,0.11,10.850304,17.199832999999998,584.7857,,15.275580999999999,17.199832999999998,7540.5341041088095,1.0,14.658170000000002,9.392591105710393,1.1890321000000001,0.723,8.553133,0.99963367,,26.364153,9.144278,22.181091000000002,1.1889867,,10.730406,-77.36453,585,8.52402
585,11720,0.99999267,0.11,10.847980999999999,17.199832999999998,585.7863,,17.322782999999998,17.199832999999998,7566.883926868439,1.0,14.662714000000001,9.37926675174258,1.1886488000000002,0.723,8.539778,0.99963534,,26.382462,9.143246000000001,22.203626999999997,1.1886443000000002,,10.728698,-77.20266,586,8.524059
586,11740,0.99999267,0.11,10.844681,17.199832999999998,586.70966,,17.819868,17.199832999999998,7596.2765316963205,1.0,14.668094,9.454909348714065,1.1882669,0.723,8.607438,0.9995054,,26.397398,9.142333,22.226042,1.1111296,,10.726992999999998,-77.040596,587,8.523103
587,11760,0.99999267,0.11,10.842364,17.199832999999998,587.7103,,17.178991,17.199832999999998,7626.557453155518,1.0,14.672363,9.373134269799666,1.1878872999999999,0.723,8.5334835,0.99950737,,26.415696999999998,9.141297,22.248526000000002,1.1878737,,10.725291,-76.880066,588,8.523132
588,11780,0.99999267,0.11,10.839981,17.199832999999998,588.71094,,14.035601000000002,17.199832999999998,7656.597452402116,1.0,14.67128,9.329661504032169,1.1875079,0.723,8.497715,0.9995091999999999,,26.433987,9.140205,22.270986999999998,1.1874955,,10.723592,-76.72542,589,8.5230875
589,11800,0.99999267,0.11,10.837632000000001,17.199832999999998,589.7117,,20.544501999999998,17.199832999999998,7693.322235584259,1.0,14.681232999999999,9.346542766471936,1.1871308,0.723,8.510434,0.9995113000000001,,26.452265,9.139137,22.293428,1.1871171999999999,,10.721895,-76.560265,590,8.523071
590,11820,0.99999267,0.11,10.835378,17.199832999999998,590.7123,,16.375675,17.199832999999998,7732.228698015212,1.0,14.684099,9.395306188528828,1.186755,0.723,8.553877,0.99951315,,26.470531,9.138147,22.315845,1.1867052,,10.7202015,-76.40272,591,8.523142
591,11840,0.99999267,0.11,10.833014,17.199832999999998,591.7130000000001,,19.441437,17.199832999999998,7764.286212682725,1.0,14.692134,9.332598086342262,1.1863803999999998,0.723,8.49666,0.99951524,,26.488789,9.137064,22.338243,1.186377,,10.718511999999999,-76.24053,592,8.523096
592,11860,0.99999267,0.11,10.830697,17.199832999999998,592.7136,,16.06154,17.199832999999998,7799.73056602478,1.0,14.694443,9.354818555939657,1.1860082,0.723,8.515383,0.9995171,,26.507036,9.136016,22.360615,1.1860013999999999,,10.716824,-76.084595,593,8.52309
593,11880,0.99999267,0.11,10.828431,17.199832999999998,593.7142299999999,,19.817007,17.199832999999998,7840.479758262634,1.0,14.703066,9.378802458515539,1.1856374,0.723,8.539239,0.99951893,,26.525274,9.135011,22.382963,1.1856215,,10.715138,-75.92285,594,8.5231285
594,11900,0.99999267,0.11,10.826199,17.199832999999998,594.7101,,16.531622,17.199832999999998,7876.940737247467,1.0,14.706139000000002,9.432126280211406,1.1852677,0.723,8.586969999999999,0.99951273,,26.543284999999997,9.134089,22.405293,1.1804137,,10.713455999999999,-75.76719,595,8.523194
595,11920,0.99999267,0.11,10.824000999999999,17.199832999999998,595.7103,,16.131355,17.199832999999998,7910.512557029724,1.0,14.7085285,9.408950318783415,1.1848992,0.723,8.567283,0.9995139999999999,,26.561490999999997,9.133139,22.427592999999998,1.1846223999999999,,10.711777,-75.61272,596,8.523287
596,11940,0.99999267,0.11,10.821661,17.199832999999998,596.711,,15.649332000000001,17.199832999999998,7935.051727533341,1.0,14.710103,9.324306915846284,1.184532,0.723,8.4913435,0.9995159,,26.579698999999998,9.132063,22.449879,1.1845173999999998,,10.7101,-75.459564,597,8.523231
597,11960,0.99999267,0.11,10.819433,17.199832999999998,597.7117,,17.579653,17.199832999999998,7970.1781837940225,1.0,14.714901000000001,9.38394873653791,1.1841661,0.723,8.544008999999999,0.99951786,,26.597895,9.13108,22.472141,1.184148,,10.708427,-75.3037,598,8.523278999999999
598,11980,0.99999267,0.11,10.817205,17.199832999999998,598.7124,,15.386335,17.199832999999998,7999.0009829998025,1.0,14.716021,9.382706997769409,1.1838024999999999,0.723,8.540389999999999,0.9995199,,26.616083000000003,9.130094,22.494385,1.1837889,,10.706757000000001,-75.152016,599,8.523322
599,12000,0.99999267,0.11,10.814946,17.199832999999998,599.7129,,15.972914999999999,17.199832999999998,8033.746447324754,1.0,14.718115,9.358091951169753,1.1834401,0.723,8.520717999999999,0.9995215000000001,,26.634262,9.129078999999999,22.516596,1.1834357,,10.705088,-74.99985500000001,600,8.523325
600,12020,0.99999267,0.11,10.812683,17.199832999999998,600.7137,,16.403563000000002,17.199832999999998,8071.557937145233,1.0,14.720918,9.354381459245046,1.183079,0.723,8.5159855,0.9995235999999998,,26.65243,9.128058,22.538795,1.1830643,,10.703422999999999,-74.84749599999999,601,8.523319
601,12040,0.99999267,0.11,10.810493,17.199832999999998,601.7142299999999,,16.756542,17.199832999999998,8106.085261821747,1.0,14.724297,9.391242679701946,1.1827191000000001,0.723,8.5503645,0.9995253000000001,,26.670588000000002,9.127098,22.560966,1.1826808000000002,,10.70176,-74.69505,602,8.523378999999998
