,target_sum_log_mean,DenMISELogFirst,LQGsigma,URet,DenMISELogLast,IWFirstEpisode,IWMin,MISE,LQGmu1,TimeElapsed,IWNorm1,SqrtESSClassic,Iteration,LQGmu01,IWNorm2,ReturnStepMax,DenMISEMeanLog,IWMean,Bound,ReturnMin,IWMax,IWLastEpisode,ReturnMean,ReturnLastEpisode,ReturnAbsMax,TimestepsSoFar,ReturnMax
93,-31.723440000000004,10.241403,0.11,9.321457342415359,14.616525,,,8.428533,1.0,66.73842549324036,92.95555,9.43398,94,1.0,9.85327,0.99233466,15.131004999999998,0.98888886,8.596931,,1.044446,1.0444440000000002,8.816248,8.487111,15.807039999999999,1880,15.807039999999999
94,-31.175678,10.230821,0.11,9.3817037264017,20.270975,,,8.429781,1.0,67.32303357124329,93.956024,9.486832000000001,95,1.0,9.903836,0.99233466,15.184989000000002,0.98901075,8.597241,,1.043957,1.0439551,8.813362,8.542086999999999,15.807039999999999,1900,15.807039999999999
95,-30.691209999999998,10.220349,0.11,9.326558225270118,15.290617000000001,,,8.430451,1.0,68.55039477348329,94.95652,9.539391,96,1.0,9.954149000000001,0.99233466,15.185973,0.98913044,8.596989,,1.0434793,1.0434783,8.810008,8.491388,15.807039999999999,1920,15.807039999999999
96,-30.162481,10.209987,0.11,9.397721904669089,20.553282,,,8.431794,1.0,69.65942573547363,95.95700000000001,9.591663,97,1.0,10.004209,0.99233466,15.241194,0.98924744,8.597424499999999,,1.0430126,1.0430096,8.807383999999999,8.555361,15.807039999999999,1940,15.807039999999999
97,-29.713246999999996,10.19973,0.11,9.400029396656858,13.820971499999999,,,8.433162,1.0,70.39606595039369,96.95743,9.64365,98,1.0,10.054018,0.99233466,15.22659,0.9893615,8.5978985,,1.0425540999999998,1.0425521999999998,8.804863000000001,8.560424000000001,15.807039999999999,1960,15.807039999999999
98,-29.23493,10.189577,0.11,9.374873397226722,17.598907,,,8.43422,1.0,71.58876776695251,97.957886,9.695359,99,1.0,10.103585,0.99233466,15.250442999999999,0.9894735999999998,8.598078999999998,,1.0421069,1.0421029,8.802124000000001,8.533689500000001,15.807039999999999,1980,15.807039999999999
99,-28.752014000000003,10.179527,0.11,9.391748047017703,19.015722,,,8.435447,1.0,73.1552882194519,98.95834,9.746795,100,1.0,10.152911,0.99233466,15.287989000000001,0.98958343,8.59844,,1.0416676999999999,1.0416657,8.799623,8.551973,15.807039999999999,2000,15.807039999999999
100,-28.303185,10.169577,0.11,9.39685479302592,16.539536,,,8.436689999999999,1.0,74.08753395080565,99.95878,9.797961,101,1.0,10.201998,0.99233466,15.300276,0.9896908999999999,8.598833,,1.0412386999999999,1.0412366,8.797211,8.555996,15.807039999999999,2020,15.807039999999999
101,-27.84204,10.159724,0.11,9.350079955170212,18.693638,,,8.437492,1.0,75.54630494117738,100.959175,9.848856,102,1.0,10.250853,0.99233466,15.333442999999999,0.98979586,8.598797,,1.0408177,1.0408157,8.794447,8.515336999999999,15.807039999999999,2040,15.807039999999999
102,-27.421709999999997,10.149968,0.11,9.374469119859693,15.412169,,,8.438498,1.0,76.89271712303163,101.959595,9.899494,103,1.0,10.299475,0.99233466,15.3341055,0.989899,8.598977,,1.0404059,1.0404038,8.791948,8.537098,15.807039999999999,2060,15.807039999999999
103,-26.972202000000003,10.140305999999999,0.11,9.325350822849586,19.287886,,,8.439003999999999,1.0,78.01552295684814,102.95999,9.949874000000001,104,1.0,10.347869000000001,0.99233466,15.372025,0.9899998999999999,8.598671000000001,,1.0400021000000002,1.0400021000000002,8.789036,8.489023,15.807039999999999,2080,15.807039999999999
104,-26.537940999999996,10.130737,0.11,9.362601026900652,18.58628,,,8.439857,1.0,79.26065254211427,103.96038,9.999999,105,1.0,10.396039,0.99233466,15.40254,0.99009883,8.598723,,1.0396054,1.0396035,8.786522,8.525096000000001,15.807039999999999,2100,15.807039999999999
105,-26.138346,10.121258000000001,0.11,9.373131486995817,15.780926000000001,,,8.440783,1.0,80.28750491142274,104.96078500000002,10.049876,106,1.0,10.443988000000001,0.99233466,15.406015,0.9901960999999999,8.598861,,1.0392169,1.0392148,8.7841425,8.534373,15.807039999999999,2120,15.807039999999999
106,-25.738525,10.111869,0.11,9.44298125033327,16.604313,,,8.442308,1.0,81.8570249080658,105.96118,10.099506,107,1.0,10.491719,0.99233466,15.41712,0.9902914,8.59961,,1.0388363999999999,1.0388363999999999,8.782403,8.597961999999999,15.807039999999999,2140,15.807039999999999
107,-25.320642000000003,10.102566,0.11,9.40068889273934,19.355185000000002,,,8.443432000000001,1.0,83.35532736778259,106.9615,10.1488905,108,1.0,10.539231,0.99233466,15.453493,0.9903843000000001,8.599967999999999,,1.0384629,1.0384619000000002,8.780336,8.559286,15.807039999999999,2160,15.807039999999999
108,-24.904465,10.093349,0.11,9.336947201123378,20.005268,,,8.443976,1.0,84.9693958759308,107.96188000000001,10.198038,109,1.0,10.5865345,0.99233466,15.495163,0.990476,8.599758,,1.0380975000000001,1.0380956000000001,8.77777,8.500573,15.807039999999999,2180,15.807039999999999
109,-24.546074,10.084217,0.11,9.37128202642031,14.481457999999998,,,8.44483,1.0,86.48906993865967,108.96226000000001,10.246949,110,1.0,10.633628999999999,0.99233466,15.48586,0.99056596,8.599867999999999,,1.0377372999999999,1.0377363000000002,8.7755575,8.534317,15.807039999999999,2200,15.807039999999999
110,-24.180573000000003,10.075167,0.11,9.403047921008037,15.987826,,,8.445917999999999,1.0,87.5369029045105,109.96263,10.295630000000001,111,1.0,10.680514,0.99233466,15.490295999999999,0.99065435,8.600224,,1.037385,1.037384,8.773626,8.561217,15.807039999999999,2220,15.807039999999999
111,-23.80011,10.066198,0.11,9.409527013823274,18.394964,,,8.447046,1.0,88.13173985481262,110.96298,10.344082,112,1.0,10.727195,0.99233466,15.516145999999999,0.9907408999999999,8.600629,,1.0370388000000001,1.0370368,8.771788,8.567722,15.807039999999999,2240,15.807039999999999
112,-23.42969,10.057309,0.11,9.381228864252632,18.021296,,,8.447938,1.0,88.93139386177063,111.96328999999999,10.392303,113,1.0,10.773674,0.99233466,15.538232999999998,0.99082553,8.600807000000001,,1.0366985999999998,1.0366966999999998,8.769774,8.544251,15.807039999999999,2260,15.807039999999999
113,-23.083445,10.048499000000001,0.11,9.337277521730085,16.006662,,,8.448393,1.0,90.65464377403259,112.96363999999998,10.440307,114,1.0,10.819954,0.99233466,15.54226,0.9909091,8.600559,,1.0363655,1.0363646,8.767391,8.498127,15.807039999999999,2280,15.807039999999999
114,-22.742693,10.039765,0.11,9.393140370837074,16.067495,,,8.449335000000001,1.0,92.53805303573608,113.96396000000001,10.48809,115,1.0,10.866036,0.99233466,15.546747,0.99099094,8.600808,,1.0360384,1.0360364,8.765526,8.552933,15.807039999999999,2300,15.807039999999999
115,-22.40119,10.031107,0.11,9.400048029368833,16.836433,,,8.450296,1.0,93.75029945373535,114.96426399999999,10.535652,116,1.0,10.911926,0.99233466,15.557787,0.9910711999999999,8.601086,,1.0357163,1.0357144,8.763729,8.556992,15.807039999999999,2320,15.807039999999999
116,-22.112566,10.022523,0.11,9.392356517853903,11.333261,,,8.451188,1.0,94.96849417686462,115.96461000000001,10.583005,117,1.0,10.957625,0.99233466,15.521604,0.9911504999999999,8.601303,,1.0354003,1.0353984,8.76191,8.551072,15.807039999999999,2340,15.807039999999999
117,-21.79451,10.014012,0.11,9.359641679144676,15.383486999999999,,,8.4518175,1.0,96.81158351898192,116.96491999999999,10.630149000000001,118,1.0,11.003131,0.99233466,15.520356,0.99122816,8.601267,,1.0350894,1.0350873,8.759888,8.523075,15.807039999999999,2360,15.807039999999999
118,-21.441944,10.005574000000001,0.11,9.384966065911172,20.126738,,,8.452634,1.0,97.97438788414,117.96523,10.677077,119,1.0,11.048457,0.99233466,15.5589905,0.99130446,8.601426,,1.0347843,1.0347824,8.758084,8.545332,15.807039999999999,2380,15.807039999999999
119,-21.082497,9.997206,0.11,9.371122584600672,21.657751,,,8.453330000000001,1.0,98.85131645202637,118.965515,10.7238035,120,1.0,11.093594,0.99233466,15.609739999999999,0.9913793,8.601474000000001,,1.0344844000000002,1.0344824000000001,8.756213,8.533497,15.807039999999999,2400,15.807039999999999
120,-20.820632999999997,9.988907000000001,0.11,9.417708672097419,10.569206,,,8.4543705,1.0,99.79034948349,119.96578999999998,10.7703285,121,1.0,11.138545,0.99233466,15.568010000000001,0.9914528,8.601874,,1.0341904,1.0341874,8.754717999999999,8.575225999999999,15.807039999999999,2420,15.807039999999999
121,-20.503874,9.980677,0.11,9.37317804654908,17.790768,,,8.455044000000001,1.0,101.34799194335938,120.96608,10.816653,122,1.0,11.183319000000001,0.99233466,15.586160000000001,0.99152523,8.601916000000001,,1.0339005,1.0338986,8.752908,8.533854,15.807039999999999,2440,15.807039999999999
122,-20.186664999999998,9.972513000000001,0.11,9.38487167383148,18.479826,,,8.455814,1.0,103.10531640052795,121.96637,10.862779,123,1.0,11.227917,0.99233466,15.609615,0.9915965,8.602063000000001,,1.0336155999999999,1.0336146000000002,8.75123,8.546695,15.807039999999999,2460,15.807039999999999
123,-19.89033,9.964416,0.11,9.401419038271225,16.526007,,,8.456698,1.0,105.01368260383606,122.966675,10.908712,124,1.0,11.272336,0.99233466,15.616938000000001,0.99166673,8.602331,,1.0333347,1.0333347,8.749702000000001,8.561834,15.807039999999999,2480,15.807039999999999
124,-19.607391,9.956384,0.11,9.414683701445668,15.444819,,,8.457639,1.0,106.45697355270386,123.96696000000001,10.954452999999999,125,1.0,11.316581,0.99233466,15.615492000000001,0.99173564,8.602664,,1.0330598,1.0330578000000001,8.74827,8.570617,15.807039999999999,2500,15.807039999999999
125,-19.323273,9.948416,0.11,9.352899370653109,16.158953,,,8.458129,1.0,108.61662554740906,124.967224,11.000002,126,1.0,11.360655,0.99233466,15.61974,0.99180335,8.602553,,1.0327889000000001,1.0327870000000001,8.746438000000001,8.517331,15.807039999999999,2520,15.807039999999999
126,-19.029701,9.94051,0.11,9.384830930668313,17.928366,,,8.458825,1.0,110.71000337600708,125.9675,11.045364,127,1.0,11.404558,0.99233466,15.637851000000001,0.99187005,8.602656,,1.0325229999999999,1.032521,8.744842,8.543733999999999,15.807039999999999,2540,15.807039999999999
127,-18.72297,9.932667,0.11,9.358237864404572,20.2002,,,8.459301,1.0,112.36385130882263,126.96773999999999,11.090537,128,1.0,11.448296000000001,0.99233466,15.673430999999999,0.9919355,8.602547,,1.0322601,1.0322572,8.743067,8.517721,15.807039999999999,2560,15.807039999999999
128,-18.450032999999998,9.924885,0.11,9.380705227364686,16.454302,,,8.459939,1.0,113.7321240901947,127.968025,11.135531,129,1.0,11.491864999999999,0.99233466,15.6794195,0.9920002,8.602606,,1.0320022,1.0320013000000001,8.741486,8.539164999999999,15.807039999999999,2580,15.807039999999999
129,-18.139833,9.917163,0.11,9.363049792388198,21.844582,,,8.4604435,1.0,114.49382090568542,128.96828,11.18034,130,1.0,11.535274000000001,0.99233466,15.726782,0.99206364,8.602538000000001,,1.0317483,1.0317473,8.739808,8.523408,15.807039999999999,2600,15.807039999999999
130,-17.853935,9.9095,0.11,9.328105614007779,19.282059,,,8.460703,1.0,115.78061604499815,129.9685,11.224972,131,1.0,11.578515,0.99233466,15.753860999999999,0.9921260000000001,8.602233,,1.0314984,1.0314955,8.737927,8.493418,15.807039999999999,2620,15.807039999999999
131,-17.606170000000002,9.9018955,0.11,9.366091466234607,14.820279999999999,,,8.461211,1.0,117.88776206970215,130.9688,11.26943,132,1.0,11.621599,0.99233466,15.746728,0.99218786,8.602182,,1.0312515,1.0312506,8.736319,8.525553,15.807039999999999,2640,15.807039999999999
132,-17.361303,9.894347999999999,0.11,9.360230161436311,14.930589000000001,,,8.461675,1.0,119.66229200363159,131.969,11.313708,133,1.0,11.664521,0.99233466,15.740532,0.99224806,8.602095,,1.0310097,1.0310057,8.734702,8.521206,15.807039999999999,2660,15.807039999999999
133,-17.114223000000003,9.886857000000001,0.11,9.418978858407156,15.717057999999998,,,8.462539,1.0,121.22390556335449,132.96921,11.357814999999999,134,1.0,11.707288,0.99233466,15.7403,0.99230754,8.602413,,1.0307716999999998,1.0307697,8.733505000000001,8.574292,15.807039999999999,2680,15.807039999999999
134,-16.844,9.879422,0.11,9.36063265093292,19.335854,,,8.462983,1.0,123.05407953262328,133.96948,11.401753,135,1.0,11.749902,0.99233466,15.766876000000002,0.99236655,8.602319,,1.0305358,1.0305358,8.731926,8.520334,15.807039999999999,2700,15.807039999999999
135,-16.629042000000002,9.872043,0.11,9.43902820364296,12.360517,,,8.463981,1.0,123.83972454071044,134.9697,11.445523,136,1.0,11.792357,0.99233466,15.741771,0.99242425,8.602783,,1.0303059,1.0303049000000002,8.730917999999999,8.594758,15.807039999999999,2720,15.807039999999999
136,-16.406457999999997,9.864717,0.11,9.33111768325729,13.835020000000002,,,8.464217999999999,1.0,125.35573315620422,135.96993999999998,11.489127,137,1.0,11.834662,0.99233466,15.727799,0.9924813,8.602494,,1.0300779,1.030076,8.7292,8.495758,15.807039999999999,2740,15.807039999999999
137,-16.181862,9.857444000000001,0.11,9.367374960571368,14.558578,,,8.464689,1.0,126.0942952632904,136.97015,11.532561,138,1.0,11.87682,0.99233466,15.719270000000002,0.9925373,8.602445,,1.0298530000000001,1.02985,8.7277355,8.527097999999999,15.807039999999999,2760,15.807039999999999
138,-15.926019,9.850224,0.11,9.346086978294977,19.351244,,,8.465038,1.0,127.95985388755798,137.97035,11.575836,139,1.0,11.918824,0.99233466,15.745345,0.99259245,8.602279,,1.0296321,1.0296300999999999,8.726184,8.51206,15.807039999999999,2780,15.807039999999999
139,-15.655831,9.843055,0.11,9.359060820497724,21.871056,,,8.465444999999999,1.0,130.12366008758542,138.9706,11.618951,140,1.0,11.960684,0.99233466,15.789047,0.9926471,8.602176,,1.029414,1.0294101,8.724712,8.520114,15.807039999999999,2800,15.807039999999999
140,-15.413725,9.8359375,0.11,9.396373963134113,18.452589,,,8.466125,1.0,131.78738808631894,139.9708,11.661902,141,1.0,12.002398,0.99233466,15.807884,0.9927007,8.602350999999999,,1.0291991,1.0291982,8.723535,8.5585575,15.807039999999999,2820,15.807039999999999
141,-15.203221,9.82887,0.11,9.334487672468397,14.448997,,,8.466366,1.0,133.49596810340879,140.971,11.704699,142,1.0,12.043966000000001,0.99233466,15.798263,0.99275345,8.602095,,1.0289880999999999,1.0289841999999998,8.721958,8.499758,15.807039999999999,2840,15.807039999999999
142,-14.977112,9.821852999999999,0.11,9.403983914920843,17.102009,,,8.467051,1.0,135.26235699653623,141.97124,11.747341,143,1.0,12.085393,0.99233466,15.807328,0.99280584,8.602286999999999,,1.0287791,1.0287780999999998,8.720835000000001,8.561239,15.807039999999999,2860,15.807039999999999
143,-14.758701,9.814884,0.11,9.352766299863584,16.445972,,,8.467396,1.0,137.01817727088928,142.97142,11.789825,144,1.0,12.126678,0.99233466,15.811713000000001,0.9928570999999999,8.602145,,1.0285741,1.0285720999999999,8.719408999999999,8.515539,15.807039999999999,2880,15.807039999999999
144,-14.530716,9.807963,0.11,9.360465074313087,18.271181,,,8.467784,1.0,139.0597653388977,143.97165,11.83216,145,1.0,12.167825,0.99233466,15.828627,0.99290794,8.602051,,1.0283711,1.02837,8.718045,8.52179,15.807039999999999,2900,15.807039999999999
145,-14.280522,9.80109,0.11,9.350931564389176,21.969753,,,8.4681015,1.0,141.28564977645877,144.9718,11.874338999999999,146,1.0,12.208831,0.99233466,15.870639,0.99295753,8.601891499999999,,1.0281719999999999,1.02817,8.716641000000001,8.513109,15.807039999999999,2920,15.807039999999999
146,-14.05347,9.794265,0.11,9.332522837576485,19.068516,,,8.468311,1.0,142.182035446167,145.97205,11.916376,147,1.0,12.2497015,0.99233466,15.892345,0.9930071,8.601628999999999,,1.0279738999999999,1.0279719999999999,8.715156,8.498135000000001,15.807039999999999,2940,15.807039999999999
147,-13.883063,9.787485,0.11,9.34620302340111,11.139403999999999,,,8.468595,1.0,144.19531655311584,146.97223,11.958261,148,1.0,12.290436,0.99233466,15.860184,0.9930556,8.601445,,1.0277798,1.0277779,8.713762,8.508986,15.807039999999999,2960,15.807039999999999
148,-13.671605,9.780750999999999,0.11,9.400670803620027,17.596941,,,8.469213499999999,1.0,146.598153591156,147.97243999999998,12.0,149,1.0,12.331037,0.99233466,15.871792000000001,0.9931036,8.601602999999999,,1.0275887,1.0275857,8.712719,8.558366,15.807039999999999,2980,15.807039999999999
149,-13.483882999999999,9.774061999999999,0.11,9.38384835718761,14.459742000000002,,,8.469724000000001,1.0,148.4767270088196,148.9726,12.0415945,150,1.0,12.371501,0.99233466,15.862329999999998,0.99315065,8.601655000000001,,1.0273995,1.0273957,8.711592,8.543606,15.807039999999999,3000,15.807039999999999
150,-13.385734,9.767418,0.11,9.30518093144492,1.3098377,,,8.469724000000001,1.0,149.57688689231873,149.97278,12.083045,151,1.0,12.411837,0.99233466,15.765913000000001,0.9931972,8.601203,,1.0272135,1.0272120999999999,8.7099905,8.469772,15.807039999999999,3020,15.807039999999999
151,-13.183183999999999,9.760817,0.11,9.363007565617046,17.375193,,,8.470095,1.0,152.40114259719851,150.97296,12.124355,152,1.0,12.452041,0.99233466,15.776454000000001,0.99324316,8.601125999999999,,1.0270293,1.0270253,8.708772999999999,8.524761,15.807039999999999,3040,15.807039999999999
152,-13.015349,9.754259,0.11,9.353261679662117,12.468781,,,8.470417,1.0,154.53736972808838,151.97318,12.165526,153,1.0,12.492117,0.99233466,15.75479,0.99328876,8.601005,,1.0268481,1.0268441,8.707525,8.517985000000001,15.807039999999999,3060,15.807039999999999
153,-12.818997,9.747745,0.11,9.352507226015435,17.196579,,,8.47072,1.0,156.45562219619748,152.9733,12.206553,154,1.0,12.532063,0.99233466,15.76411,0.9933331,8.600869,,1.0266689,1.026665,8.706283,8.516096000000001,15.807039999999999,3080,15.807039999999999
154,-12.637825,9.741272,0.11,9.35801727926728,15.236582,,,8.471042,1.0,158.59643244743347,153.97353,12.24745,155,1.0,12.571883999999999,0.99233466,15.760662,0.99337757,8.600756,,1.0264927,1.0264906999999999,8.705075,8.519236,15.807039999999999,3100,15.807039999999999
155,-12.4661665,9.734841000000001,0.11,9.378459307640334,14.114891,,,8.471476,1.0,160.4357221126556,154.9737,12.288206,156,1.0,12.61158,0.99233466,15.750069,0.99342114,8.6007595,,1.0263184,1.0263145,8.703999000000001,8.537018,15.807039999999999,3120,15.807039999999999
156,-12.261714999999999,9.728452,0.11,9.366496884756524,19.606993,,,8.471848,1.0,162.57529926300052,155.97385,12.328828,157,1.0,12.65115,0.99233466,15.774593,0.9934639999999999,8.600705,,1.0261462,1.0261443000000001,8.70288,8.528514,15.807039999999999,3140,15.807039999999999
157,-12.082186,9.722102,0.11,9.33110554758337,16.078169,,,8.472002999999999,1.0,164.27319741249084,156.97406,12.36932,158,1.0,12.690598,0.99233466,15.776472,0.9935067,8.600439,,1.025976,1.0259719999999999,8.701569000000001,8.495625,15.807039999999999,3160,15.807039999999999
158,-11.905573,9.715794,0.11,9.348015892722614,15.9739065,,,8.472261999999999,1.0,166.04870223999026,157.97418000000002,12.409673,159,1.0,12.729923,0.99233466,15.777674,0.99354833,8.600280999999999,,1.0258095999999999,1.0258087,8.700378,8.512227000000001,15.807039999999999,3180,15.807039999999999
159,-11.730634,9.709522999999999,0.11,9.376397033029988,16.059351,,,8.472677000000001,1.0,167.9069314002991,158.97433,12.449899,160,1.0,12.769127000000001,0.99233466,15.779394,0.9935896000000001,8.600282,,1.0256433,1.0256413,8.699356,8.536995,15.807039999999999,3200,15.807039999999999
160,-11.579334,9.703292999999999,0.11,9.392736607931075,12.603429,,,8.473198,1.0,169.5174195766449,159.97451999999998,12.489995,161,1.0,12.808213,0.99233466,15.759626,0.9936305000000001,8.600392999999999,,1.0254809999999999,1.0254761000000001,8.698456,8.554362,15.807039999999999,3220,15.807039999999999
