,Iteration,LQGsigma,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,LQGmu01,IWMax,ReturnMin,DenMISEMeanLog,Bound,SqrtESSClassic,LQGmu1,IWNorm1,target_sum_log_mean,MISE,ReturnMean,ReturnLastEpisode,IWMean,ReturnAbsMax,DenMISELogLast,TimeElapsed,ReturnMax,ReturnStepMax,IWNorm2,IWFirstEpisode,URet,IWMin
322,323,0.11,1.2052207,10.044438000000001,6460,1.0,1.2052287,,14.905443,11.645280999999999,16.340134,1.0,321.79474,-185.38567,8.496199,9.804671,8.523369,0.9962686,17.15214,16.192444000000002,993.0804364681244,17.15214,0.999999,19.69352,,9.360499461371688,
323,324,0.11,1.2044578000000001,10.0413475,6480,1.0,1.2044656999999999,,14.911125,11.639499,16.370703,1.0,322.79547,-184.76122,8.496297,9.8007145,8.522783,0.99628234,17.15214,16.75015,1005.9461653232574,17.15214,0.999999,19.717875,,9.360833070211056,
324,325,0.11,1.2037055,10.038264999999999,6500,1.0,1.203709,,14.907819,11.633611,16.401220000000002,1.0,323.7963,-184.14956999999998,8.496258000000001,9.796667,8.485188,0.9962963,17.15214,13.841117,1017.1442971229553,17.15214,0.999999,19.742207,,9.318067430454526,
325,326,0.11,1.2029527,10.035193,6520,1.0,1.2029573999999998,,14.909154000000001,11.628003999999999,16.431675,1.0,324.797,-183.53705,8.496466,9.792850999999999,8.552961999999999,0.9963098,17.15214,15.346879000000001,1031.4002394676206,17.15214,0.999999,19.766517999999998,,9.39371187894552,
326,327,0.11,1.2022084,10.03213,6540,1.0,1.2022108,,14.921632999999998,11.62237,16.462077999999998,1.0,325.7978,-182.91711,8.496615,9.789012,8.537208999999999,0.9963235,17.15214,18.993805,1042.1430189609528,17.15214,0.999999,19.790806,,9.375863558678251,
327,328,0.11,1.2014623,10.029078,6560,1.0,1.2014704,,14.917101,11.616795,16.492422,1.0,326.79852,-182.31792,8.496791,9.785217999999999,8.544523,0.99633694,17.15214,13.438689000000002,1056.7354571819303,17.15214,0.999999,19.815071,,9.383085139968331,
328,329,0.11,1.2007258,10.026033,6580,1.0,1.200735,,14.913186999999999,11.611269,16.52271,1.0,327.79926,-181.72177,8.4969845,9.781463,8.549553,0.99635035,17.15214,13.633601,1068.8516211509702,17.15214,0.999999,19.839314,,9.387645914703342,
329,330,0.11,1.2000034,10.022998,6600,1.0,1.2000046,,14.890304,11.605715,16.552942,1.0,328.79996,-181.14822,8.497117999999999,9.777681,8.53389,0.9963635000000001,17.15214,7.3656425,1082.4776158332822,17.15214,0.999999,19.863535,,9.373010747034003,
330,331,0.11,1.1992724,10.019973,6620,1.0,1.1992804,,14.897924,11.600006,16.583123999999998,1.0,329.80072,-180.54779,8.497067,9.773771,8.483469,0.9963768,17.15214,17.41701,1096.3985967636106,17.15214,0.999999,19.887732,,9.317938032499981,
331,332,0.11,1.1985589,10.016955000000001,6640,1.0,1.1985611999999999,,14.916072,11.594406,16.613247,1.0,330.80142,-179.9404,8.497094,9.769947,8.504057000000001,0.9963898000000001,17.15214,20.926477,1107.2497646808624,17.15214,0.999999,19.911907,,9.341065696559186,
332,333,0.11,1.1978401,10.013948,6660,1.0,1.1978469999999999,,14.902235000000001,11.589133,16.643318,1.0,331.80215,-179.36853,8.4974165,9.766394,8.586761,0.99640286,17.15214,10.312297000000001,1118.423232793808,17.15214,0.999999,19.936058,,9.429508967158727,
333,334,0.11,1.1971356000000002,10.01095,6680,1.0,1.1971378000000001,,14.915536,11.583721,16.67333,1.0,332.80286,-178.77301,8.49757,9.762722,8.540014999999999,0.99641573,17.15214,19.348038,1131.3193035125732,17.15214,0.999999,19.96019,,9.382010181731884,
334,335,0.11,1.1964325,10.00796,6700,1.0,1.1964335,,14.922413,11.578422,16.703295,1.0,333.8036,-178.18742,8.497807,9.759144000000001,8.564028,0.9964286,17.15214,17.224224,1142.4433703422544,17.15214,0.999999,19.984297,,9.405793241399307,
335,336,0.11,1.1957263999999999,10.004978999999999,6720,1.0,1.1957343999999999,,14.917688,11.573025999999999,16.7332,1.0,334.80426,-177.61687,8.497916,9.75548,8.52817,0.99644125,17.15214,13.338023000000002,1156.1759376525881,17.15214,0.999999,20.008383,,9.367261616149614,
336,337,0.11,1.1950389,10.0020075,6740,1.0,1.1950401000000002,,14.917520000000001,11.56766,16.763054,1.0,335.8049,-177.04516999999998,8.498028,9.751844,8.530026,0.9964537,17.15214,14.865191000000001,1171.0260479450224,17.15214,0.999999,20.032442,,9.36714913653673,
337,338,0.11,1.1943416999999998,9.999044,6760,1.0,1.1943508,,14.93108,11.562201,16.792854000000002,1.0,336.80563,-176.46313,8.498014999999999,9.748123,8.494348,0.9964664000000001,17.15214,19.50487,1187.7580080032346,17.15214,0.999999,20.056484,,9.329350491057603,
338,339,0.11,1.1936619,9.996091,6780,1.0,1.1936674999999999,,14.927392000000001,11.557014,16.822601000000002,1.0,337.80627000000004,-175.9017,8.498247000000001,9.744631,8.564153,0.9964787,17.15214,13.684095999999998,1198.6010837554934,17.15214,0.999999,20.080502,,9.407668283939048,
339,340,0.11,1.1929778999999998,9.993145,6800,1.0,1.192987,,14.945376999999999,11.551748,16.8523,1.0,338.80699999999996,-175.32193,8.498372,9.741069,8.533574,0.9964912,17.15214,21.046328,1210.598819732666,17.15214,0.999999,20.104495999999997,,9.372799124063908,
340,341,0.11,1.1923103000000002,9.990209,6820,1.0,1.1923125,,14.947479000000001,11.546372999999999,16.881943,1.0,339.80768,-174.76134,8.498358999999999,9.737413,8.494617,0.9965035,17.15214,15.665645000000001,1224.0791299343111,17.15214,0.999999,20.12847,,9.327589402323564,
341,342,0.11,1.1916407,9.98728,6840,1.0,1.191643,,14.955986,11.541125,16.911535,1.0,340.80838,-174.1976,8.498444000000001,9.733861,8.52237,0.99651575,17.15214,17.861553,1236.7852954864502,17.15214,0.999999,20.152420000000003,,9.3633816654492,
342,343,0.11,1.1909703999999999,9.984361,6860,1.0,1.1909771999999998,,14.956396,11.535943,16.941074,1.0,341.80902000000003,-173.6452,8.498567,9.730363,8.533904,0.99652773,17.15214,15.100107000000001,1249.169118642807,17.15214,0.999999,20.17635,,9.375440794348394,
343,344,0.11,1.1903095,9.981449000000001,6880,1.0,1.1903164,,14.956420000000001,11.5307255,16.970564000000003,1.0,342.8097,-173.09638999999999,8.498628,9.726833000000001,8.516241,0.99653983,17.15214,14.968094,1262.2026393413546,17.15214,0.999999,20.200254,,9.354191740954695,
344,345,0.11,1.1896536,9.978546000000001,6900,1.0,1.1896604,,14.950657000000001,11.525572,17.0,1.0,343.81036,-172.55656000000002,8.498723,9.723352,8.526143,0.99655175,17.15214,12.972555,1273.0299561023712,17.15214,0.999999,20.224138,,9.366324611189249,
345,346,0.11,1.1890025,9.975652,6920,1.0,1.1890082,,14.958835,11.520564,17.029385,1.0,344.81097,-172.00597,8.498939,9.719996,8.561909,0.9965635,17.15214,17.783077,1286.324202299118,17.15214,0.999999,20.248,,9.402807136877838,
346,347,0.11,1.1883531,9.972766,6940,1.0,1.1883609,,14.944439000000001,11.515413,17.058722,1.0,345.81165,-171.48105,8.498984,9.716516,8.51227,0.99657536,17.15214,9.967369999999999,1302.922626495361,17.15214,0.999999,20.27184,,9.3486020580936,
347,348,0.11,1.187714,9.969889,6960,1.0,1.1877185,,14.935742999999999,11.510208,17.088005,1.0,346.81226000000004,-170.95352,8.498948,9.712985,8.488066,0.9965869,17.15214,11.922625,1324.3818407058714,17.15214,0.999999,20.295654000000003,,9.32528798354412,
348,349,0.11,1.1870764,9.967019,6980,1.0,1.1870798999999999,,14.9440365,11.505201,17.117245,1.0,347.81296000000003,-170.4121,8.499085000000001,9.709622,8.539193,0.9965987,17.15214,17.833482999999998,1338.5817229747772,17.15214,0.999999,20.319448,,9.376231323146774,
349,350,0.11,1.1864405,9.964157,7000,1.0,1.1864461000000002,,14.950759,11.50031,17.14643,1.0,348.81357,-169.87528999999998,8.4993105,9.706355,8.565902000000001,0.9966101999999999,17.15214,17.299554999999998,1355.4651033878324,17.15214,0.999999,20.343220000000002,,9.40979228404182,
350,351,0.11,1.1858058,9.961305,7020,1.0,1.185816,,14.951147,11.495544,17.175564,1.0,349.8142,-169.34781999999998,8.499636,9.703189,8.595414,0.99662167,17.15214,15.091152,1370.4250266551974,17.15214,0.999999,20.366970000000002,,9.442161726063963,
351,352,0.11,1.1851828000000002,9.95846,7040,1.0,1.1851908000000002,,14.957567999999998,11.490588,17.20465,1.0,350.81482,-168.81734,8.499744,9.699862,8.53181,0.996633,17.15214,17.214874,1389.7737669944765,17.15214,0.999999,20.390697,,9.373483388248552,
352,353,0.11,1.1845659,9.955623,7060,1.0,1.1845691999999999,,14.959341,11.4856415,17.233688,1.0,351.81543,-168.29446000000002,8.499837,9.696539999999999,8.527252,0.99664426,17.15214,15.58707,1409.1356706619265,17.15214,0.999999,20.414402,,9.36750901470682,
353,354,0.11,1.1839492,9.952794,7080,1.0,1.1839515,,14.965084,11.480756,17.262676000000003,1.0,352.81604,-167.77057,8.499966,9.693269,8.538441,0.99665546,17.15214,16.996451999999998,1428.430118560791,17.15214,0.999999,20.438086,,9.379565889683755,
354,355,0.11,1.1833352,9.949973,7100,1.0,1.1833385,,14.972207999999998,11.47574,17.291616,1.0,353.81665,-167.24821,8.499939,9.689883,8.49197,0.9966666,17.15214,17.497183,1452.5174300670624,17.15214,0.999999,20.461745999999998,,9.328101399595393,
355,356,0.11,1.1827226,9.94716,7120,1.0,1.1827294,,14.972238,11.470898,17.320507,1.0,354.81726000000003,-166.73584,8.500060000000001,9.686645,8.536625,0.9966777,17.15214,14.987245000000001,1471.6122870445251,17.15214,0.999999,20.485386,,9.376184636395921,
356,357,0.11,1.182117,9.944355,7140,1.0,1.1821249,,14.977870000000001,11.465952,17.349352,1.0,355.81787,-166.22075,8.500053,9.683314,8.497761,0.9966886999999999,17.15214,16.985922,1496.5195395946505,17.15214,0.999999,20.509,,9.334306304860768,
357,358,0.11,1.1815208000000001,9.941558,7160,1.0,1.1815231000000002,,14.977723000000001,11.461252,17.378149,1.0,356.81847999999997,-165.71428,8.500268,9.680192,8.565316000000001,0.9966997,17.15214,14.928917000000002,1520.7020540237427,17.15214,0.999999,20.532595,,9.407160144430877,
358,359,0.11,1.1809181,9.938768,7180,1.0,1.180926,,14.980138,11.456522,17.406895000000002,1.0,357.8191,-165.20807,8.500428,9.677041000000001,8.5491905,0.99671054,17.15214,15.848894,1538.2131357192993,17.15214,0.999999,20.55617,,9.388505690550208,
359,360,0.11,1.1803259,9.9359865,7200,1.0,1.1803327,,14.985457,11.451569000000001,17.435596,1.0,358.8197,-164.70175,8.50034,9.6736965,8.473113,0.9967214,17.15214,16.898367,1557.5318892002106,17.15214,0.999999,20.579721,,9.30766431509895,
360,361,0.11,1.1797361000000002,9.933213,7220,1.0,1.1797440000000001,,14.977001000000001,11.446710000000001,17.46425,1.0,359.82025,-164.21199,8.500324,9.670435000000001,8.495885000000001,0.996732,17.15214,11.935747000000001,1575.6995260715485,17.15214,0.999999,20.603247,,9.327409945548595,
361,362,0.11,1.179149,9.930447000000001,7240,1.0,1.179158,,14.990775,11.441980000000001,17.492855,1.0,360.8208,-163.70276,8.500413,9.667276,8.527198,0.99674255,17.15214,19.966383,1594.821323633194,17.15214,0.999999,20.626753,,9.36196296496051,
362,363,0.11,1.1785678,9.927688,7260,1.0,1.1785768,,14.986423,11.437208,17.521420000000003,1.0,361.82147000000003,-163.21438999999998,8.500436,9.664082,8.507586,0.9967534,17.15214,13.413761,1613.3579909801485,17.15214,0.999999,20.650238,,9.345210112364157,
363,364,0.11,1.1779958000000001,9.924937,7280,1.0,1.1779993,,14.978974,11.432354,17.54993,1.0,362.82202,-162.73181,8.500353,9.660813000000001,8.47457,0.99676377,17.15214,12.279164,1632.4794671535492,17.15214,0.999999,20.6737,,9.307517604837221,
364,365,0.11,1.1774229999999999,9.922194000000001,7300,1.0,1.1774253000000001,,14.994017000000001,11.427612,17.578395999999998,1.0,363.82257000000004,-162.22943,8.500359,9.6576395,8.502083,0.99677414,17.15214,20.472775,1653.328896522522,17.15214,0.999999,20.697144,,9.338187530294958,
365,366,0.11,1.1768483,9.919457000000001,7320,1.0,1.176855,,14.996286999999999,11.422971,17.606817000000003,1.0,364.82312,-161.7425,8.5004425,9.654551,8.527031,0.9967845,17.15214,15.828489000000001,1674.0696041584015,17.15214,0.999999,20.72056,,9.363910130597947,
366,367,0.11,1.176285,9.916729,7340,1.0,1.1762872,,15.011466,11.418307,17.635193,1.0,365.82372999999995,-161.24527,8.500482,9.651438,8.512217999999999,0.9967949,17.15214,20.571192,1690.7095983028412,17.15214,0.999999,20.74396,,9.349423302652076,
367,368,0.11,1.1757175,9.914008,7360,1.0,1.1757243,,15.017842000000002,11.413725,17.663523,1.0,366.82428,-160.75949,8.500579,9.648392999999999,8.530717,0.99680513,17.15214,17.361364000000002,1711.204577445984,17.15214,0.999999,20.767333999999998,,9.369757416890623,
368,369,0.11,1.175157,9.911294,7380,1.0,1.1751648000000001,,15.027442,11.409189,17.691805,1.0,367.82482999999996,-160.27307,8.5007,9.645385000000001,8.538608,0.99681526,17.15214,18.563488,1733.2734725475311,17.15214,0.999999,20.790689999999998,,9.378433724543811,
369,370,0.11,1.1746056999999999,9.908586999999999,7400,1.0,1.1746091,,15.023968,11.404682000000001,17.720045000000002,1.0,368.82544,-159.80232,8.500829,9.642401,8.541286999999999,0.9968254999999999,17.15214,13.745645499999998,1750.1031765937805,17.15214,0.999999,20.814024,,9.381027573066303,
370,371,0.11,1.1740502,9.905889,7420,1.0,1.1740558,,15.021498000000001,11.400267,17.748241,1.0,369.82596,-159.33313,8.501026,9.639492,8.563384,0.9968355,17.15214,14.109859,1769.1715686321259,17.15214,0.999999,20.837329999999998,,9.40336194332446,
371,372,0.11,1.173504,9.903197,7440,1.0,1.1735073,,15.022473999999999,11.395673,17.77639,1.0,370.82653999999997,-158.86302,8.501023,9.63643,8.500161,0.99684554,17.15214,15.389179,1788.546334028244,17.15214,0.999999,20.86062,,9.335699105109141,
372,373,0.11,1.1729578999999999,9.900513,7460,1.0,1.1729614,,15.033266000000001,11.391277,17.804493,1.0,371.82703,-158.3856,8.501197,9.633533,8.556091,0.9968553,17.15214,19.050882,1811.6421012878416,17.15214,0.999999,20.883888,,9.397272901310373,
373,374,0.11,1.1724166999999999,9.897835,7480,1.0,1.172419,,15.037582,11.386878,17.832556,1.0,372.8276,-157.91718,8.501346,9.630632,8.548655,0.9968653000000001,17.15214,16.651508,1828.615329504013,17.15214,0.999999,20.907132999999998,,9.389508763200949,
374,375,0.11,1.1718779,9.8951645,7500,1.0,1.1718801,,15.054216,11.382438,17.860573000000002,1.0,373.8282,-157.43889,8.501431,9.627692999999999,8.528564999999999,0.99687517,17.15214,21.278772,1846.6914417743685,17.15214,0.999999,20.930359,,9.3648049079738,
375,376,0.11,1.1713371000000001,9.892502,7520,1.0,1.1713461,,15.049175,11.377866000000001,17.888544,1.0,374.82867000000005,-156.98476000000002,8.501365,9.624641,8.480215,0.99688476,17.15214,13.161438,1864.4591398239136,17.15214,0.999999,20.95356,,9.311421108454764,
376,377,0.11,1.1708044,9.889846,7540,1.0,1.1708133,,15.050455,11.373522999999999,17.916473,1.0,375.82922,-156.52671999999998,8.501506,9.621783,8.546875,0.9968945,17.15214,15.5351095,1881.140025138855,17.15214,0.999999,20.976742,,9.38839993079607,
377,378,0.11,1.1702763999999999,9.887197,7560,1.0,1.1702841999999998,,15.047285999999998,11.369169,17.944357,1.0,376.8297,-156.07555,8.501616,9.618913000000001,8.536907000000001,0.9969040000000001,17.15214,13.85622,1900.0196676254272,17.15214,0.999999,20.9999,,9.380503781540645,
378,379,0.11,1.1697518999999998,9.884555,7580,1.0,1.1697586000000002,,15.045421,11.364774,17.9722,1.0,377.83026,-155.62548999999999,8.501662,9.616004,8.5165825,0.9969136000000001,17.15214,14.342498999999998,1920.6201088428495,17.15214,0.999999,21.023039,,9.352356514795746,
379,380,0.11,1.1692338,9.88192,7600,1.0,1.1692367000000001,,15.026766,11.360233000000001,17.999998,1.0,378.83075,-155.19458,8.501543,9.612969999999999,8.463131,0.996923,17.15214,7.961305,1935.5485339164734,17.15214,0.999999,21.046154,,9.293924375957019,
380,381,0.11,1.1687093000000002,9.879292,7620,1.0,1.1687171,,15.025592999999999,11.355817,18.027758,1.0,379.8313,-154.74857,8.501529,9.61004,8.496858999999999,0.99693257,17.15214,14.582641,1953.936453819275,17.15214,0.999999,21.069248,,9.332878922528462,
381,382,0.11,1.1681956,9.876669999999999,7640,1.0,1.1682012,,15.033042000000002,11.351467,18.05547,1.0,380.8318,-154.29626000000002,8.501559,9.607165,8.511632,0.99694186,17.15214,17.874603,1968.814576625824,17.15214,0.999999,21.092323,,9.346401366504567,
382,383,0.11,1.1676776000000002,9.874056,7660,1.0,1.1676888,,15.030969,11.347274,18.083141,1.0,381.83234,-153.8558,8.501727,9.604422,8.556652,0.9969513000000001,17.15214,14.241457999999998,1984.6220898628235,17.15214,0.999999,21.115377,,9.396321083553174,
383,384,0.11,1.1671778,9.8714485,7680,1.0,1.1671789,,15.035545,11.343099,18.110771,1.0,382.83286,-153.41101,8.501892999999999,9.601693,8.556245,0.9969606,17.15214,16.792303,2003.8193073272705,17.15214,0.999999,21.138407,,9.398878929095416,
384,385,0.11,1.1666659,9.868848,7700,1.0,1.1666726,,15.031545000000001,11.338903,18.138357,1.0,383.83333999999996,-152.97708,8.50202,9.598946,8.544014,0.9969697,17.15214,13.498802,2023.6492776870728,17.15214,0.999999,21.161417,,9.381529644374416,
385,386,0.11,1.1661587,9.866253,7720,1.0,1.1661687,,15.03576,11.334819,18.165903,1.0,384.83386,-152.5372,8.502236,9.596289,8.573419,0.99697894,17.15214,16.661821,2044.799881219864,17.15214,0.999999,21.184406,,9.413894219291606,
386,387,0.11,1.1656605,9.863666,7740,1.0,1.1656681999999998,,15.043870000000002,11.330613,18.193405,1.0,385.83435,-152.09569,8.502313000000001,9.593528,8.527593,0.9969879999999999,17.15214,18.177351,2062.2492096424107,17.15214,0.999999,21.207375,,9.367383744232725,
387,388,0.11,1.1651671000000001,9.861086,7760,1.0,1.1651715,,15.042456,11.326425,18.220867000000002,1.0,386.83484,-151.66591,8.502386999999999,9.590777000000001,8.526577,0.9969969999999999,17.15214,14.498997,2082.2809195518494,17.15214,0.999999,21.230320000000003,,9.364189763943182,
388,389,0.11,1.1646693000000001,9.858511,7780,1.0,1.164676,,15.047975,11.322357,18.24829,1.0,387.83536000000004,-151.23145,8.502563,9.588132,8.561829,0.99700606,17.15214,17.192045,2102.829603433609,17.15214,0.999999,21.253244,,9.404300674675767,
389,390,0.11,1.1641808,9.855944000000001,7800,1.0,1.1641852,,15.048953,11.318125,18.275667000000002,1.0,388.83582,-150.80371,8.502555000000001,9.585341,8.499574,0.99701494,17.15214,15.432534,2124.4850280284877,17.15214,0.999999,21.276148000000003,,9.336650243057429,
390,391,0.11,1.1636878000000002,9.853383000000001,7820,1.0,1.1636968,,15.051753,11.314146000000001,18.303009,1.0,389.83636,-150.37634,8.502782,9.582767,8.578816999999999,0.99702394,17.15214,16.146364000000002,2142.9682552814484,17.15214,0.999999,21.299032,,9.423133219879293,
391,392,0.11,1.1632041000000002,9.850829,7840,1.0,1.1632107,,15.045001999999998,11.310127,18.330301000000002,1.0,390.8368,-149.9607,8.50295,9.580155,8.559275999999999,0.99703264,17.15214,12.408468,2159.1960895061493,17.15214,0.999999,21.321898,,9.404541851914834,
392,393,0.11,1.1627216,9.848281,7860,1.0,1.1627272,,15.046685,11.306028,18.357560999999997,1.0,391.83727999999996,-149.53876,8.503019,9.577475,8.526487,0.9970414000000001,17.15214,15.710560999999998,2186.003831863404,17.15214,0.999999,21.344735999999997,,9.366597057659089,
393,394,0.11,1.1622371999999999,9.84574,7880,1.0,1.1622483000000001,,15.055914000000001,11.301952,18.384777,1.0,392.83777000000003,-149.1114,8.503092,9.574809,8.527316,0.99705017,17.15214,18.686863,2207.8597939014435,17.15214,0.999999,21.367558,,9.366441224006012,
394,395,0.11,1.1617695,9.8432045,7900,1.0,1.1617706,,15.051314999999999,11.297884,18.411951000000002,1.0,393.83826,-148.7,8.503155,9.57215,8.524787,0.99705887,17.15214,13.2418585,2232.3217639923096,17.15214,0.999999,21.39036,,9.36103715703333,
