,Iteration,DenMISEMeanLog,TimeElapsed,LQGsigma,ReturnAbsMax,IWFirstEpisode,DenMISELogFirst,IWNorm1,Bound,TimestepsSoFar,URet,IWMax,LQGmu1,DenMISELogLast,ReturnStepMax,ReturnMean,target_sum_log_mean,MISE,IWMin,LQGmu01,ReturnMax,ReturnLastEpisode,IWMean,IWNorm2,ReturnMin,IWLastEpisode,SqrtESSClassic
267,268,15.753732000000001,437.73814034461975,0.11,15.807039999999999,,7.920514,266.99627999999996,11.402969,5360,9.40030417229546,1.0037493,1.0,13.181713,0.99233466,8.554795,11.5491705,8.495393,,1.0,15.807039999999999,8.556154,0.99625474,16.370594,,1.0037473,16.309504
268,269,15.752207,443.94297528266907,0.11,15.807039999999999,,7.91679,267.99627999999996,11.397592,5380,9.349677200151591,1.0037358,1.0,15.346748999999999,0.99233466,8.554647000000001,11.563302,8.495465,,1.0,15.807039999999999,8.5148735,0.9962687,16.401107999999997,,1.0037339,16.340132
269,270,15.761023999999999,449.66651463508606,0.11,15.807039999999999,,7.913079300000001,268.9963,11.392307,5400,9.371834122913016,1.0037215,1.0,18.136578,0.99233466,8.554563499999999,11.587662,8.495602,,1.0,15.807039999999999,8.532107,0.99628264,16.431562,,1.0037186,16.370708
270,271,15.757617999999999,454.9368193149567,0.11,15.807039999999999,,7.909382300000001,269.99634,11.387037,5420,9.36442436722576,1.0037081,1.0,14.841837,0.99233466,8.554464999999999,11.599683,8.495721000000001,,1.0,15.807039999999999,8.527901,0.99629647,16.461962,,1.0037013000000001,16.401224
271,272,15.765220000000001,460.87088322639465,0.11,15.807039999999999,,7.9056993,270.9964,11.381765,5440,9.354658586864156,1.0036937,1.0,17.828556,0.99233466,8.554336,11.622597,8.49581,,1.0,15.807039999999999,8.519418,0.9963103000000001,16.492307999999998,,1.0036899,16.431684
272,273,15.756435,466.71279191970825,0.11,15.807039999999999,,7.9020295,271.99634,11.376777,5460,9.432599814713576,1.0036803,1.0,13.371891,0.99233466,8.554461,11.629017,8.496149,,1.0,15.807039999999999,8.588376,0.9963235999999999,16.522598000000002,,1.0036756,16.46208
273,274,15.751475,472.1116251945496,0.11,15.807039999999999,,7.898372999999999,272.9964,11.371471000000001,5480,9.328600555493644,1.0036669,1.0,14.400807999999998,0.99233466,8.554244,11.639146,8.496144000000001,,1.0,15.807039999999999,8.494878,0.99633723,16.552835,,1.0036602,16.492426000000002
274,275,15.738210999999998,477.3938467502594,0.11,15.807039999999999,,7.89473,273.99634,11.366164,5500,9.322432847776867,1.0036535,1.0,12.107041,0.99233466,8.553995,11.6408615,8.496107,,1.0,15.807039999999999,8.485728,0.99635035,16.583015,,1.0036507,16.522709
275,276,15.739276,483.90534949302673,0.11,15.807039999999999,,7.8911004,274.99627999999996,11.361077,5520,9.381445199379472,1.0036399999999999,1.0,16.03528,0.99233466,8.553941,11.656796,8.496262,,1.0,15.807039999999999,8.539147,0.99636334,16.613139999999998,,1.0036361999999999,16.552938
276,277,15.757624,490.4459171295166,0.11,15.807039999999999,,7.887484,275.9963,11.356015,5540,9.377151110919042,1.0036277,1.0,20.82591,0.99233466,8.553882000000002,11.689911,8.496413,,1.0,15.807039999999999,8.537505,0.9963766,16.64321,,1.0036247999999999,16.583118
277,278,15.751736,497.3074324131012,0.11,15.807039999999999,,7.88388,276.99634,11.3511305,5560,9.426071347159986,1.0036143,1.0,14.124697,0.99233466,8.553974,11.698682000000002,8.496714,,1.0,15.807039999999999,8.579889,0.9963896999999999,16.673223,,1.0036124,16.613245000000003
278,279,15.756209,503.7642011642456,0.11,15.807039999999999,,7.880289599999999,277.99634,11.346243,5580,9.412890402209324,1.0036018,1.0,17.003218,0.99233466,8.554037,11.717708,8.496983,,1.0,15.807039999999999,8.571518,0.9964026,16.703186,,1.0035961,16.643311999999998
279,280,15.750673,509.59583950042725,0.11,15.807039999999999,,7.8767119999999995,278.9964,11.341333,5600,9.402406036754181,1.0035884,1.0,14.209235000000001,0.99233466,8.554052,11.726619,8.497203,,1.0,15.807039999999999,8.5583725,0.99641573,16.733097,,1.0035827,16.673326
280,281,15.755258999999999,516.8253495693207,0.11,15.807039999999999,,7.8731465,279.9964,11.336462,5620,9.40317487361693,1.003575,1.0,17.043173,0.99233466,8.554081,11.745552,8.497434,,1.0,15.807039999999999,8.561941000000001,0.9964284999999999,16.762947,,1.0035730999999999,16.703293
281,282,15.765327,523.047132730484,0.11,15.807039999999999,,7.869594,280.99643,11.331419,5640,9.344269164874367,1.0035626,1.0,18.5981,0.99233466,8.553913,11.769865,8.497465,,1.0,15.807039999999999,8.506494,0.99644125,16.792747,,1.0035559,16.733202
282,283,15.733467000000001,528.6780173778534,0.11,15.807039999999999,,7.8660545,281.99646,11.326402,5660,9.34245908203972,1.0035502,1.0,6.7526073,0.99233466,8.5537405,11.752148,8.497494999999999,,1.0,15.807039999999999,8.505230000000001,0.99645394,16.822498,,1.0035449,16.763054
283,284,15.734654999999998,533.9163541793823,0.11,15.807039999999999,,7.862527,282.9964,11.321578,5680,9.394203289071369,1.0035377,1.0,16.074219,0.99233466,8.5537405,11.767379,8.497691,,1.0,15.807039999999999,8.553558,0.9964662000000001,16.852194,,1.0035329,16.792852
284,285,15.739717,540.4573700428009,0.11,15.807039999999999,,7.859012,283.99646,11.316742999999999,5700,9.381733214614368,1.0035253,1.0,17.18078,0.99233466,8.553699,11.786386,8.497849,,1.0,15.807039999999999,8.542257000000001,0.9964788,16.881838000000002,,1.0035195,16.822603
285,286,15.7481165,546.7255120277405,0.11,15.807039999999999,,7.8555098,284.99646,11.311855,5720,9.359594862350443,1.0035129,1.0,18.145746,0.99233466,8.553585,11.808633,8.497929,,1.0,15.807039999999999,8.52094,0.99649113,16.91143,,1.0035100000000001,16.852297
286,287,15.729147,552.9390826225282,0.11,15.807039999999999,,7.8520193,285.99646,11.307117,5740,9.395083518203617,1.0035003,1.0,10.307159,0.99233466,8.553593,11.803413,8.498132,,1.0,15.807039999999999,8.555844,0.99650335,16.940970999999998,,1.0034946,16.881939000000003
287,288,15.733239000000001,559.1646637916565,0.11,15.807039999999999,,7.848541,286.99646,11.302315,5760,9.370383290937037,1.0034889,1.0,16.911493,0.99233466,8.553513,11.821162,8.498244,,1.0,15.807039999999999,8.530415,0.9965155000000001,16.97046,,1.0034851,16.91153
288,289,15.737031,565.4095780849458,0.11,15.807039999999999,,7.8450747000000005,287.99652000000003,11.297504,5780,9.358070754870383,1.0034764999999999,1.0,16.83257,0.99233466,8.5534,11.838515,8.498324,,1.0,15.807039999999999,8.520955,0.99652773,16.999899,,1.0034735000000001,16.941072
289,290,15.726125,570.2397050857544,0.11,15.807039999999999,,7.8416204,288.99652000000003,11.292583,5800,9.315699442029604,1.003464,1.0,12.577407000000001,0.99233466,8.553154,11.841075,8.498267,,1.0,15.807039999999999,8.482033,0.9965396999999999,17.029284,,1.003463,16.970562
290,291,15.701706,577.0199036598207,0.11,15.807039999999999,,7.838178,289.99658,11.287664999999999,5820,9.310352202688527,1.0034524999999999,1.0,8.623503999999999,0.99233466,8.552885,11.8300295,8.498188,,1.0,15.807039999999999,8.475072,0.9965518,17.05862,,1.0034516,17.000002
291,292,15.684222,583.3633589744568,0.11,15.807039999999999,,7.8347473,290.99658,11.282964,5840,9.37281510939022,1.0034411,1.0,10.599814,0.99233466,8.552811,11.825828999999999,8.498301,,1.0,15.807039999999999,8.531027,0.9965636,17.087904,,1.0034372,17.02939
292,293,15.671139000000002,589.1975765228271,0.11,15.807039999999999,,7.831328999999999,291.99658,11.278394,5860,9.40379883135979,1.0034295,1.0,11.854355,0.99233466,8.552843,11.825937,8.498519,,1.0,15.807039999999999,8.562362,0.99657536,17.11714,,1.0034257,17.058725
293,294,15.663056,594.7799940109252,0.11,15.807039999999999,,7.827921400000001,292.99664,11.273503,5880,9.293081898076013,1.0034171,1.0,13.298225,0.99233466,8.552532000000001,11.830956,8.498393,,1.0,15.807039999999999,8.461489,0.9965871999999999,17.146326000000002,,1.0034133,17.088013
294,295,15.6730585,600.4896576404573,0.11,15.807039999999999,,7.824526,293.99658,11.268880000000001,5900,9.372147206092313,1.0034056999999998,1.0,18.61745,0.99233466,8.552464500000001,11.853974000000001,8.498508000000001,,1.0,15.807039999999999,8.532519,0.9965985999999999,17.175465,,1.0033988999999999,17.11724
295,296,15.657672,605.6362016201018,0.11,15.807039999999999,,7.8211417,294.9966,11.26409,5920,9.311345899052856,1.0033941,1.0,11.122005999999999,0.99233466,8.552206,11.851511,8.498434,,1.0,15.807039999999999,8.476127,0.99661016,17.204552,,1.0033903,17.14643
296,297,15.635545,611.4464535713197,0.11,15.807039999999999,,7.817769,295.99664,11.25947,5940,9.355437490621338,1.0033827,1.0,9.089542999999999,0.99233466,8.552097999999999,11.842222999999999,8.498505999999999,,1.0,15.807039999999999,8.519768,0.99662167,17.233591,,1.003377,17.175564
297,298,15.635648999999999,616.1450605392456,0.11,15.807039999999999,,7.814408,296.9966,11.254916,5960,9.371740004821682,1.0033712,1.0,15.669928,0.99233466,8.55203,11.855080000000001,8.498619,,1.0,15.807039999999999,8.531799000000001,0.99663293,17.26258,,1.0033693000000001,17.204647
298,299,15.644236,621.7898654937743,0.11,15.807039999999999,,7.8110576,297.99658,11.250273,5980,9.335150230512344,1.0033606,1.0,18.205956,0.99233466,8.551853999999999,11.876331,8.498619999999999,,1.0,15.807039999999999,8.499497999999999,0.9966440999999999,17.291520000000002,,1.0033530000000002,17.233685
299,300,15.628271,628.0979902744292,0.11,15.807039999999999,,7.807718799999999,298.9966,11.24576,6000,9.37020577098789,1.0033492,1.0,10.858694,0.99233466,8.551784,11.87295,8.498728,,1.0,15.807039999999999,8.530737,0.9966554,17.320415,,1.0033463,17.26267
300,301,15.618018,635.0752170085908,0.11,15.807039999999999,,7.804391000000001,299.99664,11.24134,6020,9.394487449487977,1.0033377,1.0,12.545428999999999,0.99233466,8.551784,11.875195,8.498905,,1.0,15.807039999999999,8.551628,0.9966666,17.349258,,1.0033358,17.291613
301,302,15.634943,640.9274425506593,0.11,15.807039999999999,,7.8010744999999995,300.9967,11.236868,6040,9.370132944608699,1.0033261999999998,1.0,20.732616,0.99233466,8.551711,11.904535000000001,8.499007,,1.0,15.807039999999999,8.529764,0.9966778000000001,17.378056,,1.0033243,17.320504999999997
302,303,15.6391,648.0122802257538,0.11,15.807039999999999,,7.7977686,301.9967,11.232294,6060,9.330714529650633,1.0033157,1.0,16.897903,0.99233466,8.551517,11.921025,8.498986,,1.0,15.807039999999999,8.492871000000001,0.9966888,17.406803,,1.0033109,17.34935
303,304,15.637761,654.729248046875,0.11,15.807039999999999,,7.794473599999999,302.9967,11.227869,6080,9.367382096437376,1.0033052,1.0,15.235017000000001,0.99233466,8.551446,11.931938,8.499089999999999,,1.0,15.807039999999999,8.530396000000001,0.9966997,17.4355,,1.0032985,17.378149
304,305,15.637364999999999,661.0067880153656,0.11,15.807039999999999,,7.791189699999999,303.99672999999996,11.2235985,6100,9.415183480225503,1.0032936,1.0,15.520627,0.99233466,8.551511,11.943715,8.499327000000001,,1.0,15.807039999999999,8.5710335,0.9967106,17.464154999999998,,1.0032889,17.406897
305,306,15.647483,667.4955394268036,0.11,15.807039999999999,,7.787916,304.99677,11.219191,6120,9.361689864568278,1.0032831,1.0,18.73701,0.99233466,8.551416,11.965925,8.499403,,1.0,15.807039999999999,8.522615,0.99672145,17.49276,,1.0032765,17.4356
306,307,15.644541,673.0400400161742,0.11,15.807039999999999,,7.7846537,305.9967,11.214935,6140,9.406741151820855,1.0032727,1.0,14.746839000000001,0.99233466,8.551454,11.974995,8.49961,,1.0,15.807039999999999,8.562901,0.99673194,17.521322,,1.0032641,17.464247
307,308,15.646911,680.1280131340028,0.11,15.807039999999999,,7.781401600000001,306.9968,11.210647999999999,6160,9.389732539220066,1.0032622,1.0,16.37854,0.99233466,8.551437,11.989303,8.499763,,1.0,15.807039999999999,8.546436,0.99674284,17.549837,,1.0032535,17.492857
308,309,15.636735,686.7113502025603,0.11,15.807039999999999,,7.778160000000001,307.99677,11.2062235,6180,9.330441351179196,1.0032516,1.0,12.505303,0.99233466,8.551264999999999,11.990983,8.499758,,1.0,15.807039999999999,8.49823,0.9967533000000002,17.578301999999997,,1.0032468,17.521418
309,310,15.640948999999999,693.7208971977234,0.11,15.807039999999999,,7.774928999999999,308.99683,11.202057,6200,9.414166683990329,1.0032411,1.0,16.945970000000003,0.99233466,8.551327,12.006978,8.499988,,1.0,15.807039999999999,8.570615,0.99676394,17.606726000000002,,1.0032344000000002,17.54993
310,311,15.626123999999999,700.6654214859009,0.11,15.807039999999999,,7.771708500000001,309.99677,11.197821000000001,6220,9.386057553219477,1.0032306,1.0,11.033717999999999,0.99233466,8.551300999999999,12.003859,8.500127,,1.0,15.807039999999999,8.543075,0.99677414,17.6351,,1.0032258,17.578395999999998
311,312,15.627022,707.4399087429048,0.11,15.807039999999999,,7.768497999999999,310.99683,11.193592,6240,9.380858086675444,1.00322,1.0,15.910098999999999,0.99233466,8.551264999999999,12.016389,8.500255000000001,,1.0,15.807039999999999,8.540122,0.9967847,17.663429999999998,,1.0032133,17.606821
312,313,15.634391,714.9921865463257,0.11,15.807039999999999,,7.7652984,311.99683,11.189250999999999,6260,9.333681545284561,1.0032094999999999,1.0,17.936615,0.99233466,8.551092,12.035313,8.500246,,1.0,15.807039999999999,8.497261,0.9967950000000001,17.691717,,1.0032037,17.635191
313,314,15.636220999999999,721.042158126831,0.11,15.807039999999999,,7.7621082999999995,312.99683,11.184874,6280,9.312308479526916,1.0031999,1.0,16.212970000000002,0.99233466,8.550866000000001,12.048627999999999,8.500181,,1.0,15.807039999999999,8.479923,0.9968052,17.719955,,1.003198,17.663523
314,315,15.630289000000001,726.6921653747559,0.11,15.807039999999999,,7.758928999999999,313.9969,11.180528,6300,9.319104677089074,1.0031894000000001,1.0,13.769437,0.99233466,8.5506525,12.054102,8.500128,,1.0,15.807039999999999,8.48366,0.9968155000000001,17.74815,,1.0031835999999998,17.691809
315,316,15.627439,731.6065278053284,0.11,15.807039999999999,,7.755759200000001,314.9969,11.176276,6320,9.343305700275726,1.0031788000000001,1.0,14.732679000000001,0.99233466,8.550513,12.062588,8.500148,,1.0,15.807039999999999,8.506501,0.9968256,17.7763,,1.0031703,17.720047
316,317,15.625114000000002,738.773193359375,0.11,15.807039999999999,,7.7525997,315.9969,11.172261,6340,9.421283206878613,1.0031693000000002,1.0,14.894178,0.99233466,8.550589,12.071531,8.500384,,1.0,15.807039999999999,8.574628,0.9968355999999999,17.804403,,1.0031636,17.748243
317,318,15.620436999999999,744.8618824481964,0.11,15.807039999999999,,7.74945,316.9969,11.168142999999999,6360,9.374507983781976,1.0031598,1.0,14.141262,0.99233466,8.550543,12.078049,8.500497,,1.0,15.807039999999999,8.536055000000001,0.99684554,17.832464,,1.0031530999999998,17.776392
318,319,15.625913,751.8505327701569,0.11,15.807039999999999,,7.74631,317.99692000000005,11.1641035,6380,9.396841870389725,1.0031493,1.0,17.369814,0.99233466,8.550558,12.094647,8.500669,,1.0,15.807039999999999,8.555264,0.99685556,17.860481,,1.0031482,17.804499
319,320,15.6321945,758.7602226734161,0.11,15.807039999999999,,7.7431803,318.99698,11.159908999999999,6400,9.331303664402506,1.0031396000000001,1.0,17.639471,0.99233466,8.550398,12.111985,8.500666,,1.0,15.807039999999999,8.499499,0.9968655999999999,17.888454,,1.0031386999999998,17.832561
320,321,15.619964999999999,765.6800670623779,0.11,15.807039999999999,,7.740060300000001,319.997,11.155880999999999,6420,9.388330833543867,1.0031291,1.0,11.710054,0.99233466,8.550385,12.110743,8.500810000000001,,1.0,15.807039999999999,8.546444000000001,0.9968754000000001,17.916384,,1.0031272,17.86058
321,322,15.608164000000002,773.1903021335602,0.11,15.807039999999999,,7.73695,320.99698,11.151913,6440,9.401568683089444,1.0031196,1.0,11.822386,0.99233466,8.550417,12.109857,8.500993,,1.0,15.807039999999999,8.560257,0.996885,17.944271,,1.0031185999999999,17.88855
322,323,15.610532000000001,779.6943669319153,0.11,15.807039999999999,,7.733849,321.9969,11.147851,6460,9.360499461371688,1.0031099,1.0,16.376009,0.99233466,8.550333,12.123075,8.501062,,1.0,15.807039999999999,8.523369,0.99689436,17.972115,,1.0031023000000001,17.916470999999998
323,324,15.614603,785.7647831439972,0.11,15.807039999999999,,7.730757700000001,322.9969,11.143806,6480,9.360833070211056,1.0031004000000001,1.0,16.933092000000002,0.99233466,8.550248,12.137929,8.50113,,1.0,15.807039999999999,8.522783,0.99690396,17.999914,,1.0030928,17.944357
324,325,15.609696,792.2849414348602,0.11,15.807039999999999,,7.727676400000001,323.99692000000005,11.139662,6500,9.318067430454526,1.0030909,1.0,14.0234375,0.99233466,8.550048,12.143741,8.501080499999999,,1.0,15.807039999999999,8.485188,0.9969136000000001,18.027672,,1.003089,17.9722
325,326,15.609438,797.7580559253693,0.11,15.807039999999999,,7.724603999999999,324.99695,11.135748,6520,9.39371187894552,1.0030813,1.0,15.528584,0.99233466,8.550056,12.154132,8.501242,,1.0,15.807039999999999,8.552961999999999,0.99692315,18.055386,,1.0030794,18.0
326,327,15.620332000000001,803.8894710540771,0.11,15.807039999999999,,7.721541,325.99686,11.131803,6540,9.375863558678251,1.0030716999999998,1.0,19.174898000000002,0.99233466,8.550016000000001,12.1756115,8.501351,,1.0,15.807039999999999,8.537208999999999,0.99693227,18.08306,,1.0030716999999998,18.02775
327,328,15.614223,811.3810656070709,0.11,15.807039999999999,,7.718487700000001,326.9969,11.127898,6560,9.383085139968331,1.0030630999999999,1.0,13.619179,0.99233466,8.55,12.180022,8.501484,,1.0,15.807039999999999,8.544523,0.99694175,18.110689999999998,,1.0030545,18.055464
328,329,15.60874,818.9074082374573,0.11,15.807039999999999,,7.7154436,327.9969,11.124025,6580,9.387645914703342,1.0030535,1.0,13.813487,0.99233466,8.549999,12.184997000000001,8.50163,,1.0,15.807039999999999,8.549553,0.99695104,18.138277,,1.003045,18.083134
329,330,15.584295000000001,825.9817192554474,0.11,15.807039999999999,,7.7124085000000004,328.9969,11.120123,6600,9.373010747034003,1.003045,1.0,7.544929,0.99233466,8.549951,12.170946,8.501728,,1.0,15.807039999999999,8.53389,0.9969603000000001,18.165820999999998,,1.0030426,18.110764
330,331,15.590363,830.9054877758026,0.11,15.807039999999999,,7.709383,329.99695,11.116083,6620,9.317938032499981,1.0030354,1.0,17.595701000000002,0.99233466,8.54975,12.187344,8.501672,,1.0,15.807039999999999,8.483469,0.99696964,18.193325,,1.0030277,18.138353
331,332,15.606963,838.3036758899689,0.11,15.807039999999999,,7.7063665,330.99698,11.112126,6640,9.341065696559186,1.0030258,1.0,21.104578,0.99233466,8.549612,12.214212,8.501679,,1.0,15.807039999999999,8.504057000000001,0.9969789000000001,18.220786999999998,,1.0030238999999999,18.1659
332,333,15.591585999999998,845.3871359825134,0.11,15.807039999999999,,7.703359,331.99695,11.108438,6660,9.429508967158727,1.0030172,1.0,10.489811999999999,0.99233466,8.549724000000001,12.2090435,8.501936,,1.0,15.807039999999999,8.586761,0.9969878000000001,18.248209,,1.0030096,18.1934
