,Iteration,SqrtESSClassic,MISE,IWMin,Bound,TimestepsSoFar,IWFirstEpisode,IWNorm1,ReturnMin,DenMISELogLast,IWLastEpisode,DenMISELogFirst,target_sum_log_mean,ReturnLastEpisode,LQGsigma,ReturnStepMax,ReturnAbsMax,TimeElapsed,LQGmu1,IWMax,IWNorm2,URet,LQGmu01,DenMISEMeanLog,IWMean,ReturnMax,ReturnMean
927,928,5.182396,14.394064000000002,,14.729134,18560,,788.0395,,14.504703,,15.676269,-752.50287,8.583252,0.11,0.9999998999999999,17.277576,22080.46574878693,-0.305,44.3901,152.06083999999998,9.426250668058998,-0.032,8.9615345,0.84918046,17.277576,13.272913
928,929,6.0502825,15.271317499999999,,15.558323000000001,18580,0.00012158611,863.3843,,-16.044449,1.1141775e-37,15.675192000000001,-525.2422,16.505707,0.11,0.9999998999999999,17.277576,22126.09628582001,-0.169,31.620990000000003,142.70148,18.269215931221925,-0.017,8.934443,0.9293695,17.277576,13.276394
929,930,5.540987,13.624178,,13.937563,18600,0.00319875,871.11365,,-1.5493518999999998,1.9616873e-08,15.674116,-311.98965,16.491001,0.11,0.9999998999999999,17.277576,22171.606707811363,-0.06,44.39738,157.21272,18.22777794324997,-0.006,8.923081,0.93668133,17.277576,13.279848999999999
930,931,6.241845,15.783591,,16.061789,18620,2.1490387999999997e-05,892.94464,,11.003399,3.8221367000000006e-21,15.673044,-533.06836,14.46255,0.11,0.9999998999999999,17.277576,22212.316522598267,-0.173,31.622228999999997,143.0578,16.04850330631213,-0.017,8.925234,0.9591242,17.277576,13.281120000000001
931,932,9.283211999999999,18.304722,,18.491776,18640,,999.01227,,11.2811985,,15.671971,-942.4927,15.994863,0.11,0.9999998999999999,17.277576,22256.075887918472,-0.938,15.591473,107.614944,17.724109957372438,-0.17,8.927707,1.0719016000000001,17.277576,13.284032
932,933,9.37538,18.249357,,18.434572,18660,,997.26447,,5.2330585,12.378466,15.670898000000001,-942.24146,16.933125,0.11,0.9999998999999999,17.277576,22295.489575147632,-0.944,14.636989000000002,106.37057,18.708625849734034,-0.175,8.923817,1.0688794,17.277576,13.287942999999999
933,934,6.8011546,17.18396,,17.43928,18680,,938.6118,,13.275944,5.3562884,15.669827,-934.0735,17.145785999999998,0.11,0.9999998999999999,17.277576,22331.98061037064,-0.868,36.165245,138.00772,18.924515487312593,-0.132,8.928545,1.0049376,17.277576,13.292074
934,935,5.799224,16.621183,,16.920614,18700,,915.2793,,8.456946,0.019279547,15.668757000000001,-948.18335,16.98011,0.11,0.9999998999999999,17.277576,22367.66632008553,-0.98,49.3874,157.8279,18.753150120360512,-0.225,8.928034,0.97890836,17.277576,13.296019
935,936,5.445456500000001,16.251324,,16.570206,18720,,909.4144,,13.804189000000001,0.0008892389599999999,15.667688,-967.8574,16.971882,0.11,0.9999998999999999,17.277576,22408.61296963692,-0.999,46.44112,167.00426000000002,18.72411002984424,-0.352,8.9332075,0.9715966,17.277576,13.299945999999998
936,937,5.6591334,16.353529,,16.660372,18740,,915.8605,,11.613028,31.764618,15.666620000000002,-966.56085,16.79363,0.11,0.9999998999999999,17.277576,22444.057373285294,-0.999,41.932137,161.83758999999998,18.526358754908664,-0.351,8.93602,0.97743917,17.277576,13.303675
937,938,6.304728,16.472476999999998,,16.7479,18760,,903.3318,,16.860424,,15.665554,-917.7748,16.750023000000002,0.11,0.9999998999999999,17.277576,22488.651175737385,-0.685,41.99817,143.27847,18.477414722929424,-0.084,8.944429,0.9630403000000001,17.277576,13.307348000000001
938,939,7.743174000000001,14.924434,,15.148691,18780,,820.43896,,12.022217999999999,11.276199,15.664488,-893.47015,17.104242000000003,0.11,0.9999998999999999,17.277576,22532.19313716888,-0.537,20.889957,105.95641,18.883577798673898,-0.06,8.947657000000001,0.8737369,17.277576,13.311392000000001
939,940,7.96869,15.387603,,15.605514000000001,18800,,847.84985,,18.055944,15.222121,15.663424,-877.1258,17.06639,0.11,0.9999998999999999,17.277576,22568.177710533146,-0.487,18.128395,106.397644,18.84472770537945,-0.053,8.957206,0.90196794,17.277576,13.315385999999998
940,941,6.3221154,15.760762,,16.035427,18820,9.883021999999999e-09,895.62274,,15.932654000000001,2.1927278e-12,15.662360000000001,-562.7231,17.175566,0.11,0.9999998999999999,17.277576,22609.844778776165,-0.191,33.04187,141.66504,18.956350256590266,-0.019,8.964507000000001,0.95177764,17.277576,13.319489
941,942,7.401324300000001,17.309235,,17.54385,18840,,954.0762,,0.9930213,,15.661299,-928.4652,16.91972,0.11,0.9999998999999999,17.277576,22652.03978848457,-0.894,30.016628000000004,128.90614,18.68101171352421,-0.143,8.955983999999999,1.0128198,17.277576,13.323310000000001
942,943,4.2357945,6.948869999999999,,7.358819500000001,18860,,725.76917,,10.476051,,15.660237,-199.29721,16.91444,0.11,0.9999998999999999,17.277576,22694.661165475845,0.095,67.76604,171.34192,18.68697885730749,0.01,8.957600999999999,0.76963854,17.277576,13.327119
943,944,6.0242366999999994,15.892318,,16.180563,18880,0.64813906,998.9679,,-16.060467000000003,,15.659178,-339.5474,9.489113,0.11,0.9999998999999999,17.277576,22737.7015209198,-0.077,39.343494,165.82481,10.386562630918784,-0.008,8.930836,1.0582287000000001,17.277576,13.323051000000001
944,945,3.5585918,6.417395,,6.9053583,18900,,680.4193,,-2.33035,,15.658805,-235.42202999999998,14.2603,0.11,0.9999998999999999,17.277576,22777.610862255096,0.159,91.34421999999999,191.20465,15.847990689745115,0.016,8.918967,0.7200204000000001,17.277576,13.324044
945,946,6.342446,8.463479,,8.737264,18920,,917.1953,,-5.485342500000001,1.9628230999999998e-25,15.657747,-338.61992999999995,8.948461,0.11,0.9999998999999999,17.277576,22818.300158023838,0.271,28.210709,144.61223999999999,9.827021225020427,0.028,8.903425,0.9695511,17.277576,13.319419
946,947,4.4869413,8.292019999999999,,8.679024,18940,,893.306,,1.0899221000000001,4.899905,15.656691,-298.69394,8.742863,0.11,0.9999998999999999,17.277576,22866.24603652954,0.23,63.321373,199.0902,9.60197238946222,0.023,8.895128,0.94330096,17.277576,13.314588
947,948,8.804971,8.453159,,8.650373,18960,,931.43604,,12.133599,5.0543554e-12,15.655636,-444.08657999999997,8.783623,0.11,0.9999998999999999,17.277576,22906.234642267227,0.399,14.779472,105.78525,9.647200385880595,0.042,8.898464,0.98252743,17.277576,13.309807000000001
948,949,8.5264225,7.8065534,,8.01021,18980,,862.2942,,9.858899000000001,13.626724,15.654581,-460.5297,8.592069,0.11,0.9999998999999999,17.277576,22947.946409225464,0.425,14.562470000000001,101.132,9.435262688679074,0.045,8.899452,0.90863454,17.277576,13.304835
949,950,8.488560000000001,7.7315949999999996,,7.936160000000001,19000,,855.0945,,6.1501007,14.482460999999999,15.653528,-462.2489,8.561822,0.11,0.9999998999999999,17.277576,22988.502970933918,0.428,14.669563,100.73493,9.406049255506405,0.046,8.896456,0.90009946,17.277576,13.299843
950,951,5.969806,8.108251,,8.399125,19020,,846.4815699999999,,13.308282,,15.652476,-199.08363,8.614364,0.11,0.9999998999999999,17.277576,23025.682947874066,0.051,33.56715,141.79381,9.46419102588434,0.005,8.900984,0.8900963,17.277576,13.294916
951,952,4.0867615,7.7270927,,8.151992,19040,,811.0980000000001,,-14.037038,25.368546,15.651425,-195.95094,9.059828,0.11,0.9999998999999999,17.277576,23067.3561103344,0.069,73.94988000000001,198.46964,9.952761758061811,0.007,8.876764,0.85199374,17.277576,13.290467000000001
952,953,4.5841928,7.752144,,8.130938,19060,,838.66095,,16.415257999999998,,15.650375,-285.70364,9.073124,0.11,0.9999998999999999,17.277576,23109.327238798138,0.218,59.13754300000001,182.94626,9.964386596052561,0.022,8.884499,0.880022,17.277576,13.286041
953,954,2.8730311,5.2405040000000005,,5.8449044,19080,,562.4459,,6.6800337,1.5938298,15.649326,-248.27612000000002,8.831605,0.11,0.9999998999999999,17.277576,23148.355395793915,0.177,96.671684,195.76743000000002,9.699365170096836,0.018,8.882044,0.58956593,17.277576,13.281373
954,955,3.725664,6.3954015,,6.8614826,19100,,691.31177,,11.577494999999999,7.5071635,15.648279,-268.72913,8.881302999999999,0.11,0.9999998999999999,17.277576,23189.461998939518,0.2,69.56011,185.55399,9.755354831084825,0.02,8.884416,0.72388667,17.277576,13.276765
955,956,6.301318599999999,8.03987,,8.315441,19120,,889.59686,,11.179029,1.4052794e-16,15.647232,-399.70712000000003,8.842116,0.11,0.9999998999999999,17.277576,23228.298221111294,0.344,37.254833000000005,141.1763,9.711050899187011,0.036,8.886507,0.9305406999999999,17.277576,13.272126
956,957,8.568381,8.757760000000001,,8.96042,19140,,972.8944,,2.831423,13.107651999999998,15.646187,-426.97137000000004,8.64304,0.11,0.9999998999999999,17.277576,23260.871616601944,0.38,17.655697,113.54471000000001,9.493210102592766,0.04,8.880097,1.0166085999999999,17.277576,13.267289000000002
957,958,7.066299000000001,6.289899,,6.535637400000001,19160,,702.4930400000001,,13.17867,0.3487423,15.645143,-482.90872,8.646618,0.11,0.9999998999999999,17.277576,23294.74184727669,0.468,24.185236,99.41456600000001,9.494867077388816,0.051,8.884597,0.73329127,17.277576,13.262467000000001
958,959,5.892264,7.812692599999999,,8.107394000000001,19180,,866.3678,,13.775051000000001,0.00023847191000000002,15.644098999999999,-390.82242,8.521822,0.11,0.9999998999999999,17.277576,23326.015430212017,0.334,42.31542,147.03479,9.358689246965778,0.035,8.889412,0.9034075,17.277576,13.257523999999998
959,960,5.055934,8.256632000000002,,8.600082,19200,,903.5083,,12.90687,2.5840828e-07,15.643057,-306.2338,8.633683,0.11,0.9999998999999999,17.277576,23354.676700115204,0.241,52.213066,178.70256,9.482061513502249,0.025,8.893485,0.9411545,17.277576,13.252707000000001
960,961,6.2657385,8.028798,,8.305933999999999,19220,,892.6227,,5.517108400000001,1.2855096e-05,15.642014999999999,-393.61478,8.77041,0.11,0.9999998999999999,17.277576,23378.8400554657,0.339,37.732067,142.46088999999998,9.634098624238307,0.035,8.889894,0.92884773,17.277576,13.248043
961,962,5.475594999999999,8.355773,,8.6729,19240,,917.0317,,15.478626,0.57040805,15.640976,-310.0373,8.701951,0.11,0.9999998999999999,17.277576,23403.47152590752,0.246,45.77186,167.47617,9.560294728526184,0.025,8.896659,0.95325536,17.277576,13.243317000000001
962,963,6.5302215,8.463088,,8.729,19260,,933.5428,,8.287443,1.914207,15.639935999999999,-332.32565,8.783152000000001,0.11,0.9999998999999999,17.277576,23423.471199750897,0.27,27.648421999999997,142.95729,9.647656416150337,0.028,8.895961,0.969411,17.277576,13.238685
963,964,4.8785625,8.443389999999999,,8.799327,19280,,908.6029699999999,,14.693282,1.4509707e-33,15.638898999999999,-215.99225,8.727999,0.11,0.9999998999999999,17.277576,23442.74125480652,0.136,57.51237,186.24399,9.585194693348132,0.014,8.901933999999999,0.9425341999999999,17.277576,13.234005999999999
964,965,3.6126358999999995,6.4043660000000004,,6.8850293,19300,,682.03973,,15.9288225,1.622133e-22,15.637862,-195.64106999999998,8.92779,0.11,0.9999998999999999,17.277576,23461.848138570786,0.076,85.64546,188.79283,9.806480738832963,0.008,8.909137,0.7067769,17.277576,13.229544
965,966,3.8196885999999997,6.7584919999999995,,7.2131004,19320,,720.5076,,14.968570999999999,59.100356999999995,15.636826500000002,-195.42468,9.045681,0.11,0.9999998999999999,17.277576,23483.33095312118,0.075,78.18579,188.62994,9.935537796484574,0.007,8.915089,0.74586713,17.277576,13.225211999999999
966,967,6.2694282999999995,8.33051,,8.607483,19340,,894.28674,,9.454339,0.17771241,15.635792000000002,-200.39536,9.0476055,0.11,0.9999998999999999,17.277576,23507.61804223061,0.105,33.7713,142.64247,9.9355194801862,0.011,8.915364,0.92480534,17.277576,13.220892999999998
967,968,4.0765257,6.952124,,7.378090400000001,19360,,742.5405,,10.326406,2.1142467000000003e-05,15.634757999999998,-195.04341000000002,8.998396000000001,0.11,0.9999998999999999,17.277576,23525.034111976627,0.073,70.59396,182.15034,9.883191637755731,0.007,8.916733,0.76708734,17.277576,13.216531
968,969,6.092666,8.225011,,8.510019,19380,,872.2925,,9.304533000000001,0.027209518,15.633725,-200.55176,9.051596,0.11,0.9999998999999999,17.277576,23543.960334300995,0.046,33.29395,143.1709,9.941971251879751,0.005,8.916876,0.90019864,17.277576,13.212233
969,970,5.980303299999999,15.089094000000001,,15.379457,19400,0.062604815,989.14185,,13.277295,,15.632694,-334.65143,9.099680000000001,0.11,0.9999998999999999,17.277576,23562.11300611496,-0.069,40.191097,165.39995,9.994555859957083,-0.007,8.921258,1.0197339,17.277576,13.207993
970,971,5.069228,8.817846000000001,,9.160396,19420,1.1719801e-31,924.6594,,7.8557844,1.9605657999999998e-15,15.631728,-210.80855,14.069414000000002,0.11,0.9999998999999999,17.277576,23580.505071878437,0.026,50.029694,182.40636,15.63747276112607,0.003,8.920167,0.9522754000000001,17.277576,13.208879000000001
971,972,6.303453,15.837491,,16.112968,19440,9.81026e-10,927.3778,,9.34339,,15.630699,-592.41254,9.477526,0.11,0.9999998999999999,17.277576,23598.027017593384,-0.195,35.16977,147.1222,10.404847399420806,-0.02,8.920536,0.9540924000000001,17.277576,13.205041
972,973,4.179412,7.146897,,7.562377000000001,19460,,767.4607,,-1.9286147,,15.62967,-194.23006,16.189636,0.11,0.9999998999999999,17.277576,23617.524473905567,0.074,67.39638000000001,183.62888,17.933552584535754,0.007,8.909329,0.78875715,17.277576,13.208108
973,974,9.496436,18.35472,,18.537573000000002,19480,,1047.0894,,-16.091751000000002,,15.628642999999999,-966.44745,9.259619,0.11,0.9999998999999999,17.277576,23636.16133260727,-0.94,15.451457000000001,110.2613,10.151605313262644,-0.172,8.883427000000001,1.0750405,17.277576,13.204054999999999
974,975,7.741211999999999,15.096832999999998,,15.321147,19500,,863.1896,,-16.092776999999998,8.2346754e-20,15.627617,-895.95654,16.567442,0.11,0.9999998999999999,17.277576,23654.451549053192,-0.461,21.475641,111.50574499999999,18.33066080815097,-0.05,8.857880999999999,0.88532263,17.277576,13.207504
975,976,3.7753954,5.7775397,,6.2374816,19520,,637.8562599999999,,16.349207,,15.626592,-261.6949,17.041193,0.11,0.9999998999999999,17.277576,23670.30700397492,0.196,70.54228,168.95085,18.81838249152497,0.02,8.865431,0.65354127,17.277576,13.2114315
976,977,7.191367,9.00469,,9.246155,19540,,977.9117,,-16.094828,1.2936181e-29,15.625568,-202.46155,9.003432,0.11,0.9999998999999999,17.277576,23685.533600568768,0.114,23.532722,135.98412,9.873676261860258,0.011,8.839514,1.0009332,17.277576,13.207126
977,978,6.810166000000001,14.2867775,,14.541758999999999,19560,5.8604794,913.49817,,4.71771,,15.624545000000001,-371.2011,8.991207000000001,0.11,0.9999998999999999,17.277576,23701.34021949768,-0.088,29.393444,134.13744,9.876645226687462,-0.009,8.835294000000001,0.9340472,17.277576,13.202814000000002
978,979,7.3082867,14.370152,,14.607754000000002,19580,20.748432,901.6873,,-5.600547,0.0055696825,15.629498000000002,-396.41797,14.682747,0.11,0.9999998999999999,17.277576,23716.132403373722,-0.101,24.717733,123.37875,16.303756622720517,-0.01,8.820472,0.9210289,17.277576,13.204326000000002
979,980,6.528262000000001,8.481489,,8.74748,19600,,952.6553,,14.827494,,15.649448000000001,-335.2606,14.720117000000002,0.11,0.9999998999999999,17.277576,23730.425621509552,0.275,27.025906,145.92786,16.328893674425338,0.028,8.82651,0.9720972,17.277576,13.2058735
980,981,8.80132,8.664454,,8.86175,19620,,986.8304400000001,,-16.098913,4.949391999999999e-25,15.648429,-424.97362999999996,8.899433,0.11,0.9999998999999999,17.277576,23743.51520085335,0.382,16.646057,112.12299999999999,9.760630094249448,0.04,8.801063000000001,1.0059434,17.277576,13.201482999999998
981,982,3.094105,3.1687107000000005,,3.7299267999999994,19640,,363.94492,,16.621862,0.0019159501,15.647409,-624.0237,8.648278,0.11,0.9999998999999999,17.277576,23754.722425699238,0.822,98.07219,117.62527,9.498336538140407,0.116,8.80903,0.370616,17.277576,13.196845999999999
982,983,6.163683,7.772456,,8.054181,19660,,883.54395,,9.115071,0.00014241275,15.646392,-387.31622000000004,8.512824,0.11,0.9999998999999999,17.277576,23766.587837457657,0.335,39.348007,143.34676000000002,9.35066860224487,0.035,8.808694000000001,0.898824,17.277576,13.1920805
983,984,5.7055864000000005,13.87636,,14.180704,19680,9.383116400000001e-05,957.551,,13.286414,,15.645375,-305.75888,8.693283000000001,0.11,0.9999998999999999,17.277576,23777.56471657753,-0.052,42.284477,167.82692,9.549120167787537,-0.005,8.813129,0.9731209999999999,17.277576,13.187509
984,985,6.436443,15.453028,,15.722814000000001,19700,9.036489999999998e-06,924.50146,,-13.245344000000001,,15.64436,-555.3905,13.408454999999998,0.11,0.9999998999999999,17.277576,23787.864585399628,-0.175,31.323729999999998,143.63547,14.889646620306749,-0.018,8.790695,0.93858016,17.277576,13.187732999999998
985,986,6.1846004,15.303807,,15.584579000000002,19720,8.823695e-11,907.4601,,3.9370997,0.087040335,15.643345000000002,-604.4675,16.26673,0.11,0.9999998999999999,17.277576,23798.686030149456,-0.2,34.317844,146.72897,18.011590858879252,-0.02,8.785701,0.9203449,17.277576,13.190856
986,987,7.0773187,14.373428,,14.618784,19740,16.895742000000002,894.3481,,13.362317000000001,0.007981718,15.642331,-433.39172,16.575860000000002,0.11,0.9999998999999999,17.277576,23808.391987562183,-0.118,25.123832999999998,126.36821,18.327217237013162,-0.012,8.790248,0.90612775,17.277576,13.194285
987,988,6.181213,14.056848,,14.337773,19760,0.0019788342,847.45337,,6.9420886,0.08756096,15.658292000000001,-523.7509,15.772854999999998,0.11,0.9999998999999999,17.277576,23819.15669178963,-0.161,33.304386,137.10147,17.461289026238727,-0.016,8.788274000000001,0.8577463,17.277576,13.196895999999999
988,989,6.9262667,14.187295,,14.438002,19780,,823.40515,,13.915963,,15.657282,-877.36676,16.113491,0.11,0.9999998999999999,17.277576,23828.909467458725,-0.42,30.605356,118.88152,17.833951308698285,-0.045,8.7933035,0.83256334,17.277576,13.199844
989,990,7.033485000000001,17.135504,,17.38239,19800,,992.5356400000001,,7.5454445,2.9830070000000004e-11,15.656272,-963.2579,17.038397,0.11,0.9999998999999999,17.277576,23838.96642017364,-0.873,34.62727,141.11577,18.814721107974073,-0.134,8.79187,1.0025612,17.277576,13.203722
990,991,9.525947,18.222776,,18.405064000000003,19820,,1057.7089999999998,,15.537521,8.679327,15.655261999999999,-968.2892,17.019175,0.11,0.9999998999999999,17.277576,23849.00952816009,-0.938,15.765619000000001,111.03453,18.797863471916514,-0.17,8.798667,1.0673149,17.277576,13.207572
991,992,6.51368,16.149712,,16.416298,19840,,948.0719,,8.19265,0.025545051000000003,15.654253,-980.9372599999999,17.10687,0.11,0.9999998999999999,17.277576,23858.259964466095,-0.989,34.93928,145.55088999999998,18.880209333432035,-0.256,8.798121,0.9557176,17.277576,13.211503
992,993,8.610778999999999,17.642048000000003,,17.84371,19860,,1025.7764,,18.02724,1.4229418e-14,15.653246,-963.7982,16.905594,0.11,0.9999998999999999,17.277576,23868.10262489319,-0.915,23.668577,119.12701399999999,18.64920137123049,-0.154,8.807358,1.0330074,17.277576,13.215222
