,Iteration,LQGmu1,ReturnMax,IWNorm2,TimeElapsed,IWMean,LQGmu01,TimestepsSoFar,IWMin,ReturnStepMax,Bound,DenMISELogLast,IWLastEpisode,LQGsigma,IWMax,ReturnAbsMax,ReturnMin,DenMISEMeanLog,ReturnMean,URet,MISE,target_sum_log_mean,IWNorm1,IWFirstEpisode,DenMISELogFirst,ReturnLastEpisode,SqrtESSClassic
95,96,-1.0,16.682535,9.849554,77.39474558830261,1.0000163,-1.0,1920,,0.9999771000000001,16.725666,16.533459,1.0105283,0.11,1.0131202,16.682535,,15.738416,16.537806,18.201244567154923,16.553644,10.360253,96.00157,,14.037832,16.495623000000002,9.746794
96,97,-1.0,16.682535,9.900186,78.64181900024414,1.0000166,-1.0,1940,,0.9999771000000001,16.723986,16.044289000000003,1.0104165,0.11,1.0130641,16.682535,,15.7415695,16.53719,18.182157374447844,16.552862,10.41896,97.0016,,14.027470000000001,16.477884,9.797958
97,98,-1.0,16.682535,9.950345,80.09030866622925,0.9999950000000001,-1.0,1960,,0.9999771000000001,16.721306,14.968174,1.0082604,0.11,1.0129057,16.682535,,15.733678,16.535915,18.117607798697588,16.551067,10.465464,97.99951,,14.017213,16.412325,9.848856
98,99,-1.0,16.682535,10.000464,81.83770823478699,0.99999523,-1.0,1980,,0.9999771000000001,16.720509,21.050158,1.0102046,0.11,1.0127511,16.682535,,15.787378,16.536139000000002,18.27215865517648,16.55114,10.572483,98.99953000000001,,14.007060999999998,16.558139999999998,9.899493
99,100,-1.0,16.682535,10.050331,83.37216281890869,0.9999952,-1.0,2000,,0.9999771000000001,16.719456,14.536417000000002,1.0101004999999998,0.11,1.0125985,16.682535,,15.774869,16.536098000000003,18.2338548257722,16.550945000000002,10.612222000000001,99.99951999999999,,13.997010000000001,16.532066,9.949873
100,101,-1.0,16.682535,10.099956500000001,85.17712783813477,0.9999955,-1.0,2020,,0.9999771000000001,16.719701999999998,11.307634,1.0100013,0.11,1.0124488999999999,16.682535,,15.730638,16.53732,18.367021638057704,16.552035999999998,10.619205000000001,100.99955,,13.987060000000001,16.659561,9.999998
101,102,-1.0,16.682535,10.149335,86.38761639595032,0.99999535,-1.0,2040,,0.9999771000000001,16.719193,15.267126999999999,1.0099001,0.11,1.0123022,16.682535,,15.726092999999999,16.537785,18.288418979447414,16.552359,10.664871,101.99953000000001,,13.977207,16.584670000000003,10.049873
102,103,-1.0,16.682535,10.198477,87.51273632049559,0.9999957,-1.0,2060,,0.9999771000000001,16.718168,16.501598,1.0098019,0.11,1.0121583,16.682535,,15.733622,16.53772,18.240505404023658,16.552155,10.721632000000001,102.99956,,13.967451,16.531149,10.099504
103,104,-1.0,16.682535,10.247382,88.62438201904297,0.99999577,-1.0,2080,,0.9999771000000001,16.71612,17.857128,1.0097095,0.11,1.0120164,16.682535,,15.75404,16.536629,18.134714217531396,16.550913,10.790338,103.99956,,13.957789000000002,16.424217000000002,10.1488905
104,105,-1.0,16.682535,10.296025,89.66993689537048,0.9999929,-1.0,2100,,0.9999771000000001,16.71396,6.4583035,1.0093099,0.11,1.011862,16.682535,,15.665507999999999,16.535463,18.113475168277915,16.549551,10.749167,104.99925,,13.948220000000001,16.414317999999998,10.198037
105,106,-1.0,16.682535,10.344472,91.28279304504395,0.999993,-1.0,2120,,0.9999771000000001,16.711622,15.375032000000001,1.0095227,0.11,1.0117105,16.682535,,15.662768,16.534056,18.086217385967245,16.547997,10.792897,105.99926,,13.938742000000001,16.386246,10.246947
106,107,-1.0,16.682535,10.392693,92.3741569519043,0.9999935,-1.0,2140,,0.9999771000000001,16.710716,15.951182999999999,1.0094322,0.11,1.0115609,16.682535,,15.665463,16.534048000000002,18.243539582551442,16.547864999999998,10.841192999999999,106.999306,,13.929352,16.533257,10.295629
107,108,-1.0,16.682535,10.44069,93.50442790985107,0.9999938,-1.0,2160,,0.9999771000000001,16.70988,14.164715,1.0093465,0.11,1.0114143,16.682535,,15.651567000000002,16.534102999999998,18.24800659980734,16.547792,10.872052,107.99933,,13.92005,16.539993,10.34408
108,109,-1.0,16.682535,10.488467,94.91551160812378,0.999994,-1.0,2180,,0.9999771000000001,16.70946,14.601501,1.009257,0.11,1.0112697,16.682535,,15.641932999999998,16.534554,18.297921415114466,16.548122,10.906352,108.999344,,13.910832000000001,16.583123999999998,10.392304
109,110,-1.0,16.684298000000002,10.53603,96.5938675403595,0.99999434,-1.0,2200,,0.9999771000000001,16.709988,18.602982,1.0091742,0.11,1.0111299,16.684298000000002,,15.668852,16.535915,18.400428535497948,16.549376000000002,10.976405,109.999374,,13.9017,16.684298000000002,10.440306
110,111,-1.0,16.684298000000002,10.583414999999999,98.17254757881165,0.9999978999999999,-1.0,2220,,0.9999771000000001,16.710207,19.802923,1.0094919,0.11,1.011017,16.684298000000002,,15.706095000000001,16.536919,18.359338341567376,16.550327,11.056007000000001,110.99977,,13.892651,16.647410999999998,10.488087
111,112,-1.0,16.684298000000002,10.630549,100.1874701976776,0.9999978,-1.0,2240,,0.9999771000000001,16.708945999999997,13.579476999999999,1.0090077,0.11,1.0109061,16.684298000000002,,15.687107999999998,16.536503,18.199653639827893,16.549788,11.078619,111.999756,,13.883681,16.490349,10.53565
112,113,-1.0,16.684298000000002,10.677477,101.51228404045105,0.9999981,-1.0,2260,,0.9999771000000001,16.70851,14.658462,1.0089297,0.11,1.0107962,16.684298000000002,,15.678002,16.536896,18.291586856480073,16.550064000000003,11.110377,112.99978999999999,,13.874792999999999,16.580704,10.583005
113,114,-1.0,16.684298000000002,10.7242,102.73926734924316,0.9999983,-1.0,2280,,0.9999771000000001,16.707582000000002,11.7282505,1.0088509,0.11,1.0106874,16.684298000000002,,15.643355,16.536783,18.23280294483009,16.549839000000002,11.115874,113.9998,,13.865982,16.524307,10.630144999999999
114,115,-1.0,16.684298000000002,10.770717,104.3486874103546,0.99999803,-1.0,2300,,0.9999771000000001,16.707698999999998,16.062134,1.008772,0.11,1.0105832000000001,16.684298000000002,,15.646997,16.537704,18.354103955907892,16.55065,11.158961,114.99977,,13.857248,16.642618,10.677077
115,116,-1.0,16.684298000000002,10.817038,105.92565989494324,0.9999981,-1.0,2320,,0.9999771000000001,16.70704,8.579644,1.0086950000000001,0.11,1.0104780999999998,16.684298000000002,,15.586070999999999,16.537838,18.265793539633442,16.550674,11.136801,115.99978,,13.84859,16.55312,10.723803
116,117,-1.0,16.684298000000002,10.863158,107.24317288398744,0.9999984000000001,-1.0,2340,,0.9999771000000001,16.707058,17.820368,1.0086219,0.11,1.010377,16.684298000000002,,15.605167999999999,16.538635,18.346176215735678,16.551367000000003,11.193999,116.99981000000001,,13.840007,16.631132,10.770331
117,118,-1.0,16.684298000000002,10.909249,109.30110597610474,1.0000130999999999,-1.0,2360,,0.9999771000000001,16.706566,10.073876,1.0103171999999998,0.11,1.0103856,16.684298000000002,,15.558291,16.53867,18.24753348151761,16.551542,11.184593,118.00155,,13.831496,16.542845,10.816651
118,119,-1.0,16.69308,10.954988499999999,111.160635471344,1.0000136,-1.0,2380,,0.9999771000000001,16.707197,20.790604000000002,1.0084738000000002,0.11,1.0103924000000002,16.69308,,15.602260000000001,16.539968,18.41052214682141,16.552751999999998,11.265386999999999,119.00161999999999,,13.823057,16.69308,10.862779
119,120,-1.0,16.69308,11.000538,112.54250240325928,1.0000141,-1.0,2400,,0.9999771000000001,16.706034,19.75814,1.0084046,0.11,1.0103971999999999,16.69308,,15.636892000000001,16.539558,18.193070170633565,16.552238,11.33623,120.00169,,13.814689000000001,16.490783999999998,10.908711
120,121,-1.0,16.69308,11.045899,113.9061963558197,1.0000144,-1.0,2420,,0.9999771000000001,16.705738,17.33124,1.0083315000000002,0.11,1.0104030000000002,16.69308,,15.650896,16.539997,18.306863982370068,16.552584,11.385845,121.00173999999998,,13.806389999999999,16.592672,10.954449
121,122,-1.0,16.69308,11.090944,115.37630581855774,1.0000031999999999,-1.0,2440,,0.9999771000000001,16.70437,15.481022,1.0068805,0.11,1.0103356,16.69308,,15.649501999999998,16.539558,18.19235342059393,16.551851,11.419469,122.00039,,13.798160000000001,16.486483,11.0
122,123,-1.0,16.69308,11.13593,116.0512216091156,1.000003,-1.0,2460,,0.9999771000000001,16.703115,14.771745999999998,1.0081968000000001,0.11,1.01027,16.69308,,15.642365,16.539034,18.17742116233423,16.551222,11.446789,123.00036999999999,,13.789995999999999,16.475084,11.045361
123,124,-1.0,16.69308,11.180738,116.83634328842165,1.000003,-1.0,2480,,0.9999771000000001,16.702572,10.473561,1.0081286,0.11,1.0102065,16.69308,,15.600682,16.539206,18.26000591506468,16.551296,11.439006,124.00036999999999,,13.781898499999999,16.56036,11.090534
124,125,-1.0,16.69308,11.225367,118.3542537689209,1.0000030999999998,-1.0,2500,,0.9999771000000001,16.701729999999998,14.774054999999999,1.0080642,0.11,1.0101429,16.69308,,15.594069500000002,16.539074,18.2322465476375,16.551067,11.465751,125.00038,,13.773867000000001,16.522774,11.135528
125,126,-1.0,16.69308,11.269817,119.77126097679138,1.0000029000000001,-1.0,2520,,0.9999771000000001,16.701725,18.246704,1.0079988000000002,0.11,1.0100802,16.69308,,15.615120999999998,16.539766,18.336565566845128,16.551666,11.519632000000001,126.00036000000001,,13.765899,16.626053,11.180337
126,127,-1.0,16.69308,11.314095,120.76246857643127,1.000003,-1.0,2540,,0.9999771000000001,16.700623999999998,11.567965,1.0079364,0.11,1.0100195,16.69308,,15.583254,16.539356,18.18866225467818,16.55116,11.520074000000001,127.00038,,13.757994,16.487865,11.224971
127,128,-1.0,16.69308,11.358197,121.94875144958496,1.0000029000000001,-1.0,2560,,0.9999771000000001,16.700018,14.446272,1.0078719999999999,0.11,1.0099608,16.69308,,15.574370000000002,16.53943,18.26345448748228,16.551144,11.542996,128.00037,,13.750151,16.548891,11.269426
128,129,-1.0,16.69308,11.402132,123.32709622383119,1.0000029000000001,-1.0,2580,,0.9999771000000001,16.699795,15.273535999999998,1.0078114,0.11,1.009901,16.69308,,15.572039000000002,16.53988,18.305758278906946,16.551504,11.571976,129.00037,,13.742367999999999,16.597607,11.313705
129,130,-1.0,16.69308,11.445912,125.02753615379332,1.0000042,-1.0,2600,,0.9999771000000001,16.699417,7.763038000000001,1.00793,0.11,1.009851,16.69308,,15.511969,16.540144,18.273877967304504,16.551702,11.542736999999999,130.00055,,13.734646,16.57398,11.357814999999999
130,131,-1.0,16.69308,11.489511,126.64565706253052,1.0000042,-1.0,2620,,0.9999771000000001,16.699157999999997,19.157118,1.0076913,0.11,1.0098019,16.69308,,15.539794,16.540539000000003,18.303765246387478,16.552011,11.600921000000001,131.00055,,13.726982999999999,16.591955,11.4017515
131,132,-1.0,16.69308,11.532943,127.82497453689577,1.0000039,-1.0,2640,,0.9999771000000001,16.698215,15.495769500000002,1.0076317,0.11,1.0097537,16.69308,,15.53946,16.54025,18.213143819478162,16.551632,11.630485,132.00052,,13.719378,16.502413,11.445519
132,133,-1.0,16.69308,11.576213000000001,129.34215712547302,1.0000042,-1.0,2660,,0.9999771000000001,16.697609,17.110744,1.007574,0.11,1.0097056999999998,16.69308,,15.551275,16.540283,18.2594060092478,16.551582,11.671746,133.00055,,13.711831,16.544610000000002,11.489124
133,134,-1.0,16.69308,11.619323,131.09774112701416,1.0000043,-1.0,2680,,0.9999771000000001,16.697264,13.359417,1.0075183,0.11,1.0096613,16.69308,,15.534918,16.540571,18.290528030267293,16.551786,11.684398,134.00058,,13.704341000000001,16.578857,11.532563
134,135,-1.0,16.69308,11.662272,132.7200744152069,1.0000040000000001,-1.0,2700,,0.9999771000000001,16.69706,19.380582999999998,1.0074625,0.11,1.009616,16.69308,,15.563404,16.540995000000002,18.31117950968108,16.552126,11.741461,135.00055,,13.696906,16.597498,11.575835000000001
135,136,-1.0,16.69308,11.705032000000001,134.6317355632782,1.0000013,-1.0,2720,,0.9999771000000001,16.697481,19.553542999999998,1.0070091,0.11,1.0095515,16.69308,,15.592742999999999,16.542070000000002,18.40469411189262,16.553085,11.798953,136.00018,,13.689526,16.687729,11.61895
136,137,-1.0,16.69308,11.747667999999999,135.40376424789432,1.0000011,-1.0,2740,,0.9999771000000001,16.696856,18.016117,1.0073511999999998,0.11,1.0094889,16.69308,,15.61043,16.54206,18.250735642594304,16.552992,11.844388,137.00015,,13.6821995,16.540703,11.661901
137,138,-1.0,16.69308,11.790149000000001,137.60580325126648,1.0000011,-1.0,2760,,0.9999771000000001,16.696201000000002,13.809087,1.0073001,0.11,1.0094273,16.69308,,15.597377,16.542015,18.24587483545316,16.552864000000003,11.858677,138.00015,,13.674926999999999,16.53559,11.7046995
138,139,-1.0,16.69308,11.832482,139.14107775688169,1.0000011,-1.0,2780,,0.9999771000000001,16.695213,15.703126999999999,1.0072473,0.11,1.0093668,16.69308,,15.598139000000002,16.541626,18.19324205390973,16.552397,11.886387,139.00015,,13.6677065,16.48809,11.747336
139,140,-1.0,16.69308,11.87466,141.13575387001038,1.0000011,-1.0,2800,,0.9999771000000001,16.694145000000002,14.051332,1.0071936,0.11,1.009307,16.69308,,15.5870905,16.541155,18.178008919708255,16.551844,11.901902,140.00015,,13.660538,16.475448999999998,11.7898245
140,141,-1.0,16.69308,11.916689,142.9293041229248,1.0000011,-1.0,2820,,0.9999771000000001,16.693254,16.665571,1.0071417,0.11,1.0092484,16.69308,,15.594739,16.540854,18.19875101591117,16.551462,11.935738,141.00015,,13.65342,16.498665,11.832158
141,142,-1.0,16.69308,11.958572,144.68866634368896,1.0000011,-1.0,2840,,0.9999771000000001,16.692963,17.713516000000002,1.0070918,0.11,1.0091896,16.69308,,15.609658,16.54114,18.295142263267483,16.551674,11.976477000000001,142.00015,,13.646354,16.581388,11.87434
142,143,-1.0,16.69308,12.000308,146.42716813087463,1.0000011,-1.0,2860,,0.9999771000000001,16.692247000000002,11.810491,1.0070398999999999,0.11,1.0091318999999999,16.69308,,15.583089999999999,16.540998000000002,18.226695885054927,16.551455999999998,11.975364,143.00015,,13.639335999999998,16.521117999999998,11.916373
143,144,-1.0,16.69308,12.041897,148.0597779750824,1.0000011,-1.0,2880,,0.9999771000000001,16.691277,15.795967000000001,1.0069947,0.11,1.0090771,16.69308,,15.584570999999999,16.540598000000003,18.189062644793555,16.55098,12.001946,144.00015,,13.632367000000002,16.483373999999998,11.9582615
144,145,-1.0,16.69308,12.083347,149.92169189453125,1.0000011999999998,-1.0,2900,,0.9999771000000001,16.690807,17.48374,1.0069419,0.11,1.0090212,16.69308,,15.597667000000001,16.540682,18.25239690452645,16.550997,12.039799,145.00017,,13.625445999999998,16.552882999999998,12.0
145,146,-1.0,16.69308,12.124655,151.21832585334778,1.0000011,-1.0,2920,,0.9999771000000001,16.691229999999997,16.756232999999998,1.0068978000000002,0.11,1.0089663,16.69308,,15.605602,16.541656,18.400800927120237,16.551904999999998,12.07215,146.00015,,13.618573999999999,16.682646,12.041592999999999
146,147,-1.0,16.69308,12.16582,151.98099374771118,1.0000011,-1.0,2940,,0.9999771000000001,16.69027,17.47325,1.0068498,0.11,1.0089124,16.69308,,15.618307000000001,16.541245999999997,18.1869103466878,16.55142,12.108939,147.00015,,13.611748,16.481375,12.083045
147,148,-1.0,16.69308,12.206847999999999,153.4191830158234,1.0000011,-1.0,2960,,0.9999771000000001,16.689718,16.447770000000002,1.0068036,0.11,1.0088595,16.69308,,15.623910999999998,16.541237,18.250783490339607,16.551342,12.138302000000001,148.00015,,13.604968,16.539920000000002,12.124353999999999
148,149,-1.0,16.69308,12.247739,154.73713183403015,1.0000011,-1.0,2980,,0.9999771000000001,16.688942,17.946535,1.0067575999999998,0.11,1.0088075,16.69308,,15.6395,16.540998000000002,18.206090502722137,16.551035,12.177328,149.00015,,13.598234,16.506016,12.165524000000001
149,150,-1.0,16.69308,12.288491,157.0993423461914,1.0000011,-1.0,3000,,0.9999771000000001,16.68914,6.178468700000001,1.006712,0.11,1.0087538,16.69308,,15.576426000000001,16.541723,18.36932248369664,16.551697,12.137381,150.00015,,13.591545000000002,16.649448,12.206555
150,151,-1.0,16.69308,12.329113000000001,158.89954781532288,1.000001,-1.0,3020,,0.9999771000000001,16.688381,11.570657,1.0066712,0.11,1.0087046999999998,16.69308,,15.549898,16.541489000000002,18.2085656506112,16.551395,12.13367,151.00015,,13.584901,16.506287,12.247447
151,152,-1.0,16.69308,12.369641,160.9936456680298,1.0000044,-1.0,3040,,0.9999771000000001,16.6884,15.827796,1.0071493,0.11,1.0086768,16.69308,,15.551725,16.541970000000003,18.325682598117766,16.55187,12.158021000000002,152.00066999999999,,13.5783,16.614712,12.288203
152,153,-1.0,16.69308,12.409997,162.19860720634458,1.0000046,-1.0,3060,,0.9999771000000001,16.687792,10.802050999999999,1.00658,0.11,1.0086517,16.69308,,15.520682999999998,16.541874,18.237509700642857,16.55171,12.149201,153.00072,,13.571743,16.527153,12.328828
153,154,-1.0,16.69308,12.450219,164.31188106536862,1.0000044,-1.0,3080,,0.9999771000000001,16.687181,13.104482,1.0065358,0.11,1.0086238,16.69308,,15.504992499999998,16.541773000000003,18.22849934267781,16.551546,12.155447,154.00066999999999,,13.565227499999999,16.526579,12.369314
154,155,-1.0,16.69308,12.490313,165.70223498344419,1.0000045,-1.0,3100,,0.9999771000000001,16.686975,17.92705,1.0064945,0.11,1.0085978999999998,16.69308,,15.520617999999999,16.542068,18.29352817906911,16.551779999999997,12.192724,155.0007,,13.558755,16.587529999999997,12.409674
155,156,-1.0,16.69308,12.53028,166.7644355297089,1.0000046,-1.0,3120,,0.9999771000000001,16.685665,16.138987,1.0064541999999999,0.11,1.0085758,16.69308,,15.524582999999998,16.541265,18.119756098396962,16.550907000000002,12.218063,156.00073,,13.552323999999999,16.416657999999998,12.4499
156,157,-1.0,16.69308,12.570117999999999,167.6357092857361,1.0000046,-1.0,3140,,0.9999771000000001,16.685534,12.952263,1.006412,0.11,1.0085498,16.69308,,15.508198000000002,16.541626,18.309592813682748,16.551208,12.222779,157.00073,,13.545935,16.597609,12.489997
157,158,-1.0,16.69308,12.609833,169.3016505241394,1.0000048000000001,-1.0,3160,,0.9999771000000001,16.684853,15.010071,1.0063708,0.11,1.0085238,16.69308,,15.505044,16.541435,18.21275227667229,16.550957,12.24046,158.00075,,13.539585,16.511482,12.5299635
158,159,-1.0,16.69308,12.649422,172.02521991729736,1.0000045,-1.0,3180,,0.9999771000000001,16.6845,20.631378,1.0063294,0.11,1.0084969000000001,16.69308,,15.537285999999998,16.541563,18.276593230529443,16.551026999999998,12.293273,159.00072,,13.533276999999998,16.561867000000003,12.569801
159,160,-1.0,16.69308,12.688879,174.1763641834259,1.0000042,-1.0,3200,,0.9999771000000001,16.683826,14.95856,1.0062171,0.11,1.0084699000000001,16.69308,,15.53367,16.541376,18.21508262952515,16.550776000000003,12.30997,160.00066999999999,,13.527007000000001,16.511882999999997,12.60952
160,161,-1.0,16.69308,12.728176,175.41549229621887,1.0000004,-1.0,3220,,0.9999771000000001,16.683504,15.957976,1.0056732,0.11,1.0084171,16.69308,,15.536304000000001,16.54159,18.286036505346075,16.550869,12.3326645,161.00006000000002,,13.520776000000001,16.575602,12.649107
161,162,-1.0,16.69308,12.767503999999999,177.47102332115173,1.000009,-1.0,3240,,0.9999771000000001,16.683376000000003,10.740433,1.0075874,0.11,1.008416,16.69308,,15.5067005,16.54179,18.289219941543386,16.551153,12.322882,162.00145,,13.514585,16.574226,12.688577
162,163,-1.0,16.69308,12.806607000000001,179.5982301235199,1.000009,-1.0,3260,,0.9999771000000001,16.682447,19.574944,1.0061721,0.11,1.008419,16.69308,,15.531657000000001,16.541327,18.17367560718321,16.550634,12.367412,163.00146,,13.5084305,16.466535999999998,12.72792
163,164,-1.0,16.69308,12.845591,181.21518778800964,1.0000093,-1.0,3280,,0.9999771000000001,16.682472,16.792151999999998,1.0061337,0.11,1.00842,16.69308,,15.539345999999998,16.54181,18.328812008662247,16.551064,12.394428,164.00153,,13.502314000000002,16.62019,12.767146
