,Iteration,ReturnStepMax,SqrtESSClassic,URet,IWMean,LQGmu1,ReturnLastEpisode,IWFirstEpisode,ReturnAbsMax,IWLastEpisode,DenMISELogLast,TimestepsSoFar,IWMax,LQGsigma,TimeElapsed,LQGmu01,ReturnMin,IWNorm1,DenMISEMeanLog,MISE,DenMISELogFirst,ReturnMax,ReturnMean,Bound,target_sum_log_mean,IWNorm2,IWMin
92,93,0.9929538,7.721548599999999,9.369396168352038,1.0240022,1.0,8.530058,,15.807039999999999,1.6429013,17.640522,1860,1.6605022,0.11,186.45226120948792,1.0,,95.23221,13.801810000000001,8.730447,10.723331,15.807039999999999,9.367142999999999,12.824714,-178.57306,12.333304,
93,94,0.9929538,7.786732700000001,9.321457342415359,1.0242445,1.0,8.487111,,15.807039999999999,1.6478834,14.160518,1880,1.6489162,0.11,188.07989239692688,1.0,,96.27899000000001,13.805847,8.731861,10.712636999999999,15.807039999999999,9.35778,12.791855,-176.5174,12.364491000000001,
94,95,0.9929538,7.8514256,9.3817037264017,1.0241339,1.0,8.542086999999999,,15.807039999999999,1.6057069,19.840427,1900,1.6377296000000001,0.11,193.4808440208435,1.0,,97.292725,13.869591,8.73123,10.702053999999999,15.807039999999999,9.349195,12.757771,-174.44548,12.391727000000001,
95,96,0.9929538,7.915503999999999,9.326558225270118,1.0243324,1.0,8.491388,,15.807039999999999,1.6255815,14.847311,1920,1.6269214,0.11,198.78905630111691,1.0,,98.33591,13.879991,8.732368,10.691583,15.807039999999999,9.340259,12.726313000000001,-172.46861,12.423202499999999,
96,97,0.9929538,7.979111,9.397721904669089,1.0236948000000001,1.0,8.555361,,15.807039999999999,1.5363111,20.166007999999998,1940,1.6164744,0.11,201.2041437625885,1.0,,99.29839,13.945014000000002,8.727438000000001,10.68122,15.807039999999999,9.332167,12.689544,-170.47826,12.444794,
97,98,0.9929538,8.042095,9.400029396656858,1.0226344,1.0,8.560424000000001,,15.807039999999999,1.4835088,13.468232999999998,1960,1.6063687,0.11,203.70653319358826,1.0,,100.21817,13.940361,8.718952,10.670964,15.807039999999999,9.324291,12.650027,-168.59721000000002,12.4616995,
98,99,0.9929538,8.104657000000001,9.374873397226722,1.0226244,1.0,8.533689500000001,,15.807039999999999,1.5747639,17.186042999999998,1980,1.5965893999999998,0.11,209.909512758255,1.0,,101.23980999999999,13.973344,8.719012,10.660811,15.807039999999999,9.316305999999999,12.619742,-166.71603000000002,12.49156,
99,100,0.9929538,8.16675,9.391748047017703,1.0222601999999998,1.0,8.551973,,15.807039999999999,1.5311188,18.630545,2000,1.587121,0.11,213.87932991981504,1.0,,102.22601,14.020114999999999,8.716325,10.650761,15.807039999999999,9.308662,12.587397,-164.85832,12.517343499999999,
100,101,0.9929538,8.228330999999999,9.39685479302592,1.021621,1.0,8.555996,,15.807039999999999,1.4939368999999998,16.17853,2020,1.577948,0.11,217.18570065498352,1.0,,103.183716,14.041676999999998,8.71133,10.640811,15.807039999999999,9.301210000000001,12.553432,-163.0619,12.540054,
101,102,0.9929538,8.2894,9.350079955170212,1.0217761,1.0,8.515336999999999,,15.807039999999999,1.564719,18.285936,2040,1.5690583999999999,0.11,220.86721205711362,1.0,,104.22116,14.083473000000001,8.712496,10.630958999999999,15.807039999999999,9.293505999999999,12.526292,-161.2796,12.572824,
102,103,0.9929538,8.350045,9.374469119859693,1.0217457,1.0,8.537098,,15.807039999999999,1.5387966999999998,15.020778,2060,1.5604361,0.11,222.49156999588013,1.0,,105.23981,14.092759,8.712409,10.621202,15.807039999999999,9.286161,12.498505999999999,-159.56375,12.603501,
103,104,0.9929538,8.410197,9.325350822849586,1.0219056999999998,1.0,8.489023,,15.807039999999999,1.551225,18.888063,2080,1.5520729,0.11,227.29204940795898,1.0,,106.27818,14.139052,8.713224,10.611541,15.807039999999999,9.278497999999999,12.472242,-157.84364,12.636824,
104,105,0.9929538,8.46993,9.362601026900652,1.0219735,1.0,8.525096000000001,,15.807039999999999,1.5352011,18.196459,2100,1.5439546999999998,0.11,230.77091550827026,1.0,,107.30722,14.177878,8.713802000000001,10.601971,15.807039999999999,9.271321,12.44631,-156.16298,12.669199,
105,106,0.9929538,8.529247999999999,9.373131486995817,1.0219371,1.0,8.534373,,15.807039999999999,1.5175933000000001,15.402266000000001,2120,1.5360725,0.11,235.3487606048584,1.0,,108.32533000000001,14.189613,8.713624000000001,10.592492,15.807039999999999,9.26437,12.420174000000001,-154.54051,12.700455,
106,107,0.9929538,8.571050999999999,9.44298125033327,1.0141149999999999,1.0,8.597961999999999,,15.807039999999999,0.677724,17.03143,2140,1.528414,0.11,237.72003602981567,1.0,,108.5103,14.216354,8.647396,10.583102,15.807039999999999,9.258141499999999,12.335868,-152.94066999999998,12.660093,
107,108,0.9929538,8.629862,9.40068889273934,1.013636,1.0,8.559286,,15.807039999999999,1.439503,19.028627,2160,1.5209736,0.11,240.72610425949097,1.0,,109.47268999999999,14.261023000000002,8.643761999999999,10.5738,15.807039999999999,9.251671,12.307097,-151.345,12.685335,
108,109,0.9929538,8.688222,9.336947201123378,1.0138993,1.0,8.500573,,15.807039999999999,1.5121554,19.62912,2180,1.5137383,0.11,243.15842986106875,1.0,,110.51503000000001,14.310375,8.645653999999999,10.564584,15.807039999999999,9.244781,12.284382,-149.77263,12.720098,
109,110,0.9929538,8.746212,9.37128202642031,1.0140119,1.0,8.534317,,15.807039999999999,1.4904362,14.119431,2200,1.5067011000000001,0.11,247.01115345954892,1.0,,111.541306,14.308747,8.646728,10.555451,15.807039999999999,9.238321000000001,12.261330000000001,-148.27908,12.7530985,
110,111,0.9929538,8.803749,9.403047921008037,1.0133198,1.0,8.561217,,15.807039999999999,1.3955561,15.691235999999998,2220,1.4998541,0.11,250.04104852676392,1.0,,112.4785,14.321306,8.641273,10.546401,15.807039999999999,9.232222,12.232252,-146.79886000000002,12.776204,
111,112,0.9929538,8.860778,9.409527013823274,1.0123606,1.0,8.567722,,15.807039999999999,1.3571146,18.125970000000002,2240,1.4931905,0.11,252.51090002059937,1.0,,113.38438400000001,14.355376999999999,8.633594,10.537433,15.807039999999999,9.226288,12.201461,-145.3236,12.796211,
112,113,0.9929538,8.917622999999999,9.381228864252632,1.0124182,1.0,8.544251,,15.807039999999999,1.4626683,17.677073,2260,1.4867013,0.11,253.860671043396,1.0,,114.40325,14.384865,8.634311,10.528542999999999,15.807039999999999,9.220252,12.179435,-143.87775,12.828896499999999,
113,114,0.9929538,8.974053,9.337277521730085,1.0126619000000001,1.0,8.498127,,15.807039999999999,1.4785964,15.651288000000001,2280,1.4803813,0.11,257.1746153831482,1.0,,115.44346999999999,14.396066000000001,8.636014999999999,10.519732000000001,15.807039999999999,9.213918,12.158847,-142.47493,12.864139,
114,115,0.9929538,9.030174,9.393140370837074,1.0124468,1.0,8.552933,,15.807039999999999,1.4213353000000002,15.751301000000002,2300,1.4742231000000001,0.11,259.4154736995697,1.0,,116.43138,14.407943,8.634503,10.510999,15.807039999999999,9.208169999999999,12.135441,-141.09601,12.893592,
115,116,0.9929538,9.085911999999999,9.400048029368833,1.0120261000000002,1.0,8.556992,,15.807039999999999,1.391398,16.541216,2320,1.4682207,0.11,262.06174206733704,1.0,,117.39502,14.426423999999999,8.631274000000001,10.502341,15.807039999999999,9.202557,12.110736,-139.73422,12.920555,
116,117,0.9929538,9.141316999999999,9.392356517853903,1.0117495,1.0,8.551072,,15.807039999999999,1.4015367,11.030478,2340,1.4623685,0.11,266.4516568183899,1.0,,118.37469499999999,14.397485999999999,8.629199,10.493757,15.807039999999999,9.196988000000001,12.087572,-138.44275,12.949413,
117,118,0.9929538,9.196342,9.359641679144676,1.0119346,1.0,8.523075,,15.807039999999999,1.4499423999999999,15.046448999999999,2360,1.4566603,0.11,270.1197097301483,1.0,,119.40829,14.4030695,8.630721000000001,10.485247,15.807039999999999,9.1912775,12.068401,-137.13884,12.9843235,
118,119,0.9929538,9.2510605,9.384966065911172,1.0119559,1.0,8.545332,,15.807039999999999,1.4262643,19.805870000000002,2380,1.451092,0.11,272.15192675590515,1.0,,120.42275,14.448556,8.631114,10.476808,15.807039999999999,9.185849000000001,12.04846,-135.81699,13.017183000000001,
119,120,0.9929538,9.305427,9.371122584600672,1.0120959999999999,1.0,8.533497,,15.807039999999999,1.4358696000000002,21.329882,2400,1.4456579999999999,0.11,277.8163981437683,1.0,,121.45153,14.505985999999998,8.632375,10.468439,15.807039999999999,9.180413,12.029757,-134.50441,13.051689,
120,121,0.9929538,9.358065,9.417708672097419,1.0100565000000001,1.0,8.575225999999999,,15.807039999999999,1.1679661,10.447558,2420,1.4403529,0.11,282.0107905864716,1.0,,122.21683999999999,14.472531,8.6154375,10.460139999999999,15.807039999999999,9.175411,11.993708999999999,-133.30518999999998,13.060056,
121,122,0.9929538,9.411823,9.37317804654908,1.0101985999999998,1.0,8.533854,,15.807039999999999,1.422328,17.47181,2440,1.4351728000000001,0.11,286.42800974845886,1.0,,123.244225,14.497185,8.616713,10.45191,15.807039999999999,9.170152999999999,11.975688,-132.06642,13.094617999999999,
122,123,0.9929538,9.465283,9.38487167383148,1.0102319,1.0,8.546695,,15.807039999999999,1.405055,18.172812,2460,1.4301121,0.11,290.0046019554138,1.0,,124.25851399999999,14.527138,8.617204,10.443747,15.807039999999999,9.165085000000001,11.957207,-130.8422,13.127817000000002,
123,124,0.9929538,9.518416,9.401419038271225,1.0098555,1.0,8.561834,,15.807039999999999,1.3500277,16.258673,2480,1.4251684999999998,0.11,293.27330422401434,1.0,,125.22208,14.541170000000001,8.614353,10.43565,15.807039999999999,9.160219,11.935713,-129.65347,13.155768,
124,125,0.9929538,9.570794,9.414683701445668,1.0086879,1.0,8.570617,,15.807039999999999,1.245502,15.257804,2500,1.4203382,0.11,297.55212235450745,1.0,,126.08598,14.546969,8.604809,10.427617999999999,15.807039999999999,9.155502,11.907991,-128.49243,13.174035,
125,126,0.9929538,9.623322,9.352899370653109,1.0089066,1.0,8.517331,,15.807039999999999,1.4118004,15.846348,2520,1.4156159,0.11,300.9034492969513,1.0,,127.12223999999999,14.557338,8.606539,10.419649,15.807039999999999,9.150437,11.891691,-127.344154,13.209809,
126,127,0.9929538,9.675588000000001,9.384830930668313,1.0089540000000001,1.0,8.543733999999999,,15.807039999999999,1.386801,17.633370000000003,2540,1.4109982,0.11,305.3459966182709,1.0,,128.13716000000002,14.581617999999999,8.607099,10.411744,15.807039999999999,9.145659,11.874505000000001,-126.20003,13.243345999999999,
127,128,0.9929538,9.727535000000001,9.358237864404572,1.0091511999999998,1.0,8.517721,,15.807039999999999,1.4022251000000001,19.893887,2560,1.4064815,0.11,308.51364803314215,1.0,,129.17136000000002,14.6231785,8.608652000000001,10.403901,15.807039999999999,9.140755,11.85861,-125.05603,13.278939999999999,
128,129,0.9929538,9.779223,9.380705227364686,1.0092200999999998,1.0,8.539164999999999,,15.807039999999999,1.3825094,16.161901,2580,1.4020633999999998,0.11,311.6812880039215,1.0,,130.18939,14.635167000000001,8.609342999999999,10.396119,15.807039999999999,9.13609,11.842122999999999,-123.9588,13.312856,
129,130,0.9929538,9.830611,9.363049792388198,1.0093938,1.0,8.523408,,15.807039999999999,1.3926033000000002,21.54466,2600,1.3977405,0.11,314.87291502952576,1.0,,131.22118999999998,14.688375,8.610758,10.388397,15.807039999999999,9.131378,11.826639,-122.83698999999999,13.348223999999998,
130,131,0.9929538,9.881717,9.328105614007779,1.0095928,1.0,8.493418,,15.807039999999999,1.3928583,18.98171,2620,1.3935094,0.11,318.1307878494262,1.0,,132.25665,14.721210500000002,8.612072,10.380734,15.807039999999999,9.126508,11.811321000000001,-121.75188,13.383975,
131,132,0.9929538,9.932569,9.366091466234607,1.0097245000000001,1.0,8.525553,,15.807039999999999,1.3810743,14.528191,2640,1.3893678,0.11,320.51356005668634,1.0,,133.28363000000002,14.719810500000001,8.613155,10.373128999999999,15.807039999999999,9.121955,11.796026,-120.71701000000002,13.418848,
132,133,0.9929538,9.983149000000001,9.360230161436311,1.0098681,1.0,8.521206,,15.807039999999999,1.3796039,14.639327,2660,1.3853126,0.11,323.3409378528595,1.0,,134.31247,14.719268,8.614301,10.365582,15.807039999999999,9.117438,11.781044999999999,-119.69688000000001,13.453918,
133,134,0.9929538,10.032779,9.418978858407156,1.0085607,1.0,8.574292,,15.807039999999999,1.1821779,15.580006,2680,1.3813403999999998,0.11,326.8177559375763,1.0,,135.14713,14.725756,8.603548,10.358091,15.807039999999999,9.113385000000001,11.754627000000001,-118.686104,13.470557000000001,
134,135,0.9929538,10.082855,9.36063265093292,1.0087245999999999,1.0,8.520334,,15.807039999999999,1.3727922,19.049086,2700,1.3774492,0.11,329.71574521064764,1.0,,136.17781000000002,14.757833499999998,8.604853,10.3506565,15.807039999999999,9.108993,11.740282,-117.66348,13.505878,
135,136,0.9929538,10.123134,9.43902820364296,1.0043058,1.0,8.594758,,15.807039999999999,0.7468170999999999,12.682306,2720,1.373637,0.11,333.8591272830963,1.0,,136.5856,14.742626999999999,8.567524,10.343276,15.807039999999999,9.105211,11.690477,-116.70721,13.492423,
136,137,0.9929538,10.172842999999999,9.33111768325729,1.0045515,1.0,8.495758,,15.807039999999999,1.3689448,13.550612,2740,1.3699006999999999,0.11,337.0353682041168,1.0,,137.62357,14.733948999999999,8.569283,10.33595,15.807039999999999,9.100762,11.676976,-115.75413,13.528525,
137,138,0.9929538,10.222321,9.367374960571368,1.004734,1.0,8.527097999999999,,15.807039999999999,1.3578382,14.282097,2760,1.3662385,0.11,341.53989267349243,1.0,,138.65329,14.730699,8.570816,10.328677,15.807039999999999,9.096605,11.663468,-114.80961599999999,13.563778,
138,139,0.9929538,10.271541000000001,9.346086978294977,1.0049559000000001,1.0,8.51206,,15.807039999999999,1.3608211000000001,19.072354999999998,2780,1.3626483999999999,0.11,345.4867353439331,1.0,,139.68887,14.761957,8.57254,10.321457,15.807039999999999,9.0924,11.650372500000001,-113.84423000000001,13.599603,
139,140,0.9929538,10.320522,9.359060820497724,1.005157,1.0,8.520114,,15.807039999999999,1.3555882,21.595806,2800,1.3591273000000001,0.11,349.5101909637451,1.0,,140.72198,14.8108,8.57417,10.314289,15.807039999999999,9.088313000000001,11.637395,-112.874626,13.635160999999998,
140,141,0.9929538,10.369299,9.396373963134113,1.0050899,1.0,8.5585575,,15.807039999999999,1.3154333,18.207203,2820,1.3556747,0.11,353.60466408729553,1.0,,141.71767,14.834916,8.573872999999999,10.307172,15.807039999999999,9.084556,11.622688,-111.94301999999999,13.667045000000002,
141,142,0.9929538,10.417803,9.334487672468397,1.0052974000000001,1.0,8.499758,,15.807039999999999,1.351205,14.176572,2840,1.3522866000000002,0.11,357.332127571106,1.0,,142.75223,14.830307000000001,8.575361000000001,10.300104,15.807039999999999,9.080438000000001,11.609982,-111.05273400000002,13.702719,
142,143,0.9929538,10.466086,9.403983914920843,1.0050341,1.0,8.561239,,15.807039999999999,1.2816569,16.882227,2860,1.3489634,0.11,360.0384705066681,1.0,,143.71988000000002,14.844686,8.573402999999999,10.293087,15.807039999999999,9.076806,11.594025,-110.15635,13.731959,
143,144,0.9929538,10.514137,9.352766299863584,1.0052216,1.0,8.515539,,15.807039999999999,1.34275,16.179423999999997,2880,1.3457023000000001,0.11,363.9452066421509,1.0,,144.7519,14.853982,8.574874000000001,10.286118,15.807039999999999,9.072908,11.58169,-109.27696999999999,13.76736,
144,145,0.9929538,10.561964,9.360465074313087,1.0053928,1.0,8.52179,,15.807039999999999,1.3382194,18.007816000000002,2900,1.3425015,0.11,366.7209918498993,1.0,,145.78195,14.875760999999999,8.576266,10.279198,15.807039999999999,9.069107,11.569467999999999,-108.39714,13.802542,
145,146,0.9929538,10.609569,9.350931564389176,1.005573,1.0,8.513109,,15.807039999999999,1.3373594,21.706837,2920,1.3393595,0.11,371.16861152648926,1.0,,146.81366,14.922579,8.577655,10.272325,15.807039999999999,9.065299000000001,11.5574255,-107.50403,13.837854,
146,147,0.9929538,10.65695,9.332522837576485,1.005755,1.0,8.498135000000001,,15.807039999999999,1.3355546,18.806757,2940,1.3362745,0.11,373.91772484779364,1.0,,147.84598,14.949032999999998,8.578927,10.265499,15.807039999999999,9.061441,11.545449000000001,-106.64281000000001,13.873198499999999,
147,148,0.9929538,10.704121,9.34620302340111,1.0059187,1.0,8.508986,,15.807039999999999,1.3308301000000002,10.8810005,2960,1.3332462,0.11,377.62963461875916,1.0,,148.87598,14.921578,8.580148,10.258719000000001,15.807039999999999,9.057708,11.533597,-105.84679399999999,13.908285999999999,
148,149,0.9929538,10.751101,9.400670803620027,1.0057569,1.0,8.558366,,15.807039999999999,1.2802374,17.377108,2980,1.3302705,0.11,380.6286389827728,1.0,,149.85777,14.938089999999999,8.579021000000001,10.251985000000001,15.807039999999999,9.054357000000001,11.519566000000001,-105.01813,13.938831,
149,150,0.9929538,10.797873,9.38384835718761,1.0057961,1.0,8.543606,,15.807039999999999,1.3072071,14.218876000000002,3000,1.3273482,0.11,384.27796292304987,1.0,,150.86942,14.933326999999998,8.579483999999999,10.245296000000002,15.807039999999999,9.050952,11.50729,-104.22143,13.972142000000002,
150,151,0.9929538,10.844411000000001,9.30518093144492,1.0059637,1.0,8.469772,,15.807039999999999,1.3242116000000002,1.0558688999999999,3020,1.3244764999999998,0.11,389.43251752853394,1.0,,151.90051,14.841454999999998,8.580395,10.238650999999999,15.807039999999999,9.047103,11.495636,-103.522354,14.007261999999999,
151,152,0.9929538,10.890754,9.363007565617046,1.0060953000000001,1.0,8.524761,,15.807039999999999,1.3168416,17.126623000000002,3040,1.3216553,0.11,393.27127313613886,1.0,,152.92648,14.856523000000001,8.581485,10.232051,15.807039999999999,9.043667999999998,11.484322,-102.72681,14.041863000000001,
152,153,0.9929538,10.936895,9.353261679662117,1.0062316999999998,1.0,8.517985000000001,,15.807039999999999,1.3155775,12.220996000000001,3060,1.3188826999999999,0.11,396.06766486167913,1.0,,153.95345,14.839329999999999,8.582558,10.225493,15.807039999999999,9.040231,11.473148,-101.97373,14.076522,
153,154,0.9929538,10.982835000000001,9.352507226015435,1.006368,1.0,8.516096000000001,,15.807039999999999,1.3136431,16.95009,3080,1.3161573,0.11,399.9161570072174,1.0,,154.98068,14.853072000000001,8.583616000000001,10.218979,15.807039999999999,9.036827,11.462114999999999,-101.199715,14.111173,
154,155,0.9929538,11.028584,9.35801727926728,1.006491,1.0,8.519236,,15.807039999999999,1.309679,14.992946,3100,1.3134778,0.11,402.69188165664673,1.0,,156.0061,14.854007000000001,8.584588,10.212506,15.807039999999999,9.033488,11.451147,-100.44835,14.145616,
155,156,0.9929538,11.07415,9.378459307640334,1.0065455,1.0,8.537018,,15.807039999999999,1.2970715,13.880756,3120,1.3108436,0.11,406.0635669231415,1.0,,157.0211,14.847805,8.585125999999999,10.206076,15.807039999999999,9.030306,11.43989,-99.713806,14.179066,
156,157,0.9929538,11.119516,9.366496884756524,1.0066521000000002,1.0,8.528514,,15.807039999999999,1.3031591999999999,19.36801,3140,1.3082534,0.11,409.3980984687805,1.0,,158.04439,14.876629999999999,8.586037,10.199685,15.807039999999999,9.02711,11.429153,-98.953636,14.213243499999999,
157,158,0.9929538,11.164685,9.33110554758337,1.0067824,1.0,8.495625,,15.807039999999999,1.3050283999999999,15.8375845,3160,1.305707,0.11,413.62012362480164,1.0,,159.07162,14.8827505,8.586879,10.193336500000001,15.807039999999999,9.0237465,11.418493,-98.225426,14.247748000000001,
