,IWMean,ReturnMax,LQGmu01,TimestepsSoFar,LQGsigma,SqrtESSClassic,LQGmu1,ReturnLastEpisode,Bound,target_sum_log_mean,DenMISELogLast,IWLastEpisode,DenMISELogFirst,ReturnMean,Iteration,ReturnAbsMax,IWNorm2,IWFirstEpisode,URet,MISE,TimeElapsed,IWNorm1,ReturnStepMax,IWMin,IWMax,ReturnMin,DenMISEMeanLog
93,0.98924726,15.644507999999998,1.0,1880,0.11,9.591661,1.0,8.512880000000001,13.333198999999999,2.4955632999999997,16.452513,1.0107539,12.558722,8.6089,94,15.644507999999998,9.6948,,9.350817821470956,8.44004,56.407260179519646,92.98924,0.99262077,,1.0107539,,15.143207
94,0.9893617,15.644507999999998,1.0,1900,0.11,9.643651,1.0,8.476192,13.307204999999998,2.6204472,14.348946,1.0106391,12.54814,8.607503,95,15.644507999999998,9.746243,,9.310123791594226,8.440425,57.796719551086426,93.989365,0.99262077,,1.0106401,,15.134732000000001
95,0.9894738000000001,15.644507999999998,1.0,1920,0.11,9.69536,1.0,8.529775,13.282188,2.7992132,19.771445999999997,1.0105264,12.537668,8.606693,96,15.644507999999998,9.797417,,9.368033199375569,8.441365,58.802350759506226,94.98949,0.99262077,,1.0105283,,15.182922
96,0.98958325,15.644507999999998,1.0,1940,0.11,9.746792999999998,1.0,8.520796,13.257472,2.893166,11.902299000000001,1.0104175,12.527306,8.605808,97,15.644507999999998,9.848325,,9.362796600902547,8.442193,59.97476983070374,95.98958,0.99262077,,1.0104184,,15.148992000000002
97,0.98969066,15.644507999999998,1.0,1960,0.11,9.797957,1.0,8.527559,13.233207,3.0154467,14.866427999999999,1.0103096,12.517049,8.60501,98,15.644507999999998,9.89897,,9.370145560541506,8.443073,60.724120140075684,96.989685,0.99262077,,1.0103105,,15.146003
98,0.98979574,15.644507999999998,1.0,1980,0.11,9.848855,1.0,8.559096,13.209635,3.1279592999999997,14.1440735,1.0102046,12.506897,8.604547,99,15.644507999999998,9.949357000000001,,9.400242087529193,8.444256,61.6788866519928,97.98978000000001,0.99262077,,1.0102055,,15.135776500000002
99,0.989899,15.644507999999998,1.0,2000,0.11,9.899494,1.0,8.51481,13.185972,3.2409332,14.415295,1.0100995000000002,12.496846000000001,8.603649,100,15.644507999999998,9.999491,,9.352713189467737,8.44497,63.03060436248779,98.9899,0.99262077,,1.0101023999999998,,15.128469
100,0.9899998999999999,15.644507999999998,1.0,2020,0.11,9.949874000000001,1.0,8.550599,13.163023,3.3700562000000005,16.272377,1.0100003,12.486896,8.603124000000001,101,15.644507999999998,10.049373,,9.390926482925936,8.446026,63.88613247871399,99.98999,0.99262077,,1.0100023,,15.139697
101,0.990099,15.644507999999998,1.0,2040,0.11,9.999999,1.0,8.529152999999999,13.140201999999999,3.4151870000000004,7.963518,1.009901,12.477044,8.602397999999999,102,15.644507999999998,10.09901,,9.366255155500463,8.446849,64.91655778884889,100.9901,0.99262077,,1.0099021000000001,,15.069243
102,0.99019617,15.644507999999998,1.0,2060,0.11,10.049875,1.0,8.513143,13.117559,3.4797290000000003,10.053243,1.0098048000000002,12.467286999999999,8.601532,103,15.644507999999998,10.148405,,9.350647920389964,8.447499,66.31408143043518,101.990204,0.99262077,,1.0098058,,15.020449
103,0.9902912,15.644507999999998,1.0,2080,0.11,10.0995035,1.0,8.541065,13.095517999999998,3.6189501,17.949146,1.0097075999999998,12.457625,8.60095,104,15.644507999999998,10.197558,,9.378274121934396,8.448406,67.63949656486511,102.99028,0.99262077,,1.0097104,,15.048514
104,0.9903846,15.644507999999998,1.0,2100,0.11,10.148892,1.0,8.548971,13.07387,3.6893837,11.004872,1.009616,12.448056,8.600455,105,15.644507999999998,10.246476,,9.388857035018225,8.449373,68.7452530860901,103.99038,0.99262077,,1.009617,,15.0099125
105,0.99047595,15.644507999999998,1.0,2120,0.11,10.198036,1.0,8.566084,13.052696000000001,3.8491334999999998,20.613363,1.0095227,12.438578,8.600131,106,15.644507999999998,10.295163,,9.407438359765207,8.450484,69.70765209197998,104.99045,0.99262077,,1.0095254999999999,,15.062683999999999
106,0.99056596,15.644507999999998,1.0,2140,0.11,10.24695,1.0,8.515991,13.031346000000001,4.012691,21.340398999999998,1.0094341,12.429188,8.599344,107,15.644507999999998,10.343619,,9.354129920164926,8.451103,71.0955159664154,105.990555,0.99262077,,1.009436,,15.121263500000001
107,0.9906543999999999,15.644507999999998,1.0,2160,0.11,10.295631,1.0,8.509203999999999,13.010233,4.12413,16.038797,1.0093474,12.419886,8.598510000000001,108,15.644507999999998,10.391852,,9.34505963339159,8.451647,72.52386736869813,106.99068,0.99262077,,1.0093474,,15.129673
108,0.9907408999999999,15.644507999999998,1.0,2180,0.11,10.344083,1.0,8.512564,12.989445,4.2374663,16.468618,1.0092589,12.410668,8.597721,109,15.644507999999998,10.439858000000001,,9.34730639580018,8.452210000000001,73.6849434375763,107.99076000000001,0.99262077,,1.0092609000000001,,15.141870999999998
109,0.9908258,15.644507999999998,1.0,2200,0.11,10.392305,1.0,8.515995,12.968975,4.2719426,8.020663,1.0091733,12.401536,8.596978,110,15.644507999999998,10.487648,,9.359385870534616,8.452795,74.79525828361511,108.99083999999999,0.99262077,,1.0091761000000001,,15.077048000000001
110,0.9909089,15.644507999999998,1.0,2220,0.11,10.440306,1.0,8.523817999999999,12.948856,4.3479066,12.694897000000001,1.0090905000000001,12.392487,8.596319,111,15.644507999999998,10.535217,,9.359664518743024,8.453439999999999,75.71051597595216,109.99089,0.99262077,,1.0090934,,15.055506
111,0.99099094,15.644507999999998,1.0,2240,0.11,10.488087,1.0,8.546562,12.929216,4.4786334000000005,18.9804,1.0090066999999998,12.383517,8.595875999999999,112,15.644507999999998,10.582577,,9.384662249026908,8.45428,77.42370653152466,110.99098000000001,0.99262077,,1.0090107,,15.090467000000002
112,0.9910715,15.644507999999998,1.0,2260,0.11,10.535654,1.0,8.555461,12.909916,4.6107059999999995,19.393953,1.0089278,12.374628999999999,8.595517,113,15.644507999999998,10.629723,,9.397318291779033,8.455183,79.0031099319458,111.99108000000001,0.99262077,,1.0089297,,15.128472
113,0.99115056,15.644507999999998,1.0,2280,0.11,10.583005,1.0,8.554784,12.890867,4.723011,17.404728,1.0088509,12.365817999999999,8.5951605,114,15.644507999999998,10.6766615,,9.395897145749368,8.456064999999999,79.54999089241028,112.991165,0.99262077,,1.0088509,,15.14836
114,0.99122804,15.644507999999998,1.0,2300,0.11,10.630144999999999,1.0,8.548414999999999,12.872009,4.8048779999999995,14.128982999999998,1.008772,12.357084,8.594753,115,15.644507999999998,10.723393,,9.392632727878727,8.456875,81.01471948623656,113.99123,0.99262077,,1.0087739,,15.139420000000001
115,0.9913042,15.644507999999998,1.0,2320,0.11,10.677076,1.0,8.566203,12.853553999999999,4.874893,12.917978999999999,1.008694,12.348426,8.594507,116,15.644507999999998,10.769922,,9.41095442649356,8.457825999999999,82.10865187644957,114.99128999999999,0.99262077,,1.0086969000000001,,15.120194
116,0.99137944,15.644507999999998,1.0,2340,0.11,10.723806,1.0,8.544412,12.835146,4.99669,19.116482,1.00862,12.339843,8.594078999999999,117,15.644507999999998,10.816252,,9.385434506413931,8.458572,83.41915130615234,115.991394,0.99262077,,1.0086219,,15.154276000000001
117,0.991453,15.644507999999998,1.0,2360,0.11,10.7703285,1.0,8.509117,12.816673,5.110332,18.397888000000002,1.0085469999999999,12.331332000000002,8.593359,118,15.644507999999998,10.862385,,9.347689353576945,8.459004,85.42158532142639,116.991455,0.99262077,,1.0085488999999999,,15.181691
118,0.99152535,15.644507999999998,1.0,2380,0.11,10.816654,1.0,8.499752,12.798355,5.226299,18.901974,1.0084738000000002,12.322892999999999,8.592572,119,15.644507999999998,10.908319,,9.33642853581858,8.459349000000001,87.0119001865387,117.99151599999999,0.99262077,,1.0084758,,15.212882
119,0.99159676,15.644507999999998,1.0,2400,0.11,10.862782000000001,1.0,8.518132000000001,12.780424,5.2704334,10.5141,1.0084026,12.314525,8.591951,120,15.644507999999998,10.954064,,9.359385927474602,8.459843,88.25094938278198,118.99161000000001,0.99262077,,1.0084046,,15.173654999999998
120,0.9916665000000001,15.644507999999998,1.0,2420,0.11,10.9087105,1.0,8.553276,12.763011,5.3556894999999995,15.578198,1.0083325,12.306225999999999,8.591633999999999,121,15.644507999999998,10.999618,,9.39336491752382,8.460621000000002,88.75630211830139,119.991646,0.99262077,,1.0083354,,15.176929000000001
121,0.99173576,15.644507999999998,1.0,2440,0.11,10.954452499999999,1.0,8.520153,12.745538999999999,5.4228806,13.544689000000002,1.0082661,12.297996000000001,8.591046,122,15.644507999999998,11.044985,,9.356115961512083,8.461114,90.08067536354065,120.99176000000001,0.99262077,,1.0082661,,15.163480999999999
122,0.99180317,15.644507999999998,1.0,2460,0.11,11.000001,1.0,8.542933999999999,12.728467,5.5062203,15.665517000000001,1.0081978,12.289832,8.590655,123,15.644507999999998,11.090162,,9.382511077002556,8.461783,91.38964223861694,121.99179,0.99262077,,1.0081987,,15.167497000000001
123,0.99186987,15.644507999999998,1.0,2480,0.11,11.045361,1.0,8.5573,12.711723,5.5990314,17.006732999999997,1.0081315,12.281734,8.590387,124,15.644507999999998,11.13516,,9.399615594810317,8.462562,93.11924839019777,122.99186999999999,0.99262077,,1.0081315,,15.182262
124,0.99193543,15.644507999999998,1.0,2500,0.11,11.090536,1.0,8.486789,12.69461,5.657878,12.946762,1.0080632,12.273703,8.589558,125,15.644507999999998,11.179976,,9.32440828136528,8.462756,94.70389986038208,123.99193000000001,0.99262077,,1.008066,,15.164313
125,0.9919996999999999,15.644507999999998,1.0,2520,0.11,11.135527,1.0,8.546016999999999,12.678177999999999,5.7576017,18.215141,1.0080007,12.265735000000001,8.589212,126,15.644507999999998,11.224611,,9.385837357266336,8.463422,96.09181904792786,124.99196,0.99262077,,1.0080026,,15.188462
126,0.99206346,15.644507999999998,1.0,2540,0.11,11.180341,1.0,8.519596,12.661729,5.8259068,14.424389999999999,1.0079364,12.25783,8.588663,127,15.644507999999998,11.269072,,9.359860036468401,8.463867,98.58302664756776,125.99206000000001,0.99262077,,1.0079392,,15.182382999999998
127,0.99212587,15.644507999999998,1.0,2560,0.11,11.224969,1.0,8.493044,12.645269,5.888511,13.831448000000002,1.0078748,12.249986999999999,8.587917,128,15.644507999999998,11.313359,,9.3272984216551,8.464098,99.6744441986084,126.99211000000001,0.99262077,,1.0078757999999999,,15.171767000000001
128,0.99218756,15.644507999999998,1.0,2580,0.11,11.269427,1.0,8.560692999999999,12.62953,5.951386,13.991578,1.0078124,12.242204,8.587707,129,15.644507999999998,11.357471,,9.404305433980843,8.464853,101.18769812583923,127.992195,0.99262077,,1.0078143,,15.162557000000001
129,0.9922478000000001,15.644507999999998,1.0,2600,0.11,11.313706,1.0,8.517874,12.61364,6.049515,18.700308,1.0077509,12.234482,8.587169,130,15.644507999999998,11.401411,,9.354796952893707,8.465262,102.81988191604614,128.99222,0.99262077,,1.0077546999999998,,15.189710999999999
130,0.9923076999999999,15.644507999999998,1.0,2620,0.11,11.357816999999999,1.0,8.521705,12.597963,6.131572,16.791384,1.0076931999999998,12.226819,8.586669,131,15.644507999999998,11.445185,,9.35762680741212,8.465697,103.8776786327362,129.99231,0.99262077,,1.0076950999999998,,15.201879000000002
131,0.9923661,15.644507999999998,1.0,2640,0.11,11.4017515,1.0,8.485325999999999,12.582189999999999,6.2060010000000005,15.948592000000001,1.0076326,12.219214,8.585901,132,15.644507999999998,11.48879,,9.319750528229463,8.465846,105.33135652542114,130.99232,0.99262077,,1.0076355,,15.207476000000002
132,0.9924242,15.644507999999998,1.0,2660,0.11,11.445523,1.0,8.518175,12.566844,6.305707,19.45938,1.007576,12.211667,8.585392,133,15.644507999999998,11.53223,,9.355603109832943,8.466242999999999,106.68721342086792,131.99241999999998,0.99262077,,1.0075779,,15.239388
133,0.9924813,15.644507999999998,1.0,2680,0.11,11.489128,1.0,8.555472,12.55195,6.391005000000001,17.728178,1.0075183,12.204177,8.585169,134,15.644507999999998,11.575508000000001,,9.396404807627356,8.466913,108.19938087463379,132.9925,0.99262077,,1.0075201999999999,,15.257905
134,0.9925371999999999,15.644507999999998,1.0,2700,0.11,11.532563,1.0,8.47815,12.53665,6.456516000000001,15.227563,1.0074625,12.196742,8.584375999999999,135,15.644507999999998,11.618625,,9.312724397468944,8.466997000000001,109.85653948783876,133.99251999999998,0.99262077,,1.0074645,,15.257625
135,0.99259263,15.644507999999998,1.0,2720,0.11,11.575838000000001,1.0,8.566989,12.522178,6.5279856,16.16901,1.0074068,12.189362,8.584249,136,15.644507999999998,11.661583,,9.40694763866841,8.467739,110.7349944114685,134.9926,0.99262077,,1.0074087,,15.264272
136,0.99264693,15.644507999999998,1.0,2740,0.11,11.618949,1.0,8.477197,12.507204,6.6047406,17.036089,1.0073511999999998,12.182035,8.583467,137,15.644507999999998,11.704383,,9.312352045423808,8.467808999999999,112.36785840988159,135.99263,0.99262077,,1.007355,,15.277151000000002
137,0.99270064,15.644507999999998,1.0,2760,0.11,11.661904,1.0,8.550396000000001,12.492928,6.6689815999999995,15.462795000000002,1.0072992,12.174763,8.583227,138,15.644507999999998,11.747025500000001,,9.38977214223177,8.4684105,114.51958537101746,136.99268999999998,0.99262077,,1.0073012,,15.278442000000002
138,0.9927535,15.644507999999998,1.0,2780,0.11,11.7046995,1.0,8.543507,12.478757,6.760899,19.438236,1.0072454,12.167542,8.582941,139,15.644507999999998,11.7895155,,9.383025271969538,8.468955000000001,115.74049210548401,137.99274,0.99262077,,1.0072483,,15.308316
139,0.9928056999999999,15.644507999999998,1.0,2800,0.11,11.747342,1.0,8.5497,12.464783,6.836626,17.355435999999997,1.0071936,12.160374000000001,8.582705,140,15.644507999999998,11.831851,,9.389723404335145,8.469536999999999,117.39949536323549,138.9928,0.99262077,,1.0071955,,15.322885999999999
140,0.99285716,15.644507999999998,1.0,2820,0.11,11.789827,1.0,8.590005999999999,12.451246000000001,6.8508309999999994,8.832421,1.0071417,12.153255999999999,8.582756,141,15.644507999999998,11.874038,,9.433628679758687,8.470397,119.33334803581238,139.99286,0.99262077,,1.0071455,,15.276804
141,0.9929075999999999,15.644507999999998,1.0,2840,0.11,11.832157,1.0,8.549438,12.437565,6.9322968,18.411818,1.0070937,12.146189999999999,8.582521,142,15.644507999999998,11.916075,,9.391343468701539,8.470957,121.05147624015808,140.99286999999998,0.99262077,,1.0070937,,15.298832
142,0.9929576999999999,15.644507999999998,1.0,2860,0.11,11.874342,1.0,8.525568,12.423858000000001,6.9960766,16.04585,1.0070417999999999,12.139172,8.582124,143,15.644507999999998,11.957964,,9.363043428668556,8.471342,122.85798192024231,141.99295,0.99262077,,1.0070437,,15.304007
143,0.993007,15.644507999999998,1.0,2880,0.11,11.916378,1.0,8.533028,12.410346,7.073810000000001,18.18272,1.0069938,12.132203,8.581782,144,15.644507999999998,11.999704,,9.369097511088727,8.471772999999999,124.30155301094057,142.99301,0.99262077,,1.0069957,,15.323948000000001
144,0.99305546,15.644507999999998,1.0,2900,0.11,11.958262,1.0,8.547769,12.397078500000001,7.1630087,20.00056,1.0069438,12.125282,8.581547,145,15.644507999999998,12.041302,,9.38817584848459,8.472301,125.5896167755127,143.99303999999998,0.99262077,,1.0069457,,15.356151
145,0.9931033000000001,15.644507999999998,1.0,2920,0.11,11.999998,1.0,8.487881,12.383536999999999,7.1898212,11.070958000000001,1.0068969,12.11841,8.580906,146,15.644507999999998,12.082759,,9.322146246796693,8.472408999999999,127.52639365196228,144.99309,0.99262077,,1.0068988,,15.326754000000001
146,0.99315035,15.644507999999998,1.0,2940,0.11,12.041594,1.0,8.509381,12.370277999999999,7.2738027999999995,19.52826,1.0068479,12.111583999999999,8.580419000000001,147,15.644507999999998,12.124068,,9.346619987768616,8.472661,128.60093069076538,145.9931,0.99262077,,1.0068517,,15.355288
147,0.99319714,15.644507999999998,1.0,2960,0.11,12.083046000000001,1.0,8.525055,12.357264,7.3427534,17.471731,1.0068036,12.104804,8.580045,148,15.644507999999998,12.165242,,9.364599211554152,8.473018,130.0674159526825,146.99318,0.99262077,,1.0068055,,15.369543
148,0.9932431,15.644507999999998,1.0,2980,0.11,12.124353999999999,1.0,8.512044,12.344294,7.3858027,13.750420000000002,1.0067586,12.09807,8.579588000000001,149,15.644507999999998,12.206277,,9.351875189568114,8.473282000000001,131.75863361358645,147.99323,0.99262077,,1.0067595,,15.358630999999999
149,0.9932886999999999,15.644507999999998,1.0,3000,0.11,12.165528,1.0,8.506844000000001,12.331419,7.4290867,13.871533,1.0067105,12.091381,8.579103,150,15.644507999999998,12.24717,,9.34079029078409,8.473508,133.16130232810974,148.9933,0.99262077,,1.0067134,,15.348672
150,0.9933332,15.644507999999998,1.0,3020,0.11,12.206555,1.0,8.51293,12.318713,7.493608,17.165160999999998,1.0066655,12.084736999999999,8.578664999999999,151,15.644507999999998,12.287931,,9.350633608066618,8.473769,135.27562928199768,149.99331999999998,0.99262077,,1.0066693000000002,,15.360656
151,0.99337727,15.644507999999998,1.0,3040,0.11,12.247447,1.0,8.533429,12.306271,7.528612599999999,12.807780000000001,1.0066230999999999,12.0781355,8.578367,152,15.644507999999998,12.328557,,9.374487939600892,8.474164,136.70838594436646,150.99335,0.99262077,,1.006625,,15.343817999999999
152,0.99342096,15.644507999999998,1.0,3060,0.11,12.288206,1.0,8.5069,12.2937765,7.5755796,14.708075,1.006581,12.071579,8.577900999999999,153,15.644507999999998,12.369048,,9.343950368849015,8.474380499999999,139.1425940990448,151.99341,0.99262077,,1.006581,,15.339619
153,0.9934638000000001,15.644507999999998,1.0,3080,0.11,12.328827,1.0,8.531495,12.281564999999999,7.618839299999999,14.231005999999999,1.0065358,12.065063,8.5776,154,15.644507999999998,12.409407,,9.36732644640773,8.474752,140.53389453887942,152.99342,0.99262077,,1.0065387,,15.3323765
154,0.9935064,15.644507999999998,1.0,3100,0.11,12.369318,1.0,8.490961,12.269209,7.696173,19.599186,1.0064906999999998,12.058591999999999,8.577041,155,15.644507999999998,12.449635,,9.324873606546463,8.474858,142.59248876571658,153.99348,0.99262077,,1.0064964,,15.359863
155,0.9935483,15.644507999999998,1.0,3120,0.11,12.409673,1.0,8.523278999999999,12.257181,7.7244850000000005,12.106242,1.0064514,12.05216,8.576696,156,15.644507999999998,12.489736,,9.359372448705232,8.47517,144.01972150802612,154.99353,0.99262077,,1.0064541999999999,,15.338964
156,0.9935898999999999,15.644507999999998,1.0,3140,0.11,12.449902,1.0,8.549244,12.245438,7.7796389999999995,16.377317,1.0064082,12.045771,8.576521000000001,157,15.644507999999998,12.529706,,9.39027437884878,8.475647,145.70656085014343,155.9936,0.99262077,,1.006412,,15.345538000000001
157,0.9936304,15.644507999999998,1.0,3160,0.11,12.489997,1.0,8.500243,12.233492,7.8484364,18.64341,1.0063697,12.039421,8.576038,158,15.644507999999998,12.569548,,9.339597924789787,8.475802,146.9443929195404,156.9936,0.99262077,,1.0063716999999999,,15.366372
158,0.9936706,15.644507999999998,1.0,3180,0.11,12.529962,1.0,8.536184,12.221889,7.889639999999999,14.393432999999998,1.0063275,12.033113,8.575788000000001,159,15.644507999999998,12.609266,,9.376333026102426,8.476185000000001,148.46035265922546,157.99362,0.99262077,,1.0063313,,15.36021
159,0.99371064,15.644507999999998,1.0,3200,0.11,12.569806,1.0,8.540555,12.21042,7.929858,14.318292999999999,1.006291,12.026843,8.575567,160,15.644507999999998,12.648858,,9.378294223756294,8.476589,149.69924664497375,158.9937,0.99262077,,1.006291,,15.353659
160,0.9937497,15.644507999999998,1.0,3220,0.11,12.609517,1.0,8.523584,12.198955,7.972764,14.831443,1.0062488,12.020612,8.575244,161,15.644507999999998,12.688329,,9.365188321958426,8.476883,151.71964406967163,159.9937,0.99262077,,1.0062526,,15.350376999999998
