,Iteration,SqrtESSClassic,LQGsigma,MISE,LQGmu1,ReturnAbsMax,TimeElapsed,IWNorm1,IWFirstEpisode,ReturnMin,DenMISEMeanLog,LQGmu01,DenMISELogFirst,TimestepsSoFar,IWMin,IWNorm2,DenMISELogLast,IWMean,IWLastEpisode,IWMax,ReturnMax,URet,ReturnMean,ReturnStepMax,ReturnLastEpisode,target_sum_log_mean,Bound
355,356,3.9889120000000005,0.11,13.087397,0.001,17.251382999999997,3864.796580553055,462.08935999999994,1.058192e-20,,10.491035,7.724e-05,16.400995,7120,,115.84345,15.689519,1.2980038,1.8057582999999998e-11,37.142303000000005,17.251382999999997,17.081358586502212,14.000062,0.9999993,15.435894000000001,-162.24971000000002,13.5220585
356,357,1.6839098999999997,0.11,10.816741,-0.057,17.251382999999997,3883.294382810593,274.51044,0.00045088682,,10.480834,-0.006,16.39819,7140,,163.01967,6.599516,0.7689368000000001,2.1327592e-21,129.5452,17.251382999999997,10.455769099459266,13.98751,0.9999993,9.518815,-205.04355,11.846386
357,358,3.6968362,0.11,12.973196000000002,-0.089,17.251382999999997,3900.7462389469147,300.33667,2.864902,,10.4717,-0.009,16.395393,7160,,81.24154,7.5270224,0.83892924,3.9708178,38.34465,17.251382999999997,16.477174841017867,13.989937,0.9999993,14.856454999999999,-241.1738,13.4422
358,359,4.693005,0.11,15.507994,-0.155,17.251382999999997,3923.036097764969,340.92026,0.0066346237,,10.478365,-0.016,16.400576,7180,,72.64434,13.048038,0.9496386,0.0003815221,25.258343,17.251382999999997,17.326883641959924,13.994531,0.9999993,15.6391535,-332.42267000000004,15.877443
359,360,2.3117826,0.11,12.280987,-0.051,17.251382999999997,3943.2451677322388,315.53162000000003,3.090027e-05,,10.485906,-0.005,16.397812,7200,,136.48845,13.262157,0.8764767,1.7811103e-06,80.88391,17.251382999999997,17.993993458854927,14.000825,0.9999993,16.260347,-197.1139,13.030983
360,361,6.609623399999999,0.11,16.639963,-0.126,17.251382999999997,3964.264952421189,374.3817,3.4387217000000003,,10.453412,-0.013,16.395039,7220,,56.641914,-1.0583954,1.0370685,7.1387774e-08,11.935862,17.251382999999997,15.70655628027019,14.001270000000002,0.9999993,14.161739,-289.65612999999996,16.902282999999997
361,362,6.9112805999999996,0.11,16.353437,-0.112,17.251382999999997,3987.3036856651306,372.79703,10.588171,,10.46563,-0.011,16.401752,7240,,53.940369999999994,14.85016,1.0298260000000001,9.700262,10.588171,17.251382999999997,17.33870743676445,14.005835999999999,0.9999993,15.654075,-269.37143,16.604307000000002
362,363,2.2008212000000005,0.11,14.108007999999998,-0.061,17.251382999999997,4005.510375499725,356.08936,0.0018100865,,10.482897999999999,-0.006,16.427822,7260,,161.7984,16.71367,0.9809624,0.00015630916000000002,100.80787,17.251382999999997,17.3188129703257,14.010287,0.9999993,15.621629,-205.24477,14.895819
363,364,2.6481828999999997,0.11,13.905928,-0.053,17.251382999999997,4028.421897888184,355.07916,9.7348326e-05,,10.487247,-0.005,16.425076999999998,7280,,134.08408,12.169849000000001,0.9754921999999999,55.68063000000001,63.55587,17.251382999999997,16.596151084400635,14.013009,0.9999993,15.001268,-197.38945,14.560652
364,365,4.266958,0.11,13.452929500000002,-0.091,17.251382999999997,4049.3022017478943,316.28638,3.9857242,,10.493216499999999,-0.009,16.422333,7300,,74.12456,12.750694000000001,0.86653805,0.015092811000000001,31.853015999999997,17.251382999999997,15.653578300429633,14.013257000000001,0.9999993,14.103198,-239.61444,13.859268
365,366,4.8404245,0.11,15.758719000000001,-0.228,17.251382999999997,4064.8823702335358,344.20538,5.0470085999999995e-18,,10.497813,-0.023,16.430457999999998,7320,,71.11058,12.327778,0.94045186,3.903664e-30,20.672736999999998,17.251382999999997,16.47720900674229,14.015579,0.9999993,14.863037,-427.4528,16.116917
366,367,3.3913786,0.11,16.056297,-0.339,17.251382999999997,4084.6503279209137,346.97925,,,10.501027,-0.035,16.42773,7340,,102.31215,11.753842,0.94544756,1.8161268e-08,45.948112,17.251382999999997,18.06039586598736,14.021841,0.9999993,16.31348,-542.2039,16.567543
367,368,3.0703993,0.11,13.163110000000001,-0.05,17.251382999999997,4106.966578245163,344.84722999999997,1.9033474000000002e-05,,10.509071,-0.005,16.425009,7360,,112.31348,13.551103,0.93708485,1.0519587e-33,46.882335999999995,17.251382999999997,18.81452439095745,14.030037,0.9999993,17.038576000000003,-191.9641,13.727801000000001
368,369,4.6953783,0.11,15.8133545,-0.165,17.251382999999997,4125.906503677368,355.59583,0.00019548970000000002,,10.476173,-0.017,16.422295000000002,7380,,75.733154,-1.5254166,0.9636743000000001,1.7458195e-08,25.218918,17.251382999999997,16.96166884628259,14.033524,0.9999993,15.316204999999998,-338.57935,16.182617
369,370,2.802361,0.11,13.546389999999999,-0.06,17.251382999999997,4147.447158575058,345.81934,0.0015966068,,10.471993,-0.006,16.41959,7400,,123.402855,8.98431,0.93464684,1.1365168000000002e-05,62.760754000000006,17.251382999999997,17.69396958593057,14.038742999999998,0.9999993,15.964804,-201.06845,14.165092000000001
370,371,4.345857,0.11,15.538862,-0.09,17.251382999999997,4165.050097465515,374.47137000000004,3.1794302000000005,,10.469586999999999,-0.009,16.416895,7420,,86.167435,9.694649,1.0093569,13.894348,33.632263,17.251382999999997,16.09146530699928,14.040035000000001,0.9999993,14.518069,-233.59207,15.937823000000002
371,372,3.4603182999999995,0.11,16.216117999999998,-0.075,17.251382999999997,4187.225149393083,401.34787,0.18304648,,10.46688,-0.008,16.422735,7440,,115.985825,9.477922999999999,1.0788921,43.59055,70.13470500000001,17.251382999999997,17.065289098235084,14.043688000000001,0.9999993,15.399374,-215.90967,16.717178
372,373,3.27409,0.11,16.115913,-0.062,17.251382999999997,4209.942933320999,411.5325,0.0032389262,,10.466726,-0.006,16.420544,7460,,125.6937,10.374101,1.1033043,54.004227,54.004227,17.251382999999997,16.332207013147915,14.045561,0.9999993,14.742064000000001,-201.27591999999999,16.645473000000003
373,374,3.466424,0.11,12.835903,-0.053,17.251382999999997,4229.138016462326,336.56073,6.843891e-05,,10.459859,-0.005,16.417875,7480,,97.09161999999999,7.8460617,0.8998950000000001,24.546684,38.30178,17.251382999999997,16.567972185085516,14.047943,0.9999993,14.936465,-191.36084,13.3360815
374,375,3.9744593999999998,0.11,16.271503,-0.078,17.251382999999997,4250.677089929582,404.01666,0.3493708,,10.477667,-0.008,16.415205,7500,,101.65324,17.268703,1.0773778,0.004422914,44.090796999999995,17.251382999999997,13.990287613903993,14.044189999999999,0.9999993,12.640293,-217.02643999999998,16.707747
375,376,3.5841599000000004,0.11,15.074333,-0.061,17.251382999999997,4268.893454551697,388.11368,0.002008701,,10.487150999999999,-0.006,16.413473,7520,,108.28582,13.9995775,1.0322173000000001,13.011097,41.104206,17.251382999999997,16.70261756020611,14.046895999999998,0.9999993,15.061717999999999,-198.2218,15.558081
376,377,3.8104475,0.11,15.810351999999998,-0.063,17.251382999999997,4291.59601712227,405.55957,0.0046702003999999995,,10.493273,-0.006,16.410822,7540,,106.43358,12.800745,1.0757549,31.96616,39.36204,17.251382999999997,16.386695210228986,14.048851,0.9999993,14.784129,-199.98013,16.265371
377,378,4.3150487,0.11,16.861898,-0.077,17.251382999999997,4308.1062104702005,421.36584000000005,0.277452,,10.500722,-0.008,16.408185999999997,7560,,97.650314,13.269803,1.1147243999999998,24.892397,36.899048,17.251382999999997,17.354263458513017,14.053114,0.9999993,15.660457999999998,-214.05132000000003,17.263707999999998
378,379,4.989287,0.11,14.880459,-0.154,17.251382999999997,4329.842314720154,345.65042,0.0074131414,,10.5124,-0.016,16.406277,7580,,69.27852,14.842177,0.9120064,5.837632e-13,22.940022,17.251382999999997,16.349254709817618,14.054951,0.9999993,14.748276,-314.8816,15.227969
379,380,4.8093639999999995,0.11,15.705004,-0.235,17.251382999999997,4351.156431674957,355.7933,4.9755095000000005e-20,,10.517138000000001,-0.024,16.403662,7600,,73.97929,12.415389999999999,0.9362982,4.6036612e-07,20.366107999999997,17.251382999999997,17.79042775653581,14.060207,0.9999993,16.052849,-422.87285999999995,16.065516
380,381,6.3470059999999995,0.11,16.850458,-0.84,17.251382999999997,4373.147867202759,374.91463999999996,,,10.519042,-0.122,16.401032999999998,7620,,59.069527,11.32351,0.9840279000000001,,13.394801999999999,17.251382999999997,18.333421652296813,14.066811999999999,0.9999993,16.576157000000002,-676.35333,17.12363
381,382,5.0939775,0.11,17.50864,-0.918,17.251382999999997,4394.803540468216,391.6191,,,10.52714,-0.157,16.398413,7640,,76.878845,13.638847,1.0251809,2.285415,28.246218,17.251382999999997,18.749139796422828,14.074425,0.9999993,16.9753,-688.48505,17.849009
382,383,4.8705796999999995,0.11,16.957092000000003,-0.429,17.251382999999997,4415.347810506822,380.4596,,,10.536313999999999,-0.046,16.395798000000003,7660,,78.11381999999999,14.034379000000001,0.9933671000000001,4.2606508000000005e-13,19.62791,17.251382999999997,18.937723850191244,14.082478,0.9999993,17.158995,-581.15295,17.313072000000002
383,384,2.7186646,0.11,10.726013,0.205,17.251382999999997,4436.318369150162,465.92965999999996,,,10.540175,0.021,16.39319,7680,,171.3818,12.04392,1.2133585,,80.4389,17.251382999999997,18.829297279698,14.09021,0.9999993,17.051561,-272.2993,11.363764
384,385,2.8197124,0.11,8.709266,0.206,17.251382999999997,4454.0510206222525,379.45403999999996,,,10.473737,0.021,16.390589000000002,7700,,134.5719,-15.163584,0.9855949,1.6285026000000002e-27,61.452130000000004,17.251382999999997,9.965147230724208,14.077226999999999,0.9999993,9.091364,-273.8468,9.324162
385,386,2.3554797,0.11,8.756433,0.145,17.251382999999997,4468.9440116882315,378.02994,,,10.477221499999999,0.015,16.387995,7720,,160.48958000000002,11.887858999999999,0.9793521999999999,1.00125604e-07,87.39499,17.251382999999997,9.701469240375692,14.063639000000002,0.9999993,8.832711,-208.93364,9.492516
386,387,1.8058358,0.11,7.138336,0.181,17.251382999999997,4491.840554475784,311.4777,,,10.4818535,0.018,16.385407999999998,7740,,172.48395,12.365733,0.8048519000000001,0.08843744,152.01253,17.251382999999997,9.814932976666476,14.050391000000001,0.9999993,8.936724,-244.67006,8.098462
387,388,2.4797728,0.11,8.763753999999999,0.184,17.251382999999997,4513.400386810303,383.63208,,,10.4841175,0.019,16.382828,7760,,154.70453,11.635449000000001,0.9887425,80.333725,94.49840999999999,17.251382999999997,9.7422027282123,14.037039000000002,0.9999993,8.869622,-247.70187,9.462942
388,389,3.1089852000000002,0.11,10.362244,0.2,17.251382999999997,4532.6913084983835,455.71795999999995,,,10.497803999999999,0.02,16.380253,7780,,146.58093,15.888489000000002,1.1715114,30.005036999999998,58.43070600000001,17.251382999999997,9.73851704588124,14.023748000000001,0.9999993,8.867065,-264.27402,10.919927000000001
389,390,3.2175142999999995,0.11,10.755602,0.19,17.251382999999997,4552.185731172563,473.45215,,,10.513906,0.019,16.377685999999997,7800,,147.14842,16.670189,1.2139798000000002,53.396083999999995,56.28043,17.251382999999997,9.749263693806077,14.01055,0.9999993,8.876357,-252.15701,11.294474000000001
390,391,2.1794674,0.11,3.8636835,0.269,17.251382999999997,4575.891792297363,172.70113999999998,,,10.522402,0.028,16.375126,7820,,79.24006999999999,13.686561,0.44169090000000005,6.392206e-08,48.68315,17.251382999999997,9.734686889478699,13.997385999999999,0.9999993,8.863382000000001,-336.9406,4.659212
391,392,2.7428234000000002,0.11,7.695845599999999,0.052,17.251382999999997,4597.759415864945,329.92612,,,10.5185795,0.005,16.372572,7840,,120.28705,9.600292,0.8416483,,62.77961,17.251382999999997,9.594898472102829,13.983969,0.9999993,8.737919,-149.8463,8.327978
392,393,3.3892994,0.11,9.420494999999999,0.07,17.251382999999997,4619.24387383461,408.33374,,,10.495192,0.007,16.370024,7860,,120.47733000000001,1.5270755,1.0390172,30.57995,44.717693,17.251382999999997,9.944943154399002,13.971422,0.9999993,9.053274,-154.1143,9.9320545
393,394,3.2914891,0.11,10.757975,0.025,17.251382999999997,4641.195223569871,459.26635999999996,1.2560376e-31,,10.508979,0.003,16.367481,7880,,139.53148000000002,15.931767,1.1656506000000002,8.261166e-09,52.491005,17.251382999999997,9.951240838336947,13.958957,0.9999993,9.05985,-148.81017,11.284736
394,395,3.3427382000000003,0.11,9.01173,0.034,17.251382999999997,4662.454363822937,386.72656,6.291598e-36,,10.504945,0.003,16.364946,7900,,115.69155,8.806431,0.9790546,35.312084000000006,51.243522999999996,17.251382999999997,10.120943871725068,13.94694,0.9999993,9.212591,-147.60251,9.530416
395,396,3.6384027000000003,0.11,10.83975,0.029,17.251382999999997,4684.763298988342,465.2568,1.9099443e-33,,10.499083,0.003,16.36242,7920,,127.87392,8.243159,1.1748909,41.012924,42.699432,17.251382999999997,10.287511632251206,13.935387,0.9999993,9.371136,-147.5476,11.316286
396,397,3.7372386,0.11,9.554503,0.033,17.251382999999997,4705.690389871597,411.42938,2.6298928e-35,,10.503731,0.003,16.359896,7940,,110.08913999999999,12.217054,1.0363460999999998,26.538535999999997,39.808487,17.251382999999997,10.099721509081878,13.923434,0.9999993,9.190553999999999,-146.84944,10.018436
397,398,3.8581765,0.11,10.323669,0.024,17.251382999999997,4724.314210653305,444.38495,4.626755999999999e-31,,10.512172999999999,0.002,16.35738,7960,,115.18004599999999,13.863417000000002,1.1165451000000002,15.863229,40.382545,17.251382999999997,10.142984692793043,13.911663,0.9999993,9.238946,-147.34654,10.773060000000001
398,399,3.6084150999999998,0.11,9.530868,0.069,17.251382999999997,4745.510369062424,419.3715,,,10.520944,0.007,16.354872,7980,,116.22041000000002,13.933069,1.0510563999999998,0.0016974846,39.580246,17.251382999999997,10.01848974929597,13.8996525,0.9999993,9.119566,-151.4118,10.011364
399,400,3.8811004000000002,0.11,9.276878,0.023,17.251382999999997,4769.777473449707,400.89288,1.5239456999999999e-30,,10.521237,0.002,16.352367,8000,,103.29361,10.626823,1.0022322,0.0007973808,36.8182,17.251382999999997,10.053289077308747,13.8878,0.9999993,9.158693,-146.73979,9.723614999999999
400,401,2.5819185,0.11,6.8108130000000005,0.08,17.251382999999997,4796.0707161426535,301.81055,,,10.524230000000001,0.008,16.349870000000003,8020,,116.89391,11.749842,0.7526448,1.511785e-13,71.47796,17.251382999999997,10.281567609671805,13.876508,0.9999993,9.359211,-155.39902,7.482340299999999
401,402,3.7554357000000005,0.11,8.66761,0.064,17.251382999999997,4817.031522035599,383.7503,,,10.516297999999999,0.006,16.347382,8040,,102.185295,7.619403,0.9546028,1.6095552,38.037254,17.251382999999997,9.926477241955784,13.8644705,0.9999993,9.037527,-148.74472,9.129294999999999
402,403,4.896384200000001,0.11,17.21175,-0.408,17.251382999999997,4837.2923550605765,406.64587,,,10.529427,-0.043,16.344896,8060,,83.05024,15.882824,1.0090468000000001,,23.003201999999998,17.251382999999997,9.962080821596569,13.852573999999999,0.9999993,9.070199,-611.3386,17.565853
403,404,4.3796005,0.11,14.963017,-0.265,17.251382999999997,4862.892155170442,358.84912,9.824265499999999e-29,,10.465685,-0.027,16.342419,8080,,81.93649,-15.211754999999998,0.8882404,5.240478e-10,27.189781,17.251382999999997,18.37483583371125,13.859395999999998,0.9999993,16.608307,-486.06497,15.358904999999998
404,405,3.463147,0.11,10.763836999999999,0.193,17.251382999999997,4882.2335374355325,492.20355,,,10.447563,0.019,16.339947,8100,,142.1261,3.2562993,1.2153174,,47.764076,17.251382999999997,18.80141519841522,13.867216,0.9999993,17.027132,-251.61003,11.264488
405,406,3.1367732999999998,0.11,9.139773,0.186,17.251382999999997,4908.263007164002,418.6219,,,10.384742,0.019,16.33748,8120,,133.4562,-15.216694,1.0310884,1.1850216999999998e-16,59.20534,17.251382999999997,9.895152405576301,13.855284,0.9999993,9.022278,-243.6325,9.692516
406,407,3.360407,0.11,8.838814,0.188,17.251382999999997,4931.251733064652,405.97482,,,10.38977,0.019,16.33502,8140,,120.8112,12.448862,0.99748117,9.046028,45.109184,17.251382999999997,9.69918602881894,13.842937,0.9999993,8.830509,-244.98914,9.354772
407,408,3.578038,0.11,9.065068,0.188,17.251382999999997,4950.982177019119,417.45557,,,10.389421,0.019,16.332565,8160,,116.67164,10.290166000000001,1.0231754000000002,36.39186,39.166579999999996,17.251382999999997,9.728900955895453,13.830722,0.9999993,8.858699,-245.21722000000003,9.5496435
408,409,3.9402559,0.11,14.816792999999999,-0.06,17.251382999999997,4972.499665737152,415.3034,0.0013542654999999998,,10.402092999999999,-0.006,16.330118,8180,,105.40011000000001,15.586165,1.0154117,,35.687346999999995,17.251382999999997,9.76747223156167,13.81865,0.9999993,8.893713,-204.07594,15.256823
409,410,6.858764,0.11,17.019573,-0.126,17.251382999999997,4991.198301553726,435.41644,3.8082422999999994,,10.360337,-0.013,16.327679,8200,,63.483222999999995,-6.702524,1.0619913,3.656279e-11,12.650621000000001,17.251382999999997,15.664409349861733,13.819320999999999,0.9999993,14.093176000000001,-293.91033999999996,17.272364000000003
410,411,3.6461642,0.11,14.016213,-0.524,17.251382999999997,5013.88237953186,337.15875,,,10.375432,-0.058,16.334488,8220,,92.46944,16.512901,0.8203376,,45.128417999999996,17.251382999999997,17.75142929368489,13.824684,0.9999993,16.023903,-669.4553,14.4917345
411,412,5.529355000000001,0.11,15.528768,-0.773,17.251382999999997,5038.254175186157,373.56714,,,10.36458,-0.103,16.332058,8240,,67.56071,6.1073203000000005,0.90671635,1.5962603e-06,18.159378,17.251382999999997,18.618841403091558,13.832017,0.9999993,16.845373000000002,-713.8127400000001,15.842335999999998
412,413,5.1520567,0.11,16.765322,-0.928,17.251382999999997,5063.6124527454385,405.48877000000005,,,10.377073,-0.163,16.329634,8260,,78.704254,15.629638,0.9818129999999999,0.00013864214,29.205114000000002,17.251382999999997,18.922759103408747,13.840032,0.9999993,17.142393,-736.7547,17.101851999999997
413,414,5.3232803,0.11,18.281202,-0.982,17.251382999999997,5088.355831384659,445.58023,,,10.382956,-0.232,16.327215,8280,,83.70407,12.846371000000001,1.0762806999999999,0.37708575,20.13446,17.251382999999997,18.83391615608989,13.847812,0.9999993,17.06094,-754.9043,18.606908999999998
414,415,4.702760700000001,0.11,17.081885999999997,-0.961,17.251382999999997,5109.125699520111,416.11133,,,10.39456,-0.193,16.324802,8300,,88.48235,15.140757999999998,1.0026779000000001,0.23162645,31.28495,17.251382999999997,18.66904720716281,13.855196,0.9999993,16.91272,-742.4681,17.450570000000003
