,LQGmu1,DenMISELogFirst,ReturnMean,ReturnMin,Bound,target_sum_log_mean,IWLastEpisode,TimestepsSoFar,ReturnLastEpisode,ReturnMax,DenMISELogLast,IWNorm1,MISE,TimeElapsed,IWMin,DenMISEMeanLog,URet,LQGmu01,IWNorm2,IWMax,LQGsigma,SqrtESSClassic,ReturnAbsMax,IWFirstEpisode,IWMean,ReturnStepMax,Iteration
363,-1.0,12.709022500000001,16.48921,,19.366568,-68.92974,1.1269377,7280,16.524689000000002,17.212702,9.055453,362.87307999999996,16.488888,3073.4504776000977,,14.674149,18.240309267559727,-1.0,20.222126,1.126941,0.11,17.944359,17.212702,,0.9969041,0.9999909,364
364,-1.0,12.706278999999999,16.489359,,19.362274,-68.694016,1.1265455,7300,16.543062,17.212702,16.989721,363.87344,16.489054,3087.661865234375,,14.680482000000001,18.25354432384647,-1.0,20.246462,1.1265477,0.11,17.972198000000002,17.212702,,0.99691355,0.9999909,365
365,-1.0,12.703544,16.489439,,19.357931,-68.47239,1.1261513,7320,16.519066,17.212702,12.301975,364.87384,16.489147,3106.460485935211,,14.673978,18.226770796184027,-1.0,20.270770000000002,1.1261588,0.11,18.0,17.212702,,0.9969231,0.9999909,366
366,-1.0,12.700814,16.489468,,19.353545999999998,-68.27881,1.125768,7340,16.49995,17.212702,2.4546227000000003,365.8742,16.489179999999998,3130.1263506412506,,14.640672,18.198445822496694,-1.0,20.295052,1.1257722,0.11,18.027754,17.212702,,0.99693245,0.9999909,367
367,-1.0,12.698093,16.489535999999998,,19.34923,-68.03424,1.1253792999999999,7360,16.51526,17.212702,21.602009,366.8746,16.48926,3146.119824886322,,14.659579,18.221944897393307,-1.0,20.319305,1.1253879,0.11,18.05547,17.212702,,0.99694186,0.9999909,368
368,-1.0,12.69538,16.489338,,19.344627,-67.83651,1.1250043,7380,16.415737,17.212702,4.811735,367.875,16.489035,3162.9735455513,,14.632883999999999,18.109963217960363,-1.0,20.343534,1.125006,0.11,18.083141,17.212702,,0.9969511999999999,0.9999909,369
369,-1.0,12.692674,16.489256,,19.34018,-67.60464,1.1246219,7400,16.458563,17.212702,17.841557,368.87537000000003,16.488941,3187.2998678684235,,14.641546,18.167281931139744,-1.0,20.367732999999998,1.1246261999999998,0.11,18.110771,17.212702,,0.99696046,0.9999909,370
370,-1.0,12.689975,16.489674,,19.336317,-67.37805,1.1242486999999999,7420,16.644904999999998,17.212702,16.339370000000002,369.8758,16.489416000000002,3209.316747188568,,14.646116000000001,18.35761306972212,-1.0,20.39191,1.1242486999999999,0.11,18.138360000000002,17.212702,,0.9969698,0.9999909,371
371,-1.0,12.687283,16.490032,,19.332403,-67.145485,1.1238714,7440,16.622917,17.212702,19.021573999999998,370.8761,16.489819,3230.6850147247314,,14.657867000000001,18.338768573179287,-1.0,20.41606,1.1238714,0.11,18.1659,17.212702,,0.99697876,0.9999909,372
372,-1.0,12.684598,16.489786,,19.327831,-66.93006,1.1234984,7460,16.398514000000002,17.212702,13.087466000000001,371.87653,16.489544,3248.225983142853,,14.65365,18.098745334292538,-1.0,20.440182,1.1234984,0.11,18.193405,17.212702,,0.9969879999999999,0.9999909,373
373,-1.0,12.681921,16.490068,,19.32387,-66.70451,1.1231235000000002,7480,16.595043,17.212702,17.309969,372.87692000000004,16.48986,3265.763257265091,,14.660744000000001,18.30252939944112,-1.0,20.464277,1.1231278,0.11,18.22087,17.212702,,0.9969971,0.9999909,374
374,-1.0,12.679250999999999,16.490126,,19.319677,-66.48437,1.1227541,7500,16.511784,17.212702,15.736791,373.87732,16.489926999999998,3283.163876056671,,14.663604000000001,18.21619137583657,-1.0,20.48835,1.1227595,0.11,18.24829,17.212702,,0.9970062,0.9999909,375
375,-1.0,12.676587,16.490322,,19.315659,-66.25050999999999,1.1223889999999999,7520,16.564037,17.212702,21.328184,374.87762000000004,16.490147,3303.42196059227,,14.681320999999999,18.27219013254181,-1.0,20.51239,1.1223933000000001,0.11,18.275667000000002,17.212702,,0.99701494,0.9999909,376
376,-1.0,12.673931,16.490297,,19.311410000000002,-66.02428,1.1220273,7540,16.480320000000003,17.212702,18.926413,375.87800000000004,16.49012,3324.019479990005,,14.692572,18.176816643980207,-1.0,20.53641,1.1220294,0.11,18.303005,17.212702,,0.9970238000000001,0.9999909,377
377,-1.0,12.671283,16.490461,,19.307394,-65.81124,1.1216602,7560,16.553085,17.212702,14.3891535,376.87836,16.490305,3344.1725194454193,,14.691760999999998,18.264825354042564,-1.0,20.5604,1.1216677,0.11,18.330303,17.212702,,0.9970326999999999,0.9999909,378
378,-1.0,12.66864,16.490545,,19.303304999999998,-65.59506,1.1212977,7580,16.522135000000002,17.212702,16.00637,377.87872000000004,16.490398000000003,3366.537425279617,,14.695222,18.225492778343877,-1.0,20.584366,1.1213073999999998,0.11,18.35756,17.212702,,0.99704146,0.9999909,379
379,-1.0,12.666005,16.490795000000002,,19.299421,-65.37626,1.1209448999999998,7600,16.585079999999998,17.212702,17.433076999999997,378.8791,16.490679,3388.603003025055,,14.702418,18.295026903832664,-1.0,20.608304999999998,1.1209491000000003,0.11,18.384777,17.212702,,0.9970502,0.9999909,380
380,-1.0,12.663377,16.490849,,19.295338,-65.18030999999999,1.120588,7620,16.511305,17.212702,9.164682,379.87942999999996,16.49074,3407.1933104991913,,14.687873999999999,18.216335396809797,-1.0,20.63222,1.1205943,0.11,18.411951000000002,17.212702,,0.99705887,0.9999909,381
381,-1.0,12.660756,16.491116,,19.291508,-64.97211,1.1202332,7640,16.593245,17.212702,14.241278,380.87982,16.491039999999998,3428.021135568619,,14.686697,18.299981323963376,-1.0,20.656107000000002,1.1202396000000001,0.11,18.43909,17.212702,,0.9970675999999999,0.9999909,382
382,-1.0,12.658141,16.491213000000002,,19.28751,-64.75854,1.119885,7660,16.528631,17.212702,16.71121,381.88013,16.49115,3449.207297563553,,14.691977,18.238518764043047,-1.0,20.67997,1.1198893,0.11,18.466185,17.212702,,0.99707603,0.9999909,383
383,-1.0,12.655534,16.491632,,19.283886,-64.54576999999999,1.1195304,7680,16.652279,17.212702,16.831863000000002,382.8805,16.491617,3468.807350873947,,14.69754,18.370956966762083,-1.0,20.703804,1.1195389,0.11,18.493244,17.212702,,0.9970846,0.9999909,384
384,-1.0,12.652933,16.491795,,19.279995,-64.32649,1.1191866000000001,7700,16.553593,17.212702,19.765455,383.8808,16.491798,3490.5281302928925,,14.710695999999999,18.265345700575708,-1.0,20.727615,1.1191909,0.11,18.520258,17.212702,,0.99709296,0.9999909,385
385,-1.0,12.650339,16.491879,,19.276032999999998,-64.10992399999999,1.1188388,7720,16.523994000000002,17.212702,19.15436,384.8812,16.491894,3514.1727633476257,,14.7222,18.228830041109983,-1.0,20.751402,1.1188452,0.11,18.547237,17.212702,,0.99710155,0.9999909,386
386,-1.0,12.647752,16.491785,,19.27189,-63.897923,1.1184931,7740,16.455702,17.212702,17.823180999999998,385.88153,16.491789,3539.71674990654,,14.730204999999998,18.157726535738302,-1.0,20.77516,1.1185017,0.11,18.574179,17.212702,,0.9971099,0.9999909,387
387,-1.0,12.645171000000001,16.491997,,19.268103,-63.688774,1.1181561000000002,7760,16.573479000000003,17.212702,17.140455,386.8818,16.492022,3559.050257921219,,14.736410000000001,18.282964563271424,-1.0,20.798897,1.1181603999999998,0.11,18.601074,17.212702,,0.99711806,0.9999909,388
388,-1.0,12.642597,16.492248999999997,,19.264385,-63.480965000000005,1.1178106,7780,16.59,17.212702,17.036453,387.8822,16.492306,3579.250213861465,,14.742315,18.295306659612283,-1.0,20.822607,1.1178213,0.11,18.627937,17.212702,,0.99712646,0.9999909,389
389,-1.0,12.64003,16.492504,,19.260683,-63.281876000000004,1.117476,7800,16.59254,17.212702,14.052835,388.88257000000004,16.49259,3597.155913591385,,14.74054,18.30708436653553,-1.0,20.846292000000002,1.1174845,0.11,18.654757999999998,17.212702,,0.9971348,0.9999909,390
390,-1.0,12.637469,16.492466,,19.256672000000002,-63.075867,1.1171392,7820,16.477697,17.212702,17.15748,389.88284,16.492548,3618.888056993485,,14.746713,18.181446080154867,-1.0,20.869951,1.1171478000000001,0.11,18.681541,17.212702,,0.9971428,0.9999909,391
391,-1.0,12.634914,16.492542,,19.252807999999998,-62.895885,1.1168096,7840,16.522474,17.212702,7.367185000000001,390.88315,16.492634,3636.5500962734222,,14.727879999999999,18.228584175898455,-1.0,20.893585,1.1168154,0.11,18.708284,17.212702,,0.9971509,0.9999909,392
392,-1.0,12.632367,16.492817000000002,,19.24918,-62.688736,1.1164768,7860,16.599864999999998,17.212702,18.40294,391.88354,16.49294,3653.187492609024,,14.737223,18.30904494920307,-1.0,20.917194,1.1164832,0.11,18.734995,17.212702,,0.9971591000000001,0.9999909,393
393,-1.0,12.629826,16.492842,,19.245287,-62.48885,1.1161447,7880,16.503014,17.212702,15.955526,392.88388,16.492967999999998,3668.963504314423,,14.740309,18.207448915896688,-1.0,20.940779,1.1161531,0.11,18.761665,17.212702,,0.9971671999999999,0.9999909,394
394,-1.0,12.627291,16.492882,,19.241429999999998,-62.281715000000005,1.1158211,7900,16.508379,17.212702,19.220758,393.88422,16.493011,3690.224296569824,,14.751641000000001,18.214725724158832,-1.0,20.96434,1.1158253,0.11,18.788296,17.212702,,0.9971752,0.9999909,395
395,-1.0,12.624763,16.49315,,19.237844,-62.083675,1.1154933999999999,7920,16.599342,17.212702,16.034266,394.88446,16.493309,3709.7857823371887,,14.754875,18.30909691919296,-1.0,20.987873,1.1154997,0.11,18.814885999999998,17.212702,,0.99718297,0.9999909,396
396,-1.0,12.62224,16.493206,,19.234037,-61.876278000000006,1.1151657,7940,16.515303,17.212702,20.143127,395.88482999999997,16.493372,3733.024661302567,,14.76844,18.219370193622378,-1.0,21.011385,1.1151743,0.11,18.841444,17.212702,,0.9971909999999999,0.9999909,397
397,-1.0,12.619724,16.493161999999998,,19.230139,-61.686214,1.1148458,7960,16.475756,17.212702,13.659944,396.88513,16.493323999999998,3752.223594665527,,14.765647,18.18184527705681,-1.0,21.034872,1.114851,0.11,18.86796,17.212702,,0.9971988000000002,0.9999909,398
398,-1.0,12.617215,16.492967999999998,,19.226086,-61.49207,1.1145257,7980,16.416096,17.212702,15.670092000000002,397.88547,16.493107000000002,3774.27028799057,,14.767906,18.118387907538224,-1.0,21.058332,1.114531,0.11,18.894444,17.212702,,0.9972066999999999,0.9999909,399
399,-1.0,12.614711999999999,16.4932,,19.222523000000002,-61.300630000000005,1.1142069,8000,16.585964,17.212702,14.975154999999999,398.8858,16.493364,3797.1502265930176,,14.768416,18.29954878554252,-1.0,21.081768,1.1142112,0.11,18.920889000000003,17.212702,,0.9972145,0.9999909,400
400,-1.0,12.612214999999999,16.493488,,19.21904,-61.102478000000005,1.113884,8020,16.608608,17.212702,18.050854,399.8861,16.493685,3816.8965733051296,,14.776596,18.31934498941247,-1.0,21.105179999999997,1.1138946,0.11,18.947295999999998,17.212702,,0.99722224,0.9999909,401
401,-1.0,12.609725,16.493181,,19.214909,-60.914005,1.1135749,8040,16.369514000000002,17.212702,14.555232,400.88644,16.493341,3839.8086879253387,,14.776036999999999,18.069126874604454,-1.0,21.12857,1.1135801,0.11,18.973665,17.212702,,0.99722993,0.9999909,402
402,-1.0,12.60724,16.493433,,19.211416,-60.72095,1.1132574,8060,16.594534,17.212702,16.780329000000002,401.88672,16.493622,3862.080436468125,,14.781004000000001,18.304943484571787,-1.0,21.151936,1.1132659,0.11,18.999998,17.212702,,0.9972375,0.9999909,403
403,-1.0,12.604762,16.493608,,19.207855,-60.5312,1.1129463,8080,16.564695,17.212702,15.830172,402.88699999999994,16.493816,3891.57492685318,,14.783593,18.26689396357042,-1.0,21.175272,1.1129538,0.11,19.026297,17.212702,,0.997245,0.9999909,404
404,-1.0,12.602289,16.49382,,19.20435,-60.344986,1.1126406,8100,16.579117,17.212702,14.778782999999999,403.88736,16.494051000000002,3914.1636624336243,,14.783577,18.291283091402022,-1.0,21.19859,1.1126438,0.11,19.052559,17.212702,,0.99725276,0.9999909,405
405,-1.0,12.599822999999999,16.494003,,19.200827,-60.17018,1.1123235,8120,16.568413,17.212702,10.520241,404.88763,16.494255,3938.552018165589,,14.773067000000001,18.27552115390809,-1.0,21.22188,1.112334,0.11,19.078782999999998,17.212702,,0.99726015,0.9999909,406
406,-1.0,12.597363,16.493942,,19.197046,-59.990840000000006,1.1120253999999998,8140,16.468868,17.212702,12.715947,405.88794,16.494184,3956.7917635440826,,14.768004999999999,18.168229182077738,-1.0,21.245148,1.1120286,0.11,19.10497,17.212702,,0.99726766,0.9999909,407
407,-1.0,12.59491,16.49404,,19.193459,-59.81827,1.111721,8160,16.533527,17.212702,10.310925,406.88824,16.494291,3979.974531888962,,14.757075,18.247580774057017,-1.0,21.268393,1.1117232,0.11,19.131123000000002,17.212702,,0.9972751,0.9999909,408
408,-1.0,12.592462,16.494139,,19.189892,-59.633015,1.1114084,8180,16.535358,17.212702,15.845372,407.88855,16.494404,4002.7059047222137,,14.759729,18.24497576129832,-1.0,21.291609,1.1114190000000002,0.11,19.157244,17.212702,,0.9972825000000001,0.9999909,409
409,-1.0,12.590019,16.494177,,19.186268,-59.44769,1.1111149,8200,16.50928,17.212702,16.245176,408.88892000000004,16.494446,4030.394997119904,,14.763345000000001,18.2152583342567,-1.0,21.314808,1.1111169,0.11,19.183327,17.212702,,0.99729,0.9999909,410
410,-1.0,12.587584,16.494118,,19.18255,-59.250664,1.1108097,8220,16.469476999999998,17.212702,21.42393,409.88916,16.494379000000002,4050.671737909317,,14.779542999999999,18.1745299699895,-1.0,21.337976,1.110816,0.11,19.209373,17.212702,,0.9972972,0.9999909,411
411,-1.0,12.585154,16.494392,,19.17922,-59.064926,1.110511,8240,16.607135999999997,17.212702,17.168587,410.88947,16.494682,4069.4584732055664,,14.785333999999999,18.320840639656996,-1.0,21.361128,1.1105174,0.11,19.235382,17.212702,,0.9973045,0.9999909,412
412,-1.0,12.582728999999999,16.494543,,19.175766,-58.87229,1.1102166,8260,16.556701999999998,17.212702,20.389426999999998,411.8898,16.494848,4090.150132894516,,14.798897,18.268605480922503,-1.0,21.384253,1.1102208,0.11,19.26136,17.212702,,0.9973119,0.9999909,413
413,-1.0,12.580311,16.494606,,19.17223,-58.712524,1.1099218000000002,8280,16.520945,17.212702,7.167178599999999,412.89,16.494919,4115.286409854889,,14.7804575,18.229304998410193,-1.0,21.407352,1.1099266,0.11,19.2873,17.212702,,0.99731886,0.9999909,414
414,-1.0,12.577898,16.494642000000002,,19.168678,-58.536533,1.1096258999999997,8300,16.509895,17.212702,14.218572,413.89038,16.494958999999998,4138.691735267639,,14.779095000000002,18.21322742939173,-1.0,21.430429999999998,1.1096323000000001,0.11,19.31321,17.212702,,0.9973261999999998,0.9999909,415
415,-1.0,12.575491,16.494626999999998,,19.165085,-58.35482,1.1093297,8320,16.488224,17.212702,16.951216,414.8907,16.494942,4159.038847923279,,14.784310000000001,18.194106208712302,-1.0,21.453485,1.1093403,0.11,19.33908,17.212702,,0.9973334,0.9999909,416
416,-1.0,12.573091,16.49484,,19.161757,-58.166904,1.1090399,8340,16.583584,17.212702,19.903263,415.89096,16.495176,4179.096867799759,,14.796581,18.299126151441907,-1.0,21.476517,1.1090483999999998,0.11,19.364918,17.212702,,0.99734044,0.9999909,417
417,-1.0,12.570694999999999,16.495016,,19.158405,-57.994514,1.1087586,8360,16.568844,17.212702,13.790045000000001,416.89124,16.495373,4199.9749562740335,,14.794165,18.282442988493255,-1.0,21.499525,1.1087596000000002,0.11,19.390718,17.212702,,0.9973475,0.9999909,418
418,-1.0,12.568306,16.495022,,19.154875,-57.80605,1.1084646,8380,16.496853,17.212702,20.870504,417.8915,16.495376999999998,4225.3993248939505,,14.8086605,18.19411979344794,-1.0,21.52251,1.1084709,0.11,19.416485,17.212702,,0.99735445,0.9999909,419
419,-1.0,12.565922,16.49511,,19.151451,-57.62965,1.1081835,8400,16.532367999999998,17.212702,16.1762,418.8918,16.495473999999998,4251.228097200395,,14.811910000000001,18.24300502607105,-1.0,21.54547,1.1081855,0.11,19.442223000000002,17.212702,,0.9973615,0.9999909,420
420,-1.0,12.563543,16.495504,,19.14838,-57.447605,1.1078981,8420,16.66102,17.212702,18.909433,419.89212000000003,16.495909,4274.265743017198,,14.821636999999999,18.37365331326384,-1.0,21.568409,1.1079003,0.11,19.467922,17.212702,,0.99736845,0.9999909,421
421,-1.0,12.561172000000001,16.495749,,19.145157,-57.29173,1.1076097,8440,16.598323999999998,17.212702,8.2309065,420.8924,16.496178,4298.0446639060965,,14.806010999999998,18.317658800543946,-1.0,21.591324,1.1076171000000001,0.11,19.49359,17.212702,,0.99737537,0.9999909,422
422,-1.0,12.558804499999999,16.495607,,19.14152,-57.141631999999994,1.1073251,8460,16.436208999999998,17.212702,6.096548,421.89264000000003,16.49602,4319.748906850815,,14.785414999999999,18.14251699807341,-1.0,21.614216,1.1073362,0.11,19.51922,17.212702,,0.9973820999999999,0.9999909,423
423,-1.0,12.556443,16.49556,,19.138004000000002,-56.99876,1.1070461,8480,16.47513,17.212702,3.3353705000000002,422.89294,16.495967999999998,4346.99978017807,,14.758404999999998,18.171452021204825,-1.0,21.637087,1.1070553,0.11,19.544819,17.212702,,0.997389,0.9999909,424
424,-1.0,12.554088,16.495855,,19.134876000000002,-56.830180000000006,1.1067735,8500,16.621225,17.212702,14.546265,423.89325,16.496292,4368.643041610718,,14.757897,18.337960494279393,-1.0,21.659933,1.1067767,0.11,19.570385,17.212702,,0.9973959000000001,0.9999909,425
425,-1.0,12.551737,16.495981,,19.131577,-56.673182999999995,1.1064906,8520,16.549513,17.212702,9.9488125,424.8935,16.49643,4395.073885679245,,14.746603,18.25462110328388,-1.0,21.682756,1.1065001,0.11,19.595917,17.212702,,0.99740255,0.9999909,426
426,-1.0,12.549392999999998,16.496057999999998,,19.128232999999998,-56.500175,1.1062195,8540,16.528175,17.212702,17.099804000000002,425.89377,16.496510999999998,4418.198064804077,,14.752107,18.233182899244767,-1.0,21.705555,1.1062237,0.11,19.621418,17.212702,,0.9974093,0.9999909,427
427,-1.0,12.547053,16.496086,,19.124855,-56.333259999999996,1.1059389,8560,16.50879,17.212702,14.838888,426.89404,16.496544,4443.5644998550415,,14.752303,18.213512980541147,-1.0,21.728333,1.1059493999999999,0.11,19.646885,17.212702,,0.99741596,0.9999909,428
428,-1.0,12.54472,16.496214000000002,,19.121595000000003,-56.167545,1.1056678,8580,16.550371,17.212702,14.657134,427.89432,16.496682999999997,4468.8357882499695,,14.752076,18.25968578363261,-1.0,21.751091,1.1056774,0.11,19.672316,17.212702,,0.99742264,0.9999909,429
429,-1.0,12.542392,16.496270000000003,,19.118270000000003,-55.98866700000001,1.105399,8600,16.519938,17.212702,20.650331,428.8946,16.496744,4490.6087107658395,,14.765785999999999,18.232188333054268,-1.0,21.773825,1.1054053,0.11,19.697716,17.212702,,0.9974293,0.9999909,430
430,-1.0,12.540069,16.496267,,19.114898999999998,-55.838676,1.1051334,8620,16.49654,17.212702,8.557824,429.8949,16.496742,4513.9340341091165,,14.751378,18.205814819731348,-1.0,21.796535000000002,1.1051345,0.11,19.723083,17.212702,,0.9974359,0.9999909,431
431,-1.0,12.537751,16.496168,,19.111427,-55.67354,1.1048563,8640,16.453295,17.212702,15.400419,430.89514,16.49663,4539.566889047624,,14.752873000000001,18.16004122661467,-1.0,21.81922,1.1048658000000002,0.11,19.74842,17.212702,,0.9974424999999999,0.9999909,432
432,-1.0,12.535439,16.496270000000003,,19.108187,-55.517993999999995,1.1045928,8660,16.539182999999998,17.212702,11.578591000000001,431.8954,16.496737,4566.370433568954,,14.745536999999999,18.24784496472157,-1.0,21.841885,1.1045982,0.11,19.773723999999998,17.212702,,0.9974489,0.9999909,433
433,-1.0,12.533133,16.49619,,19.104769,-55.35355,1.1043233000000001,8680,16.461681,17.212702,15.750274,432.8957,16.49665,4586.784335851668,,14.747845000000002,18.16839638705552,-1.0,21.864532,1.1043326999999998,0.11,19.798992000000002,17.212702,,0.99745554,0.9999909,434
434,-1.0,12.53083,16.49641,,19.101689999999998,-55.185745,1.1040632,8700,16.59248,17.212702,17.54416,433.89594000000005,16.496893,4609.9432542324075,,14.754266000000001,18.29631452489553,-1.0,21.887154000000002,1.1040673,0.11,19.824228,17.212702,,0.9974619,0.9999909,435
