,TimestepsSoFar,DenMISELogLast,DenMISEMeanLog,Iteration,URet,IWMin,ReturnMax,LQGmu01,IWMax,ReturnStepMax,IWNorm2,DenMISELogFirst,SqrtESSClassic,target_sum_log_mean,Bound,IWLastEpisode,IWNorm1,IWMean,ReturnMean,TimeElapsed,IWFirstEpisode,ReturnMin,MISE,LQGmu1,ReturnLastEpisode,ReturnAbsMax,LQGsigma
909,18200,14.357997,15.657720999999999,910,9.388659838891892,,15.807039999999999,1.0,1.0044290999999999,0.99233466,30.216036,7.971252400000001,30.083227,10.830413,8.570338000000001,1.0044205,908.99585,0.99889654,8.557188,20497.773996591568,,,8.5175295,1.0,8.546944,15.807039999999999,0.11
910,18220,11.066977,15.652679999999998,911,9.383972742454189,,15.807039999999999,1.0,1.0044234,0.99233466,30.23258,7.970154300000001,30.099840000000004,10.830678,8.570333999999999,1.004408,909.99585,0.99889773,8.55717,20539.136595726013,,,8.517553999999999,1.0,8.540358,15.807039999999999,0.11
911,18240,20.192339,15.657657,912,9.408138017941557,,15.807039999999999,1.0,1.0044196,0.99233466,30.249115000000003,7.969057,30.116451,10.840948,8.570358,1.0044137,910.9960000000001,0.9988991,8.557179,20576.9089372158,,,8.517608000000001,1.0,8.565448,15.807039999999999,0.11
912,18260,13.444382999999998,15.655231,913,9.311529857001895,,15.807039999999999,1.0,1.0044137,0.99233466,30.26564,7.9679613,30.133046999999998,10.843803999999999,8.570286,1.0043956,911.9960000000001,0.9989003000000001,8.557093,20620.20877790451,,,8.517564,1.0,8.478795,15.807039999999999,0.11
913,18280,16.9932,15.656694,914,9.374044770285687,,15.807039999999999,1.0,1.004409,0.99233466,30.282154,7.966866499999999,30.149633,10.850536,8.570274000000001,1.0043908000000001,912.99585,0.99890137,8.557068,20661.93993711472,,,8.517582,1.0,8.533866999999999,15.807039999999999,0.11
914,18300,18.120855,15.659385999999998,915,9.365117672357524,,15.807039999999999,1.0,1.0044042,0.99233466,30.298662,7.9657729999999995,30.166211999999998,10.858487,8.570253999999998,1.004385,913.99585,0.99890256,8.557033,20702.51304888725,,,8.5175905,1.0,8.524847,15.807039999999999,0.11
915,18320,17.943165,15.661876999999999,916,9.409793086775618,,15.807039999999999,1.0,1.0043994,0.99233466,30.315163000000002,7.964681,30.182777,10.866227,8.570282,1.0043889000000001,914.9958,0.9989037000000001,8.557046000000001,20745.734968662262,,,8.517647,1.0,8.569085000000001,15.807039999999999,0.11
916,18340,15.333931,15.661519,917,9.336328677472245,,15.807039999999999,1.0,1.0043947,0.99233466,30.33165,7.9635897,30.199331,10.871103,8.570233,1.0043869,915.99554,0.99890465,8.556985000000001,20791.584916830063,,,8.517628,1.0,8.500539999999999,15.807039999999999,0.11
917,18360,19.049091,15.665207999999998,918,9.388304324596783,,15.807039999999999,1.0,1.0043898999999998,0.99233466,30.348127,7.9625,30.215883,10.880017,8.57024,1.0043659,916.9955,0.9989058000000001,8.556975,20827.903662204742,,,8.517663,1.0,8.549496000000001,15.807039999999999,0.11
918,18380,18.931353,15.668760999999998,919,9.397061331362275,,15.807039999999999,1.0,1.004385,0.99233466,30.364595,7.961411,30.232433,10.8887825,8.570253999999998,1.0043697,917.9956,0.9989070999999999,8.556975,20866.73901605606,,,8.517706,1.0,8.556424,15.807039999999999,0.11
919,18400,18.08016,15.671381,920,9.430180754375607,,15.807039999999999,1.0,1.0043802,0.99233466,30.381054,7.960324000000001,30.248967999999998,10.896604,8.570299,1.0043659,918.99554,0.9989082,8.557006,20911.53753185272,,,8.517778999999999,1.0,8.585432,15.807039999999999,0.11
920,18420,19.126155999999998,15.675131,921,9.358940345632208,,15.807039999999999,1.0,1.0043754999999999,0.99233466,30.397505,7.959237,30.265490999999997,10.905544,8.570276,1.0043697,919.9954,0.99890924,8.556969,20951.826990365986,,,8.517785,1.0,8.521917,15.807039999999999,0.11
921,18440,11.40813,15.670501999999999,922,9.40749655591808,,15.807039999999999,1.0,1.0043716,0.99233466,30.413947999999998,7.958152,30.282004999999998,10.906094,8.570298,1.004365,920.99536,0.99891037,8.556977,20997.9164147377,,,8.517836,1.0,8.564726,15.807039999999999,0.11
922,18460,17.826628,15.672835999999998,923,9.36423255619995,,15.807039999999999,1.0,1.0043659,0.99233466,30.430382,7.957068,30.298509999999997,10.913597,8.570279,1.0043582,921.9952400000001,0.99891144,8.556944,21030.44199705124,,,8.517845,1.0,8.5266,15.807039999999999,0.11
923,18480,11.486674,15.668304000000001,924,9.339048864269794,,15.807039999999999,1.0,1.0043620999999998,0.99233466,30.44681,7.955985000000001,30.315006,10.914221000000001,8.570231,1.0043544,922.9952400000001,0.9989126,8.556883000000001,21076.34815812111,,,8.517826,1.0,8.500748,15.807039999999999,0.11
924,18500,14.18951,15.666706,925,9.32246929910337,,15.807039999999999,1.0,1.0043563,0.99233466,30.463226000000002,7.954903599999999,30.331495,10.917766,8.5701685,1.0043514999999998,923.9952,0.9989136999999999,8.556806,21125.45113825798,,,8.517792,1.0,8.485649,15.807039999999999,0.11
925,18520,18.718657,15.670001000000001,926,9.393843861073018,,15.807039999999999,1.0,1.0043525,0.99233466,30.479637,7.953823,30.347975,10.926197,8.570179,1.0043294,924.9952400000001,0.99891496,8.556803,21166.238664865494,,,8.517831,1.0,8.554219,15.807039999999999,0.11
926,18540,13.0736265,15.667198999999998,927,9.37168915757725,,15.807039999999999,1.0,1.0043467,0.99233466,30.496037,7.9527434999999995,30.364445,10.928517,8.570166,1.0043381,925.9952400000001,0.9989161,8.556775,21209.879700899124,,,8.517846,1.0,8.530935000000001,15.807039999999999,0.11
927,18560,17.929031,15.669634,928,9.405627422323327,,15.807039999999999,1.0,1.0043429,0.99233466,30.51243,7.951665400000001,30.380905,10.936065,8.570184,1.0043199,926.9952400000001,0.9989173000000001,8.556780999999999,21253.269684553143,,,8.517892,1.0,8.561836999999999,15.807039999999999,0.11
928,18580,18.833961,15.673038,929,9.375512313196204,,15.807039999999999,1.0,1.0043381,0.99233466,30.528809999999996,7.9505887,30.397364000000003,10.944572,8.570172999999999,1.0043275,927.99536,0.9989186,8.556757000000001,21293.519243717194,,,8.51791,1.0,8.534391000000001,15.807039999999999,0.11
929,18600,15.429453,15.672775,930,9.408331771226944,,15.807039999999999,1.0,1.0043334000000002,0.99233466,30.545187,7.9495125,30.413801,10.949399,8.570196000000001,1.0043256,928.9952400000001,0.9989196,8.5567665,21333.0120985508,,,8.5179615,1.0,8.565439999999999,15.807039999999999,0.11
930,18620,13.359313,15.670289000000002,931,9.372094218340942,,15.807039999999999,1.0,1.0043285,0.99233466,30.561552000000002,7.948438,30.430239,10.951992,8.570186,1.0043285,929.9953,0.99892086,8.556742,21373.937988996502,,,8.517978999999999,1.0,8.533696,15.807039999999999,0.11
931,18640,14.810721,15.669366,932,9.389646009420405,,15.807039999999999,1.0,1.0043236999999998,0.99233466,30.577908,7.947364299999999,30.44667,10.956137,8.570194,1.0043228000000002,930.9955,0.99892217,8.556737,21418.337234020237,,,8.518016000000001,1.0,8.552456,15.807039999999999,0.11
932,18660,17.90329,15.67176,933,9.37025191588124,,15.807039999999999,1.0,1.0043199,0.99233466,30.594257,7.946292,30.463081,10.963588,8.570181,1.0043084999999998,931.99536,0.99892324,8.556709,21460.12544178963,,,8.51803,1.0,8.531460000000001,15.807039999999999,0.11
933,18680,15.662542000000002,15.671747,934,9.364198611200583,,15.807039999999999,1.0,1.0043151,0.99233466,30.610596,7.945221000000001,30.479494,10.968622,8.570161,1.0042931,932.9955,0.9989245000000001,8.556677,21505.565191030502,,,8.518039,1.0,8.526719,15.807039999999999,0.11
934,18700,20.818348,15.677251,935,9.400684234728582,,15.807039999999999,1.0,1.0043103999999998,0.99233466,30.626925,7.944151,30.495893,10.979161999999999,8.570177000000001,1.0042874,933.9954,0.99892557,8.55668,21550.99782109261,,,8.518083,1.0,8.558363,15.807039999999999,0.11
935,18720,7.2218285,15.668216000000001,936,9.389700337074787,,15.807039999999999,1.0,1.0043056000000001,0.99233466,30.643246,7.943082,30.512283,10.975152,8.570182,1.0042864,934.9954,0.99892676,8.556671000000001,21594.41888713837,,,8.518115,1.0,8.548685,15.807039999999999,0.11
936,18740,11.460155,15.663723999999998,937,9.349724705744656,,15.807039999999999,1.0,1.0043007,0.99233466,30.659561,7.942014,30.528667,10.975675,8.570147,1.0042902,935.99554,0.998928,8.556622,21634.645877122883,,,8.518108,1.0,8.510334,15.807039999999999,0.11
937,18760,18.978067000000003,15.667256,938,9.337066587360653,,15.807039999999999,1.0,1.0042969000000002,0.99233466,30.675865,7.940947500000001,30.545038,10.984211,8.5701,1.0042834999999999,936.9955,0.9989290999999999,8.556562,21677.35776472092,,,8.518089,1.0,8.500941000000001,15.807039999999999,0.11
938,18780,16.753067,15.668412,939,9.352970104061784,,15.807039999999999,1.0,1.0042921,0.99233466,30.692159999999998,7.939882000000001,30.561405,10.990359,8.57007,1.0042893,937.99554,0.9989302999999999,8.556519,21715.756444692608,,,8.518087,1.0,8.516099,15.807039999999999,0.11
939,18800,12.628136,15.665176,940,9.387910799890069,,15.807039999999999,1.0,1.0042874,0.99233466,30.708446999999996,7.9388175,30.577759000000004,10.9921055,8.570069,1.0042815999999999,938.9955,0.99893135,8.556503999999999,21763.461831331253,,,8.518114,1.0,8.543182,15.807039999999999,0.11
940,18820,16.956213,15.666547,941,9.373433760369537,,15.807039999999999,1.0,1.0042834999999999,0.99233466,30.724726,7.937753999999999,30.594107,10.998447,8.570056,1.0042681999999998,939.99554,0.99893254,8.5564785,21804.501785039898,,,8.518127999999999,1.0,8.531803,15.807039999999999,0.11
941,18840,19.690662,15.670817000000001,942,9.37591779397068,,15.807039999999999,1.0,1.0042778,0.99233466,30.740993,7.936692,30.61045,11.00768,8.570048,1.0042700999999998,940.9956699999999,0.99893385,8.556458000000001,21848.3799533844,,,8.518148,1.0,8.537369,15.807039999999999,0.11
942,18860,19.180025,15.674539000000001,943,9.353271065940623,,15.807039999999999,1.0,1.0042739,0.99233466,30.757254,7.9356313,30.626778,11.016351,8.570019,1.0042586,941.99554,0.9989348,8.556415,21894.205894708637,,,8.5181465,1.0,8.515162,15.807039999999999,0.11
943,18880,13.505695000000001,15.672241,944,9.43108992486794,,15.807039999999999,1.0,1.0042691,0.99233466,30.773502,7.9345713,30.643105,11.018991999999999,8.57006,1.0042605,942.9956699999999,0.9989360999999999,8.556442,21944.213581800457,,,8.518215,1.0,8.583018,15.807039999999999,0.11
944,18900,18.05825,15.674764000000001,945,9.331172369607293,,15.807039999999999,1.0,1.0042644,0.99233466,30.789742999999998,7.9335119999999995,30.659418,11.026444999999999,8.57001,1.0042471,943.9956,0.99893713,8.55638,21990.00396680832,,,8.518193,1.0,8.497692,15.807039999999999,0.11
945,18920,17.991310000000002,15.677211999999999,946,9.373908889762477,,15.807039999999999,1.0,1.0042605,0.99233466,30.805978999999997,7.9324546,30.675720000000002,11.0338125,8.570001,1.0042529,944.9956,0.99893826,8.556356,22038.169862270355,,,8.518211,1.0,8.534636500000001,15.807039999999999,0.11
946,18940,18.677920999999998,15.680378,947,9.359989690893206,,15.807039999999999,1.0,1.0042558000000001,0.99233466,30.822205,7.9313984,30.69202,11.041888,8.569979,1.0042452,945.9957,0.9989395000000001,8.556322999999999,22082.595248937607,,,8.518217,1.0,8.524101,15.807039999999999,0.11
947,18960,14.918804000000002,15.679573999999999,948,9.358412846038416,,15.807039999999999,1.0,1.004251,0.99233466,30.838420000000003,7.9303427,30.708303000000004,11.045983,8.569951,1.0042318000000001,946.9956,0.9989405000000001,8.556283,22121.85792541504,,,8.518217,1.0,8.518443,15.807039999999999,0.11
948,18980,17.022106,15.680988000000001,949,9.341671335814636,,15.807039999999999,1.0,1.0042471,0.99233466,30.85463,7.929288400000001,30.724586,11.052284,8.569911,1.0042394000000001,947.9957,0.9989418,8.556230000000001,22166.932140111923,,,8.518205,1.0,8.505498,15.807039999999999,0.11
949,19000,18.284133999999998,15.683727,950,9.356620370232827,,15.807039999999999,1.0,1.0042423,0.99233466,30.870832,7.9282354999999995,30.740852,11.059901,8.569888,1.0042375,948.9957,0.99894285,8.556194,22208.598700046543,,,8.5182085,1.0,8.522407000000001,15.807039999999999,0.11
950,19020,14.494731,15.682476000000001,951,9.35970579675268,,15.807039999999999,1.0,1.0042375,0.99233466,30.887026000000002,7.927183,30.757113,11.063519,8.569866000000001,1.0042183,949.9957,0.998944,8.55616,22253.177522182465,,,8.518214,1.0,8.523753,15.807039999999999,0.11
951,19040,11.06816,15.677628,952,9.430659116219076,,15.807039999999999,1.0,1.0042337,0.99233466,30.903212,7.926132000000001,30.773363,11.063528,8.569908999999999,1.0042145,950.9957,0.9989450999999999,8.5561905,22292.382187843326,,,8.518285,1.0,8.585280000000001,15.807039999999999,0.11
952,19060,14.771766,15.676677,953,9.412103426153726,,15.807039999999999,1.0,1.004229,0.99233466,30.919386,7.925082000000001,30.789608,11.067423,8.569937,1.0042155000000001,951.9958,0.99894625,8.556206,22334.429497241974,,,8.518339,1.0,8.570513,15.807039999999999,0.11
953,19080,13.9902115,15.674907999999999,954,9.327651318167174,,15.807039999999999,1.0,1.0042242000000001,0.99233466,30.935553000000002,7.9240336,30.805846999999996,11.070491,8.56988,1.0042126,952.9959,0.9989475,8.556135000000001,22377.273853302002,,,8.518310000000001,1.0,8.489321,15.807039999999999,0.11
954,19100,17.962357,15.6773,955,9.429435227428662,,15.807039999999999,1.0,1.0042202,0.99233466,30.951712,7.922986,30.822071,11.077712,8.569923,1.0042011999999998,953.99585,0.9989485,8.556167,22419.327981710434,,,8.51838,1.0,8.585997,15.807039999999999,0.11
955,19120,14.640882500000002,15.676215,956,9.374787153872733,,15.807039999999999,1.0,1.0042164,0.99233466,30.967861,7.9219394,30.83829,11.081444,8.569915,1.0041915000000001,954.99585,0.99894965,8.556144,22462.806500911713,,,8.518398,1.0,8.534908,15.807039999999999,0.11
956,19140,12.90885,15.673322,957,9.37932727973466,,15.807039999999999,1.0,1.0042117,0.99233466,30.984003,7.920893700000001,30.854498,11.083358,8.569913,1.0041905999999998,955.99585,0.9989507,8.556128999999999,22505.116998672485,,,8.518424000000001,1.0,8.542442999999999,15.807039999999999,0.11
957,19160,10.556728999999999,15.667979999999998,958,9.325819063396525,,15.807039999999999,1.0,1.0042069,0.99233466,31.000137,7.9198494,30.870696999999996,11.082811999999999,8.569857,1.0042021,956.99585,0.99895185,8.556063,22548.11997675896,,,8.518394,1.0,8.491584,15.807039999999999,0.11
958,19180,19.779557999999998,15.672266,959,9.34486298487183,,15.807039999999999,1.0,1.0042030999999998,0.99233466,31.016262,7.918806,30.886889,11.091885000000001,8.569821000000001,1.0041801,957.99585,0.9989529,8.556013,22589.99780702591,,,8.518386,1.0,8.509233,15.807039999999999,0.11
959,19200,12.676225,15.669145,960,9.38970238984416,,15.807039999999999,1.0,1.0041983,0.99233466,31.03238,7.917764,30.903071999999998,11.093539999999999,8.569825999999999,1.0041782,958.99585,0.9989540000000001,8.556006,22636.816873312004,,,8.518417999999999,1.0,8.549388,15.807039999999999,0.11
960,19220,17.466131,15.671013,961,9.396274520386383,,15.807039999999999,1.0,1.0041935,0.99233466,31.048489,7.916722999999999,30.91925,11.100176,8.569841,1.0041744000000001,959.9960000000001,0.99895525,8.55601,22680.327864646908,,,8.518460000000001,1.0,8.558794,15.807039999999999,0.11
961,19240,15.820397,15.671168,962,9.411768326264848,,15.807039999999999,1.0,1.0041896000000001,0.99233466,31.064589,7.9156830000000005,30.935415000000003,11.105086,8.569865,1.0041791,960.9960000000001,0.9989563,8.556022,22721.411496400837,,,8.518511,1.0,8.566915,15.807039999999999,0.11
962,19260,13.742866000000001,15.669166,963,9.391405899893478,,15.807039999999999,1.0,1.0041858000000001,0.99233466,31.080678999999996,7.914644,30.951574,11.107828999999999,8.569869,1.0041666999999999,961.9960000000001,0.9989574000000001,8.556014,22762.69975018501,,,8.518541,1.0,8.549332000000001,15.807039999999999,0.11
963,19280,10.887554,15.664204999999999,964,9.330468246947449,,15.807039999999999,1.0,1.004181,0.99233466,31.096764,7.913606,30.96772,11.107605,8.569816000000001,1.0041753,962.99585,0.99895835,8.555947,22809.019510507584,,,8.518514999999999,1.0,8.491499000000001,15.807039999999999,0.11
964,19300,17.59401,15.666201999999998,965,9.36794521323144,,15.807039999999999,1.0,1.0041763000000001,0.99233466,31.112839,7.912569,30.983859999999996,11.11433,8.569799,1.0041628,963.99585,0.9989594,8.555919,22850.616313934326,,,8.518525,1.0,8.528763,15.807039999999999,0.11
965,19320,11.634967999999999,15.662028,966,9.354407626390504,,15.807039999999999,1.0,1.0041724,0.99233466,31.128906,7.911533400000001,30.999992,11.114875,8.569772,1.0041666999999999,964.99585,0.9989604999999999,8.555881,22892.20981526375,,,8.518524000000001,1.0,8.518353999999999,15.807039999999999,0.11
966,19340,18.564042999999998,15.665028,967,9.339048538507196,,15.807039999999999,1.0,1.0041677,0.99233466,31.144962,7.910498599999999,31.016115000000003,11.122582000000001,8.569728,1.0041571,965.9957,0.99896145,8.555824000000001,22941.07384109497,,,8.518507000000001,1.0,8.501986,15.807039999999999,0.11
967,19360,16.654129,15.666048000000002,968,9.36554278013892,,15.807039999999999,1.0,1.0041639,0.99233466,31.161009000000004,7.909465299999999,31.032238,11.128300999999999,8.569714999999999,1.0041399,966.99585,0.99896264,8.555798,22981.652740240097,,,8.51852,1.0,8.529686,15.807039999999999,0.11
968,19380,18.355518,15.668822,969,9.322878717923961,,15.807039999999999,1.0,1.004159,0.99233466,31.17705,7.9084325,31.048346000000002,11.135763,8.569657000000001,1.0041513000000002,967.9958,0.99896365,8.55573,23024.973984956738,,,8.51849,1.0,8.490195,15.807039999999999,0.11
969,19400,19.587626,15.672863000000001,970,9.353523731905687,,15.807039999999999,1.0,1.0041552,0.99233466,31.193078999999997,7.907400999999999,31.06445,11.144480999999999,8.569628999999999,1.004134,968.99585,0.9989648000000001,8.55569,23069.711125612263,,,8.518488,1.0,8.516849,15.807039999999999,0.11
970,19420,12.543206,15.669639000000002,971,9.416944985960015,,15.807039999999999,1.0,1.0041513000000002,0.99233466,31.2091,7.906370599999999,31.080541999999998,11.145926,8.56966,1.0041428,969.9957,0.99896574,8.555709,23114.43066930771,,,8.518546,1.0,8.574275,15.807039999999999,0.11
971,19440,17.694407,15.671721,972,9.349581598353923,,15.807039999999999,1.0,1.0041466000000001,0.99233466,31.225119,7.9053416,31.096621999999996,11.152667,8.569631,1.0041399,970.9957,0.9989667999999999,8.555666,23154.988908290863,,,8.518542,1.0,8.514383,15.807039999999999,0.11
972,19460,15.949871,15.672006,973,9.393286717415043,,15.807039999999999,1.0,1.0041418,0.99233466,31.241122999999998,7.904313,31.1127,11.157602,8.56964,1.0041399,971.9956699999999,0.9989678,8.555665,23198.461711168293,,,8.518578999999999,1.0,8.554739,15.807039999999999,0.11
