,Iteration,DenMISEMeanLog,IWMax,ReturnMax,URet,Bound,ReturnAbsMax,DenMISELogFirst,IWMean,target_sum_log_mean,TimestepsSoFar,ReturnMean,IWNorm2,LQGsigma,SqrtESSClassic,ReturnLastEpisode,MISE,ReturnStepMax,IWMin,IWFirstEpisode,TimeElapsed,ReturnMin,IWLastEpisode,IWNorm1,DenMISELogLast,LQGmu01,LQGmu1
889,890,15.636829,1.0011383,15.644507999999998,9.354195017571554,8.571389,15.644507999999998,10.310794999999999,0.99887514,14.33441,17800,8.536372,29.832848,0.11,29.799332,8.514631,8.518625,0.99262077,,,7689.281390905379,,1.0011297,888.9989,18.051239000000002,0.28,0.994
890,891,15.640822,1.0011374,15.644507999999998,9.360001131806051,8.571363999999999,15.644507999999998,10.309672,0.99887645,14.339868,17820,8.536358,29.849606,0.11,29.816103000000002,8.523389,8.51863,0.99262077,,,7708.166049003601,,1.0011202,889.9989,19.195423,0.28,0.994
891,892,15.643092999999999,1.0011355,15.644507999999998,9.343214716202604,8.571323,15.644507999999998,10.308551,0.9988777,14.3436,17840,8.5363245,29.866348,0.11,29.83287,8.507379,8.518619000000001,0.99262077,,,7724.752284526825,,1.0011145000000001,890.9989,17.667614,0.28,0.994
892,893,15.646970000000001,1.0011345,15.644507999999998,9.35889322422542,8.571296,15.644507999999998,10.30743,0.9988789,14.348935999999998,17860,8.536307,29.883084999999998,0.11,29.849622999999998,8.520826,8.5186205,0.99262077,,,7743.5657579898825,,1.001124,891.9988400000001,19.107145000000003,0.28,0.994
893,894,15.644682000000001,1.0011336,15.644507999999998,9.409227861898426,8.571322,15.644507999999998,10.306311,0.99888015,14.348101999999999,17880,8.536344,29.899815000000004,0.11,29.866366999999997,8.568487,8.518677,0.99262077,,,7761.820170164107,,1.0011154,892.9988400000001,13.602678,0.28,0.994
894,895,15.642956,1.0011317,15.644507999999998,9.357486657821207,8.571294,15.644507999999998,10.305193,0.99888134,14.347825,17900,8.536325999999999,29.916528999999997,0.11,29.883106,8.521051,8.518678,0.99262077,,,7778.408429145813,,1.0011173,893.9988,14.0998,0.28,0.994
895,896,15.636126,1.0011306999999998,15.644507999999998,9.347667800329306,8.571256,15.644507999999998,10.304076,0.99888265,14.342444,17920,8.536297,29.933239,0.11,29.899834000000002,8.509802,8.518669000000001,0.99262077,,,7797.611830472945,,1.0011126000000001,894.9988400000001,9.525619,0.28,0.994
896,897,15.6327,1.0011297,15.644507999999998,9.352388395674886,8.571224,15.644507999999998,10.30296,0.9988839,14.340465,17940,8.536275999999999,29.94994,0.11,29.91655,8.516846000000001,8.518667,0.99262077,,,7815.458800077437,,1.0011164000000001,895.9988400000001,12.564197,0.28,0.994
897,898,15.637858999999999,1.0011278000000001,15.644507999999998,9.336121893959843,8.571175,15.644507999999998,10.3018465,0.9988851999999999,14.347064999999999,17960,8.536235000000001,29.966627000000003,0.11,29.933262,8.500127,8.518646,0.99262077,,,7832.746396780013,,1.0011126000000001,896.9989,20.267416,0.28,0.994
898,899,15.637338,1.0011269,15.644507999999998,9.407145552046462,8.571196,15.644507999999998,10.300734,0.99888635,14.347982,17980,8.536265,29.983309000000002,0.11,29.949959000000003,8.563311,8.518697,0.99262077,,,7849.007653951646,,1.0011126000000001,897.9988400000001,15.169688,0.28,0.994
899,900,15.638698000000002,1.0011259,15.644507999999998,9.358573478742883,8.571164,15.644507999999998,10.299622,0.99888754,14.350776000000002,18000,8.536245,29.999978999999996,0.11,29.966646,8.518171,8.518695,0.99262077,,,7867.862548828125,,1.0011069,898.9988,16.861885,0.28,0.994
900,901,15.63795,1.001125,15.644507999999998,9.402496621825945,8.571178999999999,15.644507999999998,10.2985115,0.9988889000000001,14.351460999999999,18020,8.53627,30.016641999999997,0.11,29.983332,8.558531,8.518739,0.99262077,,,7884.652236700059,,1.0011164000000001,899.9989,14.968010000000001,0.28,0.994
901,902,15.637056,1.0011231,15.644507999999998,9.380668835555493,8.571177,15.644507999999998,10.297402,0.99889004,14.351995,18040,8.536277,30.033295000000003,0.11,30.0,8.542549000000001,8.518765,0.99262077,,,7901.924237251282,,1.001104,900.9988400000001,14.831829999999998,0.28,0.994
902,903,15.636857999999998,1.0011221,15.644507999999998,9.318326064466726,8.571105000000001,15.644507999999998,10.296294,0.9988913,14.353223000000002,18060,8.536216,30.049938,0.11,30.016663,8.481479,8.5187235,0.99262077,,,7920.7776267528525,,1.0011164000000001,901.9988400000001,15.458994,0.28,0.994
903,904,15.633624,1.0011212,15.644507999999998,9.32976296576269,8.571049,15.644507999999998,10.295187,0.99889255,14.351409,18080,8.536168,30.066571999999997,0.11,30.033315999999996,8.493539,8.518696,0.99262077,,,7940.057438373566,,1.0011097,902.9988400000001,12.71265,0.28,0.994
904,905,15.635387,1.0011202,15.644507999999998,9.370489754231203,8.571035,15.644507999999998,10.294082000000001,0.9988938,14.354592000000002,18100,8.536164,30.083199,0.11,30.04996,8.531609,8.518711,0.99262077,,,7958.107000350952,,1.0011088,903.9989,17.231033,0.28,0.994
905,906,15.638807,1.0011183000000001,15.644507999999998,9.407996648939116,8.571058,15.644507999999998,10.292977,0.9988950000000001,14.359429,18120,8.536197,30.099815000000003,0.11,30.066591,8.566216,8.518764,0.99262077,,,7976.1897983551025,,1.0011107,904.9988400000001,18.735257999999998,0.28,0.994
906,907,15.636693,1.0011173,15.644507999999998,9.349791459626706,8.571026,15.644507999999998,10.291874,0.99889624,14.358726500000001,18140,8.536174,30.11642,0.11,30.08322,8.515051,8.51876,0.99262077,,,7994.877731561662,,1.0010973,905.9989,13.721779000000002,0.28,0.994
907,908,15.636864000000001,1.0011164000000001,15.644507999999998,9.380647520635977,8.571019,15.644507999999998,10.290772,0.9988975,14.360308999999999,18160,8.536177,30.133018,0.11,30.099836,8.539223,8.518782,0.99262077,,,8012.399127244948,,1.0011021,906.9989,15.793915,0.28,0.994
908,909,15.639110999999998,1.0011145000000001,15.644507999999998,9.341476231026776,8.570976,15.644507999999998,10.289671,0.9988985999999999,14.363960999999998,18180,8.536144,30.149607,0.11,30.11644,8.506738,8.518767,0.99262077,,,8029.339988708496,,1.0010915999999999,907.9988400000001,17.679375,0.28,0.994
909,910,15.642544000000001,1.0011135,15.644507999999998,9.385555791001817,8.570976,15.644507999999998,10.288572,0.9988999,14.368797,18200,8.536153,30.166187,0.11,30.13304,8.543994999999999,8.518797,0.99262077,,,8047.533359766006,,1.0010954,908.9989,18.763872,0.28,0.994
910,911,15.643517000000001,1.0011126000000001,15.644507999999998,9.322661868001164,8.570913000000001,15.644507999999998,10.287474000000001,0.9989011000000001,14.371170999999999,18220,8.5361,30.182756,0.11,30.14963,8.488311999999999,8.518763,0.99262077,,,8066.848983287811,,1.0010954,909.9989,16.529438,0.28,0.994
911,912,15.642073000000002,1.0011116,15.644507999999998,9.35471823007661,8.570884,15.644507999999998,10.286377,0.99890226,14.371126,18240,8.53608,30.19932,0.11,30.166203999999997,8.517756,8.518761999999999,0.99262077,,,8084.920855283736,,1.0011059000000002,910.9988400000001,14.328958499999999,0.28,0.994
912,913,15.645822,1.0011097,15.644507999999998,9.37268359109561,8.570874,15.644507999999998,10.28528,0.99890345,14.376268,18260,8.536078999999999,30.215871999999997,0.11,30.182774,8.5352335,8.518781,0.99262077,,,8103.253108501434,,1.0010973,911.9988400000001,19.065796,0.28,0.994
913,914,15.639706,1.0011088,15.644507999999998,9.306536446267843,8.570794,15.644507999999998,10.284186,0.9989046999999999,14.371545000000001,18280,8.536010000000001,30.232414000000002,0.11,30.199339000000002,8.472248,8.518728999999999,0.99262077,,,8120.1399722099295,,1.0010868,912.9989,10.056737,0.28,0.994
914,915,15.64659,1.0011078000000002,15.644507999999998,9.37436171297032,8.570785,15.644507999999998,10.2830925,0.9989059000000001,14.379817999999998,18300,8.536011,30.248951,0.11,30.215887,8.53678,8.518748,0.99262077,,,8136.859755516052,,1.0010973,913.9989,21.940487,0.28,0.994
915,916,15.642328,1.0011069,15.644507999999998,9.367965599696635,8.570765,15.644507999999998,10.282001,0.9989070999999999,14.376942000000001,18320,8.536,30.265471999999995,0.11,30.232433,8.526809,8.518757,0.99262077,,,8154.181403875352,,1.001083,914.9989,11.744069,0.28,0.994
916,917,15.642929999999998,1.001105,15.644507999999998,9.360932321228193,8.5707445,15.644507999999998,10.280909,0.9989083000000001,14.378923,18340,8.535989,30.281988000000002,0.11,30.248967999999998,8.525578,8.5187645,0.99262077,,,8173.84930920601,,1.001105,915.9989,16.193987,0.28,0.994
917,918,15.642083999999999,1.001104,15.644507999999998,9.43568987843596,8.570793,15.644507999999998,10.2798195,0.9989094999999999,14.379457999999998,18360,8.536046,30.298496000000004,0.11,30.265490999999997,8.588438,8.518842,0.99262077,,,8191.281448841095,,1.0010906,916.9989,14.868678,0.28,0.994
918,919,15.645529999999999,1.001103,15.644507999999998,9.371908719793122,8.570778,15.644507999999998,10.27873,0.99891067,14.384281,18380,8.536042,30.314995,0.11,30.282007,8.532010000000001,8.518855,0.99262077,,,8208.678833723068,,1.0010878,917.9989,18.80956,0.28,0.994
919,920,15.651461999999999,1.0011021,15.644507999999998,9.3660642282047,8.570758999999999,15.644507999999998,10.277643,0.99891186,14.391585000000001,18400,8.536033,30.331482,0.11,30.298516999999997,8.527353999999999,8.518864,0.99262077,,,8226.175860643387,,1.0010934999999999,918.9989,21.103731,0.28,0.994
920,921,15.652741,1.0011011,15.644507999999998,9.350793178145718,8.570724499999999,15.644507999999998,10.276556,0.9989130999999999,14.394236,18420,8.536008,30.347963,0.11,30.315015999999996,8.513262,8.518858,0.99262077,,,8243.104793787003,,1.0010915999999999,919.99896,16.831170999999998,0.28,0.994
921,922,15.6536875,1.0010992,15.644507999999998,9.352048007948387,8.570692999999999,15.644507999999998,10.275472,0.9989142,14.39655,18440,8.535986,30.364434999999997,0.11,30.331501,8.516161,8.518855,0.99262077,,,8260.573207616806,,1.0010934999999999,920.9989,16.526894,0.28,0.994
922,923,15.650634,1.0010983,15.644507999999998,9.41275238077813,8.570722,15.644507999999998,10.274386999999999,0.9989154,14.394860999999999,18460,8.536023,30.380898,0.11,30.34798,8.570253999999998,8.518911,0.99262077,,,8279.32337641716,,1.0010782,921.9989,12.836822999999999,0.28,0.994
923,924,15.649704000000002,1.0010973,15.644507999999998,9.328153735484989,8.570665,15.644507999999998,10.273304,0.99891657,14.395292000000001,18480,8.535977,30.39735,0.11,30.364452000000004,8.493678,8.518884,0.99262077,,,8298.9826567173,,1.0010782,922.9989,14.792979999999998,0.28,0.994
924,925,15.649904000000001,1.0010964,15.644507999999998,9.39592149030836,8.570674,15.644507999999998,10.2722225,0.99891776,14.396851999999999,18500,8.535996,30.413795,0.11,30.380915,8.553272,8.51892,0.99262077,,,8317.30544924736,,1.0010754000000002,923.9989,15.835479000000001,0.28,0.994
925,926,15.652826000000001,1.0010945,15.644507999999998,9.332940600715391,8.570627,15.644507999999998,10.271142,0.9989189,14.401129000000001,18520,8.535957000000002,30.430229999999998,0.11,30.397370000000002,8.50007,8.518901,0.99262077,,,8336.916283845901,,1.0010763,924.9989,18.357295999999998,0.28,0.994
926,927,15.659078,1.0010934999999999,15.644507999999998,9.342585189866151,8.570586,15.644507999999998,10.270063,0.9989200999999999,14.408732,18540,8.535928,30.446657000000002,0.11,30.413813,8.507705,8.518888,0.99262077,,,8355.646056890488,,1.001084,925.9989,21.44867,0.28,0.994
927,928,15.663368,1.0010926,15.644507999999998,9.41549857297228,8.570618,15.644507999999998,10.268985,0.9989212,14.414371,18560,8.535967,30.463076,0.11,30.430246,8.572777,8.518948,0.99262077,,,8374.146817207336,,1.0010878,926.9989,19.6401,0.28,0.994
928,929,15.670164000000002,1.0010915999999999,15.644507999999998,9.37867184235832,8.570611,15.644507999999998,10.267908,0.99892247,14.422513,18580,8.535971,30.479483000000002,0.11,30.446676,8.539472,8.518969,0.99262077,,,8392.630419492722,,1.0010706,927.99896,21.977531,0.28,0.994
929,930,15.666839000000001,1.0010906,15.644507999999998,9.337639641704444,8.570564,15.644507999999998,10.266832,0.99892366,14.420532000000001,18600,8.535933,30.495884000000004,0.11,30.463095000000003,8.500323,8.5189495,0.99262077,,,8409.218214273453,,1.0010725,928.9989999999999,12.578764,0.28,0.994
930,931,15.665536999999999,1.0010887,15.644507999999998,9.337592853178695,8.570513,15.644507999999998,10.265758,0.99892473,14.420572,18620,8.535892500000001,30.512273999999998,0.11,30.479502,8.499369,8.518927,0.99262077,,,8428.795744657516,,1.0010678,929.9989,14.456829,0.28,0.994
931,932,15.671229,1.0010878,15.644507999999998,9.366213532923938,8.570497,15.644507999999998,10.264683999999999,0.99892586,14.427603,18640,8.535885,30.528658,0.11,30.4959,8.528501499999999,8.518938,0.99262077,,,8448.062487363815,,1.0010706,930.9989,20.971191,0.28,0.994
932,933,15.670310999999998,1.0010868,15.644507999999998,9.329419471556822,8.57044,15.644507999999998,10.263611000000001,0.998927,14.428020000000002,18660,8.535836999999999,30.545033,0.11,30.512290999999998,8.492041,8.518908999999999,0.99262077,,,8467.977449893951,,1.0010773000000002,931.9989,14.8158245,0.28,0.994
933,934,15.666832999999999,1.0010859,15.644507999999998,9.354644142769477,8.570409,15.644507999999998,10.26254,0.99892825,14.425876,18680,8.535816,30.561396000000002,0.11,30.528677000000002,8.515705,8.518906,0.99262077,,,8485.09869837761,,1.0010811,932.99896,12.424045,0.28,0.994
934,935,15.670573999999998,1.0010849,15.644507999999998,9.401261670324493,8.570426,15.644507999999998,10.26147,0.9989293,14.430944,18700,8.535841,30.577753,0.11,30.545047999999998,8.559707000000001,8.51895,0.99262077,,,8503.155729055405,,1.0010782,933.9989,19.164797,0.28,0.994
935,936,15.670495,1.001084,15.644507999999998,9.361571044155946,8.570400999999999,15.644507999999998,10.260401,0.9989306,14.432192,18720,8.535827000000001,30.5941,0.11,30.561415000000004,8.522337,8.518953,0.99262077,,,8522.728596687317,,1.0010773000000002,934.9989999999999,15.597685999999998,0.28,0.994
936,937,15.673403,1.0010821,15.644507999999998,9.369740422409542,8.570389,15.644507999999998,10.259333999999999,0.9989316999999999,14.436423000000001,18740,8.535824,30.610440000000004,0.11,30.577771999999996,8.532364,8.518968,0.99262077,,,8539.735033273697,,1.0010610999999998,935.9989999999999,18.396373999999998,0.28,0.994
937,938,15.669801000000001,1.0010811,15.644507999999998,9.312203756593188,8.570314,15.644507999999998,10.258266,0.9989326999999999,14.434141,18760,8.53576,30.62677,0.11,30.594114,8.475333000000001,8.518921,0.99262077,,,8558.405394792557,,1.0010678,936.9989,12.294993,0.28,0.994
938,939,15.66821,1.0010801999999999,15.644507999999998,9.332477812982138,8.570262,15.644507999999998,10.257201,0.99893385,14.43387,18780,8.535717,30.643091,0.11,30.610453000000003,8.496042,8.518896,0.99262077,,,8574.134986639023,,1.0010601000000001,937.9989,14.178020000000002,0.28,0.994
939,940,15.669687,1.0010792,15.644507999999998,9.351913258063359,8.570229,15.644507999999998,10.256136999999999,0.9989351000000001,14.436664000000002,18800,8.535692,30.659403,0.11,30.626787,8.512799000000001,8.518889999999999,0.99262077,,,8593.320141315458,,1.0010649,938.9989999999999,17.057976,0.28,0.994
940,941,15.66647,1.0010782,15.644507999999998,9.410682594816127,8.570253,15.644507999999998,10.255074,0.9989361999999999,14.434757999999999,18820,8.535727,30.675707,0.11,30.643106,8.567724,8.518942,0.99262077,,,8611.947544813156,,1.001064,939.99896,12.642133,0.28,0.994
941,942,15.669438000000001,1.0010763,15.644507999999998,9.337525282165457,8.570207,15.644507999999998,10.254011,0.99893725,14.439035999999998,18840,8.535689,30.692003000000003,0.11,30.659415999999997,8.500757,8.518923,0.99262077,,,8631.126649141312,,1.0010554,940.9989,18.464918,0.28,0.994
942,943,15.6682,1.0010754000000002,15.644507999999998,9.349346615161508,8.570172999999999,15.644507999999998,10.25295,0.99893844,14.439105,18860,8.5356655,30.70829,0.11,30.675721999999997,8.513053999999999,8.518917,0.99262077,,,8649.837785959244,,1.0010697,941.99896,14.502597,0.28,0.994
943,944,15.668616,1.0010744,15.644507999999998,9.353218880069797,8.570142,15.644507999999998,10.25189,0.99893963,14.4408245,18880,8.535644,30.724566999999997,0.11,30.69202,8.514677,8.518912,0.99262077,,,8668.032227993011,,1.0010668,942.9989999999999,16.061552,0.28,0.994
944,945,15.669764,1.0010735,15.644507999999998,9.407116222124275,8.570164,15.644507999999998,10.250832,0.9989406999999999,14.4432745,18900,8.535675,30.740839,0.11,30.708302000000003,8.5657,8.518962,0.99262077,,,8686.776995182037,,1.0010649,943.99896,16.75411,0.28,0.994
945,946,15.668621,1.0010725,15.644507999999998,9.398416734164208,8.570178,15.644507999999998,10.249774,0.99894184,14.44343,18920,8.535698,30.757096999999998,0.11,30.724583000000003,8.557805,8.519003,0.99262077,,,8705.948356151579,,1.0010629999999998,944.99896,14.589469,0.28,0.994
946,947,15.670592999999998,1.0010716,15.644507999999998,9.360106534375776,8.570155999999999,15.644507999999998,10.248717,0.99894303,14.446698000000001,18940,8.535685,30.773352000000003,0.11,30.74085,8.522774,8.519008,0.99262077,,,8725.930170536041,,1.0010668,945.9989999999999,17.5379,0.28,0.994
947,948,15.670441,1.0010697,15.644507999999998,9.315910014457994,8.570089,15.644507999999998,10.247662,0.9989440999999999,14.447839000000002,18960,8.535629,30.789595000000002,0.11,30.757113,8.483133,8.518969,0.99262077,,,8744.563910484314,,1.0010477,946.9989999999999,15.526966,0.28,0.994
948,949,15.666276000000002,1.0010687,15.644507999999998,9.329266323518668,8.570041,15.644507999999998,10.246608,0.9989452,14.444963000000001,18980,8.535589,30.805828,0.11,30.773363,8.497914999999999,8.518947,0.99262077,,,8763.587962150574,,1.0010515,947.99896,11.718741,0.28,0.994
949,950,15.667388,1.0010678,15.644507999999998,9.3994222366854,8.570056,15.644507999999998,10.245555,0.9989464,14.447364000000002,19000,8.535614,30.822056,0.11,30.789609999999996,8.558276,8.518989,0.99262077,,,8783.359685420992,,1.0010629999999998,948.9991,16.723770000000002,0.28,0.994
950,951,15.673569,1.0010668,15.644507999999998,9.361444834098016,8.570032000000001,15.644507999999998,10.244502,0.99894744,14.454829,19020,8.535601,30.838271999999996,0.11,30.805845,8.523439,8.518991999999999,0.99262077,,,8802.2948076725,,1.0010439,949.9989999999999,21.54627,0.28,0.994
