Iteration,LQGmu1_actor,LQGsigma_higher,TimeElapsed,TimestepsSoFar,LQGmu1_higher,ReturnMean
1150,-0.4913615,0.14999999,13.628609895706177,23000,-0.75,17.34295
1151,-0.4357544,0.14999999,13.639216184616089,23020,-0.75,17.343025
1152,-0.7814281,0.14999999,13.64996886253357,23040,-0.75,17.343018
1153,-0.793822,0.14999999,13.664590835571289,23060,-0.75,17.343027
1154,-0.9324146,0.14999999,13.675740957260132,23080,-0.75,17.343021
1155,-0.6605848,0.14999999,13.688269138336182,23100,-0.75,17.34295
1156,-0.8627937,0.14999999,13.703118324279785,23120,-0.75,17.342966
1157,-0.9117231,0.14999999,13.714174747467041,23140,-0.75,17.34294
1158,-0.6224119,0.14999999,13.728515625,23160,-0.75,17.342886
1159,-0.66203475,0.14999999,13.747750759124756,23180,-0.75,17.342928
1160,-0.7426073,0.14999999,13.758362054824829,23200,-0.75,17.342949
1161,-0.7084404,0.14999999,13.77112627029419,23220,-0.75,17.342978
1162,-1.1820538,0.14999999,13.779538631439209,23240,-0.75,17.34302
1163,-0.8236687,0.14999999,13.790438652038574,23260,-0.75,17.342886
1164,-0.89208263,0.14999999,13.803506135940552,23280,-0.75,17.342876
1165,-0.7886076,0.14999999,13.81626296043396,23300,-0.75,17.34283
1166,-0.8051123,0.14999999,13.826687812805176,23320,-0.75,17.342829
1167,-0.7955452,0.14999999,13.837562799453735,23340,-0.75,17.342827
1168,-0.55272484,0.14999999,13.845677375793457,23360,-0.75,17.342854
1169,-0.7971034,0.14999999,13.854006290435791,23380,-0.75,17.342886
1170,-0.8253917,0.14999999,13.86539888381958,23400,-0.75,17.342884
1171,-0.7780151,0.14999999,13.875526905059814,23420,-0.75,17.342873
1172,-0.5492993,0.14999999,13.885791063308716,23440,-0.75,17.342884
1173,-0.8753477,0.14999999,13.90043044090271,23460,-0.75,17.342918
1174,-0.73620445,0.14999999,13.912399053573608,23480,-0.75,17.342888
1175,-0.9408216,0.14999999,13.92281174659729,23500,-0.75,17.342918
1176,-0.6662517,0.14999999,13.93235182762146,23520,-0.75,17.342846
1177,-0.50353026,0.14999999,13.94250750541687,23540,-0.75,17.342873
1178,-0.87528026,0.14999999,13.952893733978271,23560,-0.75,17.342861
1179,-0.73574317,0.14999999,13.968147277832031,23580,-0.75,17.342836
1180,-0.7765809,0.14999999,13.980082035064697,23600,-0.75,17.34286
1181,-0.8905021,0.14999999,13.994488716125488,23620,-0.75,17.34289
1182,-0.64946616,0.14999999,14.004194974899292,23640,-0.75,17.342846
1183,-0.677284,0.14999999,14.01792860031128,23660,-0.75,17.342882
1184,-0.80867386,0.14999999,14.027323246002197,23680,-0.75,17.342926
1185,-1.1925216,0.14999999,14.038042783737183,23700,-0.75,17.34293
1186,-0.8435668,0.14999999,14.049424886703491,23720,-0.75,17.342806
1187,-0.92971057,0.14999999,14.064103603363037,23740,-0.75,17.342796
1188,-0.69765073,0.14999999,14.074935913085938,23760,-0.75,17.342724
1189,-0.61180764,0.14999999,14.087761640548706,23780,-0.75,17.342758
1190,-0.88445437,0.14999999,14.0977201461792,23800,-0.75,17.342804
1191,-0.8200792,0.14999999,14.10813593864441,23820,-0.75,17.342773
1192,-0.8405088,0.14999999,14.119766473770142,23840,-0.75,17.342768
1193,-0.79334575,0.14999999,14.130147457122803,23860,-0.75,17.342762
1194,-0.78944224,0.14999999,14.140458106994629,23880,-0.75,17.342775
1195,-0.77163535,0.14999999,14.151612281799316,23900,-0.75,17.342773
1196,-0.78879446,0.14999999,14.1624755859375,23920,-0.75,17.342783
1197,-0.7577154,0.14999999,14.17159628868103,23940,-0.75,17.342777
1198,-0.85829514,0.14999999,14.181506872177124,23960,-0.75,17.342806
1199,-0.9079565,0.14999999,14.19307827949524,23980,-0.75,17.342785
1200,-0.9315824,0.14999999,14.20400357246399,24000,-0.75,17.342735
1201,-0.8717508,0.14999999,14.216333389282227,24020,-0.75,17.342663
1202,-0.79789156,0.14999999,14.22714614868164,24040,-0.75,17.342638
1203,-0.92369956,0.14999999,14.237873554229736,24060,-0.75,17.342646
1204,-0.6642278,0.14999999,14.249551773071289,24080,-0.75,17.34258
1205,-0.7247467,0.14999999,14.26345419883728,24100,-0.75,17.342619
1206,-0.7754986,0.14999999,14.274009943008423,24120,-0.75,17.342646
1207,-0.778416,0.14999999,14.285749435424805,24140,-0.75,17.342655
1208,-0.6409669,0.14999999,14.299291133880615,24160,-0.75,17.342669
1209,-0.8699863,0.14999999,14.310826063156128,24180,-0.75,17.342716
1210,-0.6714928,0.14999999,14.318793296813965,24200,-0.75,17.342695
1211,-0.6616809,0.14999999,14.331250667572021,24220,-0.75,17.342741
1212,-0.9531845,0.14999999,14.339701890945435,24240,-0.75,17.342768
1213,-1.0553526,0.14999999,14.347748756408691,24260,-0.75,17.342691
1214,-0.6032929,0.14999999,14.35622787475586,24280,-0.75,17.34257
1215,-0.84646547,0.14999999,14.367092370986938,24300,-0.75,17.342577
1216,-0.8985121,0.14999999,14.374557256698608,24320,-0.75,17.342567
1217,-0.7013928,0.14999999,14.382450580596924,24340,-0.75,17.342518
1218,-0.63202554,0.14999999,14.393845319747925,24360,-0.75,17.34254
1219,-0.48338777,0.14999999,14.405702114105225,24380,-0.75,17.342533
1220,-0.68266267,0.14999999,14.417236566543579,24400,-0.75,17.342527
1221,-0.76661444,0.14999999,14.43213963508606,24420,-0.75,17.342556
1222,-0.7050686,0.14999999,14.444739818572998,24440,-0.75,17.342577
1223,-0.6820421,0.14999999,14.454994440078735,24460,-0.75,17.342607
1224,-0.6799872,0.14999999,14.465526580810547,24480,-0.75,17.342642
1225,-0.7452653,0.14999999,14.477126359939575,24500,-0.75,17.342663
1226,-0.80891144,0.14999999,14.48466420173645,24520,-0.75,17.342667
1227,-0.61290383,0.14999999,14.492634057998657,24540,-0.75,17.34267
1228,-0.8639487,0.14999999,14.502496719360352,24560,-0.75,17.34272
1229,-0.6484288,0.14999999,14.510143756866455,24580,-0.75,17.3427
1230,-0.7080861,0.14999999,14.517177820205688,24600,-0.75,17.342754
1231,-0.8008009,0.14999999,14.524175643920898,24620,-0.75,17.342794
1232,-0.72931945,0.14999999,14.531193017959595,24640,-0.75,17.342802
1233,-0.71336025,0.14999999,14.540053367614746,24660,-0.75,17.342834
1234,-0.63343966,0.14999999,14.546892642974854,24680,-0.75,17.34288
1235,-0.5587606,0.14999999,14.555129766464233,24700,-0.75,17.34293
1236,-0.69664806,0.14999999,14.561719179153442,24720,-0.75,17.342943
1237,-0.60295886,0.14999999,14.56948208808899,24740,-0.75,17.34298
1238,-0.81134176,0.14999999,14.577099084854126,24760,-0.75,17.34302
1239,-0.5147761,0.14999999,14.584186792373657,24780,-0.75,17.343012
1240,-0.5543903,0.14999999,14.590971946716309,24800,-0.75,17.34307
1241,-0.71134424,0.14999999,14.599195957183838,24820,-0.75,17.343124
1242,-0.71446633,0.14999999,14.607702016830444,24840,-0.75,17.343157
1243,-0.56964153,0.14999999,14.615097761154175,24860,-0.75,17.343174
1244,-0.79470843,0.14999999,14.622875452041626,24880,-0.75,17.343225
1245,-0.5414187,0.14999999,14.630182981491089,24900,-0.75,17.343216
1246,-0.76589584,0.14999999,14.637356519699097,24920,-0.75,17.343239
1247,-0.7565601,0.14999999,14.645947933197021,24940,-0.75,17.343262
1248,-0.95964414,0.14999999,14.653059005737305,24960,-0.75,17.343273
1249,-0.9799817,0.14999999,14.659709215164185,24980,-0.75,17.34319
1250,-0.77951825,0.14999999,14.666871309280396,25000,-0.75,17.343088
1251,-0.557368,0.14999999,14.675208568572998,25020,-0.75,17.343098
1252,-0.48544636,0.14999999,14.68318796157837,25040,-0.75,17.34312
1253,-0.5436765,0.14999999,14.689972400665283,25060,-0.75,17.34314
1254,-0.666817,0.14999999,14.696799516677856,25080,-0.75,17.343203
1255,-0.57731724,0.14999999,14.703948020935059,25100,-0.75,17.343258
1256,-0.8164286,0.14999999,14.710583209991455,25120,-0.75,17.34326
1257,-0.7799447,0.14999999,14.718053579330444,25140,-0.75,17.34326
1258,-0.860555,0.14999999,14.724933862686157,25160,-0.75,17.34327
1259,-0.78604805,0.14999999,14.732046604156494,25180,-0.75,17.343239
1260,-0.65550923,0.14999999,14.739230632781982,25200,-0.75,17.343245
1261,-0.86548024,0.14999999,14.74795150756836,25220,-0.75,17.343254
1262,-0.8068113,0.14999999,14.75508427619934,25240,-0.75,17.343233
1263,-0.82971555,0.14999999,14.762300729751587,25260,-0.75,17.343237
1264,-1.0144899,0.14999999,14.769617080688477,25280,-0.75,17.343227
1265,-0.8623378,0.14999999,14.779916048049927,25300,-0.75,17.343115
1266,-0.69308525,0.14999999,14.787577152252197,25320,-0.75,17.3431
1267,-0.6451553,0.14999999,14.794581651687622,25340,-0.75,17.343142
1268,-0.71479195,0.14999999,14.802425622940063,25360,-0.75,17.343185
1269,-0.72845906,0.14999999,14.809532165527344,25380,-0.75,17.343203
1270,-0.5531054,0.14999999,14.817934513092041,25400,-0.75,17.343225
1271,-0.8317487,0.14999999,14.82490611076355,25420,-0.75,17.343258
1272,-0.74803644,0.14999999,14.83201003074646,25440,-0.75,17.343246
1273,-0.683117,0.14999999,14.839075088500977,25460,-0.75,17.34325
1274,-0.9192702,0.14999999,14.846835136413574,25480,-0.75,17.343254
1275,-0.83102256,0.14999999,14.854485750198364,25500,-0.75,17.343195
1276,-0.75676453,0.14999999,14.861540079116821,25520,-0.75,17.343195
1277,-0.6591337,0.14999999,14.868280172348022,25540,-0.75,17.343214
1278,-0.7525106,0.14999999,14.875592947006226,25560,-0.75,17.343264
1279,-0.91125214,0.14999999,14.883309841156006,25580,-0.75,17.343288
1280,-0.95207584,0.14999999,14.890841007232666,25600,-0.75,17.34324
1281,-0.7968062,0.14999999,14.897605657577515,25620,-0.75,17.343164
1282,-0.6958483,0.14999999,14.904733896255493,25640,-0.75,17.343174
1283,-0.66137743,0.14999999,14.91168212890625,25660,-0.75,17.34321
1284,-1.0423265,0.14999999,14.922090768814087,25680,-0.75,17.343235
1285,-0.76000357,0.14999999,14.929196119308472,25700,-0.75,17.343124
1286,-0.52658784,0.14999999,14.936282873153687,25720,-0.75,17.34315
1287,-0.72050464,0.14999999,14.943554878234863,25740,-0.75,17.343163
1288,-0.93807286,0.14999999,14.951475143432617,25760,-0.75,17.34319
1289,-0.78352857,0.14999999,14.959240674972534,25780,-0.75,17.343126
1290,-0.9618421,0.14999999,14.966803789138794,25800,-0.75,17.343128
1291,-0.8724853,0.14999999,14.974809646606445,25820,-0.75,17.343042
1292,-0.6122922,0.14999999,14.981784105300903,25840,-0.75,17.343016
1293,-0.8915531,0.14999999,14.990052223205566,25860,-0.75,17.34305
1294,-1.037249,0.14999999,14.998385906219482,25880,-0.75,17.343012
1295,-0.54992026,0.14999999,15.005671262741089,25900,-0.75,17.342901
1296,-0.68841666,0.14999999,15.013245344161987,25920,-0.75,17.342922
1297,-0.52590144,0.14999999,15.021672248840332,25940,-0.75,17.342924
1298,-0.87175703,0.14999999,15.029412984848022,25960,-0.75,17.342947
1299,-0.8320509,0.14999999,15.036568403244019,25980,-0.75,17.342922
1300,-0.7127315,0.14999999,15.043844223022461,26000,-0.75,17.342915
1301,-0.5657345,0.14999999,15.051277160644531,26020,-0.75,17.342937
1302,-1.0508412,0.14999999,15.06097149848938,26040,-0.75,17.342974
1303,-0.76617384,0.14999999,15.068273544311523,26060,-0.75,17.342865
1304,-0.9207566,0.14999999,15.075531959533691,26080,-0.75,17.342875
1305,-0.7555296,0.14999999,15.083019495010376,26100,-0.75,17.342821
1306,-0.6504938,0.14999999,15.090907573699951,26120,-0.75,17.342825
1307,-0.8208469,0.14999999,15.098571062088013,26140,-0.75,17.342863
1308,-0.8202424,0.14999999,15.105549812316895,26160,-0.75,17.342842
1309,-0.6353562,0.14999999,15.113068103790283,26180,-0.75,17.34284
1310,-0.60096586,0.14999999,15.120113611221313,26200,-0.75,17.34287
1311,-0.7676927,0.14999999,15.129179239273071,26220,-0.75,17.342934
1312,-0.8000851,0.14999999,15.136613368988037,26240,-0.75,17.342937
1313,-0.6270382,0.14999999,15.144832134246826,26260,-0.75,17.342932
1314,-0.8728095,0.14999999,15.151926517486572,26280,-0.75,17.342985
1315,-0.41533458,0.14999999,15.159761190414429,26300,-0.75,17.34296
1316,-0.7059413,0.14999999,15.167438507080078,26320,-0.75,17.342937
1317,-0.8476529,0.14999999,15.174735307693481,26340,-0.75,17.34296
1318,-0.7124217,0.14999999,15.181935787200928,26360,-0.75,17.342947
1319,-0.6817412,0.14999999,15.18885087966919,26380,-0.75,17.342981
1320,-0.92615044,0.14999999,15.198095798492432,26400,-0.75,17.343023
1321,-1.0074358,0.14999999,15.205450296401978,26420,-0.75,17.34297
1322,-0.6913062,0.14999999,15.229696273803711,26440,-0.75,17.342855
1323,-0.6813627,0.14999999,15.244080543518066,26460,-0.75,17.342888
1324,-0.692328,0.14999999,15.253615140914917,26480,-0.75,17.342936
1325,-0.6943465,0.14999999,15.260762453079224,26500,-0.75,17.34296
1326,-0.7229348,0.14999999,15.269262552261353,26520,-0.75,17.342981
1327,-0.37930486,0.14999999,15.276881456375122,26540,-0.75,17.343006
1328,-0.51551926,0.14999999,15.284125566482544,26560,-0.75,17.342999
1329,-0.8427332,0.14999999,15.291475772857666,26580,-0.75,17.343018
1330,-0.7320221,0.14999999,15.299584150314331,26600,-0.75,17.34301
1331,-0.62317795,0.14999999,15.307686805725098,26620,-0.75,17.343035
1332,-0.79646647,0.14999999,15.315344333648682,26640,-0.75,17.343067
1333,-0.9249552,0.14999999,15.32318902015686,26660,-0.75,17.343061
1334,-0.8621546,0.14999999,15.330982446670532,26680,-0.75,17.343004
1335,-0.747924,0.14999999,15.339493036270142,26700,-0.75,17.342987
1336,-0.66465586,0.14999999,15.346600532531738,26720,-0.75,17.343008
1337,-1.0612262,0.14999999,15.353719711303711,26740,-0.75,17.343029
1338,-0.8579836,0.14999999,15.360763788223267,26760,-0.75,17.342918
1339,-0.53039813,0.14999999,15.368839502334595,26780,-0.75,17.342892
1340,-0.7738762,0.14999999,15.377122163772583,26800,-0.75,17.34291
1341,-0.6852711,0.14999999,15.384695529937744,26820,-0.75,17.34292
1342,-0.5148241,0.14999999,15.39199709892273,26840,-0.75,17.342955
1343,-0.5810881,0.14999999,15.399559020996094,26860,-0.75,17.342962
1344,-0.61166596,0.14999999,15.408804655075073,26880,-0.75,17.343008
1345,-0.78556836,0.14999999,15.415812492370605,26900,-0.75,17.34305
1346,-0.78933656,0.14999999,15.42298436164856,26920,-0.75,17.34306
1347,-0.7153557,0.14999999,15.430459022521973,26940,-0.75,17.343067
1348,-0.6918938,0.14999999,15.4381422996521,26960,-0.75,17.343096
1349,-0.7234408,0.14999999,15.445873498916626,26980,-0.75,17.343122
1350,-0.70008636,0.14999999,15.452917575836182,27000,-0.75,17.343136
1351,-0.8015817,0.14999999,15.46074628829956,27020,-0.75,17.343168
1352,-0.97675455,0.14999999,15.467913627624512,27040,-0.75,17.343157
1353,-0.86800873,0.14999999,15.477140426635742,27060,-0.75,17.343065
1354,-0.41823146,0.14999999,15.484283924102783,27080,-0.75,17.343042
1355,-0.81262296,0.14999999,15.491589784622192,27100,-0.75,17.343006
1356,-0.66732156,0.14999999,15.499441862106323,27120,-0.75,17.343004
1357,-0.7150131,0.14999999,15.507625818252563,27140,-0.75,17.343067
1358,-0.58680505,0.14999999,15.514665126800537,27160,-0.75,17.343084
1359,-0.60469484,0.14999999,15.522632360458374,27180,-0.75,17.343117
1360,-0.9007722,0.14999999,15.530032396316528,27200,-0.75,17.343159
1361,-0.6784251,0.14999999,15.537102460861206,27220,-0.75,17.343111
1362,-0.75112176,0.14999999,15.546864986419678,27240,-0.75,17.343151
1363,-0.6259143,0.14999999,15.553823947906494,27260,-0.75,17.343182
1364,-0.7353401,0.14999999,15.560944080352783,27280,-0.75,17.343224
1365,-0.66185045,0.14999999,15.569260597229004,27300,-0.75,17.343258
1366,-0.49558124,0.14999999,15.581737279891968,27320,-0.75,17.343279
1367,-0.6879212,0.14999999,15.593730449676514,27340,-0.75,17.343287
1368,-0.59496415,0.14999999,15.601510286331177,27360,-0.75,17.343304
1369,-0.67947054,0.14999999,15.617093086242676,27380,-0.75,17.34332
1370,-0.5983839,0.14999999,15.633094310760498,27400,-0.75,17.343332
1371,-0.7715834,0.14999999,15.64734148979187,27420,-0.75,17.343365
1372,-0.607842,0.14999999,15.65909481048584,27440,-0.75,17.343374
1373,-0.8392892,0.14999999,15.670950889587402,27460,-0.75,17.343414
1374,-0.5811259,0.14999999,15.681905031204224,27480,-0.75,17.343405
1375,-1.0967494,0.14999999,15.694876194000244,27500,-0.75,17.343435
1376,-0.58311254,0.14999999,15.709012269973755,27520,-0.75,17.34333
1377,-0.66957986,0.14999999,15.720442295074463,27540,-0.75,17.343367
1378,-0.8438006,0.14999999,15.730284929275513,27560,-0.75,17.343395
1379,-0.98789376,0.14999999,15.744282484054565,27580,-0.75,17.343378
1380,-0.8958465,0.14999999,15.756535530090332,27600,-0.75,17.343287
1381,-0.7290395,0.14999999,15.767974138259888,27620,-0.75,17.343246
1382,-0.57814467,0.14999999,15.777390718460083,27640,-0.75,17.343246
1383,-0.86440694,0.14999999,15.786531448364258,27660,-0.75,17.343256
1384,-0.85553706,0.14999999,15.795968294143677,27680,-0.75,17.343237
1385,-0.6771128,0.14999999,15.803917407989502,27700,-0.75,17.343218
1386,-0.46542418,0.14999999,15.811509609222412,27720,-0.75,17.34325
1387,-0.8332899,0.14999999,15.81947374343872,27740,-0.75,17.34324
1388,-1.1560049,0.14999999,15.830384016036987,27760,-0.75,17.343233
1389,-0.70372367,0.14999999,15.841312408447266,27780,-0.75,17.343128
1390,-0.7176895,0.14999999,15.854533910751343,27800,-0.75,17.343159
1391,-0.6670416,0.14999999,15.873176574707031,27820,-0.75,17.34319
1392,-0.73646677,0.14999999,15.887845039367676,27840,-0.75,17.343222
1393,-0.6101837,0.14999999,15.902902364730835,27860,-0.75,17.343248
1394,-0.7695959,0.14999999,15.91775369644165,27880,-0.75,17.343302
1395,-0.8031799,0.14999999,15.925666093826294,27900,-0.75,17.34332
1396,-0.9724269,0.14999999,15.93450403213501,27920,-0.75,17.343327
1397,-0.6447739,0.14999999,15.944112539291382,27940,-0.75,17.34324
1398,-0.7758125,0.14999999,15.951942682266235,27960,-0.75,17.343275
1399,-0.8073998,0.14999999,15.959952354431152,27980,-0.75,17.343294
1400,-0.680202,0.14999999,15.968602180480957,28000,-0.75,17.343298
1401,-0.97225285,0.14999999,15.976730108261108,28020,-0.75,17.343338
1402,-0.9711913,0.14999999,15.983686208724976,28040,-0.75,17.343256
1403,-0.72476953,0.14999999,15.991147994995117,28060,-0.75,17.343176
1404,-0.49557722,0.14999999,15.998535633087158,28080,-0.75,17.3432
1405,-0.7500651,0.14999999,16.006178379058838,28100,-0.75,17.343214
1406,-0.90587044,0.14999999,16.01317286491394,28120,-0.75,17.343239
1407,-0.7554145,0.14999999,16.020533800125122,28140,-0.75,17.343197
1408,-0.62219286,0.14999999,16.028005123138428,28160,-0.75,17.343218
1409,-0.76584816,0.14999999,16.03598666191101,28180,-0.75,17.34325
1410,-0.6424466,0.14999999,16.04451632499695,28200,-0.75,17.343267
1411,-0.61015075,0.14999999,16.05141019821167,28220,-0.75,17.343294
1412,-0.72445095,0.14999999,16.059369564056396,28240,-0.75,17.343319
1413,-0.76395035,0.14999999,16.066526651382446,28260,-0.75,17.34333
1414,-0.8178439,0.14999999,16.074294567108154,28280,-0.75,17.343336
1415,-0.69306964,0.14999999,16.08230972290039,28300,-0.75,17.343328
1416,-0.8168371,0.14999999,16.089760065078735,28320,-0.75,17.34335
1417,-0.8925799,0.14999999,16.097137212753296,28340,-0.75,17.34334
1418,-0.81559443,0.14999999,16.10560917854309,28360,-0.75,17.343304
1419,-0.9151518,0.14999999,16.11290979385376,28380,-0.75,17.343296
1420,-0.5259402,0.14999999,16.119828462600708,28400,-0.75,17.343254
1421,-0.8536958,0.14999999,16.127286672592163,28420,-0.75,17.343245
1422,-0.78184736,0.14999999,16.13471508026123,28440,-0.75,17.34322
1423,-0.83247477,0.14999999,16.14357352256775,28460,-0.75,17.343218
1424,-0.5197287,0.14999999,16.150978326797485,28480,-0.75,17.343216
1425,-0.5733471,0.14999999,16.158432960510254,28500,-0.75,17.343254
1426,-0.8627154,0.14999999,16.1655695438385,28520,-0.75,17.343279
1427,-0.87111133,0.14999999,16.17323660850525,28540,-0.75,17.343254
1428,-0.8596506,0.14999999,16.18058466911316,28560,-0.75,17.343222
1429,-0.7426926,0.14999999,16.187894105911255,28580,-0.75,17.343203
1430,-0.7476471,0.14999999,16.195475578308105,28600,-0.75,17.34321
1431,-0.60641885,0.14999999,16.20295000076294,28620,-0.75,17.343225
1432,-0.868665,0.14999999,16.211278915405273,28640,-0.75,17.34327
1433,-0.7608739,0.14999999,16.219847679138184,28660,-0.75,17.34325
1434,-0.6403321,0.14999999,16.228158712387085,28680,-0.75,17.343262
1435,-0.7099161,0.14999999,16.236183166503906,28700,-0.75,17.343288
1436,-0.7311434,0.14999999,16.24661159515381,28720,-0.75,17.343323
1437,-0.7333623,0.14999999,16.2536404132843,28740,-0.75,17.343323
1438,-1.0305941,0.14999999,16.260743141174316,28760,-0.75,17.343348
1439,-0.7458138,0.14999999,16.26782727241516,28780,-0.75,17.343243
1440,-0.6948648,0.14999999,16.27577018737793,28800,-0.75,17.343264
1441,-0.7926505,0.14999999,16.283838510513306,28820,-0.75,17.343294
1442,-0.8022283,0.14999999,16.291269779205322,28840,-0.75,17.343304
1443,-0.7896449,0.14999999,16.299792051315308,28860,-0.75,17.343317
1444,-0.70283914,0.14999999,16.307006120681763,28880,-0.75,17.343319
1445,-0.8735581,0.14999999,16.315305948257446,28900,-0.75,17.343355
1446,-0.72975874,0.14999999,16.32209014892578,28920,-0.75,17.34333
1447,-0.7376607,0.14999999,16.329978227615356,28940,-0.75,17.343355
1448,-0.71823716,0.14999999,16.337617874145508,28960,-0.75,17.343386
1449,-0.71717435,0.14999999,16.345946311950684,28980,-0.75,17.343414
1450,-0.6037278,0.14999999,16.353800535202026,29000,-0.75,17.343437
1451,-0.71682173,0.14999999,16.361206531524658,29020,-0.75,17.343498
1452,-0.7649705,0.14999999,16.369219541549683,29040,-0.75,17.34352
1453,-0.95758504,0.14999999,16.37676739692688,29060,-0.75,17.343538
1454,-0.8619352,0.14999999,16.385361194610596,29080,-0.75,17.343466
1455,-0.6392116,0.14999999,16.39289164543152,29100,-0.75,17.343443
1456,-0.6465614,0.14999999,16.40259051322937,29120,-0.75,17.343452
1457,-1.018068,0.14999999,16.41122078895569,29140,-0.75,17.343473
1458,-0.6458476,0.14999999,16.419695615768433,29160,-0.75,17.343378
1459,-0.7887771,0.14999999,16.427507162094116,29180,-0.75,17.343416
1460,-0.7086775,0.14999999,16.43537139892578,29200,-0.75,17.343424
1461,-0.8344915,0.14999999,16.443256616592407,29220,-0.75,17.34344
1462,-0.73613244,0.14999999,16.452744483947754,29240,-0.75,17.343428
1463,-0.9404392,0.14999999,16.46104383468628,29260,-0.75,17.34344
1464,-0.6368834,0.14999999,16.469024896621704,29280,-0.75,17.343376
1465,-0.81295735,0.14999999,16.477057456970215,29300,-0.75,17.3434
1466,-0.8416536,0.14999999,16.484427213668823,29320,-0.75,17.343407
1467,-0.76848906,0.14999999,16.493122577667236,29340,-0.75,17.343382
1468,-0.9514912,0.14999999,16.50038766860962,29360,-0.75,17.343409
1469,-0.87755513,0.14999999,16.507892847061157,29380,-0.75,17.343344
1470,-0.48763663,0.14999999,16.51492738723755,29400,-0.75,17.343319
1471,-0.6765841,0.14999999,16.523022413253784,29420,-0.75,17.343344
1472,-0.47088802,0.14999999,16.53176712989807,29440,-0.75,17.34339
1473,-0.9496585,0.14999999,16.53928256034851,29460,-0.75,17.343441
1474,-0.82634044,0.14999999,16.54633927345276,29480,-0.75,17.343376
1475,-0.52335685,0.14999999,16.55375051498413,29500,-0.75,17.343372
1476,-0.7635934,0.14999999,16.562240839004517,29520,-0.75,17.343401
1477,-0.8494546,0.14999999,16.56967258453369,29540,-0.75,17.3434
1478,-0.78056645,0.14999999,16.57658886909485,29560,-0.75,17.34339
1479,-0.5925126,0.14999999,16.584665536880493,29580,-0.75,17.343391
1480,-0.76665723,0.14999999,16.59259581565857,29600,-0.75,17.343431
1481,-0.7338671,0.14999999,16.600619792938232,29620,-0.75,17.343443
1482,-0.79068357,0.14999999,16.60882258415222,29640,-0.75,17.343466
1483,-0.9042738,0.14999999,16.616241216659546,29660,-0.75,17.343468
1484,-0.548538,0.14999999,16.623579263687134,29680,-0.75,17.343418
1485,-0.8414521,0.14999999,16.631006240844727,29700,-0.75,17.343458
1486,-0.9655089,0.14999999,16.63865351676941,29720,-0.75,17.343443
1487,-0.6356224,0.14999999,16.64534854888916,29740,-0.75,17.343367
1488,-0.4637388,0.14999999,16.652867794036865,29760,-0.75,17.343403
1489,-0.700693,0.14999999,16.659862518310547,29780,-0.75,17.343391
1490,-0.73180497,0.14999999,16.66822838783264,29800,-0.75,17.34342
1491,-0.7745395,0.14999999,16.675580739974976,29820,-0.75,17.343426
1492,-0.5605012,0.14999999,16.68295168876648,29840,-0.75,17.343426
1493,-0.7725006,0.14999999,16.690293788909912,29860,-0.75,17.343456
1494,-0.6666718,0.14999999,16.69839334487915,29880,-0.75,17.34347
1495,-0.7885551,0.14999999,16.70644474029541,29900,-0.75,17.343508
1496,-0.97981846,0.14999999,16.71363878250122,29920,-0.75,17.343517
1497,-0.82554185,0.14999999,16.7212917804718,29940,-0.75,17.343431
1498,-0.47748938,0.14999999,16.728445768356323,29960,-0.75,17.343431
1499,-0.8619536,0.14999999,16.739943504333496,29980,-0.75,17.343403
1500,-0.9421713,0.14999999,16.747554302215576,30000,-0.75,17.343382
1501,-0.73325175,0.14999999,16.754627227783203,30020,-0.75,17.343323
1502,-0.6207869,0.14999999,16.763543605804443,30040,-0.75,17.343336
1503,-0.6700421,0.14999999,16.771145820617676,30060,-0.75,17.343386
1504,-0.8762304,0.14999999,16.77890682220459,30080,-0.75,17.343426
1505,-0.55807924,0.14999999,16.786303281784058,30100,-0.75,17.343403
1506,-0.62921154,0.14999999,16.794456005096436,30120,-0.75,17.343405
1507,-0.87361634,0.14999999,16.802770614624023,30140,-0.75,17.343424
1508,-0.96861744,0.14999999,16.810484886169434,30160,-0.75,17.343401
1509,-0.88745433,0.14999999,16.818785905838013,30180,-0.75,17.343325
1510,-1.0323033,0.14999999,16.826343297958374,30200,-0.75,17.34329
1511,-0.7196631,0.14999999,16.83424687385559,30220,-0.75,17.343191
1512,-0.63145846,0.14999999,16.842124700546265,30240,-0.75,17.343227
1513,-1.0485888,0.14999999,16.84970450401306,30260,-0.75,17.34326
1514,-0.82038534,0.14999999,16.857165813446045,30280,-0.75,17.343164
1515,-0.61876875,0.14999999,16.865434169769287,30300,-0.75,17.343155
1516,-0.7206764,0.14999999,16.873377561569214,30320,-0.75,17.343204
1517,-0.88448393,0.14999999,16.88151240348816,30340,-0.75,17.34322
1518,-0.8546384,0.14999999,16.888787984848022,30360,-0.75,17.343178
1519,-0.68946505,0.14999999,16.8961980342865,30380,-0.75,17.343164
1520,-0.68342954,0.14999999,16.904523849487305,30400,-0.75,17.343185
1521,-0.8207826,0.14999999,16.915982484817505,30420,-0.75,17.343216
1522,-0.43886927,0.14999999,16.92355990409851,30440,-0.75,17.343214
1523,-0.9629067,0.14999999,16.930670499801636,30460,-0.75,17.34318
1524,-0.7704685,0.14999999,16.937917709350586,30480,-0.75,17.343107
1525,-0.9021455,0.14999999,16.94645619392395,30500,-0.75,17.343122
1526,-0.78658944,0.14999999,16.953524827957153,30520,-0.75,17.343082
