Iteration,TimeElapsed,ReturnMean,LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,LQGsigma_higher
1524,15.194411277770996,17.35265,-0.72046846,-0.7,30480,0.14999999
1525,15.20534086227417,17.352673,-0.85214543,-0.7,30500,0.14999999
1526,15.21624493598938,17.35265,-0.73658943,-0.7,30520,0.14999999
1527,15.227123737335205,17.352669,-0.6567473,-0.7,30540,0.14999999
1528,15.238075733184814,17.352707,-0.4320698,-0.7,30560,0.14999999
1529,15.254419326782227,17.352724,-0.514534,-0.7,30580,0.14999999
1530,15.265678405761719,17.352745,-0.9115139,-0.7,30600,0.14999999
1531,15.281250715255737,17.352697,-0.6576727,-0.7,30620,0.14999999
1532,15.291059970855713,17.352705,-0.7588385,-0.7,30640,0.14999999
1533,15.300045728683472,17.352713,-0.5534826,-0.7,30660,0.14999999
1534,15.312137365341187,17.35274,-0.6031816,-0.7,30680,0.14999999
1535,15.322847604751587,17.352758,-0.5185223,-0.7,30700,0.14999999
1536,15.333060503005981,17.352795,-0.62227184,-0.7,30720,0.14999999
1537,15.344537734985352,17.352814,-0.6654899,-0.7,30740,0.14999999
1538,15.361177206039429,17.35285,-0.7735073,-0.7,30760,0.14999999
1539,15.37211275100708,17.352848,-0.73185164,-0.7,30780,0.14999999
1540,15.381854772567749,17.352879,-0.5590273,-0.7,30800,0.14999999
1541,15.39118504524231,17.352896,-0.7676541,-0.7,30820,0.14999999
1542,15.401418209075928,17.352903,-0.6936345,-0.7,30840,0.14999999
1543,15.417100667953491,17.352924,-0.8012191,-0.7,30860,0.14999999
1544,15.43416428565979,17.352913,-0.52118456,-0.7,30880,0.14999999
1545,15.446219444274902,17.352907,-0.662554,-0.7,30900,0.14999999
1546,15.459315061569214,17.352924,-0.7299456,-0.7,30920,0.14999999
1547,15.470282554626465,17.352934,-0.7309159,-0.7,30940,0.14999999
1548,15.479359149932861,17.352951,-0.70494807,-0.7,30960,0.14999999
1549,15.490280151367188,17.352964,-0.8794045,-0.7,30980,0.14999999
1550,15.501271724700928,17.352936,-0.59547186,-0.7,31000,0.14999999
1551,15.51093077659607,17.352936,-0.79168063,-0.7,31020,0.14999999
1552,15.52064847946167,17.352934,-0.9883007,-0.7,31040,0.14999999
1553,15.531255960464478,17.352839,-0.2958299,-0.7,31060,0.14999999
1554,15.542102336883545,17.352657,-0.7641815,-0.7,31080,0.14999999
1555,15.552795886993408,17.352655,-0.7510874,-0.7,31100,0.14999999
1556,15.56386423110962,17.352676,-0.7620788,-0.7,31120,0.14999999
1557,15.57525086402893,17.352674,-0.7003213,-0.7,31140,0.14999999
1558,15.584458351135254,17.352701,-0.85159487,-0.7,31160,0.14999999
1559,15.59763765335083,17.35268,-0.85447484,-0.7,31180,0.14999999
1560,15.607829093933105,17.352657,-0.5296476,-0.7,31200,0.14999999
1561,15.620310068130493,17.352669,-0.30601114,-0.7,31220,0.14999999
1562,15.63077449798584,17.352516,-1.0467954,-0.7,31240,0.14999999
1563,15.643170595169067,17.352415,-0.6113817,-0.7,31260,0.14999999
1564,15.65355134010315,17.352425,-0.4394136,-0.7,31280,0.14999999
1565,15.663941621780396,17.352406,-0.8497313,-0.7,31300,0.14999999
1566,15.674000978469849,17.35239,-0.78935397,-0.7,31320,0.14999999
1567,15.684326648712158,17.35238,-0.7862045,-0.7,31340,0.14999999
1568,15.697723865509033,17.352394,-0.7230451,-0.7,31360,0.14999999
1569,15.706861734390259,17.35241,-0.7394285,-0.7,31380,0.14999999
1570,15.71528148651123,17.352413,-0.6864667,-0.7,31400,0.14999999
1571,15.724801301956177,17.352442,-0.5326212,-0.7,31420,0.14999999
1572,15.735387086868286,17.352459,-0.6099468,-0.7,31440,0.14999999
1573,15.744072675704956,17.352474,-0.5351311,-0.7,31460,0.14999999
1574,15.75515079498291,17.352493,-0.7635145,-0.7,31480,0.14999999
1575,15.765294551849365,17.3525,-0.757714,-0.7,31500,0.14999999
1576,15.776711225509644,17.352505,-0.61029863,-0.7,31520,0.14999999
1577,15.787349224090576,17.352503,-0.6566675,-0.7,31540,0.14999999
1578,15.799345016479492,17.352526,-0.8955011,-0.7,31560,0.14999999
1579,15.813496112823486,17.352488,-0.566263,-0.7,31580,0.14999999
1580,15.824108123779297,17.352509,-0.8009141,-0.7,31600,0.14999999
1581,15.835600852966309,17.352499,-0.6098359,-0.7,31620,0.14999999
1582,15.846713304519653,17.352516,-0.9175664,-0.7,31640,0.14999999
1583,15.856746673583984,17.352468,-0.7582428,-0.7,31660,0.14999999
1584,15.86730146408081,17.352465,-0.6290841,-0.7,31680,0.14999999
1585,15.879322528839111,17.35248,-0.7643258,-0.7,31700,0.14999999
1586,15.889406442642212,17.352495,-1.0121974,-0.7,31720,0.14999999
1587,15.899189472198486,17.3524,-0.51037884,-0.7,31740,0.14999999
1588,15.91136908531189,17.352428,-0.6809472,-0.7,31760,0.14999999
1589,15.921812057495117,17.352457,-0.65688497,-0.7,31780,0.14999999
1590,15.93252158164978,17.352486,-0.89179015,-0.7,31800,0.14999999
1591,15.94400930404663,17.35245,-0.8608226,-0.7,31820,0.14999999
1592,15.954719066619873,17.35243,-0.5713301,-0.7,31840,0.14999999
1593,15.966346502304077,17.352467,-0.56000036,-0.7,31860,0.14999999
1594,15.97804880142212,17.352468,-0.5412519,-0.7,31880,0.14999999
1595,15.988537549972534,17.35249,-0.71377873,-0.7,31900,0.14999999
1596,15.999692678451538,17.352486,-0.73073405,-0.7,31920,0.14999999
1597,16.01367998123169,17.352495,-0.8177961,-0.7,31940,0.14999999
1598,16.02511167526245,17.35248,-0.5638492,-0.7,31960,0.14999999
1599,16.036216974258423,17.352495,-0.58231056,-0.7,31980,0.14999999
1600,16.0518319606781,17.352533,-0.34493214,-0.7,32000,0.14999999
1601,16.066718339920044,17.352446,-0.84749526,-0.7,32020,0.14999999
1602,16.078563451766968,17.352425,-0.7362852,-0.7,32040,0.14999999
1603,16.09174132347107,17.352444,-0.7986323,-0.7,32060,0.14999999
1604,16.102527856826782,17.352442,-0.726969,-0.7,32080,0.14999999
1605,16.113799571990967,17.352463,-0.5272455,-0.7,32100,0.14999999
1606,16.124948978424072,17.352465,-0.53946424,-0.7,32120,0.14999999
1607,16.134527683258057,17.352478,-0.536821,-0.7,32140,0.14999999
1608,16.145046949386597,17.352497,-0.6127658,-0.7,32160,0.14999999
1609,16.154205560684204,17.352533,-0.87431306,-0.7,32180,0.14999999
1610,16.165263652801514,17.35251,-0.820918,-0.7,32200,0.14999999
1611,16.174853324890137,17.352503,-0.54480743,-0.7,32220,0.14999999
1612,16.18572688102722,17.352531,-0.64569545,-0.7,32240,0.14999999
1613,16.19680666923523,17.352568,-0.81118095,-0.7,32260,0.14999999
1614,16.20987558364868,17.352562,-0.8339243,-0.7,32280,0.14999999
1615,16.219392776489258,17.352552,-0.93518937,-0.7,32300,0.14999999
1616,16.232977151870728,17.352493,-0.44416752,-0.7,32320,0.14999999
1617,16.243436574935913,17.352457,-0.5015943,-0.7,32340,0.14999999
1618,16.2535879611969,17.352453,-0.65842825,-0.7,32360,0.14999999
1619,16.267881870269775,17.35247,-0.82560575,-0.7,32380,0.14999999
1620,16.277015924453735,17.352455,-0.6390183,-0.7,32400,0.14999999
1621,16.28827142715454,17.352474,-0.78977305,-0.7,32420,0.14999999
1622,16.303133726119995,17.352465,-0.76988435,-0.7,32440,0.14999999
1623,16.314597368240356,17.352474,-0.66807705,-0.7,32460,0.14999999
1624,16.327935695648193,17.352505,-0.7673269,-0.7,32480,0.14999999
1625,16.343389749526978,17.352499,-0.42793697,-0.7,32500,0.14999999
1626,16.353280067443848,17.352482,-0.640551,-0.7,32520,0.14999999
1627,16.36330795288086,17.352488,-0.86034644,-0.7,32540,0.14999999
1628,16.378849744796753,17.352457,-0.727513,-0.7,32560,0.14999999
1629,16.39056921005249,17.352476,-0.81588084,-0.7,32580,0.14999999
1630,16.399609327316284,17.352472,-0.8968195,-0.7,32600,0.14999999
1631,16.41660475730896,17.352434,-0.82527673,-0.7,32620,0.14999999
1632,16.42943787574768,17.352428,-0.6138387,-0.7,32640,0.14999999
1633,16.44248342514038,17.35244,-0.73781633,-0.7,32660,0.14999999
1634,16.45299530029297,17.352451,-0.82089764,-0.7,32680,0.14999999
1635,16.462987661361694,17.352436,-0.67270017,-0.7,32700,0.14999999
1636,16.47366976737976,17.352457,-0.70991415,-0.7,32720,0.14999999
1637,16.485669136047363,17.352468,-0.6428673,-0.7,32740,0.14999999
1638,16.49609875679016,17.352503,-0.7254268,-0.7,32760,0.14999999
1639,16.50755500793457,17.352518,-0.6645105,-0.7,32780,0.14999999
1640,16.52149796485901,17.352533,-0.43743038,-0.7,32800,0.14999999
1641,16.529410362243652,17.352526,-0.5435951,-0.7,32820,0.14999999
1642,16.540295124053955,17.35258,-0.61405885,-0.7,32840,0.14999999
1643,16.55387043952942,17.352587,-0.8900461,-0.7,32860,0.14999999
1644,16.564942836761475,17.352547,-0.4400196,-0.7,32880,0.14999999
1645,16.575886487960815,17.35256,-0.6761292,-0.7,32900,0.14999999
1646,16.58600926399231,17.352583,-0.6682132,-0.7,32920,0.14999999
1647,16.598052740097046,17.352592,-0.5510782,-0.7,32940,0.14999999
1648,16.608779430389404,17.352608,-0.47492245,-0.7,32960,0.14999999
1649,16.619734048843384,17.352623,-0.5436354,-0.7,32980,0.14999999
1650,16.62976360321045,17.35262,-0.6809666,-0.7,33000,0.14999999
1651,16.641368627548218,17.352629,-0.7351034,-0.7,33020,0.14999999
1652,16.650405883789062,17.352644,-0.76350456,-0.7,33040,0.14999999
1653,16.663317441940308,17.35266,-0.6606121,-0.7,33060,0.14999999
1654,16.67689871788025,17.35269,-0.6764101,-0.7,33080,0.14999999
1655,16.69139862060547,17.352705,-0.75549686,-0.7,33100,0.14999999
1656,16.706119298934937,17.352722,-0.81172454,-0.7,33120,0.14999999
1657,16.723251819610596,17.352718,-0.6475828,-0.7,33140,0.14999999
1658,16.734828233718872,17.352736,-0.7614916,-0.7,33160,0.14999999
1659,16.743343830108643,17.352749,-0.73798704,-0.7,33180,0.14999999
1660,16.753533601760864,17.35276,-0.6510565,-0.7,33200,0.14999999
1661,16.762336015701294,17.352785,-0.6463871,-0.7,33220,0.14999999
1662,16.77381920814514,17.352812,-0.730962,-0.7,33240,0.14999999
1663,16.78435182571411,17.35282,-1.0035865,-0.7,33260,0.14999999
1664,16.794654846191406,17.352726,-0.72484016,-0.7,33280,0.14999999
1665,16.803295612335205,17.352734,-0.74822164,-0.7,33300,0.14999999
1666,16.81125020980835,17.352749,-0.7773876,-0.7,33320,0.14999999
1667,16.827839612960815,17.352755,-0.6481861,-0.7,33340,0.14999999
1668,16.838101387023926,17.352797,-0.57177097,-0.7,33360,0.14999999
1669,16.849397659301758,17.35282,-0.6394037,-0.7,33380,0.14999999
1670,16.85969614982605,17.352837,-0.70117337,-0.7,33400,0.14999999
1671,16.869563579559326,17.352854,-0.5722512,-0.7,33420,0.14999999
1672,16.879952669143677,17.352873,-0.5839586,-0.7,33440,0.14999999
1673,16.892452001571655,17.352898,-0.8277023,-0.7,33460,0.14999999
1674,16.902129411697388,17.352882,-0.5050435,-0.7,33480,0.14999999
1675,16.911199808120728,17.35289,-0.5416804,-0.7,33500,0.14999999
1676,16.92144751548767,17.352882,-0.7419525,-0.7,33520,0.14999999
1677,16.931063413619995,17.352898,-0.96499854,-0.7,33540,0.14999999
1678,16.941208839416504,17.352821,-1.0876145,-0.7,33560,0.14999999
1679,16.951196670532227,17.35273,-0.55759794,-0.7,33580,0.14999999
1680,16.966050624847412,17.352764,-0.641948,-0.7,33600,0.14999999
1681,16.977070093154907,17.352787,-0.7311976,-0.7,33620,0.14999999
1682,16.986347913742065,17.352793,-0.52509356,-0.7,33640,0.14999999
1683,16.998296976089478,17.352814,-0.8000324,-0.7,33660,0.14999999
1684,17.0083224773407,17.352816,-0.6008261,-0.7,33680,0.14999999
1685,17.019558429718018,17.352823,-0.8459476,-0.7,33700,0.14999999
1686,17.031391620635986,17.352793,-0.8562075,-0.7,33720,0.14999999
1687,17.041832208633423,17.352776,-0.82389444,-0.7,33740,0.14999999
1688,17.052735328674316,17.35276,-0.5606893,-0.7,33760,0.14999999
1689,17.065619230270386,17.352766,-0.88496715,-0.7,33780,0.14999999
1690,17.077139139175415,17.352732,-0.64549714,-0.7,33800,0.14999999
1691,17.088346242904663,17.352755,-0.6127635,-0.7,33820,0.14999999
1692,17.102471828460693,17.352787,-0.39390436,-0.7,33840,0.14999999
1693,17.113736152648926,17.352755,-0.778452,-0.7,33860,0.14999999
1694,17.12416410446167,17.352764,-0.9414333,-0.7,33880,0.14999999
1695,17.13785481452942,17.352709,-0.9653493,-0.7,33900,0.14999999
1696,17.14849019050598,17.35264,-0.7199144,-0.7,33920,0.14999999
1697,17.158929109573364,17.352663,-0.7963026,-0.7,33940,0.14999999
1698,17.168896675109863,17.352661,-0.80093825,-0.7,33960,0.14999999
1699,17.180908203125,17.352655,-0.6506309,-0.7,33980,0.14999999
1700,17.1918306350708,17.352678,-0.6130686,-0.7,34000,0.14999999
1701,17.2027690410614,17.35271,-0.62453896,-0.7,34020,0.14999999
1702,17.218280792236328,17.35275,-0.83322954,-0.7,34040,0.14999999
1703,17.227924346923828,17.352736,-0.5811436,-0.7,34060,0.14999999
1704,17.240211725234985,17.352757,-0.67391044,-0.7,34080,0.14999999
1705,17.254349946975708,17.35277,-0.45364076,-0.7,34100,0.14999999
1706,17.26667308807373,17.352766,-0.90493846,-0.7,34120,0.14999999
1707,17.279272079467773,17.352728,-0.7405682,-0.7,34140,0.14999999
1708,17.289958000183105,17.352741,-0.82754195,-0.7,34160,0.14999999
1709,17.30258011817932,17.352734,-0.8244597,-0.7,34180,0.14999999
1710,17.31946039199829,17.352713,-0.63663006,-0.7,34200,0.14999999
1711,17.3314311504364,17.35274,-0.6501189,-0.7,34220,0.14999999
1712,17.34279990196228,17.352762,-0.7420146,-0.7,34240,0.14999999
1713,17.353694677352905,17.352766,-0.7580096,-0.7,34260,0.14999999
1714,17.362587690353394,17.352768,-0.5602003,-0.7,34280,0.14999999
1715,17.371577739715576,17.352781,-0.6837822,-0.7,34300,0.14999999
1716,17.38271713256836,17.352797,-0.6644752,-0.7,34320,0.14999999
1717,17.393857955932617,17.352823,-0.6887152,-0.7,34340,0.14999999
1718,17.404222011566162,17.352848,-0.64893717,-0.7,34360,0.14999999
1719,17.414634943008423,17.35289,-1.0068878,-0.7,34380,0.14999999
1720,17.427656888961792,17.352798,-0.5864925,-0.7,34400,0.14999999
1721,17.439184188842773,17.352837,-0.472825,-0.7,34420,0.14999999
1722,17.453726768493652,17.352848,-0.6121105,-0.7,34440,0.14999999
1723,17.46439218521118,17.35288,-0.3936221,-0.7,34460,0.14999999
1724,17.47402596473694,17.352854,-0.6883477,-0.7,34480,0.14999999
1725,17.4899001121521,17.352865,-0.80772066,-0.7,34500,0.14999999
1726,17.500160694122314,17.352863,-0.8342644,-0.7,34520,0.14999999
1727,17.510319232940674,17.35285,-0.46273053,-0.7,34540,0.14999999
1728,17.52243185043335,17.35284,-0.6673809,-0.7,34560,0.14999999
1729,17.53592324256897,17.352863,-0.58432287,-0.7,34580,0.14999999
1730,17.547906398773193,17.35289,-0.6710751,-0.7,34600,0.14999999
1731,17.55891990661621,17.35291,-0.80634856,-0.7,34620,0.14999999
1732,17.569379568099976,17.3529,-0.77147627,-0.7,34640,0.14999999
1733,17.578721046447754,17.352911,-0.88177013,-0.7,34660,0.14999999
1734,17.588735103607178,17.352879,-0.62429124,-0.7,34680,0.14999999
1735,17.601850032806396,17.352905,-0.9830301,-0.7,34700,0.14999999
1736,17.61267638206482,17.352825,-0.7976974,-0.7,34720,0.14999999
1737,17.625438690185547,17.352827,-0.83991814,-0.7,34740,0.14999999
1738,17.63686966896057,17.352818,-0.7676933,-0.7,34760,0.14999999
1739,17.647260189056396,17.352821,-0.59589344,-0.7,34780,0.14999999
1740,17.658610343933105,17.352833,-0.88997257,-0.7,34800,0.14999999
1741,17.670751094818115,17.352798,-0.64366496,-0.7,34820,0.14999999
1742,17.679702758789062,17.352823,-0.7068043,-0.7,34840,0.14999999
1743,17.6916241645813,17.352846,-0.68550545,-0.7,34860,0.14999999
1744,17.707873821258545,17.352863,-0.5836285,-0.7,34880,0.14999999
1745,17.719292879104614,17.352873,-0.69535923,-0.7,34900,0.14999999
1746,17.727919578552246,17.352882,-0.7411627,-0.7,34920,0.14999999
1747,17.739198207855225,17.352894,-0.6314052,-0.7,34940,0.14999999
1748,17.749358415603638,17.352922,-0.6531926,-0.7,34960,0.14999999
1749,17.76046586036682,17.352943,-0.7884665,-0.7,34980,0.14999999
1750,17.770639419555664,17.352942,-0.808659,-0.7,35000,0.14999999
1751,17.783703804016113,17.35293,-0.5310018,-0.7,35020,0.14999999
1752,17.794573068618774,17.352957,-0.5065576,-0.7,35040,0.14999999
1753,17.805418491363525,17.352978,-0.84906733,-0.7,35060,0.14999999
1754,17.820647478103638,17.352957,-0.7661119,-0.7,35080,0.14999999
1755,17.82883620262146,17.352957,-0.6921383,-0.7,35100,0.14999999
1756,17.83861756324768,17.352972,-0.7413299,-0.7,35120,0.14999999
1757,17.852182388305664,17.352982,-0.6071679,-0.7,35140,0.14999999
1758,17.862523078918457,17.353,-0.6027102,-0.7,35160,0.14999999
1759,17.88171076774597,17.35301,-0.433531,-0.7,35180,0.14999999
1760,17.892775774002075,17.35297,-0.60231847,-0.7,35200,0.14999999
1761,17.90410089492798,17.352997,-0.7733808,-0.7,35220,0.14999999
1762,17.918302059173584,17.353,-0.9941269,-0.7,35240,0.14999999
1763,17.928293228149414,17.352917,-0.7658246,-0.7,35260,0.14999999
1764,17.942395210266113,17.352926,-0.67862916,-0.7,35280,0.14999999
1765,17.95894193649292,17.352964,-0.54014874,-0.7,35300,0.14999999
1766,17.969186782836914,17.352999,-0.7087062,-0.7,35320,0.14999999
1767,17.98025941848755,17.353018,-0.71921015,-0.7,35340,0.14999999
1768,17.994388341903687,17.353027,-0.57814884,-0.7,35360,0.14999999
1769,18.007688999176025,17.353054,-0.7101151,-0.7,35380,0.14999999
1770,18.018245458602905,17.35307,-0.837394,-0.7,35400,0.14999999
1771,18.029560089111328,17.353054,-0.7813744,-0.7,35420,0.14999999
1772,18.04059863090515,17.353056,-0.7880054,-0.7,35440,0.14999999
1773,18.057570219039917,17.353052,-0.7055801,-0.7,35460,0.14999999
1774,18.067983150482178,17.353065,-0.60082626,-0.7,35480,0.14999999
1775,18.078810691833496,17.35308,-0.46392876,-0.7,35500,0.14999999
1776,18.08937358856201,17.353096,-0.7814567,-0.7,35520,0.14999999
1777,18.098334550857544,17.353079,-0.7049815,-0.7,35540,0.14999999
1778,18.10869598388672,17.353094,-0.31339705,-0.7,35560,0.14999999
1779,18.11722683906555,17.352974,-0.6086695,-0.7,35580,0.14999999
1780,18.132830381393433,17.353003,-0.8120672,-0.7,35600,0.14999999
1781,18.145594835281372,17.352995,-0.6274231,-0.7,35620,0.14999999
1782,18.156367540359497,17.352991,-0.71414477,-0.7,35640,0.14999999
1783,18.165974140167236,17.353016,-0.7624681,-0.7,35660,0.14999999
1784,18.176405668258667,17.353025,-0.6398023,-0.7,35680,0.14999999
1785,18.18762516975403,17.353058,-0.8455928,-0.7,35700,0.14999999
1786,18.197789430618286,17.353045,-0.58566564,-0.7,35720,0.14999999
1787,18.20658540725708,17.353062,-0.7952485,-0.7,35740,0.14999999
1788,18.215739488601685,17.35306,-0.76936984,-0.7,35760,0.14999999
1789,18.226603984832764,17.353064,-0.8778323,-0.7,35780,0.14999999
1790,18.236239910125732,17.353035,-0.56645966,-0.7,35800,0.14999999
1791,18.2465660572052,17.353048,-0.63742405,-0.7,35820,0.14999999
1792,18.25751566886902,17.353054,-0.62349933,-0.7,35840,0.14999999
1793,18.268540143966675,17.353094,-0.7698117,-0.7,35860,0.14999999
1794,18.27896213531494,17.353098,-0.68233037,-0.7,35880,0.14999999
1795,18.28812885284424,17.353119,-0.8470707,-0.7,35900,0.14999999
1796,18.29666304588318,17.3531,-0.78692055,-0.7,35920,0.14999999
1797,18.308701276779175,17.353088,-0.7138083,-0.7,35940,0.14999999
1798,18.320199012756348,17.353104,-0.71129024,-0.7,35960,0.14999999
1799,18.330934286117554,17.353117,-0.8138817,-0.7,35980,0.14999999
1800,18.344098567962646,17.353107,-0.84909797,-0.7,36000,0.14999999
1801,18.354846715927124,17.35309,-0.7090695,-0.7,36020,0.14999999
1802,18.365474462509155,17.353107,-0.79437846,-0.7,36040,0.14999999
1803,18.381251335144043,17.353107,-0.60350764,-0.7,36060,0.14999999
1804,18.389837980270386,17.353125,-0.63991237,-0.7,36080,0.14999999
1805,18.398226976394653,17.35315,-0.59304917,-0.7,36100,0.14999999
1806,18.409115076065063,17.353172,-0.5737333,-0.7,36120,0.14999999
1807,18.418174982070923,17.3532,-0.7430224,-0.7,36140,0.14999999
1808,18.4264874458313,17.353197,-0.81247514,-0.7,36160,0.14999999
1809,18.436597108840942,17.353193,-0.7277551,-0.7,36180,0.14999999
1810,18.451797008514404,17.353193,-0.56843776,-0.7,36200,0.14999999
1811,18.462164640426636,17.353224,-0.7374569,-0.7,36220,0.14999999
1812,18.472808122634888,17.35324,-0.70941794,-0.7,36240,0.14999999
1813,18.48766326904297,17.353252,-0.7095378,-0.7,36260,0.14999999
1814,18.498292684555054,17.353266,-0.73719907,-0.7,36280,0.14999999
1815,18.50809907913208,17.353275,-0.6864528,-0.7,36300,0.14999999
1816,18.519359588623047,17.353294,-0.592605,-0.7,36320,0.14999999
1817,18.53638744354248,17.35332,-0.6765631,-0.7,36340,0.14999999
1818,18.55246376991272,17.353327,-0.65288734,-0.7,36360,0.14999999
1819,18.5649516582489,17.353357,-0.36873597,-0.7,36380,0.14999999
1820,18.581380605697632,17.353312,-0.64360005,-0.7,36400,0.14999999
1821,18.593005657196045,17.353323,-0.7467631,-0.7,36420,0.14999999
1822,18.603402614593506,17.353329,-0.5752198,-0.7,36440,0.14999999
1823,18.611696481704712,17.353365,-0.8102897,-0.7,36460,0.14999999
1824,18.6226327419281,17.353361,-0.95530474,-0.7,36480,0.14999999
1825,18.63313102722168,17.353298,-0.6420047,-0.7,36500,0.14999999
1826,18.64297580718994,17.353327,-0.85918844,-0.7,36520,0.14999999
1827,18.655359268188477,17.353312,-0.8211708,-0.7,36540,0.14999999
1828,18.664391040802002,17.353302,-0.73481464,-0.7,36560,0.14999999
1829,18.674952268600464,17.353308,-0.78249997,-0.7,36580,0.14999999
1830,18.688064336776733,17.353308,-0.63596475,-0.7,36600,0.14999999
1831,18.700230598449707,17.35333,-0.64552927,-0.7,36620,0.14999999
1832,18.712527751922607,17.35336,-1.0364528,-0.7,36640,0.14999999
1833,18.7234890460968,17.353275,-0.70466936,-0.7,36660,0.14999999
1834,18.733628749847412,17.353296,-0.58095306,-0.7,36680,0.14999999
1835,18.744317293167114,17.353323,-0.8654652,-0.7,36700,0.14999999
1836,18.755211114883423,17.353308,-0.80620706,-0.7,36720,0.14999999
1837,18.76671552658081,17.353298,-0.7139915,-0.7,36740,0.14999999
1838,18.77711057662964,17.353308,-0.86367625,-0.7,36760,0.14999999
1839,18.786273956298828,17.353289,-0.42239714,-0.7,36780,0.14999999
1840,18.79981279373169,17.35328,-0.6020086,-0.7,36800,0.14999999
1841,18.808302879333496,17.353304,-0.5131905,-0.7,36820,0.14999999
1842,18.818592071533203,17.35331,-0.60687566,-0.7,36840,0.14999999
1843,18.829875946044922,17.35333,-0.6512367,-0.7,36860,0.14999999
1844,18.840282201766968,17.35336,-0.7787394,-0.7,36880,0.14999999
1845,18.850597143173218,17.353352,-0.8346061,-0.7,36900,0.14999999
1846,18.86016082763672,17.353338,-0.7958498,-0.7,36920,0.14999999
1847,18.87568688392639,17.353342,-0.55013704,-0.7,36940,0.14999999
1848,18.885332345962524,17.35336,-0.63786143,-0.7,36960,0.14999999
1849,18.89629817008972,17.353376,-0.7082314,-0.7,36980,0.14999999
1850,18.910788536071777,17.353397,-0.68853295,-0.7,37000,0.14999999
1851,18.921201467514038,17.353415,-0.63022834,-0.7,37020,0.14999999
1852,18.932148218154907,17.353447,-0.82351005,-0.7,37040,0.14999999
1853,18.945210456848145,17.353441,-0.7951084,-0.7,37060,0.14999999
1854,18.95584273338318,17.353441,-0.6915462,-0.7,37080,0.14999999
1855,18.96690011024475,17.35345,-0.62584186,-0.7,37100,0.14999999
1856,18.982196807861328,17.353477,-0.75332177,-0.7,37120,0.14999999
1857,18.992692947387695,17.35348,-0.535658,-0.7,37140,0.14999999
1858,19.003417253494263,17.353495,-0.8513792,-0.7,37160,0.14999999
1859,19.02032995223999,17.35348,-0.85305923,-0.7,37180,0.14999999
1860,19.03161597251892,17.353455,-0.9661541,-0.7,37200,0.14999999
1861,19.043397665023804,17.353394,-0.8164261,-0.7,37220,0.14999999
1862,19.05389928817749,17.353382,-0.89360094,-0.7,37240,0.14999999
1863,19.06502914428711,17.353348,-0.7415851,-0.7,37260,0.14999999
1864,19.074718713760376,17.35335,-0.78097177,-0.7,37280,0.14999999
1865,19.084929943084717,17.35335,-0.79105407,-0.7,37300,0.14999999
1866,19.095821857452393,17.353344,-0.58436275,-0.7,37320,0.14999999
1867,19.110716581344604,17.353382,-0.387549,-0.7,37340,0.14999999
1868,19.12241792678833,17.353329,-0.95233905,-0.7,37360,0.14999999
1869,19.132112741470337,17.35327,-0.80389136,-0.7,37380,0.14999999
1870,19.141979932785034,17.353264,-0.9470003,-0.7,37400,0.14999999
1871,19.15546989440918,17.353209,-0.6095619,-0.7,37420,0.14999999
1872,19.16876792907715,17.35322,-0.8168414,-0.7,37440,0.14999999
1873,19.179363012313843,17.353218,-0.84797037,-0.7,37460,0.14999999
1874,19.19109296798706,17.353195,-0.64505076,-0.7,37480,0.14999999
1875,19.2045578956604,17.353216,-0.68927664,-0.7,37500,0.14999999
1876,19.214906692504883,17.353231,-0.84927887,-0.7,37520,0.14999999
1877,19.227603912353516,17.353214,-0.6410462,-0.7,37540,0.14999999
1878,19.236345529556274,17.353224,-0.9605513,-0.7,37560,0.14999999
1879,19.24656105041504,17.353163,-0.6478279,-0.7,37580,0.14999999
1880,19.25729513168335,17.353199,-0.75963116,-0.7,37600,0.14999999
1881,19.269235134124756,17.3532,-0.8476711,-0.7,37620,0.14999999
1882,19.284422397613525,17.353182,-0.56235456,-0.7,37640,0.14999999
1883,19.29491662979126,17.353203,-0.54828286,-0.7,37660,0.14999999
1884,19.3058443069458,17.353224,-1.0667125,-0.7,37680,0.14999999
1885,19.314781188964844,17.35314,-0.36200497,-0.7,37700,0.14999999
1886,19.32384729385376,17.353073,-0.87960213,-0.7,37720,0.14999999
1887,19.33848738670349,17.353046,-0.5740785,-0.7,37740,0.14999999
1888,19.35963749885559,17.35307,-0.4602598,-0.7,37760,0.14999999
1889,19.375476360321045,17.353058,-0.7944975,-0.7,37780,0.14999999
1890,19.394206762313843,17.353054,-0.5949254,-0.7,37800,0.14999999
1891,19.42112135887146,17.35308,-0.8597516,-0.7,37820,0.14999999
1892,19.44508695602417,17.353065,-0.5735189,-0.7,37840,0.14999999
1893,19.45529055595398,17.353077,-0.5190738,-0.7,37860,0.14999999
1894,19.464599609375,17.353083,-0.80036664,-0.7,37880,0.14999999
1895,19.479084491729736,17.353067,-0.79962486,-0.7,37900,0.14999999
1896,19.49766778945923,17.353062,-0.8070016,-0.7,37920,0.14999999
1897,19.515321016311646,17.353054,-0.88107455,-0.7,37940,0.14999999
1898,19.526955604553223,17.353024,-0.70162225,-0.7,37960,0.14999999
1899,19.54811429977417,17.353035,-0.83234894,-0.7,37980,0.14999999
1900,19.56011939048767,17.353022,-0.8042065,-0.7,38000,0.14999999
