IWMin,ReturnMean,IWMax,ReturnAbsMax,Regret/t,LQGmu1_higher,Iteration,ReturnMin,DenMISELogFirst,ReturnMax,TimestepsSoFar,ReturnLastEpisode,ReturnStepMax,LQGmu1_actor,Delta,IWFirstEpisode,Bound,LQGsigma_higher,Regret,DenMISEMeanLog,IWLastEpisode,DenMISELogLast,IWMean,TimeElapsed
,0.83836234,6.324392,0.9565609,0.12675768,-0.67346936,2550,,-0.35215265,0.9565609,51000,0.95606023,0.99955285,-0.61255723,1.8698257e-10,0.13581792,1.8337504,0.15296425,323.23218,-0.7825906,5.602357,-0.76893234,0.9820816,36423.16582131386
,0.83840847,21.378939,0.9565609,0.12671155,-0.06122449,2551,,-0.35249147,0.9565609,51020,0.9560773,0.99955285,0.060359992,1.86836e-10,0.55410933,1.8316625,1.0,323.2412,-0.78242993,0.4884625,-0.35442987,0.98014605,36436.43485784531
,0.838439,31.866005,0.9565609,0.12668103,0.06122449,2552,,-0.3526662,0.9565609,51040,0.91648775,0.99955285,0.052867252,1.8668961e-10,,1.836797,0.01831564,323.29004,-0.7822809,31.865952,-0.38159063,1.0877923,36449.859701395035
,0.8384841,21.05375,0.9565609,0.12663591,0.06122449,2553,,-0.35305798,0.9565609,51060,0.9535977,0.99955285,0.08934912,1.8654338e-10,9.636506e-33,1.8356829,0.027547687,323.3015,-0.78210646,21.038664,-0.41948158,1.0243372,36463.52683925629
,0.8385083,15.336244,0.9565609,0.12661171,0.06122449,2554,,-0.35344958,0.9565609,51080,0.9002057,0.99955285,0.051616967,1.8639734e-10,2.5313371e-14,1.8318247,0.041433174,323.3662,-0.782009,13.313448,-0.55442125,0.9837419,36476.74489736557
,0.8385524,19.390064,0.9565609,0.1265676,-0.14285715,2555,,-0.35384107,0.9565609,51100,0.95129794,0.99955285,-0.15279037,1.8625146e-10,8.458551e-05,1.8308277,0.027547687,323.38013,-0.78187454,3.320318e-10,-0.4198918,1.0757282,36491.54754400253
,0.8385985,22.545704,0.9565609,0.12652153,-0.3469388,2556,,-0.35423234,0.9565609,51120,0.9561641,0.99955285,-0.36097166,1.8610574e-10,1.0842516,1.8307843,0.027547687,323.38892,-0.7816498,3.1396888e-10,-0.28056067,1.0138524,36505.22435760498
,0.83864444,8.643626,0.9565609,0.12647557,-0.3877551,2557,,-0.35419938,0.9565609,51140,0.9560646,0.99955285,-0.35537112,1.859602e-10,2.8605368,1.8301543,0.079610266,323.39795,-0.78153247,7.7472043,-0.49225172,1.0065565,36518.97485208511
,0.8386904,33.486015,0.9565609,0.12642962,-0.3469388,2558,,-0.35347232,0.9565609,51160,0.95639837,0.99955285,-0.34100345,1.8581485e-10,0.03954258,1.8344128,0.01831564,323.40698,-0.781405,31.069025,-0.46112898,1.0344359,36533.62543821335
,0.8387362,33.066246,0.9565609,0.12638384,-0.3469388,2559,,-0.3538477,0.9565609,51180,0.95580757,0.99955285,-0.36931401,1.8566965e-10,0.03955743,1.8319976,0.01831564,323.41626,-0.7812468,31.04226,-0.40679514,1.0369022,36547.18154978752
,0.83878213,21.754562,0.9565609,0.12633789,-0.3469388,2560,,-0.35422295,0.9565609,51200,0.9562212,0.99955285,-0.35096568,1.8552461e-10,1.0842414,1.8310342,0.027547687,323.42505,-0.78112924,17.38449,-0.5125438,1.021501,36561.186821222305
,0.8388279,28.877895,0.9565609,0.12629211,-0.14285715,2561,,-0.35419005,0.9565609,51220,0.9561202,0.99955285,-0.1415104,1.8537977e-10,2.0189465e-11,1.8299918,0.01831564,323.43408,-0.7809769,3.029646e-27,-0.40896952,1.0984786,36574.869180202484
,0.8388735,4.199029,0.9565609,0.12624651,-0.020408163,2562,,-0.35458046,0.9565609,51240,0.9556778,0.99955285,0.2602501,1.8523509e-10,1.2671913,1.8296858,0.21203151,323.4436,-0.780742,2.1019337,-0.27388328,0.98205155,36588.56860566139
,0.83879536,55.890404,0.9565609,0.12632465,0.26530612,2563,,-0.3544762,0.9565609,51260,0.63833994,0.99955285,0.2506066,1.8509055e-10,,1.8349,0.01831564,323.77002,-0.7808144,54.08343,-0.9475682,1.1060492,36602.11869072914
,0.8387214,44.766346,0.9565609,0.12639862,0.2244898,2564,,-0.3548663,0.9565609,51280,0.64925116,0.99955285,0.17322844,1.8494621e-10,,1.8295631,0.027547687,324.08594,-0.7808574,24.814062,-0.9879192,0.93689334,36615.39991903305
,0.83868504,6.223505,0.9565609,0.12643498,-0.5102041,2565,,-0.35525626,0.9565609,51300,0.74543,0.99955285,-0.31314102,1.8480203e-10,0.9124063,1.8293397,0.12992261,324.3059,-0.78093904,7.571549e-06,-0.9224106,0.98255134,36628.77193427086
,0.83873063,14.510017,0.9565609,0.12638938,-0.3469388,2566,,-0.35529038,0.9565609,51320,0.955936,0.99955285,-0.26468125,1.8465801e-10,3.734568,1.8304331,0.041433174,324.3152,-0.7807797,9.837142,-0.35412788,1.0205522,36642.23727607727
,0.8387755,7.142738,0.9565609,0.1263445,-0.26530612,2567,,-0.35422567,0.9565609,51340,0.9538307,0.99955285,-0.33425638,1.8451417e-10,6.486118,1.8291423,0.08638168,324.32642,-0.780608,6.612813,-0.35899416,1.0274726,36655.725736141205
,0.83882105,15.616231,0.9565609,0.12629896,-0.9183673,2568,,-0.3520916,0.9565609,51360,0.9557107,0.99955285,-0.9291132,1.843705e-10,,1.8289697,0.041433174,324.3357,-0.7804424,,-0.3818734,1.0226015,36669.127873659134
,0.83886683,10.333643,0.9565609,0.12625319,-0.9183673,2569,,-0.35248095,0.9565609,51380,0.95620084,0.99955285,-0.937792,1.84227e-10,1.5065592e-22,1.8288496,0.062317666,324.34448,-0.7803174,10.195025,-0.48019528,1.0083401,36682.33857750893
,0.8389123,31.237152,0.9565609,0.12620771,0.06122449,2570,,-0.35287014,0.9565609,51400,0.95589703,0.99955285,0.06450325,1.8408365e-10,,1.827771,0.01831564,324.35376,-0.7801888,,-0.45658383,1.0894357,36695.59871006012
,0.83895016,9.219094,0.9565609,0.12616986,-0.8367347,2571,,-0.35325915,0.9565609,51420,0.93614554,0.99955285,-1.0510217,1.8394047e-10,0.026554609,1.8276706,0.1800923,324.38257,-0.7799875,1.1433156e-05,-0.34722748,0.98282033,36709.18622303009
,0.8389957,27.304607,0.9565609,0.12612432,-1.0,2572,,-0.3536377,0.9565609,51440,0.9560706,0.99955285,-1.512815,1.8379748e-10,0.13937353,1.8273163,0.31890655,324.3916,-0.78041154,7.8802786,-1.8532429,0.97223914,36722.77329659462
,0.83904046,47.288177,0.9565609,0.12607956,-1.0,2573,,-0.35397226,0.9565609,51460,0.9543931,0.99955285,0.17630517,1.8365463e-10,0.45455128,1.8323963,0.9216105,324.40283,-0.7817102,22.202394,-4.092315,0.95011616,36736.071789979935
,0.8390239,54.86181,0.9565609,0.12609613,0.18367347,2574,,-0.35418418,0.9565609,51480,0.7961924,0.99955285,0.18810621,1.8351198e-10,,1.8363035,0.01831564,324.57153,-0.78178453,50.456154,-0.920964,0.9836153,36749.72534489632
,0.8389912,35.806374,0.9565609,0.1261288,0.18367347,2575,,-0.3545726,0.9565609,51500,0.7546849,0.99955285,0.16277282,1.8336949e-10,,1.830323,0.027547687,324.78174,-0.78184634,35.772568,-0.9172293,0.9429656,36763.477853775024
,0.8389517,22.827097,0.9565609,0.12616831,0.2244898,2576,,-0.35496086,0.9565609,51520,0.7374699,0.99955285,0.14104785,1.8322714e-10,1.9936555e-19,1.8282771,0.0529305,325.00952,-0.7819244,9.592432,-0.9209155,0.9474544,36776.53819680214
,0.83895814,13.644065,0.9565609,0.12616187,0.10204082,2577,,-0.355349,0.9565609,51540,0.8555283,0.99955285,0.02991338,1.8308496e-10,6.259692e-08,1.8284638,0.062317666,325.11914,-0.7819866,12.777092,-0.88698167,0.9667374,36790.23722267151
,0.8389938,14.424596,0.9565609,0.12612623,0.020408163,2578,,-0.35573697,0.9565609,51560,0.93082994,0.99955285,0.11646172,1.8294295e-10,8.17339e-05,1.8259535,0.062317666,325.15332,-0.7819778,13.05994,-0.7246101,0.96070546,36803.815949201584
,0.8390213,14.656915,0.9565609,0.12609869,0.18367347,2579,,-0.35612476,0.9565609,51580,0.909963,0.99955285,0.1503226,1.8280111e-10,1.640474e-08,1.8276018,0.07336965,325.2085,-0.78198504,7.642358,-0.7599922,0.9490585,36817.30992293358
,0.8390487,52.735138,0.9565609,0.12607133,0.14285715,2580,,-0.35651243,0.9565609,51600,0.9097366,0.99955285,0.13658783,1.8265943e-10,,1.8371329,0.01831564,325.26416,-0.7820519,49.42419,-0.90244746,0.9254038,36831.04979491234
,0.83903044,51.69885,0.9565609,0.12608957,0.14285715,2581,,-0.35689995,0.9565609,51620,0.7919365,0.99955285,0.124385126,1.8251793e-10,,1.8315201,0.01831564,325.43726,-0.7821084,47.883163,-0.8462849,0.9308916,36844.746735572815
,0.8390576,33.77147,0.9565609,0.1260624,0.14285715,2582,,-0.35728732,0.9565609,51640,0.9093303,0.99955285,0.12279973,1.8237657e-10,,1.8295424,0.027547687,325.49316,-0.7821407,25.490755,-0.7902343,0.94239,36858.513555288315
,0.8390991,9.284261,0.9565609,0.12602091,0.14285715,2583,,-0.35767454,0.9565609,51660,0.94618046,0.99955285,0.07668265,1.8223538e-10,0.0009857342,1.827472,0.10170138,325.51196,-0.7821614,8.339841,-0.77371603,0.95851785,36871.85420179367
,0.83912295,28.75445,0.9565609,0.12599707,-0.14285715,2584,,-0.35806122,0.9565609,51680,0.9006526,0.99955285,-0.09757389,1.8209435e-10,2.026775e-11,1.8253832,0.01831564,325.57642,-0.7820375,2.0978188e-30,-0.41997173,1.0982482,36885.056871414185
,0.8391679,6.254115,0.9565609,0.12595212,0.10204082,2585,,-0.35844815,0.9565609,51700,0.95515025,0.99955285,0.33499423,1.819535e-10,0.102825284,1.8252566,0.14097345,325.58618,-0.78192663,1.8729659,-0.58976895,0.96541977,36898.811849594116
,0.83908284,70.90308,0.9565609,0.12603718,0.3469388,2586,,-0.35879517,0.9565609,51720,0.61925954,0.99955285,0.3362439,1.818128e-10,,1.8311058,0.01831564,325.93213,-0.78211147,59.909893,-1.2244306,0.9883356,36912.358494997025
,0.8389955,46.09804,0.9565609,0.1261245,0.3469388,2587,,-0.35918176,0.9565609,51740,0.6133229,0.99955285,0.37864625,1.8167226e-10,,1.830235,0.027547687,326.28394,-0.7822793,44.386395,-1.1953969,0.96946156,36925.84677863121
,0.8388986,11.60033,0.9565609,0.12622142,0.42857143,2588,,-0.35956824,0.9565609,51760,0.58806854,0.99955285,0.36684334,1.815319e-10,1.1833276e-07,1.8259463,0.11973804,326.66113,-0.7824361,9.65845,-1.1512477,0.9910983,36939.466061115265
,0.8388126,20.6348,0.9565609,0.12630743,-0.8367347,2589,,-0.35995457,0.9565609,51780,0.6163167,0.99955285,-1.9703853,1.813917e-10,0.6228815,1.8252499,0.5647181,327.01,-0.782584,0.23138426,-1.1550324,0.980172,36953.069383859634
,0.8388377,46.74144,0.9565609,0.12628233,-1.0,2590,,-0.36010018,0.9565609,51800,0.903692,0.99955285,-0.8051276,1.8125165e-10,0.45734525,1.8313658,0.9216105,327.0713,-0.7842059,35.55669,-4.962758,0.957324,36966.553876399994
,0.83888304,19.606335,0.9565609,0.12623698,-0.75510204,2591,,-0.36030966,0.9565609,51820,0.9563326,0.99955285,-0.7334918,1.8111178e-10,,1.824497,0.027547687,327.08008,-0.78411585,4.618175,-0.50596225,1.0595194,36980.09656667709
,0.8389282,21.640356,0.9565609,0.1261918,-0.3469388,2592,,-0.36069554,0.9565609,51840,0.95621645,0.99955285,-0.3264509,1.8097206e-10,1.091282,1.8241329,0.027547687,327.0891,-0.78392655,,-0.35030344,1.0261766,36993.54767394066
,0.8389732,13.586132,0.9565609,0.1261468,-0.30612245,2593,,-0.3606603,0.9565609,51860,0.9552669,0.99955285,-0.28543568,1.8083249e-10,11.33263,1.8241518,0.041433174,327.09863,-0.7837627,12.504198,-0.38168946,1.0437696,37007.219792842865
,0.83901834,9.025795,0.9565609,0.12610167,-0.30612245,2594,,-0.35668495,0.9565609,51880,0.9560478,0.99955285,-0.31073105,1.806931e-10,8.380093,1.8238779,0.062317666,327.10767,-0.7835822,8.663931,-0.35769433,1.0296655,37021.181612968445
,0.83906347,84.718895,0.9565609,0.12605655,1.0,2595,,-0.35384503,0.9565609,51900,0.95607,0.99955285,1.0155411,1.8055386e-10,,1.8233833,0.062317666,327.1167,-0.7834006,,-0.34138772,1.0460347,37034.53116774559
,0.83880764,35.206104,0.9565609,0.12631238,-0.9183673,2596,,-0.3542303,0.9565609,51920,0.17523573,0.99955285,-0.9238143,1.8041478e-10,,1.8228948,0.01831564,327.90698,-0.78384376,,-1.970634,1.0017456,37047.80470299721
,0.8388527,4.2289786,0.9565609,0.12626731,-0.30612245,2597,,-0.35461545,0.9565609,51940,0.9558734,0.99955285,-0.119005606,1.8027586e-10,3.9660954,1.822412,0.14097345,327.91626,-0.7837251,0.0003076013,-0.47233847,1.0116282,37061.36083960533
,0.8388978,39.413982,0.9565609,0.1262222,-0.10204082,2598,,-0.3534744,0.9565609,51960,0.95615417,0.99955285,-0.084011935,1.8013711e-10,9.462194e-20,1.8262084,0.01831564,327.9253,-0.783606,23.060036,-0.48600537,0.9473228,37074.826204776764
,0.83894193,13.266113,0.9565609,0.12617809,-0.14285715,2599,,-0.35385925,0.9565609,51980,0.95330083,0.99955285,-0.07535611,1.7999852e-10,0.056992233,1.823524,0.041433174,327.93677,-0.7835221,5.839319,-0.50842583,1.0408369,37088.33463740349
,0.838987,30.585543,0.9565609,0.12613302,-0.06122449,2600,,-0.354222,0.9565609,52000,0.9559891,0.99955285,-0.069317296,1.798601e-10,3.0952937e-30,1.8239348,0.01831564,327.9458,-0.7833686,24.698977,-0.42335308,1.0698252,37101.96669626236
,0.83902735,25.71444,0.9565609,0.12609267,-0.10204082,2601,,-0.35460654,0.9565609,52020,0.9438005,0.99955285,-0.086371884,1.7972182e-10,1.761379e-08,1.8225827,0.027547687,327.96704,-0.78318137,10.264516,-0.36133185,0.9817256,37115.555092573166
,0.8390716,20.068588,0.9565609,0.12604845,-0.06122449,2602,,-0.35499093,0.9565609,52040,0.95416176,0.99955285,-0.08261637,1.795837e-10,4.081547e-13,1.823194,0.027547687,327.97803,-0.78308576,15.950341,-0.5132457,1.0169758,37129.052545785904
,0.8391163,13.222017,0.9565609,0.12600374,-0.10204082,2603,,-0.3553752,0.9565609,52060,0.9556023,0.99955285,-0.12874877,1.7944574e-10,0.037587434,1.8225793,0.0529305,327.9878,-0.7829619,11.326032,-0.47460404,1.0110867,37142.458082675934
,0.8391604,4.202142,0.9565609,0.12595963,-0.020408163,2604,,-0.35574484,0.9565609,52080,0.95396745,0.99955285,-0.41582412,1.7930794e-10,1.2686677,1.8223641,0.21203151,327.99902,-0.7827953,2.3647916,-0.35915044,0.98490447,37155.86281514168
,0.8392053,34.222267,0.9565609,0.1259147,-0.42857143,2605,,-0.35564172,0.9565609,52100,0.9562191,0.99955285,-0.43532768,1.791703e-10,1.6495879e-13,1.8230191,0.01831564,328.0078,-0.78268844,27.877558,-0.48895454,1.0238655,37169.512033224106
,0.8392501,34.868828,0.9565609,0.12586993,-0.9183673,2606,,-0.35602552,0.9565609,52120,0.9558864,0.99955285,-0.94801265,1.7903283e-10,,1.821507,0.01831564,328.0171,-0.7825535,,-0.45014322,1.0054967,37183.01235461235
,0.8392948,21.606773,0.9565609,0.12582523,-0.9591837,2607,,-0.35640916,0.9565609,52140,0.95569634,0.99955285,-0.9884519,1.7889551e-10,,1.8227737,0.027547687,328.02637,-0.7824123,20.2228,-0.41613448,1.0205058,37196.41770339012
,0.8393394,65.17972,0.9565609,0.12578064,0.79591835,2608,,-0.3567927,0.9565609,52160,0.9558655,0.99955285,0.8148463,1.7875837e-10,,1.8213674,0.027547687,328.0359,-0.78232944,,-0.58361334,1.1296182,37210.02351593971
,0.8391391,3.6279263,0.9565609,0.12598091,-0.42857143,2609,,-0.35717604,0.9565609,52180,0.3165661,0.99955285,-0.76996386,1.7862137e-10,2.186113,1.8211622,0.19541045,328.68408,-0.78256154,1.487627e-08,-1.5073559,0.9943361,37223.65820145607
,0.8391839,29.446098,0.9565609,0.12593609,-0.75510204,2610,,-0.3567217,0.9565609,52200,0.95619804,0.99955285,-0.7562492,1.7848452e-10,,1.827626,0.01831564,328.6931,-0.78240806,22.823374,-0.37593126,1.089579,37237.13575172424
,0.8392287,19.385803,0.9565609,0.12589133,-0.75510204,2611,,-0.35710478,0.9565609,52220,0.95604783,0.99955285,-0.75427073,1.7834782e-10,,1.8268323,0.027547687,328.7024,-0.78218764,19.38101,-0.29226255,1.0663162,37250.94489121437
,0.8392732,28.925304,0.9565609,0.1258468,-0.75510204,2612,,-0.35748768,0.9565609,52240,0.9555701,0.99955285,-0.77113366,1.7821128e-10,,1.8265477,0.01831564,328.7119,-0.781972,28.85658,-0.28230673,1.0957364,37264.55802702904
,0.8393179,19.047264,0.9565609,0.1258021,-0.75510204,2613,,-0.35787046,0.9565609,52260,0.95627964,0.99955285,-0.7908138,1.780749e-10,,1.8236943,0.027547687,328.72095,-0.78177625,17.56226,-0.3621922,1.0673611,37278.12861418724
,0.83936256,23.645245,0.9565609,0.12575746,-0.79591835,2614,,-0.3582531,0.9565609,52280,0.95611274,0.99955285,-0.7889949,1.7793868e-10,,1.8238227,0.027547687,328.72998,-0.78163314,22.824959,-0.47212407,0.9976036,37291.60339474678
,0.83940727,35.2017,0.9565609,0.12571275,-0.79591835,2615,,-0.35863557,0.9565609,52300,0.9562062,0.99955285,-0.7986656,1.778026e-10,,1.8237951,0.01831564,328.73877,-0.7815111,32.047382,-0.45759875,1.0031161,37304.799198150635
,0.83945197,15.43455,0.9565609,0.12566805,-0.79591835,2616,,-0.3590179,0.9565609,52320,0.9561928,0.99955285,-0.76342916,1.7766671e-10,3.0213614e-33,1.822511,0.041433174,328.74756,-0.7813939,15.422525,-0.47329268,1.0208875,37318.55628347397
,0.83949655,12.633785,0.9565609,0.12562346,-0.75510204,2617,,-0.3594001,0.9565609,52340,0.95609677,0.99955285,-0.7901079,1.7753096e-10,3.946189e-28,1.821811,0.041433174,328.7566,-0.7811989,12.61174,-0.2900894,1.0320506,37332.06369805336
,0.839541,34.450165,0.9565609,0.125579,-0.79591835,2618,,-0.35978216,0.9565609,52360,0.9560497,0.99955285,-0.7911132,1.7739535e-10,,1.8228834,0.01831564,328.76587,-0.78105736,32.17424,-0.44042504,1.012398,37345.5136115551
,0.8395856,8.73937,0.9565609,0.12553442,-0.75510204,2619,,-0.36016405,0.9565609,52380,0.9562336,0.99955285,-0.7984497,1.7725993e-10,2.2130934e-12,1.8211713,0.062317666,328.77466,-0.78092086,8.340123,-0.43146983,1.0056192,37359.465334653854
,0.83963,33.925327,0.9565609,0.12549001,-0.79591835,2620,,-0.36054578,0.9565609,52400,0.9557944,0.99955285,-0.789678,1.7712463e-10,,1.8284454,0.01831564,328.78394,-0.7807925,33.800148,-0.4489544,1.0250095,37373.056089401245
,0.8396744,33.50444,0.9565609,0.1254456,-0.79591835,2621,,-0.3609274,0.9565609,52420,0.95617646,0.99955285,-0.78502136,1.7698949e-10,,1.8256867,0.01831564,328.79297,-0.78064436,31.06204,-0.4129676,1.0271549,37386.82122015953
,0.8397188,22.043028,0.9565609,0.1254012,-0.79591835,2622,,-0.36130887,0.9565609,52440,0.9561331,0.99955285,-0.8028606,1.7685452e-10,,1.8249537,0.027547687,328.802,-0.7804864,19.761381,-0.38906837,1.0133599,37400.39122366905
,0.8397632,21.867592,0.9565609,0.1253568,-0.79591835,2623,,-0.3616902,0.9565609,52460,0.9562333,0.99955285,-0.8722239,1.7671968e-10,,1.8222008,0.027547687,328.8108,-0.78034854,21.560625,-0.42972502,1.0156479,37414.2851831913
,0.83980757,6.8113847,0.9565609,0.12531245,-0.877551,2624,,-0.36207137,0.9565609,52480,0.95600456,0.99955285,-0.9254736,1.7658502e-10,2.710347e-10,1.82199,0.08638168,328.81982,-0.7801697,6.370829,-0.32358998,1.0105932,37427.21664905548
,0.83985174,14.510785,0.9565609,0.12526828,-0.9591837,2625,,-0.3624524,0.9565609,52500,0.9558499,0.99955285,-0.87256014,1.7645051e-10,,1.8217622,0.041433174,328.8291,-0.7800456,11.005331,-0.46461913,0.9928351,37440.28444004059
,0.839896,30.628538,0.9565609,0.125224,0.3469388,2626,,-0.36283326,0.9565609,52520,0.95599467,0.99955285,0.31964156,1.7631614e-10,,1.8212366,0.041433174,328.83838,-0.7798742,,-0.32081217,0.9760957,37454.608030319214
,0.839855,3.521883,0.9565609,0.125265,0.10204082,2627,,-0.363214,0.9565609,52540,0.7319934,0.99955285,0.6004957,1.7618193e-10,0.8774885,1.8211904,0.31890655,329.0713,-0.78006375,3.4605136,-1.2502881,0.9815622,37467.5375893116
,0.8397197,46.586487,0.9565609,0.1254003,-1.0,2628,,-0.3632606,0.9565609,52560,0.4843819,0.99955285,-0.5244067,1.7604787e-10,0.45879298,1.8204324,0.9216105,329.552,-0.7803195,0.40181938,-1.4334937,0.95288616,37479.73166894913
,0.839764,30.890835,0.9565609,0.12535602,-0.5102041,2629,,-0.3634665,0.9565609,52580,0.956164,0.99955285,-0.48941103,1.7591399e-10,1.6329765e-33,1.8214808,0.01831564,329.56104,-0.7802262,26.21196,-0.48580438,1.0671314,37492.00732111931
,0.8398083,25.204082,0.9565609,0.12531173,-0.46938777,2630,,-0.36384678,0.9565609,52600,0.9563322,0.99955285,-0.4221178,1.7578024e-10,1.1559201e-09,1.8195345,0.027547687,329.56982,-0.7800756,17.379314,-0.44654363,1.0125097,37504.279975414276
,0.83985245,33.96234,0.9565609,0.12526757,-0.42857143,2631,,-0.36422694,0.9565609,52620,0.9558322,0.99955285,-0.43159527,1.7564662e-10,1.6638106e-13,1.8258616,0.01831564,329.57886,-0.7799493,32.338493,-0.45727435,1.0332904,37516.42747306824
,0.8398966,33.54227,0.9565609,0.1252234,-0.42857143,2632,,-0.36460695,0.9565609,52640,0.95604634,0.99955285,-0.4598243,1.7551319e-10,1.6644422e-13,1.8240193,0.01831564,329.5879,-0.7798068,33.143585,-0.43341613,1.0362105,37529.89193320274
,0.83994085,22.029373,0.9565609,0.12517917,-0.42857143,2633,,-0.36498684,0.9565609,52660,0.956447,0.99955285,-0.4262315,1.7537989e-10,1.0208522e-05,1.8186824,0.027547687,329.59668,-0.7797043,13.073651,-0.5412461,1.0059034,37543.526270627975
,0.839985,70.58905,0.9565609,0.125135,0.71428573,2634,,-0.36536655,0.9565609,52680,0.956357,0.99955285,0.6880784,1.7524675e-10,,1.8185878,0.027547687,329.6057,-0.7795642,,-0.41403398,0.9251435,37557.25431275368
,0.8398189,42.142868,0.9565609,0.12530112,0.10204082,2635,,-0.3657461,0.9565609,52700,0.40243533,0.99955285,0.10682115,1.7511374e-10,,1.8186023,0.01831564,330.16846,-0.77984214,,-1.4291207,0.99179095,37570.76679587364
,0.8398081,30.051336,0.9565609,0.12531191,-0.877551,2636,,-0.36612555,0.9565609,52720,0.8111949,0.99955285,-0.8647218,1.7498093e-10,,1.8183658,0.01831564,330.32227,-0.77980554,,-0.6696583,1.0787194,37584.3528547287
,0.8398523,39.03636,0.9565609,0.12526774,0.877551,2637,,-0.36650485,0.9565609,52740,0.95621765,0.99955285,0.8851772,1.7484823e-10,,1.8183359,0.0529305,330.33105,-0.7796095,,-0.3382095,0.985084,37597.79824757576
,0.8396329,5.190564,0.9565609,0.12548709,-0.8367347,2638,,-0.366884,0.9565609,52760,0.26134342,0.99955285,-0.533738,1.7471569e-10,9.74308e-05,1.8182576,0.11973804,331.0349,-0.77994436,,-1.6426024,0.99770004,37611.269515275955
,0.83967704,16.560911,0.9565609,0.12544298,-0.46938777,2639,,-0.36726296,0.9565609,52780,0.9562388,0.99955285,-0.5233284,1.7458332e-10,0.00040682635,1.8189614,0.041433174,331.04395,-0.7798886,5.413284,-0.6301953,1.0061302,37624.80789041519
,0.8397213,30.49314,0.9565609,0.1253987,-0.5102041,2640,,-0.36764166,0.9565609,52800,0.9563007,0.99955285,-0.4933161,1.7445106e-10,1.6398183e-33,1.821224,0.01831564,331.0525,-0.7797657,26.687014,-0.45984808,1.0732994,37638.54583191872
