IWMin,Delta,ReturnLastEpisode,TimestepsSoFar,LQGsigma_higher,DenMISELogFirst,ReturnMax,IWMax,IWMean,Iteration,DenMISEMeanLog,ReturnStepMax,ReturnAbsMax,LQGmu1_actor,ReturnMin,TimeElapsed,Regret/t,IWFirstEpisode,Bound,IWLastEpisode,Regret,DenMISELogLast,LQGmu1_higher,ReturnMean
,9.444448e-11,0.9550151,71760,0.01831564,-3.6742911,0.9565436,33.33077,1.0170674,3588,-0.7797973,0.99953693,0.9565436,-0.053219207,,50598.08844614029,0.11794227,,1.6927702,26.320705,423.17676,-0.42194435,-0.06122449,0.84717774
,9.439186e-11,0.9552179,71780,0.01831564,-3.6745698,0.9565436,33.0332,1.018594,3589,-0.779691,0.99953693,0.9565436,-0.07131393,,50612.57383155823,0.11791211,,1.6913354,29.912338,423.18652,-0.41272628,-0.06122449,0.8472079
,9.4339286e-11,0.953241,71800,0.027547687,-3.6748486,0.9565436,21.785065,1.0094725,3590,-0.77959174,0.99953693,0.9565436,-0.112722576,,50627.00534820557,0.11788255,,1.6916754,21.000969,423.19824,-0.43874124,-0.06122449,0.84723747
,9.428675e-11,0.9528672,71820,0.027547687,-3.675127,0.9565436,23.554127,1.0055854,3591,-0.77950263,0.99953693,0.9565436,-0.10713905,,50641.15363073349,0.117853224,,1.6911373,21.421661,423.21094,-0.46668142,-0.10204082,0.8472668
,9.423425e-11,0.9540436,71840,0.01831564,-3.6754055,0.9565436,35.205414,0.9918906,3592,-0.77941644,0.99953693,0.9565436,-0.0636123,,50655.43499350548,0.11782348,,1.6904552,33.61917,423.22192,-0.4727755,-0.10204082,0.84729654
,9.418181e-11,0.95361763,71860,0.062317666,-3.6756837,0.9565436,13.706764,0.95371735,3593,-0.7793147,0.99953693,0.9565436,-0.8251876,,50669.82021045685,0.11779386,,1.6895416,,423.2334,-0.403259,-0.9183673,0.84732616
,9.4129406e-11,0.95599216,71880,0.11973804,-3.675962,0.9565436,5.9244347,1.0048479,3594,-0.77924395,0.99953693,0.9565436,-0.58880484,,50684.21277356148,0.11776364,,1.6896813,0.8042474,423.24243,-0.47763962,-0.59183675,0.8473564
,9.4077045e-11,0.95616394,71900,0.01831564,-3.6762402,0.9565436,37.027813,0.9773563,3595,-0.7791677,0.99953693,0.9565436,-0.57769656,,50698.8773765564,0.1177333,,1.6946447,35.789005,423.25122,-0.5102803,-0.59183675,0.8473867
,9.4024726e-11,0.9558493,71920,0.027547687,-3.6765184,0.9565436,24.497206,0.9948267,3596,-0.7790778,0.99953693,0.9565436,-0.6210285,,50713.457624197006,0.11770314,,1.6923835,19.500547,423.2605,-0.42928198,-0.59183675,0.8474169
,9.3972455e-11,0.95625806,71940,0.01831564,-3.6767964,0.9565436,36.002346,0.98264307,3597,-0.7790167,0.99953693,0.9565436,-0.63599604,,50728.0207760334,0.11767298,,1.6904557,30.921606,423.26953,-0.5518032,-0.63265306,0.84744704
,9.392025e-11,0.9557211,71960,0.01831564,-3.6770744,0.9565436,35.65548,0.9853691,3598,-0.77893716,0.99953693,0.9565436,-0.6314091,,50742.15486049652,0.11764276,,1.6898069,34.35628,423.27856,-0.47238037,-0.63265306,0.84747726
,9.386806e-11,0.955821,71980,0.01831564,-3.6773522,0.9565436,35.31542,0.98837644,3599,-0.77886057,0.99953693,0.9565436,-0.61588514,,50756.642721414566,0.11761272,,1.6894699,35.31092,423.28833,-0.4854371,-0.63265306,0.8475073
,9.381591e-11,0.9559008,72000,0.027547687,-3.6776302,0.9565436,24.269686,0.9958133,3600,-0.7788004,0.99953693,0.9565436,-0.55648774,,50771.32709431648,0.11758256,,1.6902246,17.101686,423.29736,-0.54731977,-0.59183675,0.84753746
,9.3763816e-11,0.9563648,72020,0.08638168,-3.677908,0.9565436,8.986471,0.9746906,3601,-0.778656,0.99953693,0.9565436,-0.9617874,,50785.92075753212,0.1175524,,1.6890826,0.005945446,423.30615,-0.25212365,-0.877551,0.8475676
,9.371176e-11,0.9556872,72040,0.041433174,-3.6781855,0.9565436,12.448929,1.0392647,3602,-0.77857137,0.99953693,0.9565436,-0.54449755,,50800.31772851944,0.1175223,,1.6888927,6.849476e-21,423.31543,-0.44849315,-0.5510204,0.8475977
,9.3659754e-11,0.95571977,72060,0.027547687,-3.6784632,0.9565436,23.1175,0.974107,3603,-0.7784064,0.99953693,0.9565436,-0.9531675,,50814.91885137558,0.11749238,,1.6887617,,423.32495,-0.22208355,-0.9591837,0.84762764
,9.360779e-11,0.95623326,72080,0.01831564,-3.6787405,0.9565436,34.28416,1.0037669,3604,-0.7783329,0.99953693,0.9565436,-0.9531939,,50829.31875252724,0.11746228,,1.6888814,33.53457,423.33398,-0.48546275,-0.9591837,0.84765774
,9.355586e-11,0.9561321,72100,0.062317666,-3.679018,0.9565436,9.769464,1.0050329,3605,-0.77824885,0.99953693,0.9565436,-0.08556766,,50843.707478284836,0.11743212,,1.6885089,,423.34277,-0.4762713,-0.06122449,0.8476879
,9.3503975e-11,0.9526035,72120,0.027547687,-3.6792953,0.9565436,23.216812,1.0079216,3606,-0.77816427,0.99953693,0.9565436,-0.08857749,,50858.3968026638,0.11740303,,1.6890712,19.50867,423.35547,-0.4767551,-0.10204082,0.847717
,9.3452135e-11,0.95503306,72140,0.027547687,-3.6795726,0.9565436,21.585014,1.0122143,3607,-0.77807856,0.99953693,0.9565436,-0.039661434,,50872.74524474144,0.11737329,,1.689033,14.21793,423.36548,-0.47456303,-0.06122449,0.84774673
,9.340034e-11,0.95357937,72160,0.041433174,-3.6798499,0.9565436,14.301261,1.0086712,3608,-0.77797097,0.99953693,0.9565436,-0.051226337,,50886.87788629532,0.1173439,,1.6883345,12.542715,423.37695,-0.39982864,-0.06122449,0.8477761
,9.334859e-11,0.9460931,72180,0.027547687,-3.680127,0.9565436,32.823944,1.0055792,3609,-0.77786165,0.99953693,0.9565436,0.13996145,,50901.11861920357,0.11731672,,1.688201,3.5659742e-10,423.396,-0.3912638,0.14285715,0.8478033
,9.329688e-11,0.78143144,72200,0.08638168,-3.680404,0.9565436,7.170711,1.0037768,3610,-0.77785695,0.99953693,0.9565436,-0.124874555,,50915.4406273365,0.11733508,5.1034e-35,1.688143,1.7685286,423.5796,-0.76344645,-0.020408163,0.84778494
,9.324521e-11,0.95534956,72220,0.01831564,-3.680681,0.9565436,34.02706,1.0059688,3611,-0.7777517,0.99953693,0.9565436,-0.9307546,,50929.90538620949,0.11730528,,1.6880614,,423.58936,-0.4011767,-0.9591837,0.84781474
,9.319359e-11,0.9560006,72240,0.11973804,-3.6809578,0.9565436,4.9867115,1.0041573,3612,-0.7777308,0.99953693,0.9565436,-0.90374196,,50944.1658205986,0.1172753,,1.688193,2.2996755,423.5984,-0.7052637,-0.75510204,0.8478447
,9.314201e-11,0.9560444,72260,0.041433174,-3.6812348,0.9565436,25.40342,1.0590687,3613,-0.7777051,0.99953693,0.9565436,0.26418322,,50958.82525014877,0.117245376,,1.6879237,,423.60742,-0.6886632,0.26530612,0.84787464
,9.3090466e-11,0.6717801,72280,0.041433174,-3.6815114,0.9565436,15.938013,0.95925426,3614,-0.7777389,0.99953693,0.9565436,-0.93454254,,50973.24617290497,0.11729413,,1.6878484,,423.90112,-0.9566459,-0.9591837,0.8478259
,9.303898e-11,0.956125,72300,0.16597496,-3.6817882,0.9565436,4.1462374,1.0018728,3615,-0.7777202,0.99953693,0.9565436,-0.6953613,,50987.735189676285,0.11726421,2.021297e-22,1.6879053,0.89563334,423.91016,-0.6669685,-0.63265306,0.8478558
,9.298752e-11,0.95612574,72320,0.11973804,-3.6820648,0.9565436,5.3117723,0.99963164,3616,-0.7775876,0.99953693,0.9565436,-0.029373795,,51002.00944304466,0.11723423,1.6763936e-20,1.6877644,2.0959837e-05,423.91895,-0.3003649,-0.10204082,0.8478858
,9.29361e-11,0.95310974,72340,0.1800923,-3.6823413,0.9565436,3.728481,0.99615407,3617,-0.7774782,0.99953693,0.9565436,-0.48101747,,51016.35676193237,0.11720514,3.9491415e-09,1.6875639,2.6596308,423.9309,-0.3813783,-0.14285715,0.8479149
,9.288475e-11,0.95615965,72360,0.01831564,-3.6826177,0.9565436,46.21026,0.8693159,3618,-0.77746,0.99953693,0.9565436,-0.884537,,51030.742861032486,0.11717522,,1.6874211,,423.93994,-0.70627385,-0.9183673,0.8479448
,9.283342e-11,0.95616907,72380,0.2300663,-3.682894,0.9565436,4.471654,0.99583536,3619,-0.7774171,0.99953693,0.9565436,-0.8445078,,51045.099229097366,0.11714536,2.1338228e-12,1.6872419,2.1496148,423.94897,-0.48864645,-0.71428573,0.84797466
,9.2782136e-11,0.9561112,72400,0.01831564,-3.6831703,0.9565436,36.006493,0.9820413,3620,-0.77734405,0.99953693,0.9565436,-0.82062733,,51059.324692726135,0.1171155,,1.6879704,33.10844,423.958,-0.5087833,-0.8367347,0.8480045
,9.27309e-11,0.95593315,72420,0.027547687,-3.6834464,0.9565436,23.714777,1.0016311,3621,-0.7772616,0.99953693,0.9565436,-0.856342,,51073.76862740517,0.117085636,,1.6878166,19.299473,423.96704,-0.45812178,-0.8367347,0.8480344
,9.2679704e-11,0.9561453,72440,0.40740025,-3.6837227,0.9565436,8.172599,0.988992,3622,-0.7771806,0.99953693,0.9565436,-0.56573087,,51087.95521593094,0.11705583,0.0045854514,1.687154,1.3657396,423.97632,-0.48341134,-0.63265306,0.8480642
,9.2628544e-11,0.9563051,72460,0.01831564,-3.6839974,0.9565436,27.48397,1.0877215,3623,-0.77705747,0.99953693,0.9565436,-0.5713172,,51102.36837506294,0.11702591,,1.6905403,21.729053,423.98486,-0.3201261,-0.5510204,0.8480941
,9.257743e-11,0.95593005,72480,0.027547687,-3.6842735,0.9565436,18.187325,1.0809046,3624,-0.7769202,0.99953693,0.9565436,-0.58591384,,51116.879027843475,0.11699617,,1.6876409,15.890823,423.99414,-0.36427215,-0.5510204,0.84812385
,9.252637e-11,0.9560204,72500,0.041433174,-3.6845493,0.9565436,16.149883,1.0151231,3625,-0.7768134,0.99953693,0.9565436,-0.5789281,,51131.00651741028,0.11696637,,1.6879151,15.224582,424.00317,-0.46839407,-0.59183675,0.84815365
,9.247534e-11,0.9558604,72520,0.062317666,-3.6848252,0.9565436,8.806095,1.0120338,3626,-0.7767109,0.99953693,0.9565436,-0.47991103,,51145.48068881035,0.11693668,,1.6874973,8.805992,424.01245,-0.41913658,-0.5510204,0.84818333
,9.242435e-11,0.9562174,72540,0.041433174,-3.6851008,0.9565436,32.578804,1.0042768,3627,-0.7766919,0.99953693,0.9565436,0.25319782,,51159.82090187073,0.11690688,,1.6867683,,424.02124,-0.71901476,0.3469388,0.84821314
,9.23734e-11,0.68662816,72560,0.01831564,-3.6853766,0.9565436,56.925358,1.1061265,3628,-0.77674294,0.99953693,0.9565436,0.25978252,,51174.24556994438,0.116951406,,1.6885984,45.873634,424.29956,-0.96334934,0.26530612,0.8481686
,9.23225e-11,0.6119712,72580,0.062317666,-3.685652,0.9565436,16.989723,1.0337809,3629,-0.77676123,0.99953693,0.9565436,0.30428874,,51189.21229290962,0.117016494,2.604571e-37,1.6873946,16.375408,424.65308,-0.94313693,0.26530612,0.8481035
,9.227164e-11,0.6647889,72600,0.6648703,-3.6859276,0.9565436,20.58232,0.9702787,3630,-0.7768346,0.99953693,0.9565436,0.18518221,,51203.61011052132,0.1170671,0.40978742,1.6865497,0.44711226,424.9536,-1.0749606,-0.79591835,0.8480529
,9.222083e-11,0.76620746,72620,0.01831564,-3.6860902,0.9565436,102.23427,0.9145165,3631,-0.7769269,0.99953693,0.9565436,0.6084088,,51217.696591854095,0.11708957,,1.6861122,,425.15234,-1.0819379,0.59183675,0.84803045
,9.2170056e-11,0.44401324,72640,1.0,-3.6863656,0.9565436,128.48958,0.9388106,3632,-0.77716106,0.99953693,0.9565436,-0.9367454,,51232.2434053421,0.11720079,15.837656,1.6858854,1.7119061,425.67334,-1.5332178,1.0,0.8479192
,9.211932e-11,0.9559837,72660,0.041433174,-3.6822898,0.9565436,20.223938,0.94156015,3633,-0.7771416,0.99953693,0.9565436,-0.9597789,,51246.62851572037,0.11717105,,1.6891656,16.556116,425.68237,-0.64039326,-0.9183673,0.84794897
,9.2068624e-11,0.9556256,72680,0.027547687,-3.682565,0.9565436,22.5121,0.9833432,3634,-0.7770621,0.99953693,0.9565436,-0.9980518,,51261.14114904404,0.117141426,,1.6892372,22.238132,425.6919,-0.42914397,-0.9591837,0.8479786
,9.201798e-11,0.9558738,72700,0.062317666,-3.68284,0.9565436,23.975876,0.9844258,3635,-0.7769974,0.99953693,0.9565436,-1.0210987,,51275.69357204437,0.11711168,,1.6870271,10.789842,425.70093,-0.522522,-1.0,0.84800833
,9.1967364e-11,0.9558468,72720,0.08638168,-3.6831152,0.9565436,14.012641,0.97410655,3636,-0.7770349,0.99953693,0.9565436,-0.9381093,,51290.180535554886,0.11708206,,1.6862156,8.753066,425.7102,-0.8962363,-0.9591837,0.84803796
,9.19168e-11,0.9557575,72740,0.062317666,-3.6833901,0.9565436,18.944471,1.0043224,3637,-0.77699727,0.99953693,0.9565436,0.09599927,,51304.751200675964,0.117052436,,1.6845798,,425.71973,-0.6127385,0.18367347,0.8480676
,9.186627e-11,0.90037954,72760,0.01831564,-3.683665,0.9565436,107.50568,0.95348763,3638,-0.77692205,0.99953693,0.9565436,0.6258523,,51319.472995996475,0.11703801,,1.6845847,,425.78442,-0.5061801,0.67346936,0.848082
,9.18158e-11,0.47070178,72780,0.01831564,-3.68394,0.9565436,96.5636,1.0593065,3639,-0.7771352,0.99953693,0.9565436,0.626877,,51333.92479109764,0.11714172,,1.688277,90.84427,426.2788,-1.4970206,0.63265306,0.8479783
,9.176535e-11,0.43452013,72800,0.027547687,-3.6842146,0.9565436,66.099434,0.95115924,3640,-0.77731204,0.99953693,0.9565436,0.6096443,,51348.53667354584,0.11725545,,1.6876365,28.051746,426.8098,-1.4701264,0.59183675,0.84786457
,9.1714955e-11,0.44011927,72820,0.08638168,-3.6844895,0.9565436,8.792247,0.97949874,3641,-0.77752745,0.99953693,0.9565436,-0.93115133,,51363.041123628616,0.11736733,,1.684541,,427.33447,-1.507245,-0.877551,0.8477527
,9.16646e-11,0.9558736,72840,0.027547687,-3.684764,0.9565436,22.30104,0.9865256,3642,-0.777506,0.99953693,0.9565436,-0.985341,,51377.74522280693,0.1173377,,1.6853423,17.003008,427.34375,-0.678241,-0.9591837,0.8477823
,9.161428e-11,0.9559275,72860,0.01831564,-3.6850386,0.9565436,124.91486,1.0008367,3643,-0.7774234,0.99953693,0.9565436,0.82519203,,51392.39134168625,0.11730802,,1.6844993,,427.35303,-0.46099025,0.8367347,0.847812
,9.1564e-11,0.314488,72880,0.01831564,-3.685313,0.9565436,118.01211,1.0031343,3644,-0.7776863,0.99953693,0.9565436,0.76667273,,51406.6256775856,0.11745435,,1.6843901,34.06975,428.00366,-1.7246127,0.79591835,0.84766567
,9.151377e-11,0.34323832,72900,0.01831564,-3.6855874,0.9565436,96.30113,0.8711935,3645,-0.77791476,0.99953693,0.9565436,0.45104292,,51421.296637535095,0.11759269,,1.6842303,,428.6255,-1.6023557,0.46938777,0.8475273
,9.146357e-11,0.6007904,72920,0.027547687,-3.6858616,0.9565436,19.743952,1.0502784,3646,-0.778149,0.99953693,0.9565436,-0.40120196,,51435.65996217728,0.11766034,,1.6842153,,428.98975,-1.4952066,-0.3877551,0.8474597
,9.1413425e-11,0.95573103,72940,0.062317666,-3.686136,0.9565436,8.833063,1.011749,3647,-0.7780196,0.99953693,0.9565436,-0.46724313,,51450.219478845596,0.11763072,,1.6841044,0.50717735,428.99927,-0.35440204,-0.5510204,0.8474893
,9.136331e-11,0.9560182,72960,0.01831564,-3.6864102,0.9565436,48.874638,0.8510117,3648,-0.778026,0.99953693,0.9565436,-0.48639315,,51464.78860759735,0.11760098,,1.6903737,48.751614,429.0083,-0.8125322,-0.46938777,0.84751904
,9.131324e-11,0.9561224,72980,0.08638168,-3.6866841,0.9565436,10.287279,0.98754233,3649,-0.7780258,0.99953693,0.9565436,-0.5335059,,51479.26673555374,0.117571235,,1.6856997,8.45874,429.01733,-0.6245367,-0.46938777,0.8475488
,9.126322e-11,0.9559468,73000,0.12992261,-3.686958,0.9565436,6.826099,0.9934581,3650,-0.7778806,0.99953693,0.9565436,-0.46190247,,51493.697853803635,0.11754149,2.450747e-30,1.6847583,3.437584,429.02637,-0.23466729,-0.46938777,0.8475785
,9.1213224e-11,0.95589066,73020,0.01831564,-3.687232,0.9565436,48.043716,0.8594292,3651,-0.7778871,0.99953693,0.9565436,-0.46558446,,51508.201426029205,0.11751187,,1.6907544,44.378162,429.03564,-0.79519695,-0.46938777,0.84760815
,9.1163285e-11,0.95597434,73040,0.01831564,-3.687506,0.9565436,47.43271,0.8647779,3652,-0.7779286,0.99953693,0.9565436,-0.4752169,,51522.95618391037,0.117482126,,1.6908405,46.739426,429.04492,-0.7850867,-0.46938777,0.8476379
,9.111338e-11,0.9563082,73060,0.01831564,-3.6877797,0.9565436,46.837368,0.8691013,3653,-0.7779539,0.99953693,0.9565436,-0.45344043,,51537.30062890053,0.11745238,,1.6900368,43.03632,429.0537,-0.7316275,-0.46938777,0.84766763
,9.106351e-11,0.9562572,73080,0.027547687,-3.6880534,0.9565436,30.801435,0.8999587,3654,-0.7779766,0.99953693,0.9565436,-0.48100457,,51551.829946517944,0.11742276,,1.6882234,25.31464,429.06274,-0.7260471,-0.46938777,0.84769726
,9.10137e-11,0.95582366,73100,0.027547687,-3.688327,0.9565436,30.552324,0.9022784,3655,-0.77797246,0.99953693,0.9565436,-0.3929273,,51566.458704948425,0.11739308,,1.6860933,25.656078,429.07178,-0.6607968,-0.46938777,0.84772694
,9.096391e-11,0.955908,73120,0.01831564,-3.6886008,0.9565436,29.541466,1.0589142,3656,-0.77787304,0.99953693,0.9565436,-0.39128757,,51580.96365523338,0.11736351,,1.6848383,28.68815,429.08105,-0.31529543,-0.3877551,0.8477565
,9.091417e-11,0.95648205,73140,0.01831564,-3.6888742,0.9565436,29.31269,1.0608358,3657,-0.7777279,0.99953693,0.9565436,-0.372418,,51595.26886224747,0.11733377,,1.6843456,28.94259,429.0896,-0.30285144,-0.3877551,0.84778625
,9.086447e-11,0.955923,73160,0.21203151,-3.6891475,0.9565436,3.427271,0.99416786,3658,-0.77758896,0.99953693,0.9565436,-0.43674117,,51609.844470500946,0.117304265,5.7436e-09,1.6842368,2.5912318,429.09888,-0.32727152,-0.3469388,0.84781575
,9.081481e-11,0.9560921,73180,0.041433174,-3.689421,0.9565436,16.907831,0.97403985,3659,-0.7775308,0.99953693,0.9565436,-0.4366911,,51624.49376678467,0.1172747,,1.6849993,16.504675,429.1079,-0.5583486,-0.42857143,0.8478453
,9.0765194e-11,0.95613027,73200,0.0529305,-3.6896942,0.9565436,15.767687,0.96989715,3660,-0.7774769,0.99953693,0.9565436,-0.40046215,,51638.57952618599,0.11724502,,1.6846468,10.833947,429.11694,-0.5536416,-0.46938777,0.847875
,9.071561e-11,0.95531446,73220,0.027547687,-3.6899674,0.9565436,19.288525,1.0569146,3661,-0.777364,0.99953693,0.9565436,-0.40964514,,51653.07796740532,0.11721569,,1.6850761,18.166002,429.1267,-0.33304092,-0.3877551,0.8479043
,9.066607e-11,0.95621586,73240,0.027547687,-3.6902404,0.9565436,24.035841,0.97591835,3662,-0.77724123,0.99953693,0.9565436,-0.42852712,,51667.48081994057,0.11718619,,1.6851032,16.773218,429.13574,-0.38289544,-0.42857143,0.8479338
,9.061658e-11,0.956339,73260,0.062317666,-3.6905136,0.9565436,11.899583,0.98475254,3663,-0.7771663,0.99953693,0.9565436,-0.45678484,,51681.84292936325,0.117156506,,1.6841214,10.304934,429.1443,-0.47605112,-0.42857143,0.8479635
,9.056712e-11,0.9562956,73280,0.2939076,-3.6907864,0.9565436,2.8208132,0.996508,3664,-0.77715397,0.99953693,0.9565436,-0.50813687,,51696.260409116745,0.117127,3.477287e-05,1.6840354,2.7726424,429.15332,-0.71516883,-0.46938777,0.847993
,9.0517704e-11,0.9552908,73300,0.07336965,-3.6910594,0.9565436,27.330126,0.97992736,3665,-0.77702665,0.99953693,0.9565436,0.6706566,,51711.04618406296,0.117097735,9.70658e-06,1.6839143,,429.1631,-0.30772343,0.67346936,0.8480223
,9.046833e-11,0.41860837,73320,0.041433174,-3.691332,0.9565436,15.6376915,0.9670298,3666,-0.77724653,0.99953693,0.9565436,-1.0119077,,51725.54822540283,0.11721486,,1.6837144,,429.70947,-1.5605645,-0.9591837,0.84790516
,9.041899e-11,0.9560557,73340,0.08638168,-3.6916049,0.9565436,9.583946,0.99373466,3667,-0.7772341,0.99953693,0.9565436,-0.5052482,,51740.115223646164,0.117185354,,1.6834033,2.5232707e-08,429.71875,-0.69715655,-0.46938777,0.84793466
,9.03697e-11,0.95596504,73360,0.062317666,-3.6918776,0.9565436,23.899685,0.9867851,3668,-0.7771146,0.99953693,0.9565436,-1.0062245,,51754.55109548569,0.11715591,,1.6831009,1.835383e-13,429.72803,-0.3324465,-1.0,0.8479641
,9.0320446e-11,0.9558223,73380,1.0,-3.69215,0.9565436,30.706423,0.9752126,3669,-0.777071,0.99953693,0.9565436,0.64342237,,51768.852863788605,0.117126524,3.085556,1.6827874,0.6981138,429.7373,-0.6021794,-0.71428573,0.8479935
,9.027123e-11,0.43642646,73400,0.027547687,-3.691582,0.9565436,62.394417,1.0476397,3670,-0.77727175,0.99953693,0.9565436,0.63947076,,51783.56246256828,0.11723864,,1.6834173,59.401337,430.26587,-1.4878329,0.63265306,0.8478814
,9.022205e-11,0.4283808,73420,0.01831564,-3.6918545,0.9565436,32.54335,1.0223866,3671,-0.77744555,0.99953693,0.9565436,-0.06758399,,51797.94901537895,0.11735296,,1.6819745,,430.80273,-1.4569838,-0.06122449,0.84776706
,9.0172925e-11,0.95114243,73440,0.027547687,-3.6921268,0.9565436,21.461918,1.0135643,3672,-0.7773395,0.99953693,0.9565436,-0.08231859,,51812.331827163696,0.11732483,,1.6822445,21.191204,430.81665,-0.40733495,-0.06122449,0.8477952
,9.0123825e-11,0.9554298,73460,0.041433174,-3.692399,0.9565436,15.430723,1.012635,3673,-0.77725005,0.99953693,0.9565436,-0.015261456,,51826.66049909592,0.117295444,,1.683462,13.622291,430.82617,-0.46026117,-0.10204082,0.8478246
,9.0074774e-11,0.95019287,73480,0.11973804,-3.6926713,0.9565436,5.6340046,1.0035565,3674,-0.7771455,0.99953693,0.9565436,-0.1906555,,51840.997963666916,0.11726761,2.896046e-16,1.6816376,4.778563,430.84106,-0.40500087,0.020408163,0.8478524
,9.002576e-11,0.95565456,73500,0.08638168,-3.6929436,0.9565436,13.986082,0.97446406,3675,-0.77705795,0.99953693,0.9565436,-0.99932104,,51855.56363272667,0.11723828,,1.6815269,4.736167e-17,430.85083,-0.45855775,-0.9591837,0.84788173
,8.997679e-11,0.956059,73520,0.01831564,-3.6932156,0.9565436,37.736225,0.9861917,3676,-0.7769974,0.99953693,0.9565436,-1.0154309,,51870.04381752014,0.11720884,,1.6861708,36.879402,430.85986,-0.5272788,-1.0,0.8479112
,8.992786e-11,0.9557443,73540,0.01831564,-3.6934876,0.9565436,37.36294,0.9876608,3677,-0.7769963,0.99953693,0.9565436,-1.0093445,,51884.67327165604,0.11717951,,1.6844234,32.514816,430.86914,-0.75553775,-1.0,0.8479405
,8.987895e-11,0.95584357,73560,0.027547687,-3.6937594,0.9565436,26.165644,0.9917475,3678,-0.77696073,0.99953693,0.9565436,-0.97821164,,51899.17241668701,0.11715019,,1.6842777,25.665916,430.87842,-0.6297976,-1.0,0.84796983
,8.983011e-11,0.95579296,73580,0.27086833,-3.6940312,0.9565436,2.515492,0.99665594,3679,-0.77686834,0.99953693,0.9565436,-0.06245128,,51913.50926876068,0.11712086,0.0031150721,1.6814334,0.012065063,430.8877,-0.42693383,-0.10204082,0.84799916
,8.978129e-11,0.9495969,73600,0.01831564,-3.6943023,0.9565436,32.019073,1.0289047,3680,-0.7767634,0.99953693,0.9565436,-0.04878016,,51928.16481089592,0.117093265,,1.6816294,31.99209,430.90308,-0.38667032,-0.06122449,0.84802675
,8.973251e-11,0.95499337,73620,0.041433174,-3.6945739,0.9565436,14.075577,1.0114803,3681,-0.77665013,0.99953693,0.9565436,-0.09211258,,51942.70355510712,0.11706424,,1.6810015,13.541824,430.91333,-0.38615227,-0.06122449,0.8480558
