DenMISELogLast,IWLastEpisode,LQGmu1_actor,ReturnAbsMax,DenMISELogFirst,ReturnMax,ReturnLastEpisode,LQGmu1_higher,Delta,IWFirstEpisode,ReturnMean,LQGsigma_higher,Regret,IWMean,TimeElapsed,IWMax,Bound,Regret/t,ReturnMin,Iteration,ReturnStepMax,IWMin,DenMISEMeanLog,TimestepsSoFar
-2.9035513,21.514267,-0.73097545,0.9220016,-4.826552,0.9220016,0.9063642,-1.0,9.790609e-11,0.0253804,0.769691,0.21203151,688.6919,0.97497284,50107.306726932526,22.183483,1.580763,0.19542903,,3524,0.9666275,,-0.7245649,70480
-0.39841074,1.3054035,-0.9805432,0.9220016,-4.8268285,0.9220016,0.9191898,-1.0,9.785055e-11,2.7558904,0.7697334,0.31890655,688.7378,0.93470645,50121.951377391815,24.630962,1.5766284,0.19538659,,3525,0.9666275,,-0.72447973,70500
-0.28375706,,0.41238046,0.9220016,-4.8263307,0.9220016,0.911429,0.42857143,9.779505e-11,,0.7697736,0.01831564,688.7915,0.9687882,50136.291566848755,96.25623,1.5760572,0.19534642,,3526,0.9666275,,-0.7243735,70520
-1.4732476,53.166283,0.45583346,0.9220016,-4.8266144,0.9220016,0.40105438,0.42857143,9.773961e-11,,0.769669,0.027547687,689.3557,0.98281044,50150.787935972214,62.31497,1.5760294,0.19545102,,3527,0.9666275,,-0.7245973,70540
-1.4562635,,-0.8084744,0.9220016,-4.8268976,0.9220016,0.38312843,-0.79591835,9.768421e-11,,0.7695595,0.041433174,689.9375,1.0285069,50165.24643611908,10.587578,1.575922,0.19556051,,3528,0.9666275,,-0.724811,70560
-0.13813516,19.770977,-0.7988644,0.9220016,-4.8271813,0.9220016,0.9177007,-0.79591835,9.762885e-11,,0.7696014,0.01831564,689.9851,1.0753968,50179.93423938751,23.564991,1.5767761,0.19551861,,3529,0.9666275,,-0.72463703,70580
-0.07842757,23.255753,-0.8216775,0.9220016,-4.8274646,0.9220016,0.917629,-0.79591835,9.7573546e-11,,0.76964337,0.01831564,690.0327,1.0766838,50194.80259537697,23.415312,1.5762553,0.19547665,,3530,0.9666275,,-0.7244334,70600
-0.23105262,7.405287,-0.895045,0.9220016,-4.827748,0.9220016,0.91657346,-0.79591835,9.751829e-11,,0.76968503,0.062317666,690.08105,1.0084919,50209.41030335426,7.405287,1.575777,0.19543499,,3531,0.9666275,,-0.72427267,70620
-0.39826807,15.071205,-0.8999943,0.9220016,-4.828031,0.9220016,0.91485846,-0.9183673,9.746307e-11,,0.7697261,0.027547687,690.13135,0.94965047,50224.09346961975,22.848566,1.5768653,0.19539392,,3532,0.9666275,,-0.7241782,70640
-0.4209244,15.830664,-0.84149766,0.9220016,-4.828314,0.9220016,0.9145504,-0.877551,9.74079e-11,,0.7697671,0.027547687,690.1819,0.9817311,50238.48260331154,19.726261,1.5766337,0.19535291,,3533,0.9666275,,-0.72410715,70660
-0.31563756,9.041147,-0.86913675,0.9220016,-4.828597,0.9220016,0.9163725,-0.877551,9.73528e-11,,0.76980853,0.041433174,690.2307,0.9789761,50252.80476689339,13.172722,1.5758029,0.19531149,,3534,0.9666275,,-0.7239973,70680
-0.3011211,2.1599013e-28,-0.558132,0.9220016,-4.82888,0.9220016,0.9155819,-0.5510204,9.729772e-11,,0.7698498,0.027547687,690.2803,1.0483315,50267.33991193771,15.485269,1.5757527,0.19527024,,3535,0.9666275,,-0.7238839,70700
-0.090434,1.5950435e-09,-0.14258744,0.9220016,-4.8291626,0.9220016,0.91831386,-0.14285715,9.72427e-11,,0.7698918,0.062317666,690.3269,1.0165744,50282.22049355507,8.669354,1.5755496,0.19522822,,3536,0.9666275,,-0.7236915,70720
-0.23656465,27.591776,-0.13219121,0.9220016,-4.8294454,0.9220016,0.87913084,-0.14285715,9.718771e-11,,0.7699226,0.01831564,690.4131,1.079663,50296.41847729683,27.592402,1.5776197,0.1951974,,3537,0.9666275,,-0.7235494,70740
-0.27334124,17.659695,-0.16327168,0.9220016,-4.829728,0.9220016,0.84573495,-0.14285715,9.713279e-11,,0.76994413,0.027547687,690.5325,1.0542972,50310.71953010559,18.216995,1.5759934,0.19517589,,3538,0.9666275,,-0.7234004,70760
-0.2938943,3.1944505e-15,0.7472904,0.9220016,-4.830011,0.9220016,0.8840857,0.8367347,9.70779e-11,,0.7699763,0.11973804,690.6135,1.0215437,50325.277884960175,20.776981,1.5755187,0.1951437,,3539,0.9666275,,-0.7232642,70780
-1.721892,,-0.5352578,0.9220016,-4.830293,0.9220016,0.21651097,-0.5510204,9.7023056e-11,,0.7698201,0.041433174,691.3618,1.0247958,50340.05196809769,10.523649,1.5754471,0.19529992,,3540,0.9666275,,-0.7235409,70800
-0.08274719,16.337881,-0.57063174,0.9220016,-4.830576,0.9220016,0.9203984,-0.5510204,9.6968274e-11,,0.7698626,0.01831564,691.4065,1.0776734,50354.739090919495,23.10703,1.5757697,0.19525743,,3541,0.9666275,,-0.7233533,70820
-0.1893001,,0.0407833,0.9220016,-4.830858,0.9220016,0.9208505,0.06122449,9.6913526e-11,,0.7699052,0.01831564,691.4509,1.0454073,50369.40185165405,78.42387,1.575088,0.19521481,,3542,0.9666275,,-0.72318125,70840
-1.305136,1.523045e-11,-1.1044526,0.9220016,-4.8311405,0.9220016,0.48422694,-1.0,9.6858827e-11,3.7824435e-07,0.7698245,0.14097345,691.9319,1.0172123,50383.952422618866,19.722404,1.5749962,0.19529551,,3543,0.9666275,,-0.72333485,70860
-2.0924332,5.481101,-1.0175744,0.9220016,-4.831423,0.9220016,0.9068818,-0.79591835,9.680417e-11,7.1583047,0.7698631,0.47965226,691.99023,0.95194757,50398.626153707504,16.006777,1.5751336,0.19525689,,3544,0.9666275,,-0.7237167,70880
-0.62026274,21.969652,-1.0080558,0.9220016,-4.829687,0.9220016,0.9098602,-1.0,9.674956e-11,,0.7699027,0.027547687,692.04517,1.0012219,50413.152792692184,21.973183,1.575142,0.19521731,,3545,0.9666275,,-0.7237011,70900
-0.4324696,30.471903,-1.0005991,0.9220016,-4.829969,0.9220016,0.9104136,-1.0,9.6695e-11,,0.7699423,0.01831564,692.10034,1.0036807,50427.3315615654,31.054592,1.5757995,0.19517773,,3546,0.9666275,,-0.7236196,70920
-0.33771005,30.515553,-0.9926704,0.9220016,-4.830251,0.9220016,0.9107581,-1.0,9.664049e-11,,0.76998204,0.01831564,692.15454,1.0057936,50441.41619038582,30.793674,1.5753253,0.19513798,,3547,0.9666275,,-0.72351044,70940
-0.28882632,18.658987,-1.0012158,0.9220016,-4.830533,0.9220016,0.9108762,-1.0,9.658602e-11,,0.77002174,0.027547687,692.20874,1.0033126,50455.54580616951,21.544115,1.5746472,0.19509828,,3548,0.9666275,,-0.723387,70960
-0.32921383,30.206957,-0.99264175,0.9220016,-4.830815,0.9220016,0.9105301,-1.0,9.6531595e-11,,0.7700614,0.01831564,692.2632,1.0102774,50469.675767183304,30.37089,1.5750875,0.19505864,,3549,0.9666275,,-0.7232755,70980
-0.27657995,5.494275e-19,-0.119714715,0.9220016,-4.8310966,0.9220016,0.9108649,-0.18367347,9.647722e-11,,0.77010095,0.08638168,692.3176,1.0081056,50484.483384370804,6.7400217,1.5742598,0.19501907,,3550,0.9666275,,-0.7231478,71000
-0.36397728,14.10853,-0.14935717,0.9220016,-4.831378,0.9220016,0.8546168,-0.14285715,9.6422884e-11,,0.7701248,0.01831564,692.428,1.0820354,50499.04325723648,27.303463,1.5750778,0.19499522,,3551,0.9666275,,-0.7230446,71020
-0.22525267,17.642548,-0.10186352,0.9220016,-4.83166,0.9220016,0.8887834,-0.14285715,9.63686e-11,,0.77015823,0.027547687,692.50415,1.0568322,50513.68201303482,18.028687,1.575002,0.19496179,,3552,0.9666275,,-0.722882,71040
-0.4554053,0.06773524,0.27284375,0.9220016,-4.831941,0.9220016,0.8261204,0.30612245,9.631437e-11,,0.7701739,0.14097345,692.64355,0.979805,50528.22790145874,11.521551,1.5742731,0.19494611,,3553,0.9666275,,-0.7227912,71060
-1.4004017,,-0.9001313,0.9220016,-4.8322225,0.9220016,0.44648588,-1.0,9.626017e-11,2.6983484e-18,0.7700829,0.09372906,693.1621,1.0457091,50542.87239432335,18.728485,1.5738904,0.19503713,,3554,0.9666275,,-0.72298795,71080
-0.41740805,15.464102,-0.9033282,0.9220016,-4.832504,0.9220016,0.9143901,-0.877551,9.620602e-11,,0.7701235,0.01831564,693.21265,1.0020027,50557.56964802742,29.493181,1.5740752,0.19499654,,3555,0.9666275,,-0.7228896,71100
-0.4272535,12.1637535,-0.8458118,0.9220016,-4.832785,0.9220016,0.9147025,-0.877551,9.615193e-11,,0.77016413,0.041433174,693.2632,0.98134345,50571.76302742958,13.083776,1.5739241,0.19495589,,3556,0.9666275,,-0.72280663,71120
-0.3241925,8.759652,-0.86129385,0.9220016,-4.8330665,0.9220016,0.9158021,-0.8367347,9.6097866e-11,,0.7702051,0.062317666,693.3125,1.0027536,50586.17268228531,8.762165,1.5738456,0.19491494,,3557,0.9666275,,-0.7227002,71140
-0.31370914,5.6250813e-27,-0.58501947,0.9220016,-4.8333473,0.9220016,0.9157626,-0.5510204,9.604385e-11,,0.77024597,0.027547687,693.3618,1.0496732,50600.636454582214,15.369777,1.5735502,0.19487405,,3558,0.9666275,,-0.7225845,71160
-0.2969599,4.3706384,-0.65242094,0.9220016,-4.833628,0.9220016,0.9200008,-0.63265306,9.59899e-11,,0.77028805,0.027547687,693.407,0.9649027,50615.02286076546,21.524426,1.5740364,0.19483197,,3559,0.9666275,,-0.72245157,71180
-0.3645393,15.57293,-0.64499766,0.9220016,-4.8339095,0.9220016,0.92062634,-0.67346936,9.593597e-11,,0.77033025,0.027547687,693.4514,0.977796,50629.501380205154,19.731049,1.574691,0.19478977,,3560,0.9666275,,-0.7223614,71200
-0.37720454,19.100183,-0.63434577,0.9220016,-4.8341904,0.9220016,0.91882795,-0.63265306,9.58821e-11,,0.7703719,0.027547687,693.49805,0.968415,50644.295065402985,21.366638,1.5742974,0.1947481,,3561,0.9666275,,-0.7222712,71220
-0.3811416,14.084036,-0.62193996,0.9220016,-4.834471,0.9220016,0.91938347,-0.63265306,9.5828276e-11,,0.77041376,0.041433174,693.5437,0.97633475,50658.86975622177,14.141924,1.5747762,0.19470626,,3562,0.9666275,,-0.72218484,71240
-0.39657292,27.29139,-0.62900656,0.9220016,-4.8347516,0.9220016,0.9199357,-0.63265306,9.5774486e-11,,0.7704557,0.01831564,693.58887,0.97136176,50673.8801548481,31.832783,1.5766988,0.1946643,,3563,0.9666275,,-0.72210044,71260
-0.3758412,31.09614,-0.590764,0.9220016,-4.8350325,0.9220016,0.9196152,-0.63265306,9.572075e-11,,0.7704977,0.01831564,693.63403,0.973947,50688.67778992653,31.55976,1.5764344,0.19462234,,3564,0.9666275,,-0.7220122,71280
-0.32232514,19.974672,-0.6271085,0.9220016,-4.835313,0.9220016,0.9199899,-0.59183675,9.566706e-11,,0.7705396,0.027547687,693.6792,0.9913437,50703.19311618805,20.24641,1.5749949,0.19458044,,3565,0.9666275,,-0.72190815,71300
-0.3686854,20.518536,-0.603098,0.9220016,-4.835593,0.9220016,0.9187532,-0.63265306,9.561341e-11,,0.7705811,0.027547687,693.7256,0.9743918,50717.516617298126,20.770319,1.5747082,0.19453889,,3566,0.9666275,,-0.721812,71320
-0.36625046,13.383865,-0.57298285,0.9220016,-4.8358736,0.9220016,0.91947925,-0.59183675,9.555981e-11,,0.77062285,0.041433174,693.77124,1.0010599,50732.19452500343,13.475931,1.5760305,0.19449717,,3567,0.9666275,,-0.72172004,71340
-0.20390229,7.377032,-0.40367055,0.9220016,-4.836154,0.9220016,0.9197089,-0.5510204,9.550625e-11,,0.77066463,0.062317666,693.8169,1.0051587,50746.87705230713,7.428133,1.5750499,0.19445539,,3568,0.9666275,,-0.72157484,71360
-0.3096674,20.352182,-0.3852178,0.9220016,-4.8364344,0.9220016,0.912709,-0.3877551,9.5452736e-11,,0.7707044,0.01831564,693.8694,1.0238559,50761.193475961685,28.09587,1.5784655,0.19441563,,3569,0.9666275,,-0.7214581,71380
-0.24308565,27.510056,-0.38584045,0.9220016,-4.8367143,0.9220016,0.91672945,-0.3877551,9.5399265e-11,,0.7707454,0.01831564,693.9175,1.0257539,50776.027435064316,27.884232,1.5780278,0.19437462,,3570,0.9666275,,-0.7213185,71400
-0.23628268,18.29752,-0.38816625,0.9220016,-4.8369946,0.9220016,0.9172424,-0.3877551,9.534584e-11,,0.77078635,0.027547687,693.9656,1.0164201,50790.689925432205,18.418083,1.5776334,0.19433367,,3571,0.9666275,,-0.7211761,71420
-0.23482151,27.53977,-0.4062489,0.9220016,-4.8372746,0.9220016,0.9127805,-0.3877551,9.529247e-11,,0.77082616,0.01831564,694.0176,1.030849,50805.30225110054,27.541668,1.5787449,0.19429386,,3572,0.9666275,,-0.72103584,71440
-0.30077633,15.6164875,-0.3692719,0.9220016,-4.8375545,0.9220016,0.914937,-0.3877551,9.523913e-11,,0.77086645,0.027547687,694.0679,1.0176077,50819.567088127136,18.19367,1.5764661,0.19425356,,3573,0.9666275,,-0.72091043,71460
-0.22881608,10.957782,-0.3218967,0.9220016,-4.8378344,0.9220016,0.9127603,-0.3877551,9.5185845e-11,,0.7709062,0.041433174,694.1201,1.0069058,50834.140892505646,12.099453,1.5756488,0.19421381,,3574,0.9666275,,-0.7207682,71480
-0.18486105,18.084423,-0.28672847,0.9220016,-4.838114,0.9220016,0.9076715,-0.30612245,9.51326e-11,,0.7709445,0.01831564,694.1775,1.0577134,50848.72505760193,25.830652,1.5746851,0.19417554,,3575,0.9666275,,-0.7206167,71500
-0.29094708,0.031023936,-0.15003905,0.9220016,-4.8383937,0.9220016,0.90727705,-0.14285715,9.50794e-11,,0.77098256,0.041433174,694.2356,1.0331678,50863.59741973877,12.164911,1.5733106,0.19413745,,3576,0.9666275,,-0.72048116,71520
-0.22611701,1.255282e-14,0.9409702,0.9220016,-4.838673,0.9220016,0.8693411,1.0,9.5026244e-11,,0.7710101,0.14097345,694.3313,1.0389106,50878.198741197586,113.156105,1.5730369,0.19410992,,3577,0.9666275,,-0.72033393,71540
-1.9430496,,-0.5343937,0.9220016,-4.838953,0.9220016,0.061143648,-0.3469388,9.4973134e-11,,0.7708117,0.08638168,695.23535,1.0031374,50892.93056678772,5.68707,1.572986,0.19430834,,3578,0.9666275,,-0.7206665,71560
-0.08413669,2.0090046,-0.5331671,0.9220016,-4.8392324,0.9220016,0.92006576,-0.63265306,9.492008e-11,,0.7708534,0.062317666,695.2803,0.9835474,50907.45010828972,9.167771,1.5731776,0.19426662,,3579,0.9666275,,-0.7204881,71580
-0.08833134,9.585312,-0.5045685,0.9220016,-4.8395114,0.9220016,0.91746557,-0.5510204,9.486705e-11,,0.77089435,0.041433174,695.3279,1.0285447,50922.095291137695,10.401551,1.5736713,0.19422567,,3580,0.9666275,,-0.72031623,71600
-0.20312393,5.9410257,-0.65611756,0.9220016,-4.839791,0.9220016,0.91946423,-0.5510204,9.481407e-11,,0.77093583,0.062317666,695.37354,1.0056235,50936.39297533035,7.4073033,1.5728273,0.19418418,,3581,0.9666275,,-0.720164,71620
-0.32913536,0.2007261,-0.87136483,0.9220016,-4.8400702,0.9220016,0.91980505,-1.0,9.476114e-11,3.8163728e-07,0.77097744,0.14097345,695.4187,1.0179138,50950.720572948456,19.708689,1.5728459,0.19414258,,3582,0.9666275,,-0.7200535,71640
-0.29529384,18.972256,-0.904488,0.9220016,-4.840349,0.9220016,0.91570765,-0.877551,9.4708255e-11,,0.7710178,0.027547687,695.46826,0.99114347,50965.21890592575,19.500324,1.576105,0.19410223,,3583,0.9666275,,-0.7199305,71660
-0.42945513,11.975401,-0.8060071,0.9220016,-4.840628,0.9220016,0.9140844,-0.877551,9.465541e-11,,0.77105767,0.041433174,695.51953,0.98622614,50979.8200674057,13.035782,1.5737675,0.19406235,,3584,0.9666275,,-0.71985227,71680
-0.11721253,4.3649826,-0.8142792,0.9220016,-4.840907,0.9220016,0.91750336,-0.75510204,9.460262e-11,1.6189133e-36,0.7710985,0.08638168,695.56714,0.9941933,50994.396708488464,6.775091,1.5728197,0.19402152,,3585,0.9666275,,-0.7196883,71700
-0.18000348,9.952988,-0.8818269,0.9220016,-4.841186,0.9220016,0.9174499,-0.8367347,9.454986e-11,,0.7711393,0.041433174,695.61475,1.0128971,51009.1129693985,13.089935,1.5733013,0.1939807,,3586,0.9666275,,-0.7195395,71720
-0.29726243,0.07156033,-0.33111876,0.9220016,-4.841465,0.9220016,0.9151147,-0.18367347,9.449715e-11,3.0873994e-07,0.77117944,0.27086833,695.6648,0.99638486,51023.65415811539,4.141176,1.5725925,0.19394058,,3587,0.9666275,,-0.71941864,71740
-0.19739385,1.1527648,-0.674206,0.9220016,-4.841744,0.9220016,0.9085398,-0.2244898,9.444448e-11,0.024755536,0.77121776,0.40740025,695.7212,0.9929246,51038.416288375854,3.0187674,1.5725794,0.19390225,,3588,0.9666275,,-0.7192742,71760
-0.3002296,0.28816923,-0.9411576,0.9220016,-4.8420157,0.9220016,0.91882277,-0.8367347,9.439186e-11,,0.7712589,0.062317666,695.7676,1.0050803,51052.82460927963,8.724254,1.5719361,0.19386113,,3589,0.9666275,,-0.7191594,71780
-0.37588355,1.7628938,-0.47161108,0.9220016,-4.842294,0.9220016,0.9132089,-0.75510204,9.4339286e-11,0.004895194,0.77129847,0.24963507,695.81934,0.99402046,51067.43379044533,5.7509403,1.5718877,0.19382155,,3590,0.9666275,,-0.71906257,71800
-0.5299578,36.732117,-0.48634118,0.9220016,-4.8425713,0.9220016,0.9176467,-0.46938777,9.428675e-11,,0.7713392,0.01831564,695.8672,0.90842134,51082.104834795,37.3731,1.5739994,0.19378084,,3591,0.9666275,,-0.7190115,71820
-0.4089996,3.1043675e-20,-0.32897955,0.9220016,-4.8428497,0.9220016,0.91747224,-0.30612245,9.423425e-11,,0.7713798,0.01831564,695.9148,1.0572187,51097.532435655594,25.710283,1.5716069,0.19374019,,3592,0.9666275,,-0.7189517,71840
-0.19296022,10.630797,-0.37437502,0.9220016,-4.843128,0.9220016,0.91191727,-0.3469388,9.418181e-11,,0.771419,0.041433174,695.9678,1.0270339,51112.90894436836,11.763061,1.5720665,0.19370103,,3593,0.9666275,,-0.7187898,71860
-0.2221746,1.6752274,-0.66779405,0.9220016,-4.843406,0.9220016,0.9135924,-0.5102041,9.4129406e-11,,0.77145857,0.08638168,696.0193,0.9948463,51127.48415136337,7.040576,1.5712829,0.19366145,,3594,0.9666275,,-0.71864444,71880
-0.29902315,27.996445,-0.6506312,0.9220016,-4.8436847,0.9220016,0.9186526,-0.67346936,9.4077045e-11,,0.7714995,0.01831564,696.0657,1.0014687,51141.45110106468,29.406502,1.5729525,0.1936205,,3595,0.9666275,,-0.7185293,71900
-0.33964065,1.617007,-1.3106741,0.9220016,-4.8439627,0.9220016,0.91949344,-0.63265306,9.4024726e-11,0.16759726,0.77154064,0.34603184,696.1113,0.9876196,51156.12117290497,5.5136204,1.5712905,0.19357938,,3596,0.9666275,,-0.7184244,71920
-3.4358873,15.654422,-1.9419882,0.9220016,-4.844194,0.9220016,0.90699583,-1.0,9.3972455e-11,31.909796,0.7715783,0.7214223,696.16943,0.93119764,51170.6407892704,31.98203,1.574431,0.1935417,,3597,0.9666275,,-0.71918344,71940
-4.9014416,34.426693,-0.8835546,0.9220016,-4.83564,0.9220016,0.90241015,-1.0,9.392025e-11,33.319153,0.7716147,1.0,696.2322,0.9509611,51185.60921573639,66.86013,1.5766281,0.19350535,,3598,0.9666275,,-0.7203652,71960
-0.30497554,28.003126,-0.87505716,0.9220016,-4.8267,0.9220016,0.9147575,-0.877551,9.386806e-11,,0.7716544,0.01831564,696.2827,1.0129528,51200.317044496536,28.987665,1.5740855,0.19346559,,3599,0.9666275,,-0.72026396,71980
-0.27493313,28.409533,-0.9093855,0.9220016,-4.8269777,0.9220016,0.91506034,-0.877551,9.381591e-11,,0.77169436,0.01831564,696.3325,1.0148181,51215.09231090546,28.764042,1.5735519,0.19342566,,3600,0.9666275,,-0.7201375,72000
-0.43552288,29.854708,-0.92399263,0.9220016,-4.8272557,0.9220016,0.9140796,-0.9183673,9.3763816e-11,,0.7717339,0.01831564,696.38354,0.9493934,51229.67085433006,34.01268,1.575141,0.19338614,,3601,0.9666275,,-0.72005504,72020
-0.43487313,32.097233,-0.91892904,0.9220016,-4.8275332,0.9220016,0.9141231,-0.9183673,9.371176e-11,,0.7717734,0.01831564,696.4346,0.95205295,51244.192919015884,33.70378,1.5746465,0.19334662,,3602,0.9666275,,-0.71999055,72040
-0.4275837,22.204037,-0.9382112,0.9220016,-4.827811,0.9220016,0.91382205,-0.9183673,9.3659754e-11,,0.7718128,0.027547687,696.48584,0.9615289,51258.445474624634,22.207138,1.5758927,0.19330722,,3603,0.9666275,,-0.71992356,72060
-0.38270232,16.381475,-0.95489013,0.9220016,-4.8280883,0.9220016,0.9130453,-0.9183673,9.360779e-11,,0.77185196,0.027547687,696.5381,0.9620822,51272.94375348091,22.07723,1.5735936,0.19326806,,3604,0.9666275,,-0.7198413,72080
-0.28291604,0.7323866,-0.7987949,0.9220016,-4.828366,0.9220016,0.9127595,-1.0,9.355586e-11,31.408699,0.77189106,0.7214223,696.59033,0.93521637,51288.018048763275,31.468258,1.5708189,0.19322896,,3605,0.9666275,,-0.7197311,72100
-0.080633506,23.32117,-0.761822,0.9220016,-4.819968,0.9220016,0.91723967,-0.79591835,9.3503975e-11,,0.77193135,0.01831564,696.6384,1.077588,51302.45670866966,23.481186,1.5719254,0.19318867,,3606,0.9666275,,-0.7195722,72120
-0.18852456,0.00923857,-0.86127555,0.9220016,-4.8202457,0.9220016,0.9181614,-0.9183673,9.3452135e-11,,0.7719718,0.041433174,696.68555,0.9754231,51317.00204825401,14.597924,1.5700967,0.1931482,,3607,0.9666275,,-0.7194041,72140
-0.297383,4.6840793e-17,0.83062243,0.9220016,-4.820523,0.9220016,0.91564804,1.0,9.340034e-11,,0.7720117,0.21203151,696.73486,1.0274776,51331.712213754654,110.799866,1.5699424,0.19310832,,3608,0.9666275,,-0.7192943,72160
-1.8009071,,-0.15223576,0.9220016,-4.8208,0.9220016,0.15403241,-0.14285715,9.334859e-11,,0.77184045,0.01831564,697.5459,1.0810192,51346.08282828331,27.268742,1.5690963,0.19327956,,3609,0.9666275,,-0.71958786,72180
-0.2354474,0.00019527767,-0.30831894,0.9220016,-4.821077,0.9220016,0.8723223,-0.3469388,9.329688e-11,,0.7718683,0.041433174,697.6387,1.0262861,51360.85208129883,11.76932,1.5686219,0.19325173,,3610,0.9666275,,-0.7194321,72200
-0.15493046,16.855042,-0.27954665,0.9220016,-4.821354,0.9220016,0.90656155,-0.30612245,9.324521e-11,,0.7719056,0.027547687,697.69727,1.0353739,51375.587913274765,17.033121,1.5685894,0.19321442,,3611,0.9666275,,-0.71926886,72220
-0.34368375,9.199692e-05,-0.14330848,0.9220016,-4.821631,0.9220016,0.90793175,-0.14285715,9.319359e-11,,0.77194333,0.027547687,697.75415,1.0549209,51390.34533071518,18.01833,1.568533,0.19317669,,3612,0.9666275,,-0.71915543,72240
-0.21271019,11.910088,-0.22743532,0.9220016,-4.8219075,0.9220016,0.8843526,-0.14285715,9.314201e-11,,0.7719744,0.041433174,697.83496,1.0319431,51405.13298988342,12.099897,1.5685089,0.19314563,,3613,0.9666275,,-0.7190004,72260
-0.3963031,4.287472,-0.24355853,0.9220016,-4.8221846,0.9220016,0.8962818,-0.30612245,9.3090466e-11,,0.7720088,0.062317666,697.90405,1.0108985,51419.807806015015,8.247088,1.5686421,0.19311124,,3614,0.9666275,,-0.7189028,72280
-0.44083244,19.68646,-0.2132333,0.9220016,-4.822461,0.9220016,0.9039572,-0.2244898,9.303898e-11,,0.77204525,0.01831564,697.96533,0.99007916,51434.36476063728,32.231018,1.5697992,0.19307476,,3615,0.9666275,,-0.7188231,72300
-0.39311916,5.7056847,-0.22864754,0.9220016,-4.8227377,0.9220016,0.8968451,-0.26530612,9.298752e-11,,0.77207977,0.08638168,698.0337,1.0059005,51449.18435931206,7.123956,1.5685713,0.19304025,,3616,0.9666275,,-0.7187367,72320
-0.3878091,31.283936,-0.27628267,0.9220016,-4.8230143,0.9220016,0.89534426,-0.2244898,9.29361e-11,,0.77211386,0.01831564,698.1033,0.99803525,51463.765523672104,31.910358,1.5736165,0.19300616,,3617,0.9666275,,-0.7186438,72340
-0.36186537,,-0.70327115,0.9220016,-4.8232903,0.9220016,0.9021519,-0.67346936,9.288475e-11,,0.7721498,0.027547687,698.16626,0.97930044,51478.57677125931,19.5227,1.5684533,0.19297022,,3618,0.9666275,,-0.71854657,72360
-0.46106386,1.1206474,-0.88784015,0.9220016,-4.823567,0.9220016,0.9185076,-1.0,9.283342e-11,0.025304753,0.7721903,0.21203151,698.21265,0.9737147,51493.34487867355,21.955011,1.5685385,0.19292974,,3619,0.9666275,,-0.71848166,72380
-0.30679816,18.355776,-0.9035129,0.9220016,-4.8238363,0.9220016,0.9148662,-0.877551,9.2782136e-11,,0.7722297,0.027547687,698.26294,0.9941134,51507.9574739933,18.939928,1.5690445,0.19289035,,3620,0.9666275,,-0.71837527,72400
-0.38961568,13.330889,-0.9686217,0.9220016,-4.8241124,0.9220016,0.91412973,-0.9183673,9.27309e-11,,0.77226883,0.041433174,698.31396,0.97783303,51522.53602170944,14.556077,1.5691702,0.19285119,,3621,0.9666275,,-0.7182864,72420
-0.26424116,,0.53503406,0.9220016,-4.8243885,0.9220016,0.91209215,0.5102041,9.2679704e-11,,0.77230746,0.062317666,698.3672,0.98595715,51536.9606320858,30.156277,1.5684818,0.19281256,,3622,0.9666275,,-0.7181676,72440
-1.577729,0.93104297,-1.2313206,0.9220016,-4.8246646,0.9220016,0.3458395,-0.67346936,9.2628544e-11,23.241852,0.7721898,1.0,698.9863,0.9555628,51551.806626319885,30.180098,1.5679364,0.19293022,,3623,0.9666275,,-0.7184093,72460
-3.0442994,21.786062,-0.90336764,0.9220016,-4.818546,0.9220016,0.9072131,-1.0,9.257743e-11,0.025178013,0.77222705,0.21203151,699.0442,0.97780544,51566.29219913483,21.80552,1.5689456,0.19289297,,3624,0.9666275,,-0.719064,72480
-0.3856748,18.362919,-0.9121959,0.9220016,-4.8188148,0.9220016,0.9146796,-0.9183673,9.252637e-11,,0.77226627,0.027547687,699.0947,0.96500903,51580.51843428612,21.809315,1.5676725,0.19285375,,3625,0.9666275,,-0.71897817,72500
-0.39988312,14.204021,-0.92878747,0.9220016,-4.819091,0.9220016,0.9142948,-0.9183673,9.247534e-11,,0.7723055,0.041433174,699.1455,0.980645,51595.221683979034,14.418191,1.5684376,0.19281453,,3626,0.9666275,,-0.71890044,72520
-0.39564633,27.518885,-0.91953504,0.9220016,-4.8193665,0.9220016,0.9137461,-0.9183673,9.242435e-11,,0.77234447,0.01831564,699.1968,0.9638035,51610.02037358284,32.49487,1.569367,0.19277555,,3627,0.9666275,,-0.71881694,72540
-0.3916312,32.157967,-0.9235899,0.9220016,-4.819642,0.9220016,0.9140714,-0.9183673,9.23734e-11,,0.7723836,0.01831564,699.2478,0.9665918,51624.49553322792,32.215206,1.5692201,0.19273645,,3628,0.9666275,,-0.7187375,72560
-0.38347423,20.871855,-0.9229774,0.9220016,-4.8199177,0.9220016,0.91392237,-0.9183673,9.23225e-11,,0.77242255,0.027547687,699.2993,0.97168183,51639.102539777756,21.236336,1.5689386,0.19269747,,3629,0.9666275,,-0.718655,72580
-0.37801144,30.796354,-0.9239563,0.9220016,-4.8201933,0.9220016,0.91383123,-0.9183673,9.227164e-11,,0.7724615,0.01831564,699.3506,0.9728042,51653.78821992874,31.763391,1.5700448,0.19265854,,3630,0.9666275,,-0.71856946,72600
