ReturnMin,SqrtESSClassic,ReturnLastEpisode,ReturnMax,LQGmu,URet,IWMin,IWFirstEpisode,LQGsigma,ReturnMean,DenMISELogFirst,Iteration,target_sum_log_mean,Bound,ReturnStepMax,IWMax,ReturnAbsMax,TimestepsSoFar,IWLastEpisode,TimeElapsed,DenMISEMeanLog,IWMean,IWNorm2,MISE,IWNorm1,DenMISELogLast
,2.0005798,17.096737,17.238289,[[-0.93]],18.871481805733268,,,[[0.11]],16.788273,15.7998295,95,-124.20742,36.270233,0.9999992,29.331978,17.238289,1900,26.395847,18.71597933769226,14.247495,1.1124471,52.825924,19.036942,105.68248,17.16642
,2.2354023,17.057846,17.238289,[[-0.933]],18.83052098659826,,,[[0.11]],16.79108,15.789358,96,-123.507385,34.567238,0.9999992,23.360504,17.238289,1920,23.125235,18.9977388381958,14.238824,1.1194876,48.076717,19.144255,107.47081,13.428154
,2.3058836,17.040792,17.238289,[[-0.935]],18.818026689502513,,,[[0.11]],16.793655,15.7789955,97,-130.60872,28.69683,0.9999992,18.950127,17.238289,1940,4.6558747,19.295934200286865,14.232647,0.80373216,33.81004,13.745263,77.96202,13.624165
,2.519751,16.909748,17.238289,[[-0.95]],18.678518123853245,,,[[0.11]],16.79484,15.768739,98,-127.82109,29.942348,0.9999992,19.463802,17.238289,1960,19.463802,19.58583664894104,14.207801,0.9530981,37.06859,16.259815,93.40362,12.04374
,2.7528343,17.07711,17.238289,[[-0.948]],18.853819558534976,,,[[0.11]],16.797691,15.758586,99,-124.510376,30.414043,0.9999992,16.698376,17.238289,1980,15.500634,19.953316926956177,14.248081,1.0484163,37.704124,17.890013,103.793205,18.302265
,2.706983,17.076141,17.238289,[[-0.945]],18.84611149500863,,,[[0.11]],16.800476,15.748536,100,-125.060036,32.2405,0.9999992,28.025496,17.238289,2000,28.025496,20.303294897079468,14.221062,1.1428089,42.217068,19.50434,114.28089,11.558793
,2.5525923,17.227797,17.238289,[[-0.948]],19.007200879703902,,,[[0.11]],16.804707,15.738585,101,-126.08106,31.137163,0.9999992,31.677162,17.238289,2020,3.6358364,20.653598070144653,14.1766405,1.0326153,40.858128,17.630667,104.29414,9.666206
,2.4180367,17.164421,17.238289,[[-0.952]],18.94128438757422,,,[[0.11]],16.808233,15.728733,102,-127.50069,30.70802,0.9999992,34.019783,17.238289,2040,10.3998375,20.96450662612915,14.163118,0.96292096,40.61888,16.449932,98.21794,12.831322
,2.3176465,17.062742,17.238289,[[-0.957]],18.83252498326504,,,[[0.11]],16.810703,15.718977,103,-129.35104,30.636616,0.9999992,33.435646,17.238289,2060,17.823315,21.28968358039856,14.157079,0.922803,41.01087,15.760931,95.048706,13.64144
,7.9292874,16.944565,17.238289,[[-0.962]],18.718493487667693,,,[[0.11]],16.81199,15.709315,104,-203.42252,4.348005,0.9999992,8.0876517e-10,17.238289,2080,8.0876517e-10,21.59607744216919,14.171038,1.3679947e-11,1.4910185e-09,2.3258151e-10,1.1822714e-08,15.749325
,1.0,16.721724,17.238289,[[-0.999]],18.462055818993672,,,[[0.11]],16.81113,15.699745,105,-199.76093,52.163467,0.9999992,111.06053,17.238289,2100,111.06053,21.893970251083374,14.043871,1.0577193,111.06053,17.686892,111.06053,1.8136008
,1.3912468,16.729778,17.238289,[[-0.999]],18.467025285544125,,,[[0.11]],16.810364,15.690267,106,-203.10654,41.42112,0.9999992,62.34609,17.238289,2120,62.34609,22.27676033973694,14.016834,0.9948326,75.79694,16.640055,105.452255,11.451692
,1.7282299,16.687023,17.238289,[[-0.999]],18.41538532015992,,,[[0.11]],16.809212,15.680878,107,-196.02594,36.75918,0.9999992,38.749916,17.238289,2140,35.968876,22.8126540184021,14.000025,1.0058352,62.27433,16.810108,107.62436,12.409791
,1.9821495,16.717354,17.238289,[[-0.999]],18.446972643831888,,,[[0.11]],16.808361,15.671575,108,-200.10773,33.798233,0.9999992,31.402964,17.238289,2160,27.534065,23.26179265975952,13.970101,0.98145866,53.476055,16.404703,105.997536,10.89661
,2.182953,16.733166,17.238289,[[-0.999]],18.458424602585144,,,[[0.11]],16.80767,15.662358,109,-188.25165,30.192368,0.9999992,26.216185,17.238289,2180,14.170808,23.65568256378174,13.945299,0.8613445,43.00897,14.398816,93.88655,11.385784
,1.3411975,16.82222,17.238289,[[-0.998]],18.554915615681843,,,[[0.11]],16.807804,15.653226,110,-232.22261,27.244972,0.9999992,7.1763086,17.238289,2200,0.021525024,24.037535429000854,13.956297,0.09200164,7.54563,1.5391543,10.12018,15.358291
,2.0344477,16.775232,17.238289,[[-1.]],18.5003956768413,,,[[0.11]],16.807508,15.644176,111,-209.77115,29.140865,0.9999992,29.405443,17.238289,2220,29.405443,24.552524089813232,13.977913,0.7282738,39.73481,12.194457,80.838394,17.261545
,2.4242733,16.644075,17.238289,[[-1.]],18.36934876650944,,,[[0.11]],16.80605,15.635207,112,-204.10262,30.268393,0.9999992,24.444016,17.238289,2240,24.444016,25.02341914176941,13.942977,0.95983803,44.343956,16.046986,107.50186,10.388559
,2.7245173,16.793533,17.238289,[[-0.999]],18.525426989530786,,,[[0.11]],16.805939,15.626318,113,-198.33115,28.995878,0.9999992,19.314451,17.238289,2260,5.088503,25.592899799346924,13.938707,0.9771503,40.52754,16.341682,110.417984,13.566322
,3.1093028,16.630259,17.238289,[[-0.999]],18.3536418961683,,,[[0.11]],16.804398,15.617508,114,-190.33371,29.506329,0.9999992,15.504139,17.238289,2280,8.537737,26.079368352890015,13.89585,1.1012825,40.377605,18.418127,125.546196,9.13016
,3.2558224,16.748325,17.238289,[[-0.999]],18.47361787047382,,,[[0.11]],16.803911,15.608774,115,-185.32495,29.449682,0.9999992,14.314759,17.238289,2300,11.813377,26.539395570755005,13.897487,1.1271548,39.812614,18.860476,129.6228,14.03651
,3.3344576,16.814564,17.238289,[[-0.999]],18.553900087859255,,,[[0.11]],16.804003,15.600116,116,-181.24551,30.066317,0.9999992,14.696798,17.238289,2320,13.704052,26.966447114944458,13.830563,1.1780229,40.981373,19.726831,136.65065,6.058723
,3.379381,16.738916,17.238289,[[-0.999]],18.46705327036855,,,[[0.11]],16.803446,15.591532,117,-177.36034,30.55938,0.9999992,16.554466,17.238289,2340,14.277035,27.391477823257446,13.844102,1.215464,42.081463,20.357342,142.20929,15.290521
,3.4155247,16.86771,17.238289,[[-0.998]],18.610984765076942,,,[[0.11]],16.803991,15.583021,118,-174.3906,31.54285,0.9999992,19.638443,17.238289,2360,19.638443,27.982370138168335,13.790063,1.2793319,44.19853,21.44877,150.96117,7.30798
,3.4688773,16.810427,17.238289,[[-0.998]],18.543354289942325,,,[[0.11]],16.804045,15.574583,119,-171.29602,31.787018,0.9999992,20.629744,17.238289,2380,13.671646,28.406714916229248,13.829351,1.3026128,44.686195,21.848188,155.01093,18.246836
,3.4923677,16.770443,17.238289,[[-0.998]],18.502728596587232,,,[[0.11]],16.803766,15.566215,120,-167.9226,31.784801,0.9999992,21.92735,17.238289,2400,11.962186,28.79293465614319,13.860413,1.306204,44.882008,21.912825,156.74448,17.315067
,3.4901204,16.793686,17.238289,[[-0.998]],18.5345077408959,,,[[0.11]],16.803682,15.557916,121,-164.81737,32.724346,0.9999992,21.986536,17.238289,2420,20.78521,29.19158411026001,13.86739,1.3614635,47.200977,22.84601,164.73709,14.458962
,3.327298,16.665928,17.238289,[[-0.998]],18.38848982781743,,,[[0.11]],16.802555,15.549685,122,-160.07797,31.798521,0.9999992,24.154026,17.238289,2440,6.0869236,29.630399227142334,13.866485,1.2773926,46.837376,21.436787,155.8419,13.461508
,3.9581978,16.67929,17.238289,[[-0.997]],18.406530644874742,,,[[0.11]],16.801552,15.541522,123,-176.24649,23.253647,0.9999992,9.830689,17.238289,2460,4.3658133,30.071659564971924,13.857603,0.8694278,27.01725,14.543478,106.93962,12.56004
,4.3651958,16.808027,17.238289,[[-0.999]],18.545411923702392,,,[[0.11]],16.801603,15.533424,124,-170.98366,24.777155,0.9999992,8.190507,17.238289,2480,7.3790073,30.468934297561646,13.811527,1.0081866,28.639065,16.879095,125.01513,8.293637
,4.534573,16.816256,17.238289,[[-0.999]],18.556482431600895,,,[[0.11]],16.80172,15.525393,125,-166.82486,25.837286,0.9999992,7.6152534,17.238289,2500,6.6986885,30.89289689064026,13.80348,1.0885059,30.005741,18.234238,136.06323,12.819303
,4.553681,16.824095,17.238289,[[-0.999]],18.55765408826111,,,[[0.11]],16.801897,15.517425,126,-162.6249,26.738708,0.9999992,8.19754,17.238289,2520,5.9402976,31.300639867782593,13.824129,1.1436276,31.644089,19.167564,144.09708,16.340479
,4.27989,16.607496,17.238289,[[-0.998]],18.322724983641717,,,[[0.11]],16.800365,15.509519,127,-157.54288,27.120152,0.9999992,12.513723,17.238289,2540,2.358198,31.70457649230957,13.796668,1.1371614,33.74374,19.06467,144.4195,10.219456
,3.4748259,16.72659,17.238289,[[-0.998]],18.457987713632374,,,[[0.11]],16.79979,15.501676,128,-149.36697,25.955399,0.9999992,18.795753,17.238289,2560,3.7145827,32.09967756271362,13.788008,0.9555832,35.200226,16.033585,122.31465,12.580694
,3.9301817,16.829325,17.238289,[[-0.997]],18.570024944477556,,,[[0.11]],16.800018,15.493894,129,-150.24783,25.357122,0.9999992,15.067752,17.238289,2580,2.2414696,32.53303122520447,13.795639,0.98875964,32.453968,16.584862,127.549995,14.848218
,4.443889,16.766165,17.238289,[[-0.997]],18.48706398268387,,,[[0.11]],16.799757,15.486172,130,-151.64664,24.95888,0.9999992,11.169225,17.238289,2600,2.5067062,33.13232707977295,13.745401,1.0258843,30.010866,17.20068,133.36496,7.302212
,4.6804085,16.742708,17.238289,[[-0.998]],18.474154759593027,,,[[0.11]],16.799324,15.478509,131,-150.99144,24.78199,0.9999992,9.732221,17.238289,2620,6.2005405,33.77003359794617,13.773021,1.0389001,29.077787,17.415844,136.09592,17.359575
,3.7242916,16.6802,17.238289,[[-0.998]],18.40979942704464,,,[[0.11]],16.798422,15.470904,132,-171.81752,22.26951,0.9999992,13.216446,17.238289,2640,0.6253837,34.42504072189331,13.771634,0.7781171,27.57879,13.012292,102.71146,13.571019
,4.6475573,16.652464,17.238289,[[-1.]],18.377504420418624,,,[[0.11]],16.797323,15.463357,133,-164.01329,23.549744,0.9999992,8.286755,17.238289,2660,7.727184,35.19986271858215,13.779077,0.96418154,27.59216,16.131529,128.23615,15.000589
,5.3211904,16.673344,17.238289,[[-0.999]],18.39583433876689,,,[[0.11]],16.796398,15.455866,134,-156.99315,24.588905,0.9999992,6.278161,17.238289,2680,5.859211,35.89299654960632,13.761399,1.0819554,27.246164,18.109795,144.98203,11.46314
,1.6899389,16.806196,17.238289,[[-0.999]],18.542120111343092,,,[[0.11]],16.79647,15.448431,135,-192.739,25.422857,0.9999992,23.260445,17.238289,2700,0.053393457,36.61322784423828,13.7924385,0.30141327,24.078262,5.0217786,40.690792,17.886213
,1.8471489,16.749287,17.238289,[[-1.]],18.47398406497336,,,[[0.11]],16.796124,15.4410515,136,-194.48131,23.82798,0.9999992,20.544563,17.238289,2720,8.702717,37.09628868103027,13.812239,0.30961788,22.79623,5.163227,42.108032,17.19432
,1.1349379,16.726501,17.238289,[[-1.]],18.456722987031622,,,[[0.11]],16.795614,15.433725,137,-228.29697,32.953384,0.9999992,18.570152,17.238289,2740,2.0426338,37.75842475891113,13.812005,0.15478422,18.684229,2.5758815,21.205439,14.47998
,1.1236956,16.635216,17.238289,[[-1.]],18.356888398063038,,,[[0.11]],16.794453,15.426453,138,-226.8692,50.42534,0.9999992,144.80548,17.238289,2760,144.80548,38.436525106430054,13.770173,1.1868147,145.75159,19.743916,163.78043,8.889465
,1.5610348,16.614561,17.238289,[[-1.]],18.337256341587914,,,[[0.11]],16.793158,15.419232,139,-225.70691,41.32171,0.9999992,77.55804,17.238289,2780,66.13626,38.9669828414917,13.752989,1.1568768,103.01236,19.235987,160.80588,11.529488
,1.880218,16.6963,17.238289,[[-1.]],18.419430182492448,,,[[0.11]],16.792467,15.412064,140,-224.82169,37.807137,0.9999992,56.53547,17.238289,2800,45.924583,39.42108345031738,13.727539,1.1696017,87.0879,19.470657,163.74423,10.236258
,2.1325076,16.564425,17.238289,[[-1.]],18.273939479580047,,,[[0.11]],16.79085,15.404946,141,-224.13614,35.214607,0.9999992,46.91454,17.238289,2820,30.291862,39.96966290473938,13.72436,1.1452852,75.72551,19.047455,161.48521,13.263519
,2.299277,16.61162,17.238289,[[-1.]],18.33025021296435,,,[[0.11]],16.789589,15.397879,142,-223.63943,32.767227,0.9999992,41.835594,17.238289,2840,15.035913,40.50507164001465,13.733399,1.0687772,66.00612,17.772697,151.76636,14.981657
,2.481374,16.711376,17.238289,[[-1.]],18.43887516392711,,,[[0.11]],16.789042,15.3908615,143,-223.4911,32.017036,0.9999992,39.631813,17.238289,2860,21.983768,41.194332122802734,13.69803,1.089088,62.763443,18.122889,155.73958,8.69764
,2.6515865,16.673677,17.238289,[[-1.]],18.396392026962815,,,[[0.11]],16.78824,15.383893,144,-223.08194,32.130833,0.9999992,36.577698,17.238289,2880,28.062136,41.743598222732544,13.690095,1.1491754,62.408398,19.128588,165.48126,12.547923
,2.8070803,16.609428,17.238289,[[-1.]],18.31852105484843,,,[[0.11]],16.787006,15.376972,145,-222.82578,31.6087,0.9999992,34.754444,17.238289,2900,19.37864,42.26143503189087,13.696434,1.1613992,59.99219,19.326693,168.4029,14.540431
,2.9015987,16.688261,17.238289,[[-1.]],18.40699421829959,,,[[0.11]],16.78633,15.370099,146,-222.77696,30.506496,0.9999992,33.804363,17.238289,2920,10.009346,42.71272015571594,13.702138,1.1190405,56.30686,18.624573,163.37991,14.441579
,3.012034,16.483845,17.238289,[[-1.]],18.189642914283585,,,[[0.11]],16.784273,15.363274,147,-222.91534,30.012486,0.9999992,33.318382,17.238289,2940,14.11443,43.17706799507141,13.710294,1.1164831,54.4891,18.566208,164.12302,14.846048
,3.0404396,16.57774,17.238289,[[-1.]],18.291010773405084,,,[[0.11]],16.782877,15.356494,148,-223.58377,29.256008,0.9999992,34.03861,17.238289,2960,7.5168347,43.69392228126526,13.714283,1.0776235,52.455666,17.916668,159.48828,14.243355
,3.028051,16.649376,17.238289,[[-1.]],18.3669906088741,,,[[0.11]],16.78198,15.34976,149,-224.80388,28.63132,0.9999992,35.29703,17.238289,2980,8.451002,44.17505359649658,13.727658,1.0372088,51.037487,17.245588,154.54411,15.683613
,2.9585714,16.658846,17.238289,[[-1.]],18.380344363609467,,,[[0.11]],16.78116,15.343071,150,-226.53786,27.660473,0.9999992,35.913555,17.238289,3000,5.4354725,44.651434898376465,13.665264,0.96272177,48.81013,16.007357,144.40826,4.380691
,2.2661853,16.631557,17.238289,[[-1.]],18.35203208178668,,,[[0.11]],16.78017,15.336426,151,-262.26428,19.799095,0.9999992,11.745738,17.238289,3020,0.4062237,45.21289587020874,13.633849,0.27631322,18.411247,4.5856094,41.723297,9.003671
,1.3216898,16.683311,17.238289,[[-1.]],18.40341269624317,,,[[0.11]],16.779533,15.329825,152,-255.14987,48.18231,0.9999992,150.86452,17.238289,3040,150.86452,45.79035830497742,13.610797,1.326083,152.50522,22.097082,201.5646,10.857386
,1.6494067,16.534977,17.238289,[[-1.]],18.246146866332307,,,[[0.11]],16.777935,15.323268,153,-261.26334,33.364906,0.9999992,66.38859,17.238289,3060,14.201803,46.31395149230957,13.575159,0.7490279,69.4803,12.462497,114.60127,8.1422205
,1.802029,16.640507,17.238289,[[-1.]],18.356047495060256,,,[[0.11]],16.777042,15.316753,154,-260.11682,37.758858,0.9999992,82.22168,17.238289,3080,82.22168,46.796926498413086,13.5419035,1.1197357,95.69174,18.62677,172.4393,8.783722
,2.1192696,16.689823,17.238289,[[-1.]],18.407412159293475,,,[[0.11]],16.776478,15.310281,155,-259.35657,33.643723,0.9999992,61.53282,17.238289,3100,25.340473,47.271496295928955,13.548867,1.0441847,76.37,17.375582,161.84863,14.647568
,2.367628,16.584503,17.238289,[[-1.]],18.308910070729027,,,[[0.11]],16.775248,15.30385,156,-258.8265,32.94963,0.9999992,51.676025,17.238289,3120,36.288548,47.7714786529541,13.542336,1.1059633,72.870514,18.38798,172.53027,12.583398
,2.4732575,16.67181,17.238289,[[-1.]],18.38731346082948,,,[[0.11]],16.774588,15.297461,157,-259.13605,31.431772,0.9999992,49.787666,17.238289,3140,14.818397,48.24715995788574,13.520219,1.0519475,66.77661,17.492027,165.15576,10.054527
,2.6118474,16.631163,17.238289,[[-1.]],18.352762284678185,,,[[0.11]],16.773682,15.291111,158,-259.05478,30.067793,0.9999992,45.847656,17.238289,3160,17.155216,48.75494861602783,13.511988,1.0145042,61.37099,16.86772,160.29166,12.242903
,2.7142096,16.597729,17.238289,[[-1.]],18.316474664587325,,,[[0.11]],16.772575,15.2848015,159,-258.14468,31.840464,0.9999992,41.330925,17.238289,3180,41.330925,49.224276065826416,13.533701,1.1515762,67.460014,19.13821,183.10062,17.013218
,2.8542163,16.572208,17.238289,[[-1.]],18.283033272727852,,,[[0.11]],16.771322,15.278532,160,-257.47552,30.29493,0.9999992,36.978275,17.238289,3200,10.945277,49.737170934677124,13.527713,1.096323,61.45704,18.215755,175.41168,12.50045
,3.0033827,16.625597,17.238289,[[-1.]],18.338933507461384,,,[[0.11]],16.770416,15.272302,161,-256.91885,29.843784,0.9999992,34.004898,17.238289,3220,18.60715,50.25191783905029,13.52501,1.105256,59.248596,18.364534,177.94621,13.05904
,3.098013,16.587759,17.238289,[[-1.]],18.304426988243367,,,[[0.11]],16.76929,15.266109,162,-256.60025,29.090317,0.9999992,32.098434,17.238289,3240,11.748606,50.75431442260742,13.492587,1.081182,56.53672,17.961706,175.15149,8.225225
,3.2040327,16.52376,17.238289,[[-1.]],18.235819380117373,,,[[0.11]],16.767784,15.259956,163,-256.2044,29.275183,0.9999992,30.196392,17.238289,3260,20.82233,51.40638303756714,13.511771,1.1151959,56.733795,18.514812,181.77693,16.59066
,3.2755446,16.629395,17.238289,[[-1.]],18.33871772844665,,,[[0.11]],16.766941,15.2538395,164,-255.98103,28.555988,0.9999992,28.778969,17.238289,3280,10.059452,52.07540559768677,13.5178995,1.0859592,54.371815,18.03054,178.0973,14.454291
,3.3282173,16.514133,17.238289,[[-1.]],18.22669720099599,,,[[0.11]],16.765408,15.247761,165,-255.90019,27.824806,0.9999992,28.066177,17.238289,3300,8.7188,52.73183512687683,13.514107,1.0522635,52.16711,17.465933,173.62347,12.853552
,3.4226818,16.698944,17.238289,[[-1.]],18.41805088838419,,,[[0.11]],16.765007,15.241718,166,-255.66971,27.294846,0.9999992,26.920721,17.238289,3320,11.504613,53.34903407096863,13.506112,1.0371561,50.302048,17.221872,172.16791,12.177746
,3.6330354,16.62275,17.238289,[[-1.]],18.34217412059735,,,[[0.11]],16.764156,15.235712,167,-254.04323,26.116875,0.9999992,23.303675,17.238289,3340,7.748126,53.90091061592102,13.5084715,1.0013016,46.026905,16.62713,167.21738,13.902733
,1.5312405,16.567215,17.238289,[[-1.]],18.280419415276594,,,[[0.11]],16.762983,15.229742,168,-301.9012,29.765837,0.9999992,46.724815,17.238289,3360,0.54050386,54.54079532623291,13.508311,0.4364198,47.881786,7.2503815,73.31853,13.512712
,1.3693542,16.568092,17.238289,[[-1.]],18.283154684017425,,,[[0.11]],16.76183,15.223807,169,-300.00143,46.345203,0.9999992,152.87216,17.238289,3380,152.87216,55.07793831825256,13.50852,1.2767015,157.56517,21.167952,215.76254,14.138947
,1.8251975,16.481968,17.238289,[[-1.]],18.189368155584418,,,[[0.11]],16.760181,15.217908,170,-298.1261,40.470657,0.9999992,84.96373,17.238289,3400,84.96373,55.76980686187744,13.513495,1.3044202,121.49449,21.581423,221.75143,14.357594
,5.3403773,16.719778,17.238289,[[-1.]],18.44217370898963,,,[[0.11]],16.759947,15.212043,171,-126.46025,23.864202,0.9999992,8.211609,17.238289,3420,1.5449798e-19,56.38857054710388,13.51518,1.0399677,33.299984,17.408371,177.83447,13.690858
,4.6711054,16.786703,17.238289,[[-0.999]],18.52040731391969,,,[[0.11]],16.760103,15.206212,172,-116.02306,23.675842,0.9999992,14.054403,17.238289,3440,3.5445304,56.90720200538635,13.550127,0.9719794,35.79034,16.295025,167.18045,19.501606
,5.155302,16.811434,17.238289,[[-0.997]],18.54378124406066,,,[[0.11]],16.7604,15.200415,173,-116.657104,24.159534,0.9999992,10.786403,17.238289,3460,7.199156,57.434011697769165,13.557171,1.0423493,34.97883,17.471937,180.32643,14.815072
,5.5585213,16.788382,17.238289,[[-0.998]],18.52194451987504,,,[[0.11]],16.760561,15.194651,174,-117.38987,24.435602,0.9999992,7.7416925,17.238289,3480,6.298329,57.985379457473755,13.588007,1.087989,34.057636,18.23313,189.31009,18.897104
,5.8258386,16.743744,17.238289,[[-0.998]],18.475493252774317,,,[[0.11]],16.760464,15.18892,175,-121.45987,24.13965,0.9999992,7.068211,17.238289,3500,5.8285027,58.46060037612915,13.5936165,1.0880666,32.68399,18.221777,190.41165,14.497171
,5.689077,16.724012,17.238289,[[-0.999]],18.45510665642379,,,[[0.11]],16.760256,15.183222,176,-115.779366,23.918545,0.9999992,7.5675583,17.238289,3520,2.1400821,59.10286617279053,13.593301,1.0656693,32.968056,17.85841,187.5578,13.464441
,5.9721107,16.801502,17.238289,[[-0.998]],18.53633398387624,,,[[0.11]],16.76049,15.177556,177,-116.49958,23.963198,0.9999992,6.279251,17.238289,3540,3.8606067,60.0483021736145,13.593475,1.0856633,32.176632,18.190268,192.16241,13.572931
,4.909031,16.808002,17.238289,[[-0.998]],18.556205254990736,,,[[0.11]],16.760757,15.171923,178,-126.36651,22.424076,0.9999992,12.990502,17.238289,3560,0.3190576,60.70313549041748,13.590475,0.92036676,33.372227,15.400983,163.82529,12.987278
,5.8945804,16.57403,17.238289,[[-0.999]],18.308419714679978,,,[[0.11]],16.759714,15.16632,179,-120.44163,23.249287,0.9999992,7.6790805,17.238289,3580,3.5089462,61.27806091308594,13.588635,1.0393583,31.562065,17.400427,186.04514,13.354588
,6.2546473,16.59782,17.238289,[[-0.999]],18.31660762704425,,,[[0.11]],16.758814,15.160749,180,-117.43079,23.706436,0.9999992,6.105813,17.238289,3600,5.503983,61.812652349472046,13.596449,1.0868046,31.276718,18.194283,195.62483,14.968263
,5.2557855,16.60235,17.238289,[[-0.999]],18.320082175341398,,,[[0.11]],16.75795,15.155209,181,-109.37869,22.107477,0.9999992,11.263398,17.238289,3620,0.57830536,62.739983797073364,13.610533,0.9276762,31.947536,15.547738,167.9094,16.071028
,5.8545985,16.7961,17.238289,[[-0.997]],18.537108674309803,,,[[0.11]],16.75816,15.149699,182,-110.43277,23.241566,0.9999992,8.537484,17.238289,3640,8.537484,63.37202024459839,13.600242,1.0356662,32.19542,17.352762,188.49126,11.82224
,5.494782,16.806871,17.238289,[[-0.998]],18.545181567143917,,,[[0.11]],16.758427,15.14422,183,-120.97799,22.356817,0.9999992,9.940483,17.238289,3660,4.2410016,63.91489791870117,13.615637,0.9615145,32.02259,16.082396,175.95715,16.394447
,5.919375,16.63824,17.238289,[[-0.999]],18.359833366946344,,,[[0.11]],16.757772,15.13877,184,-118.5852,22.75542,0.9999992,8.007591,17.238289,3680,7.248233,64.47303295135498,13.608727,1.0122125,31.463982,16.931059,186.2471,12.395033
,3.0406528,16.732237,17.238289,[[-0.999]],18.458032945205353,,,[[0.11]],16.757635,15.13335,185,-148.374,21.612896,0.9999992,28.187958,17.238289,3700,0.034699082,64.9760479927063,13.620247,0.61666286,37.519127,10.274352,114.082634,15.739193
,2.8354368,16.646893,17.238289,[[-1.]],18.368485285180274,,,[[0.11]],16.75704,15.127959,186,-142.50888,22.015427,0.9999992,32.132,17.238289,3720,1.2582273,65.4356791973114,13.627874,0.59116274,38.779305,9.856249,109.95627,15.438688
,3.9057264,16.769226,17.238289,[[-1.]],18.500979672708162,,,[[0.11]],16.757105,15.122598,187,-159.59966,22.564491,0.9999992,16.365923,17.238289,3740,0.9818186,65.89830160140991,13.649396,0.82573515,39.534893,13.737306,154.41248,18.078838
,4.0469127,16.636332,17.238289,[[-1.]],18.35400911611378,,,[[0.11]],16.756462,15.117264,188,-160.73218,23.459024,0.9999992,16.053879,17.238289,3760,13.4387665,66.36273670196533,13.644986,0.8980715,41.720062,14.939795,168.83745,13.01299
